step,eval/episode_success_any,training/actor_loss,_timestamp,training/entropy,eval/episode_reward,eval/episode_reward_dist,training/log_alpha,eval/episode_dist,training/critic_loss,eval/episode_reward_ctrl,eval/episode_reward_near,_step,render,eval/episode_success,eval/episode_reward_survive,eval/episode_success_hard,eval/episode_success_easy,training/sps,_runtime,training/alpha_loss
25204736.0,0.99609375,-44.51036834716797,1774125798.9555094,0.0,966.1708984375,-27.673797607421875,0.0,27.673797607421875,4.048389434814453,0.0,0.0,25204736.0,"{'_type': 'html-file', 'sha256': 'bcd0efccb8daab271bb7756a2984029c8c8dda6b877042599a3073778b4f6ff0', 'path': 'media/html/render_25204736_bcd0efccb8daab271bb7.html', 'size': 891097}",966.1708984375,0.0,0.0,0.0,51015.283982804984,781.973662667,0.0
25458688.0,1.0,-44.59866714477539,1774125799.128813,0.0,965.435546875,-27.964027404785156,0.0,27.964027404785156,4.054139137268066,0.0,0.0,25458688.0,,965.435546875,0.0,0.0,0.0,50937.79313606624,787.871336759,0.0
25712640.0,1.0,-44.6635856628418,1774125804.8524303,0.0,954.6630859375,-28.508377075195312,0.0,28.508377075195312,4.058529376983643,0.0,0.0,25712640.0,,954.6630859375,0.0,0.0,0.0,50799.260764306826,793.584359003,0.0
25966592.0,0.998046875,-44.738346099853516,1774125810.5654342,0.0,962.7900390625,-28.678966522216797,0.0,28.678966522216797,4.068003177642822,0.0,0.0,25966592.0,,962.7900390625,0.0,0.0,0.0,50880.549334508054,799.291937545,0.0
26220544.0,1.0,-44.78607940673828,1774125816.273084,0.0,970.1416015625,-26.059511184692383,0.0,26.059511184692383,4.070413112640381,0.0,0.0,26220544.0,,970.1416015625,0.0,0.0,0.0,50924.374576879985,805.004820116,0.0
26474496.0,0.9990234375,-44.802711486816406,1774125836.577848,0.0,966.181640625,-27.955854415893555,0.0,27.955854415893555,4.07883882522583,0.0,0.0,26474496.0,"{'path': 'media/html/render_26474496_a48b4fd9273717da24a3.html', 'size': 883141, '_type': 'html-file', 'sha256': 'a48b4fd9273717da24a3369dd38a807baec41e5d9751697522b9f39ff5578e9f'}",966.181640625,0.0,0.0,0.0,50875.14695127467,819.596050319,0.0
26728448.0,1.0,-44.78848648071289,1774125836.762172,0.0,964.7626953125,-29.028491973876953,0.0,29.028491973876953,4.064352512359619,0.0,0.0,26728448.0,,964.7626953125,0.0,0.0,0.0,50971.38268838526,825.51483292,0.0
26982400.0,1.0,-44.825714111328125,1774125842.4959633,0.0,959.8359375,-27.738981246948242,0.0,27.738981246948242,4.075993537902832,0.0,0.0,26982400.0,,959.8359375,0.0,0.0,0.0,50736.90632211264,831.220599632,0.0
27236352.0,0.9951171875,-44.85697937011719,1774125848.2020013,0.0,948.607421875,-28.63939666748047,0.0,28.63939666748047,4.0770368576049805,0.0,0.0,27236352.0,,948.607421875,0.0,0.0,0.0,50932.62700608876,836.939812524,0.0
27490304.0,0.9921875,-44.886173248291016,1774125853.920391,0.0,950.28125,-29.56273078918457,0.0,29.56273078918457,4.106152534484863,0.0,0.0,27490304.0,,950.28125,0.0,0.0,0.0,50820.432044140005,842.641280357,0.0
27744256.0,1.0,-44.93578338623047,1774125874.4539993,0.0,975.103515625,-28.783578872680664,0.0,28.783578872680664,4.116034507751465,0.0,0.0,27744256.0,"{'path': 'media/html/render_27744256_cfd212e45ab7a47af2c2.html', 'size': 887321, '_type': 'html-file', 'sha256': 'cfd212e45ab7a47af2c24b67999712803702fb6ac3e4262df376d57c18fe5698'}",975.103515625,0.0,0.0,0.0,50976.185858035155,857.472198787,0.0
27998208.0,1.0,-44.87934875488281,1774125874.6314323,0.0,973.5087890625,-28.060604095458984,0.0,28.060604095458984,4.1017656326293945,0.0,0.0,27998208.0,,973.5087890625,0.0,0.0,0.0,51033.57671399256,863.361443088,0.0
28252160.0,0.9990234375,-44.777565002441406,1774125880.342527,0.0,969.1259765625,-30.49707794189453,0.0,30.49707794189453,4.099320888519287,0.0,0.0,28252160.0,,969.1259765625,0.0,0.0,0.0,50973.66584965698,869.057163004,0.0
28506112.0,0.994140625,-44.686363220214844,1774125886.038324,0.0,954.458984375,-32.290367126464844,0.0,32.290367126464844,4.066256523132324,0.0,0.0,28506112.0,,954.458984375,0.0,0.0,0.0,51060.70018580089,874.734243727,0.0
28760064.0,1.0,-44.68898391723633,1774125891.7147102,0.0,971.5244140625,-27.374404907226562,0.0,27.374404907226562,4.062650680541992,0.0,0.0,28760064.0,,971.5244140625,0.0,0.0,0.0,51243.74106828686,880.427312565,0.0
29014016.0,1.0,-44.605533599853516,1774125912.2308605,0.0,965.8232421875,-30.51714324951172,0.0,30.51714324951172,4.053408622741699,0.0,0.0,29014016.0,"{'path': 'media/html/render_29014016_9aa9c23bb96990e00b68.html', 'size': 883205, '_type': 'html-file', 'sha256': '9aa9c23bb96990e00b68af8dab9d76a8c5f1f2165053c0275c7aaa17eca19201'}",965.8232421875,0.0,0.0,0.0,51076.57369696586,895.249043817,0.0
29267968.0,1.0,-44.561222076416016,1774125912.3921356,0.0,960.0009765625,-31.956695556640625,0.0,31.956695556640625,4.080747604370117,0.0,0.0,29267968.0,,960.0009765625,0.0,0.0,0.0,51111.34231721808,901.123852927,0.0
29521920.0,1.0,-44.60197830200195,1774125918.1050937,0.0,966.861328125,-30.476219177246094,0.0,30.476219177246094,4.039970397949219,0.0,0.0,29521920.0,,966.861328125,0.0,0.0,0.0,50959.24828977162,906.824177106,0.0
29775872.0,0.9990234375,-44.598079681396484,1774125923.8052456,0.0,921.3125,-31.025299072265625,0.0,31.025299072265625,4.061683177947998,0.0,0.0,29775872.0,,921.3125,0.0,0.0,0.0,50996.21328870436,912.527640242,0.0
30029824.0,1.0,-44.659671783447266,1774125929.508976,0.0,967.8349609375,-30.69988250732422,0.0,30.69988250732422,4.052294731140137,0.0,0.0,30029824.0,,967.8349609375,0.0,0.0,0.0,50978.05467954404,918.227721994,0.0
30283776.0,1.0,-44.6697998046875,1774125950.2523713,0.0,972.9931640625,-29.868501663208008,0.0,29.868501663208008,4.0449652671813965,0.0,0.0,30283776.0,"{'path': 'media/html/render_30283776_aca7978ae70ef386f7e9.html', 'size': 889793, '_type': 'html-file', 'sha256': 'aca7978ae70ef386f7e9629249102e08b23aab4a3473eba6cf6b161b26c8e6df'}",972.9931640625,0.0,0.0,0.0,51004.281421890446,933.270544473,0.0
30537728.0,0.9970703125,-44.57286834716797,1774125950.4124372,0.0,964.0283203125,-30.05582046508789,0.0,30.05582046508789,4.061105728149414,0.0,0.0,30537728.0,,964.0283203125,0.0,0.0,0.0,51029.62570330595,939.148808383,0.0
30791680.0,1.0,-44.52717208862305,1774125956.1299822,0.0,971.8271484375,-27.740249633789062,0.0,27.740249633789062,4.038977146148682,0.0,0.0,30791680.0,,971.8271484375,0.0,0.0,0.0,50898.42206847303,944.860106912,0.0
31045632.0,0.982421875,-44.416114807128906,1774125961.8412783,0.0,954.333984375,-30.531158447265625,0.0,30.531158447265625,4.030655860900879,0.0,0.0,31045632.0,,954.333984375,0.0,0.0,0.0,50904.16267893009,950.575917209,0.0
31299584.0,0.998046875,-44.406864166259766,1774125967.5569293,0.0,960.26953125,-29.307662963867188,0.0,29.307662963867188,4.028782367706299,0.0,0.0,31299584.0,,960.26953125,0.0,0.0,0.0,50840.791039015625,956.301007147,0.0
31553536.0,1.0,-44.32965087890625,1774125988.6579788,0.0,969.0869140625,-28.118946075439453,0.0,28.118946075439453,4.013436794281006,0.0,0.0,31553536.0,"{'size': 881505, '_type': 'html-file', 'sha256': '1102203b9f425d52614e65a7317d3715c61298ecb7876de05df3d1d766acce59', 'path': 'media/html/render_31553536_1102203b9f425d52614e.html'}",969.0869140625,0.0,0.0,0.0,50757.99420469253,971.67617617,0.0
31807488.0,0.9990234375,-44.4579963684082,1774125988.8423138,0.0,952.2080078125,-29.40433120727539,0.0,29.40433120727539,3.99301815032959,0.0,0.0,31807488.0,,952.2080078125,0.0,0.0,0.0,50975.02462283382,977.571866358,0.0
32061440.0,1.0,-44.4670524597168,1774125994.5531387,0.0,925.212890625,-30.7491512298584,0.0,30.7491512298584,4.019351959228516,0.0,0.0,32061440.0,,925.212890625,0.0,0.0,0.0,50955.14058350768,983.284120675,0.0
32315392.0,0.9990234375,-44.53676223754883,1774126000.2653432,0.0,957.326171875,-29.371408462524414,0.0,29.371408462524414,4.02189302444458,0.0,0.0,32315392.0,,957.326171875,0.0,0.0,0.0,50899.078767636165,989.010309552,0.0
32569344.0,1.0,-44.45815658569336,1774126005.9913192,0.0,970.162109375,-29.76453399658203,0.0,29.76453399658203,4.023867130279541,0.0,0.0,32569344.0,,970.162109375,0.0,0.0,0.0,50762.462094807706,994.709293319,0.0
32823296.0,0.9990234375,-44.421478271484375,1774126027.0741663,0.0,965.126953125,-28.496837615966797,0.0,28.496837615966797,4.026387691497803,0.0,0.0,32823296.0,"{'_type': 'html-file', 'sha256': 'f7520749eabf9e591302ccc487e61c6417790b13b52eaf6bfbfe53753b80476a', 'path': 'media/html/render_32823296_f7520749eabf9e591302.html', 'size': 896169}",965.126953125,0.0,0.0,0.0,51011.60942039057,1010.092363734,0.0
33077248.0,0.9990234375,-44.444244384765625,1774126027.2615855,0.0,967.3193359375,-28.25706672668457,0.0,28.25706672668457,4.005494117736816,0.0,0.0,33077248.0,,967.3193359375,0.0,0.0,0.0,50853.45419776461,1016.031686065,0.0
33331200.0,1.0,-44.381954193115234,1774126033.0128345,0.0,968.8623046875,-26.84492301940918,0.0,26.84492301940918,4.017502307891846,0.0,0.0,33331200.0,,968.8623046875,0.0,0.0,0.0,50761.213812439426,1021.752015426,0.0
33585152.0,1.0,-44.34842300415039,1774126038.7333872,0.0,966.6435546875,-28.25095558166504,0.0,28.25095558166504,4.007809162139893,0.0,0.0,33585152.0,,966.6435546875,0.0,0.0,0.0,50826.2108564193,1027.464430716,0.0
33839104.0,1.0,-44.42057800292969,1774126044.4455833,0.0,966.41796875,-30.376277923583984,0.0,30.376277923583984,4.006069660186768,0.0,0.0,33839104.0,,966.41796875,0.0,0.0,0.0,50919.97551064975,1033.179879554,0.0
34093056.0,0.9990234375,-44.40064239501953,1774126065.0180461,0.0,967.8916015625,-29.38993263244629,0.0,29.38993263244629,4.013890743255615,0.0,0.0,34093056.0,"{'path': 'media/html/render_34093056_a9d4056ef6d572c5e96c.html', 'size': 900257, '_type': 'html-file', 'sha256': 'a9d4056ef6d572c5e96cc7327f437c113d10a513313990baba3aa92ead557e63'}",967.8916015625,0.0,0.0,0.0,50871.50469625087,1048.036225499,0.0
34347008.0,0.9990234375,-44.39786148071289,1774126065.168665,0.0,972.0791015625,-28.916088104248047,0.0,28.916088104248047,4.010222434997559,0.0,0.0,34347008.0,,972.0791015625,0.0,0.0,0.0,50787.644055798744,1053.884758068,0.0
34600960.0,1.0,-44.405433654785156,1774126070.8659303,0.0,969.0498046875,-28.19961929321289,0.0,28.19961929321289,4.03150749206543,0.0,0.0,34600960.0,,969.0498046875,0.0,0.0,0.0,51068.5855140665,1059.56647693,0.0
34854912.0,1.0,-44.44349670410156,1774126076.5476933,0.0,968.2392578125,-28.858379364013672,0.0,28.858379364013672,4.030900478363037,0.0,0.0,34854912.0,,968.2392578125,0.0,0.0,0.0,51177.84703484445,1065.236951454,0.0
35108864.0,1.0,-44.46356201171875,1774126082.2181594,0.0,949.001953125,-30.26122283935547,0.0,30.26122283935547,4.0261969566345215,0.0,0.0,35108864.0,,949.001953125,0.0,0.0,0.0,51322.58421018193,1070.907353381,0.0
35362816.0,1.0,-44.33583068847656,1774126102.6378314,0.0,969.6552734375,-30.900131225585938,0.0,30.900131225585938,4.020107269287109,0.0,0.0,35362816.0,"{'path': 'media/html/render_35362816_fba513c635b348c5e8a6.html', 'size': 882225, '_type': 'html-file', 'sha256': 'fba513c635b348c5e8a6ca3bf20a93243d7733f72f0347faa56955e8acb26026'}",969.6552734375,0.0,0.0,0.0,51316.106045871114,1085.656122408,0.0
35616768.0,1.0,-44.35688018798828,1774126102.7999606,0.0,967.880859375,-28.33432388305664,0.0,28.33432388305664,4.001354694366455,0.0,0.0,35616768.0,,967.880859375,0.0,0.0,0.0,51378.91171867859,1091.512156733,0.0
35870720.0,1.0,-44.33237838745117,1774126108.4934967,0.0,971.623046875,-28.6383113861084,0.0,28.6383113861084,4.016849994659424,0.0,0.0,35870720.0,,971.623046875,0.0,0.0,0.0,51126.454671797204,1097.191022376,0.0
36124672.0,1.0,-44.359535217285156,1774126114.1724212,0.0,971.5771484375,-27.47716522216797,0.0,27.47716522216797,4.012350559234619,0.0,0.0,36124672.0,,971.5771484375,0.0,0.0,0.0,51221.070324820306,1102.871528566,0.0
36378624.0,1.0,-44.362388610839844,1774126119.8528585,0.0,967.943359375,-28.458953857421875,0.0,28.458953857421875,4.006651401519775,0.0,0.0,36378624.0,,967.943359375,0.0,0.0,0.0,51206.07184759439,1108.558401551,0.0
36632576.0,1.0,-44.331581115722656,1774126140.3970711,0.0,973.611328125,-27.845951080322266,0.0,27.845951080322266,4.025906085968018,0.0,0.0,36632576.0,"{'_type': 'html-file', 'sha256': '7f1ca7d1bc73c1bc64a55f3e26317b5fc507453041f913577c63617c2e6926b3', 'path': 'media/html/render_36632576_7f1ca7d1bc73c1bc64a5.html', 'size': 875601}",973.611328125,0.0,0.0,0.0,51146.6789654728,1123.415209396,0.0
36886528.0,1.0,-44.27939987182617,1774126140.5535696,0.0,966.1767578125,-28.113502502441406,0.0,28.113502502441406,4.000306129455566,0.0,0.0,36886528.0,,966.1767578125,0.0,0.0,0.0,51115.42373480972,1129.240649396,0.0
37140480.0,1.0,-44.3178825378418,1774126146.222002,0.0,970.0751953125,-28.527645111083984,0.0,28.527645111083984,3.9895331859588623,0.0,0.0,37140480.0,,970.0751953125,0.0,0.0,0.0,51377.17942790287,1134.91745664,0.0
37394432.0,1.0,-44.335994720458984,1774126151.8987424,0.0,974.6435546875,-30.05706024169922,0.0,30.05706024169922,3.981280565261841,0.0,0.0,37394432.0,,974.6435546875,0.0,0.0,0.0,51234.48306718129,1140.583582075,0.0
37648384.0,0.998046875,-44.38469696044922,1774126157.564976,0.0,922.990234375,-32.025909423828125,0.0,32.025909423828125,3.982877254486084,0.0,0.0,37648384.0,,922.990234375,0.0,0.0,0.0,51356.27476269432,1146.260149328,0.0
37902336.0,1.0,-44.389644622802734,1774126177.5592046,0.0,962.7470703125,-28.465396881103516,0.0,28.465396881103516,3.979715585708618,0.0,0.0,37902336.0,"{'size': 890009, '_type': 'html-file', 'sha256': '4a4f48ae011f51341c1cc52586cb3ed00c9b6a235c4398bb4a5e47091c80782d', 'path': 'media/html/render_37902336_4a4f48ae011f51341c1c.html'}",962.7470703125,0.0,0.0,0.0,51229.65327655172,1160.577427521,0.0
38156288.0,1.0,-44.35045623779297,1774126177.749529,0.0,975.9384765625,-30.718252182006836,0.0,30.718252182006836,3.97466778755188,0.0,0.0,38156288.0,,975.9384765625,0.0,0.0,0.0,51102.49003993774,1166.466436761,0.0
38410240.0,1.0,-44.414100646972656,1774126183.4476752,0.0,975.2822265625,-28.79486846923828,0.0,28.79486846923828,3.982450246810913,0.0,0.0,38410240.0,,975.2822265625,0.0,0.0,0.0,51069.15601569522,1172.138212468,0.0
38664192.0,1.0,-44.420867919921875,1774126189.1190405,0.0,971.93359375,-28.6629581451416,0.0,28.6629581451416,3.992499351501465,0.0,0.0,38664192.0,,971.93359375,0.0,0.0,0.0,51310.85795407933,1177.843020228,0.0
38918144.0,1.0,-44.47875213623047,1774126194.824155,0.0,971.45703125,-29.483356475830078,0.0,29.483356475830078,3.99757719039917,0.0,0.0,38918144.0,,971.45703125,0.0,0.0,0.0,50952.17174584988,1183.544137683,0.0
39172096.0,1.0,-44.56393051147461,1774126215.4792247,0.0,972.1279296875,-29.106307983398438,0.0,29.106307983398438,4.010924339294434,0.0,0.0,39172096.0,"{'path': 'media/html/render_39172096_bb16536b79a88e2ee7ca.html', 'size': 906321, '_type': 'html-file', 'sha256': 'bb16536b79a88e2ee7ca4e14abc20f372bdbb879025ee2f4fc5985db19800bcf'}",972.1279296875,0.0,0.0,0.0,50991.24767450834,1198.497384047,0.0
39426048.0,1.0,-44.571502685546875,1774126215.6612327,0.0,975.53515625,-28.476951599121094,0.0,28.476951599121094,4.012745380401611,0.0,0.0,39426048.0,,975.53515625,0.0,0.0,0.0,50853.5003277554,1204.396248581,0.0
39680000.0,1.0,-44.541542053222656,1774126221.3774052,0.0,956.4833984375,-29.6862850189209,0.0,29.6862850189209,4.006354808807373,0.0,0.0,39680000.0,,956.4833984375,0.0,0.0,0.0,50946.03042130042,1210.113617206,0.0
39933952.0,1.0,-44.59723663330078,1774126227.0947263,0.0,962.119140625,-29.551044464111328,0.0,29.551044464111328,4.011181831359863,0.0,0.0,39933952.0,,962.119140625,0.0,0.0,0.0,50833.80557844607,1215.823336476,0.0
40187904.0,1.0,-44.62839126586914,1774126232.8038802,0.0,968.41015625,-30.769927978515625,0.0,30.769927978515625,4.014254570007324,0.0,0.0,40187904.0,,968.41015625,0.0,0.0,0.0,50938.67740195655,1221.538582335,0.0
40441856.0,1.0,-44.59799575805664,1774126253.546379,0.0,965.853515625,-30.82284927368164,0.0,30.82284927368164,4.009823799133301,0.0,0.0,40441856.0,"{'path': 'media/html/render_40441856_0c585a877c6c606b4d0f.html', 'size': 898689, '_type': 'html-file', 'sha256': '0c585a877c6c606b4d0f106b8206b0dcc0cb0513b5a353c38da5f6d63008cebf'}",965.853515625,0.0,0.0,0.0,50848.577030433094,1236.564513694,0.0
40695808.0,1.0,-44.62812805175781,1774126253.7111075,0.0,965.517578125,-32.31484603881836,0.0,32.31484603881836,4.019435405731201,0.0,0.0,40695808.0,,965.517578125,0.0,0.0,0.0,51025.53353159395,1242.433298671,0.0
40949760.0,1.0,-44.57686996459961,1774126259.4147074,0.0,968.697265625,-32.50400161743164,0.0,32.50400161743164,4.024686813354492,0.0,0.0,40949760.0,,968.697265625,0.0,0.0,0.0,51061.34149686957,1248.117955476,0.0
41203712.0,1.0,-44.5655403137207,1774126265.0993032,0.0,973.1181640625,-31.676651000976562,0.0,31.676651000976562,4.016749858856201,0.0,0.0,41203712.0,,973.1181640625,0.0,0.0,0.0,51178.35112779079,1253.787904066,0.0
41457664.0,1.0,-44.57850646972656,1774126270.769264,0.0,969.3466796875,-31.911602020263672,0.0,31.911602020263672,4.016103267669678,0.0,0.0,41457664.0,,969.3466796875,0.0,0.0,0.0,51323.857782162784,1259.465326418,0.0
41711616.0,1.0,-44.64492416381836,1774126291.2454267,0.0,937.2724609375,-30.909971237182617,0.0,30.909971237182617,4.025126934051514,0.0,0.0,41711616.0,"{'path': 'media/html/render_41711616_fb68c1dad9ab36eb8077.html', 'size': 889697, '_type': 'html-file', 'sha256': 'fb68c1dad9ab36eb807762f189924afa5f40b86d65c466cfa127f1a4d4ea05d0'}",937.2724609375,0.0,0.0,0.0,51256.14207196674,1274.263573101,0.0
41965568.0,1.0,-44.639705657958984,1774126291.3982682,0.0,971.580078125,-30.796091079711914,0.0,30.796091079711914,4.0229034423828125,0.0,0.0,41965568.0,,971.580078125,0.0,0.0,0.0,51310.96424015348,1280.087750906,0.0
42219520.0,1.0,-44.6380500793457,1774126297.0691233,0.0,960.111328125,-32.537498474121094,0.0,32.537498474121094,4.021060466766357,0.0,0.0,42219520.0,,960.111328125,0.0,0.0,0.0,51386.295709938175,1285.751629434,0.0
42473472.0,1.0,-44.60457992553711,1774126302.7328954,0.0,969.0205078125,-30.997713088989258,0.0,30.997713088989258,4.019214630126953,0.0,0.0,42473472.0,,969.0205078125,0.0,0.0,0.0,51380.62677683482,1291.419181124,0.0
42727424.0,1.0,-44.589202880859375,1774126308.400654,0.0,960.267578125,-31.589305877685547,0.0,31.589305877685547,4.019011974334717,0.0,0.0,42727424.0,,960.267578125,0.0,0.0,0.0,51369.939270967254,1297.081439845,0.0
42981376.0,1.0,-44.60205841064453,1774126328.7999403,0.0,970.53125,-31.237468719482422,0.0,31.237468719482422,4.026978969573975,0.0,0.0,42981376.0,"{'path': 'media/html/render_42981376_65167f9902c0ae5ef605.html', 'size': 903673, '_type': 'html-file', 'sha256': '65167f9902c0ae5ef605e6e2a133ffcc29f11b9dd17f31bf73f31fc4bd18b411'}",970.53125,0.0,0.0,0.0,51385.82469714667,1311.818077806,0.0
43235328.0,1.0,-44.57625961303711,1774126328.958181,0.0,975.0244140625,-31.00567626953125,0.0,31.00567626953125,4.0234055519104,0.0,0.0,43235328.0,,975.0244140625,0.0,0.0,0.0,51391.01623078021,1317.646949823,0.0
43489280.0,1.0,-44.53020477294922,1774126334.6283274,0.0,958.56640625,-33.220428466796875,0.0,33.220428466796875,4.020374298095703,0.0,0.0,43489280.0,,958.56640625,0.0,0.0,0.0,51359.28592748418,1323.329415175,0.0
43743232.0,1.0,-44.51016616821289,1774126340.3108594,0.0,964.9736328125,-31.163209915161133,0.0,31.163209915161133,4.016117572784424,0.0,0.0,43743232.0,,964.9736328125,0.0,0.0,0.0,51221.0259886797,1329.019833079,0.0
43997184.0,1.0,-44.498291015625,1774126346.0011039,0.0,949.4560546875,-31.182554244995117,0.0,31.182554244995117,4.007901191711426,0.0,0.0,43997184.0,,949.4560546875,0.0,0.0,0.0,51112.77466357954,1334.714071743,0.0
44251136.0,0.99609375,-44.499542236328125,1774126365.9447687,0.0,964.8876953125,-32.53886413574219,0.0,32.53886413574219,4.013923645019531,0.0,0.0,44251136.0,"{'_type': 'html-file', 'sha256': '221da35d366c1f4c904700eab331c208b222ee536e80f50d3d563b6b394a1196', 'path': 'media/html/render_44251136_221da35d366c1f4c9047.html', 'size': 900313}",964.8876953125,0.0,0.0,0.0,51291.950984985255,1348.962947879,0.0
44505088.0,1.0,-44.56638717651367,1774126366.1026142,0.0,949.021484375,-33.28943634033203,0.0,33.28943634033203,4.0211687088012695,0.0,0.0,44505088.0,,949.021484375,0.0,0.0,0.0,51238.732064455195,1354.799195916,0.0
44759040.0,1.0,-44.569923400878906,1774126371.780637,0.0,933.0439453125,-35.146202087402344,0.0,35.146202087402344,4.018165588378906,0.0,0.0,44759040.0,,933.0439453125,0.0,0.0,0.0,51290.16527851452,1360.46296769,0.0
45012992.0,1.0,-44.589473724365234,1774126377.444355,0.0,957.234375,-31.68898582458496,0.0,31.68898582458496,4.017464637756348,0.0,0.0,45012992.0,,957.234375,0.0,0.0,0.0,51369.81787573894,1366.154993907,0.0
45266944.0,0.9990234375,-44.617557525634766,1774126383.136463,0.0,958.2099609375,-35.314823150634766,0.0,35.314823150634766,4.016137599945068,0.0,0.0,45266944.0,,958.2099609375,0.0,0.0,0.0,51114.65351356653,1371.828845692,0.0
45520896.0,0.9970703125,-44.61805725097656,1774126403.7408257,0.0,938.041015625,-35.4272346496582,0.0,35.4272346496582,4.039503574371338,0.0,0.0,45520896.0,"{'path': 'media/html/render_45520896_ed3626547efb2c00e417.html', 'size': 892597, '_type': 'html-file', 'sha256': 'ed3626547efb2c00e417c789ade42ee8d364a3f3b9f2cf3d8a2bbab6fd444e25'}",938.041015625,0.0,0.0,0.0,51272.23854047164,1386.758977369,0.0
45774848.0,0.9990234375,-44.575111389160156,1774126403.9011354,0.0,971.291015625,-32.43292236328125,0.0,32.43292236328125,4.026127338409424,0.0,0.0,45774848.0,,971.291015625,0.0,0.0,0.0,51144.7363657373,1392.607880531,0.0
46028800.0,1.0,-44.563697814941406,1774126409.5893927,0.0,967.763671875,-33.92887496948242,0.0,33.92887496948242,4.028435230255127,0.0,0.0,46028800.0,,967.763671875,0.0,0.0,0.0,51181.92432488535,1398.292446141,0.0
46282752.0,0.9951171875,-44.56854248046875,1774126415.2738683,0.0,957.91796875,-32.14771270751953,0.0,32.14771270751953,4.026803493499756,0.0,0.0,46282752.0,,957.91796875,0.0,0.0,0.0,51171.71265064918,1403.981173553,0.0
46536704.0,1.0,-44.554351806640625,1774126420.962571,0.0,971.8134765625,-32.185394287109375,0.0,32.185394287109375,4.032700061798096,0.0,0.0,46536704.0,,971.8134765625,0.0,0.0,0.0,51134.38487160355,1409.68320863,0.0
46790656.0,0.99609375,-44.5106315612793,1774126441.505834,0.0,951.1259765625,-35.47136306762695,0.0,35.47136306762695,4.016834259033203,0.0,0.0,46790656.0,"{'size': 900129, '_type': 'html-file', 'sha256': '06fb040f20c87c6a3b4f6b2d592b6d63c62ffc5f2a1bd4a0816ea902f9899d81', 'path': 'media/html/render_46790656_06fb040f20c87c6a3b4f.html'}",951.1259765625,0.0,0.0,0.0,51007.67646608679,1424.524017458,0.0
47044608.0,1.0,-44.46952438354492,1774126441.6678336,0.0,969.6123046875,-31.95075225830078,0.0,31.95075225830078,4.01298713684082,0.0,0.0,47044608.0,,969.6123046875,0.0,0.0,0.0,51092.209554290996,1430.386218816,0.0
47298560.0,1.0,-44.4383430480957,1774126447.3676186,0.0,969.2919921875,-32.199920654296875,0.0,32.199920654296875,4.0042572021484375,0.0,0.0,47298560.0,,969.2919921875,0.0,0.0,0.0,51080.92882328912,1436.077141111,0.0
47552512.0,0.998046875,-44.435150146484375,1774126453.0584693,0.0,957.48828125,-33.440834045410156,0.0,33.440834045410156,4.008906841278076,0.0,0.0,47552512.0,,957.48828125,0.0,0.0,0.0,51085.52235114135,1441.768516939,0.0
47806464.0,1.0,-44.420135498046875,1774126458.7499785,0.0,930.583984375,-33.21044158935547,0.0,33.21044158935547,4.00108003616333,0.0,0.0,47806464.0,,930.583984375,0.0,0.0,0.0,51089.945167825004,1447.463402477,0.0
48060416.0,1.0,-44.48198699951172,1774126479.4033446,0.0,968.2509765625,-30.618717193603516,0.0,30.618717193603516,4.007909774780273,0.0,0.0,48060416.0,"{'path': 'media/html/render_48060416_82367c1893fb9c6e8d05.html', 'size': 902497, '_type': 'html-file', 'sha256': '82367c1893fb9c6e8d05f9db2c302cb93de089f4802ad34e253d820c1b3f2ec0'}",968.2509765625,0.0,0.0,0.0,51063.83346148608,1462.421495753,0.0
48314368.0,1.0,-44.49018478393555,1774126479.5602853,0.0,969.7060546875,-32.396278381347656,0.0,32.396278381347656,4.018649578094482,0.0,0.0,48314368.0,,969.7060546875,0.0,0.0,0.0,51084.52762916751,1468.271843269,0.0
48568320.0,1.0,-44.49028396606445,1774126485.2527504,0.0,972.3955078125,-33.334754943847656,0.0,33.334754943847656,4.0234785079956055,0.0,0.0,48568320.0,,972.3955078125,0.0,0.0,0.0,51125.630131117345,1473.936591271,0.0
48822272.0,0.998046875,-44.414852142333984,1774126490.9180114,0.0,968.75,-32.493255615234375,0.0,32.493255615234375,3.9975764751434326,0.0,0.0,48822272.0,,968.75,0.0,0.0,0.0,51367.9004027296,1479.606290364,0.0
49076224.0,0.9970703125,-44.35817337036133,1774126496.5875971,0.0,954.986328125,-33.61437225341797,0.0,33.61437225341797,3.9938619136810303,0.0,0.0,49076224.0,,954.986328125,0.0,0.0,0.0,51303.14226712044,1485.267868345,0.0
49330176.0,0.9990234375,-44.340946197509766,1774126516.4781287,0.0,962.248046875,-31.665224075317383,0.0,31.665224075317383,3.992431402206421,0.0,0.0,49330176.0,"{'path': 'media/html/render_49330176_ecf80c77d4ff150d05b0.html', 'size': 901601, '_type': 'html-file', 'sha256': 'ecf80c77d4ff150d05b0b9762c62ea8f33998cfc7e3b92011ceaa4513922aa7c'}",962.248046875,0.0,0.0,0.0,51399.18745891969,1499.496280586,0.0
49584128.0,0.99609375,-44.34516525268555,1774126516.6413617,0.0,965.138671875,-33.168548583984375,0.0,33.168548583984375,3.996363878250122,0.0,0.0,49584128.0,,965.138671875,0.0,0.0,0.0,51262.89622591884,1505.340208653,0.0
