eval/episode_reward_dist,eval/episode_reward_near,training/alpha_loss,training/critic_loss,eval/episode_dist,_step,training/actor_loss,eval/episode_success_easy,eval/episode_reward,training/entropy,eval/episode_reward_ctrl,training/log_alpha,_runtime,render,eval/episode_success_hard,eval/episode_reward_survive,eval/episode_success,step,_timestamp,eval/episode_success_any,training/sps
-33.763668060302734,0.0,0.0,4.030041694641113,33.763668060302734,25458688.0,-44.57569122314453,0.0,953.5927734375,0.0,0.0,0.0,789.214685164,,0.0,0.0,953.5927734375,25458688.0,1774121059.659853,1.0,51120.7398754934
-36.91999816894531,0.0,0.0,4.001600742340088,36.91999816894531,25712640.0,-44.566158294677734,0.0,957.1796875,0.0,0.0,0.0,794.902324769,,0.0,0.0,957.1796875,25712640.0,1774121065.3528402,0.9951171875,51111.349674956575
-33.53828811645508,0.0,0.0,4.082459926605225,33.53828811645508,25966592.0,-44.54313659667969,0.0,972.3798828125,0.0,0.0,0.0,800.58328756,,0.0,0.0,972.3798828125,25966592.0,1774121071.0401375,0.9990234375,51135.37662641918
-34.82868194580078,0.0,0.0,4.053606033325195,34.82868194580078,26220544.0,-44.4819221496582,0.0,957.7236328125,0.0,0.0,0.0,806.269099716,,0.0,0.0,957.7236328125,26220544.0,1774121076.7214997,1.0,51184.63222084543
-34.064857482910156,0.0,0.0,4.032440185546875,34.064857482910156,26474496.0,-44.48627471923828,0.0,962.2041015625,0.0,0.0,0.0,822.193276465,"{'sha256': '1c36f433dbd8ca0d9a2ac6a413543619d27377b6ba0740222d3eeca14a1f0696', 'path': 'media/html/render_26474496_1c36f433dbd8ca0d9a2a.html', 'size': 868741, '_type': 'html-file'}",0.0,0.0,962.2041015625,26474496.0,1774121098.3320866,1.0,51151.299065313295
-34.061012268066406,0.0,0.0,4.007033824920654,34.061012268066406,26728448.0,-44.564449310302734,0.0,973.2548828125,0.0,0.0,0.0,828.114489861,,0.0,0.0,973.2548828125,26728448.0,1774121098.5238461,0.9990234375,51136.83241541806
-29.990798950195312,0.0,0.0,4.034525394439697,29.990798950195312,26982400.0,-44.58401107788086,0.0,964.900390625,0.0,0.0,0.0,833.814711042,,0.0,0.0,964.900390625,26982400.0,1774121104.2525847,0.998046875,50784.75039412167
-32.35210418701172,0.0,0.0,4.02078914642334,32.35210418701172,27236352.0,-44.55952453613281,0.0,969.7412109375,0.0,0.0,0.0,839.517885731,,0.0,0.0,969.7412109375,27236352.0,1774121109.9528809,1.0,51001.37034824899
-33.363433837890625,0.0,0.0,4.083245277404785,33.363433837890625,27490304.0,-44.551597595214844,0.0,973.1337890625,0.0,0.0,0.0,845.217945709,,0.0,0.0,973.1337890625,27490304.0,1774121115.6556492,1.0,50987.90119101763
-32.19119644165039,0.0,0.0,4.086053848266602,32.19119644165039,27744256.0,-44.589019775390625,0.0,959.5556640625,0.0,0.0,0.0,859.905578383,"{'path': 'media/html/render_27744256_bb28240c9342224989dc.html', 'size': 896981, '_type': 'html-file', 'sha256': 'bb28240c9342224989dc1e0f06540e57500dc7fb4899096d5b5cf5fdb6eec6f0'}",0.0,0.0,959.5556640625,27744256.0,1774121136.0443609,0.994140625,50996.469651971674
-29.356487274169922,0.0,0.0,4.074329376220703,29.356487274169922,27998208.0,-44.60159683227539,0.0,972.69921875,0.0,0.0,0.0,865.81735919,,0.0,0.0,972.69921875,27998208.0,1774121136.2397096,1.0,51057.02397291152
-31.2119140625,0.0,0.0,4.0858917236328125,31.2119140625,28252160.0,-44.68218231201172,0.0,965.9423828125,0.0,0.0,0.0,871.534315321,,0.0,0.0,965.9423828125,28252160.0,1774121141.9554417,0.998046875,50915.71593292207
-30.514240264892578,0.0,0.0,4.093559741973877,30.514240264892578,28506112.0,-44.7740478515625,0.0,967.92578125,0.0,0.0,0.0,877.226248297,,0.0,0.0,967.92578125,28506112.0,1774121147.6726246,1.0,50836.979005794354
-30.301345825195312,0.0,0.0,4.117009162902832,30.301345825195312,28760064.0,-44.827754974365234,0.0,971.4404296875,0.0,0.0,0.0,882.921347391,,0.0,0.0,971.4404296875,28760064.0,1774121153.3645473,1.0,51080.438895741805
-32.499549865722656,0.0,0.0,4.1245293617248535,32.499549865722656,29014016.0,-44.913604736328125,0.0,957.564453125,0.0,0.0,0.0,897.865706068,"{'path': 'media/html/render_29014016_f2f6fd91061e3e4a5b6a.html', 'size': 870889, '_type': 'html-file', 'sha256': 'f2f6fd91061e3e4a5b6a48df7dd3a95390954201d9ca5e018a36b507530a8eea'}",0.0,0.0,957.564453125,29014016.0,1774121174.0045059,1.0,51062.60213619297
-32.46562194824219,0.0,0.0,4.097303867340088,32.46562194824219,29267968.0,-44.950992584228516,0.0,970.599609375,0.0,0.0,0.0,903.741320172,,0.0,0.0,970.599609375,29267968.0,1774121174.1694703,1.0,51245.81200559053
-32.75165939331055,0.0,0.0,4.098306655883789,32.75165939331055,29521920.0,-44.890926361083984,0.0,959.6455078125,0.0,0.0,0.0,909.42907223,,0.0,0.0,959.6455078125,29521920.0,1774121179.8794086,1.0,50977.02510296369
-33.06907272338867,0.0,0.0,4.111495494842529,33.06907272338867,29775872.0,-44.74355697631836,0.0,955.6572265625,0.0,0.0,0.0,915.12661396,,0.0,0.0,955.6572265625,29775872.0,1774121185.5673425,0.994140625,51133.86200645818
-33.45671081542969,0.0,0.0,4.088052749633789,33.45671081542969,30029824.0,-44.76271438598633,0.0,967.3076171875,0.0,0.0,0.0,920.80961557,,0.0,0.0,967.3076171875,30029824.0,1774121191.2648525,1.0,51032.09256830989
-32.82140350341797,0.0,0.0,4.105257034301758,32.82140350341797,30283776.0,-44.731441497802734,0.0,967.595703125,0.0,0.0,0.0,935.692069874,"{'size': 892941, '_type': 'html-file', 'sha256': 'cf2aa2bb2e582994349d2a784f1132582557d925efa3bf36bd65b342d62fe186', 'path': 'media/html/render_30283776_cf2aa2bb2e582994349d.html'}",0.0,0.0,967.595703125,30283776.0,1774121211.830873,0.99609375,51173.68434442118
-33.488887786865234,0.0,0.0,4.037106037139893,33.488887786865234,30537728.0,-44.6253547668457,0.0,965.2939453125,0.0,0.0,0.0,941.538792509,,0.0,0.0,965.2939453125,30537728.0,1774121211.9863944,1.0,51020.26405510821
-34.05877685546875,0.0,0.0,4.019337177276611,34.05877685546875,30791680.0,-44.579383850097656,0.0,964.9833984375,0.0,0.0,0.0,947.235080311,,0.0,0.0,964.9833984375,30791680.0,1774121217.6769326,1.0,51125.100083295634
-35.616058349609375,0.0,0.0,4.011659145355225,35.616058349609375,31045632.0,-44.50012969970703,0.0,964.5625,0.0,0.0,0.0,952.918639351,,0.0,0.0,964.5625,31045632.0,1774121223.3734064,1.0,51073.30661507831
-36.66831970214844,0.0,0.0,4.009540557861328,36.66831970214844,31299584.0,-44.54385757446289,0.0,943.361328125,0.0,0.0,0.0,958.606574977,,0.0,0.0,943.361328125,31299584.0,1774121229.0568495,1.0,51169.129027595154
-31.254383087158203,0.0,0.0,4.029151439666748,31.254383087158203,31553536.0,-44.49762725830078,0.0,970.998046875,0.0,0.0,0.0,973.613605863,"{'path': 'media/html/render_31553536_e1bc997ea0361648f9be.html', 'size': 874249, '_type': 'html-file', 'sha256': 'e1bc997ea0361648f9be346f5215ee4088d3ad3e66905fa22d9a1dfcc27b8e7e'}",0.0,0.0,970.998046875,31553536.0,1774121249.7524025,1.0,51128.96526745444
-31.9490966796875,0.0,0.0,4.019947052001953,31.9490966796875,31807488.0,-44.41704177856445,0.0,971.1435546875,0.0,0.0,0.0,979.486499464,,0.0,0.0,971.1435546875,31807488.0,1774121249.9167027,1.0,51042.8918823712
-36.14383316040039,0.0,0.0,4.012795925140381,36.14383316040039,32061440.0,-44.46232986450195,0.0,972.2587890625,0.0,0.0,0.0,985.203239461,,0.0,0.0,972.2587890625,32061440.0,1774121255.6247802,1.0,50962.32036049576
-33.53600311279297,0.0,0.0,4.001985549926758,33.53600311279297,32315392.0,-44.38774871826172,0.0,959.3212890625,0.0,0.0,0.0,990.916641577,,0.0,0.0,959.3212890625,32315392.0,1774121261.3414752,1.0,50848.00659163526
-32.265380859375,0.0,0.0,4.006198883056641,32.265380859375,32569344.0,-44.40391159057617,0.0,958.009765625,0.0,0.0,0.0,996.624640086,,0.0,0.0,958.009765625,32569344.0,1774121267.0550704,1.0,50882.85839523636
-35.93956756591797,0.0,0.0,4.000184059143066,35.93956756591797,32823296.0,-44.352500915527344,0.0,957.2470703125,0.0,0.0,0.0,1011.958526526,"{'path': 'media/html/render_32823296_fa4c99df93df6f60afc9.html', 'size': 898561, '_type': 'html-file', 'sha256': 'fa4c99df93df6f60afc90a836687603a140b9d795274e0a42a4d2badaaf030dc'}",0.0,0.0,957.2470703125,32823296.0,1774121288.097285,1.0,50931.14629078561
-34.97515106201172,0.0,0.0,3.986711263656616,34.97515106201172,33077248.0,-44.35694122314453,0.0,968.8779296875,0.0,0.0,0.0,1017.84750778,,0.0,0.0,968.8779296875,33077248.0,1774121288.2704318,1.0,50926.17386059253
-33.865875244140625,0.0,0.0,4.005721092224121,33.865875244140625,33331200.0,-44.362850189208984,0.0,971.8212890625,0.0,0.0,0.0,1023.530395217,,0.0,0.0,971.8212890625,33331200.0,1774121293.9856117,1.0,51109.468615439924
-34.83795166015625,0.0,0.0,3.9971227645874023,34.83795166015625,33585152.0,-44.25216293334961,0.0,954.8076171875,0.0,0.0,0.0,1029.221203688,,0.0,0.0,954.8076171875,33585152.0,1774121299.6685774,1.0,51184.60516506363
-33.71947479248047,0.0,0.0,3.9922749996185303,33.71947479248047,33839104.0,-44.18878173828125,0.0,964.4765625,0.0,0.0,0.0,1034.906718338,,0.0,0.0,964.4765625,33839104.0,1774121305.3592727,1.0,51133.59689582197
-33.719879150390625,0.0,0.0,3.9876515865325928,33.719879150390625,34093056.0,-44.181861877441406,0.0,959.060546875,0.0,0.0,0.0,1050.311408661,"{'path': 'media/html/render_34093056_2f7dc6d8c617f7036a88.html', 'size': 895449, '_type': 'html-file', 'sha256': '2f7dc6d8c617f7036a8818cad5f4fd509c917a49e34c77656ab0ed6100663625'}",0.0,0.0,959.060546875,34093056.0,1774121326.4501262,0.998046875,51182.93514081517
-33.18605041503906,0.0,0.0,3.982445001602173,33.18605041503906,34347008.0,-44.2457389831543,0.0,971.8701171875,0.0,0.0,0.0,1056.18813783,,0.0,0.0,971.8701171875,34347008.0,1774121326.6255343,1.0,51131.78783458763
-35.16884994506836,0.0,0.0,3.9859910011291504,35.16884994506836,34600960.0,-44.263282775878906,0.0,969.3876953125,0.0,0.0,0.0,1061.858350977,,0.0,0.0,969.3876953125,34600960.0,1774121332.32619,0.9990234375,51075.562179417684
-30.365550994873047,0.0,0.0,4.002963066101074,30.365550994873047,34854912.0,-44.36389923095703,0.0,969.5439453125,0.0,0.0,0.0,1067.527400404,,0.0,0.0,969.5439453125,34854912.0,1774121337.9966042,1.0,51299.739897222506
-29.656864166259766,0.0,0.0,4.015809059143066,29.656864166259766,35108864.0,-44.36301803588867,0.0,974.4267578125,0.0,0.0,0.0,1073.210293971,,0.0,0.0,974.4267578125,35108864.0,1774121343.6655982,1.0,51322.46798443007
-35.85445785522461,0.0,0.0,4.018788814544678,35.85445785522461,35362816.0,-44.34360122680664,0.0,959.5458984375,0.0,0.0,0.0,1088.605744903,"{'path': 'media/html/render_35362816_c30ad8328c5977adb4fa.html', 'size': 854461, '_type': 'html-file', 'sha256': 'c30ad8328c5977adb4fa835e66386d2ad30611e0ddc4a6f9cc8a62e3d5ad806c'}",0.0,0.0,959.5458984375,35362816.0,1774121364.7444851,1.0,51209.26976802191
-34.02491760253906,0.0,0.0,3.999880075454712,34.02491760253906,35616768.0,-44.335174560546875,0.0,969.6875,0.0,0.0,0.0,1094.471074377,,0.0,0.0,969.6875,35616768.0,1774121364.9284384,1.0,51264.82313886377
-33.617156982421875,0.0,0.0,3.9963040351867676,33.617156982421875,35870720.0,-44.27244567871094,0.0,972.6357421875,0.0,0.0,0.0,1100.124826622,,0.0,0.0,972.6357421875,35870720.0,1774121370.6086323,0.9990234375,51263.25396449085
-34.76155090332031,0.0,0.0,3.9826080799102783,34.76155090332031,36124672.0,-44.24853515625,0.0,962.591796875,0.0,0.0,0.0,1105.779853705,,0.0,0.0,962.591796875,36124672.0,1774121376.2629795,1.0,51480.60496638216
-34.05467987060547,0.0,0.0,3.965160846710205,34.05467987060547,36378624.0,-44.245296478271484,0.0,947.8115234375,0.0,0.0,0.0,1111.437271728,,0.0,0.0,947.8115234375,36378624.0,1774121381.918014,1.0,51461.15999370186
-35.501827239990234,0.0,0.0,3.9539005756378174,35.501827239990234,36632576.0,-44.220558166503906,0.0,968.6875,0.0,0.0,0.0,1126.537088955,"{'_type': 'html-file', 'sha256': 'fe0ae9b82f0b969e656aa62311680534c8f8bcf1c5a58faec910a31398906062', 'path': 'media/html/render_36632576_fe0ae9b82f0b969e656a.html', 'size': 874453}",0.0,0.0,968.6875,36632576.0,1774121402.6758673,1.0,51432.66825043819
-35.39031219482422,0.0,0.0,3.9658396244049072,35.39031219482422,36886528.0,-44.28196334838867,0.0,948.71484375,0.0,0.0,0.0,1132.391755464,,0.0,0.0,948.71484375,36886528.0,1774121402.839454,1.0,51408.01877799859
-35.362876892089844,0.0,0.0,3.9829907417297363,35.362876892089844,37140480.0,-44.391990661621094,0.0,964.41015625,0.0,0.0,0.0,1138.083929436,,0.0,0.0,964.41015625,37140480.0,1774121408.5300894,1.0,51148.71259079643
-37.671878814697266,0.0,0.0,3.999152660369873,37.671878814697266,37394432.0,-44.49061584472656,0.0,935.9755859375,0.0,0.0,0.0,1143.75908248,,0.0,0.0,935.9755859375,37394432.0,1774121414.2217433,0.99609375,51082.183080636474
-33.8548583984375,0.0,0.0,4.0019965171813965,33.8548583984375,37648384.0,-44.50337600708008,0.0,957.3486328125,0.0,0.0,0.0,1149.434318441,,0.0,0.0,957.3486328125,37648384.0,1774121419.8974178,1.0,51254.780602740524
-32.8592529296875,0.0,0.0,4.020041465759277,32.8592529296875,37902336.0,-44.560935974121094,0.0,966.357421875,0.0,0.0,0.0,1164.559718257,"{'sha256': 'a5d63d9969d50d47486776c2a7992690298c039ea38fd184372fecae95c43f8c', 'path': 'media/html/render_37902336_a5d63d9969d50d474867.html', 'size': 897105, '_type': 'html-file'}",0.0,0.0,966.357421875,37902336.0,1774121440.6984892,1.0,51243.07051493914
-35.596229553222656,0.0,0.0,4.031815528869629,35.596229553222656,38156288.0,-44.60917282104492,0.0,956.98828125,0.0,0.0,0.0,1170.459987626,,0.0,0.0,956.98828125,38156288.0,1774121440.8746939,1.0,51216.93754117207
-34.33357620239258,0.0,0.0,4.039334297180176,34.33357620239258,38410240.0,-44.616111755371094,0.0,950.0419921875,0.0,0.0,0.0,1176.146965431,,0.0,0.0,950.0419921875,38410240.0,1774121446.5981722,1.0,50841.25453970334
-35.43997573852539,0.0,0.0,4.0348992347717285,35.43997573852539,38664192.0,-44.653385162353516,0.0,947.373046875,0.0,0.0,0.0,1181.842700634,,0.0,0.0,947.373046875,38664192.0,1774121452.2852483,1.0,51145.613096019515
-34.18461990356445,0.0,0.0,4.058159351348877,34.18461990356445,38918144.0,-44.74651336669922,0.0,968.5419921875,0.0,0.0,0.0,1187.532428974,,0.0,0.0,968.5419921875,38918144.0,1774121457.9810307,0.998046875,51049.736748311756
-38.08990478515625,0.0,0.0,4.068167686462402,38.08990478515625,39172096.0,-44.79444122314453,0.0,936.689453125,0.0,0.0,0.0,1202.047595698,"{'size': 897665, '_type': 'html-file', 'sha256': 'bcec90495626323a4ab663d6f687e3d00daa2dd6351f1ed102d610c3b3f84b0b', 'path': 'media/html/render_39172096_bcec90495626323a4ab6.html'}",0.0,0.0,936.689453125,39172096.0,1774121478.1863718,0.9912109375,51110.680129427376
-37.44352722167969,0.0,0.0,4.075497627258301,37.44352722167969,39426048.0,-44.778472900390625,0.0,938.1494140625,0.0,0.0,0.0,1207.944395527,,0.0,0.0,938.1494140625,39426048.0,1774121478.3653412,0.99609375,51044.709335747604
-35.69469451904297,0.0,0.0,4.059765338897705,35.69469451904297,39680000.0,-44.71426773071289,0.0,955.498046875,0.0,0.0,0.0,1213.645125324,,0.0,0.0,955.498046875,39680000.0,1774121484.082534,0.998046875,50926.23473168307
-38.77836608886719,0.0,0.0,4.054322242736816,38.77836608886719,39933952.0,-44.67059326171875,0.0,945.55078125,0.0,0.0,0.0,1219.340850182,,0.0,0.0,945.55078125,39933952.0,1774121489.783455,0.986328125,50992.087415453774
-37.87415313720703,0.0,0.0,4.058374404907227,37.87415313720703,40187904.0,-44.71983337402344,0.0,942.3095703125,0.0,0.0,0.0,1225.043954056,,0.0,0.0,942.3095703125,40187904.0,1774121495.4788835,0.99609375,51053.93313300677
-33.94248962402344,0.0,0.0,4.050980091094971,33.94248962402344,40441856.0,-44.64884567260742,0.0,971.6220703125,0.0,0.0,0.0,1240.583900678,"{'path': 'media/html/render_40441856_b57a5b8ae8cc35a414b9.html', 'size': 909897, '_type': 'html-file', 'sha256': 'b57a5b8ae8cc35a414b9fd4189d45f707358664ef5f41331aead7f02e806e569'}",0.0,0.0,971.6220703125,40441856.0,1774121516.7226503,1.0,50967.56080247197
-36.16095733642578,0.0,0.0,4.032680034637451,36.16095733642578,40695808.0,-44.52105712890625,0.0,963.060546875,0.0,0.0,0.0,1246.501458117,,0.0,0.0,963.060546875,40695808.0,1774121516.9247422,0.9990234375,51046.13061086508
-32.79864501953125,0.0,0.0,4.014242649078369,32.79864501953125,40949760.0,-44.479408264160156,0.0,971.7021484375,0.0,0.0,0.0,1252.194327513,,0.0,0.0,971.7021484375,40949760.0,1774121522.6397598,1.0,50954.90413630239
-33.215843200683594,0.0,0.0,4.001131057739258,33.215843200683594,41203712.0,-44.3829231262207,0.0,973.8017578125,0.0,0.0,0.0,1257.894707391,,0.0,0.0,973.8017578125,41203712.0,1774121528.3325942,1.0,51094.04767790761
-37.388458251953125,0.0,0.0,3.9739105701446533,37.388458251953125,41457664.0,-44.255767822265625,0.0,943.87109375,0.0,0.0,0.0,1263.593875368,,0.0,0.0,943.87109375,41457664.0,1774121534.032895,0.998046875,50996.75775852902
-36.303611755371094,0.0,0.0,3.981027364730835,36.303611755371094,41711616.0,-44.217041015625,0.0,971.31640625,0.0,0.0,0.0,1279.221189189,"{'sha256': 'a6da0664f1b2c3bf744940883ea3a969db70f57b253b421e4dc964661638596a', 'path': 'media/html/render_41711616_a6da0664f1b2c3bf7449.html', 'size': 898097, '_type': 'html-file'}",0.0,0.0,971.31640625,41711616.0,1774121555.3599226,1.0,51023.87631544987
-37.37797546386719,0.0,0.0,3.9739363193511963,37.37797546386719,41965568.0,-44.33749771118164,0.0,949.25390625,0.0,0.0,0.0,1285.104583423,,0.0,0.0,949.25390625,41965568.0,1774121555.546926,1.0,51051.62320091456
-36.234954833984375,0.0,0.0,3.976470708847046,36.234954833984375,42219520.0,-44.296546936035156,0.0,958.5927734375,0.0,0.0,0.0,1290.804382598,,0.0,0.0,958.5927734375,42219520.0,1774121561.2427092,0.9970703125,51146.155848876544
-36.03593444824219,0.0,0.0,3.9688408374786377,36.03593444824219,42473472.0,-44.332706451416016,0.0,952.84765625,0.0,0.0,0.0,1296.499250024,,0.0,0.0,952.84765625,42473472.0,1774121566.9423513,1.0,51038.932092345734
-38.97303771972656,0.0,0.0,3.9672813415527344,38.97303771972656,42727424.0,-44.291114807128906,0.0,935.2509765625,0.0,0.0,0.0,1302.18466374,,0.0,0.0,935.2509765625,42727424.0,1774121572.637135,0.98828125,51082.16838195151
-36.15766906738281,0.0,0.0,3.95986270904541,36.15766906738281,42981376.0,-44.270694732666016,0.0,950.0830078125,0.0,0.0,0.0,1318.412561483,"{'_type': 'html-file', 'sha256': '03d6454fad765e728d510691ee313ff74be53ba6c796acae1dc389e58123299c', 'path': 'media/html/render_42981376_03d6454fad765e728d51.html', 'size': 895057}",0.0,0.0,950.0830078125,42981376.0,1774121594.5513535,1.0,51161.18067624283
-33.674461364746094,0.0,0.0,3.964791774749756,33.674461364746094,43235328.0,-44.26436996459961,0.0,960.1474609375,0.0,0.0,0.0,1324.307995152,,0.0,0.0,960.1474609375,43235328.0,1774121594.739417,1.0,51137.856181774005
-37.051513671875,0.0,0.0,3.9567458629608154,37.051513671875,43489280.0,-44.238224029541016,0.0,941.8408203125,0.0,0.0,0.0,1330.003004766,,0.0,0.0,941.8408203125,43489280.0,1774121600.446395,1.0,51002.68419772391
-35.94248962402344,0.0,0.0,3.965484619140625,35.94248962402344,43743232.0,-44.20561981201172,0.0,961.31640625,0.0,0.0,0.0,1335.697335037,,0.0,0.0,961.31640625,43743232.0,1774121606.1413178,0.9990234375,51088.617017210905
-34.455528259277344,0.0,0.0,3.959219217300415,34.455528259277344,43997184.0,-44.22432327270508,0.0,966.8740234375,0.0,0.0,0.0,1341.405406796,,0.0,0.0,966.8740234375,43997184.0,1774121611.8355455,1.0,51080.463391895966
-33.28976058959961,0.0,0.0,3.958418607711792,33.28976058959961,44251136.0,-44.21092224121094,0.0,973.291015625,0.0,0.0,0.0,1355.85387038,"{'_type': 'html-file', 'sha256': '23fefaaacf6791e47c1b2ff312f6d0b768f229fd88bfb45f7f69410b1a856eef', 'path': 'media/html/render_44251136_23fefaaacf6791e47c1b.html', 'size': 906605}",0.0,0.0,973.291015625,44251136.0,1774121631.9926312,1.0,51133.60425996919
-37.35532760620117,0.0,0.0,3.9614171981811523,37.35532760620117,44505088.0,-44.22321319580078,0.0,942.2197265625,0.0,0.0,0.0,1361.711147529,,0.0,0.0,942.2197265625,44505088.0,1774121632.1508424,0.9912109375,51201.44430973735
-34.681602478027344,0.0,0.0,3.958343744277954,34.681602478027344,44759040.0,-44.15782165527344,0.0,968.146484375,0.0,0.0,0.0,1367.391536227,,0.0,0.0,968.146484375,44759040.0,1774121637.8495803,1.0,51076.169574979795
-34.82610321044922,0.0,0.0,3.9513258934020996,34.82610321044922,45012992.0,-44.18271255493164,0.0,966.83984375,0.0,0.0,0.0,1373.086129393,,0.0,0.0,966.83984375,45012992.0,1774121643.52995,1.0,51201.40246879587
-35.09187698364258,0.0,0.0,3.95358943939209,35.09187698364258,45266944.0,-44.10885238647461,0.0,965.216796875,0.0,0.0,0.0,1378.775261964,,0.0,0.0,965.216796875,45266944.0,1774121649.2244523,1.0,51086.78418475105
-35.29145431518555,0.0,0.0,3.949688196182251,35.29145431518555,45520896.0,-44.14873123168945,0.0,966.78515625,0.0,0.0,0.0,1393.863966868,"{'path': 'media/html/render_45520896_1ba5221295a679018104.html', 'size': 883585, '_type': 'html-file', 'sha256': '1ba5221295a6790181044720b2e542a84ab4c1a13942cb030a3f6272124b6e00'}",0.0,0.0,966.78515625,45520896.0,1774121670.0027676,0.9990234375,51116.3902236016
-36.29106140136719,0.0,0.0,3.958679437637329,36.29106140136719,45774848.0,-44.15791702270508,0.0,971.0166015625,0.0,0.0,0.0,1399.712453876,,0.0,0.0,971.0166015625,45774848.0,1774121670.1680706,1.0,51171.32914681838
-34.20729064941406,0.0,0.0,3.9627888202667236,34.20729064941406,46028800.0,-44.128028869628906,0.0,971.689453125,0.0,0.0,0.0,1405.394283425,,0.0,0.0,971.689453125,46028800.0,1774121675.8508167,1.0,51234.28098625924
-34.58527755737305,0.0,0.0,3.9530885219573975,34.58527755737305,46282752.0,-44.12959671020508,0.0,968.0234375,0.0,0.0,0.0,1411.058807861,,0.0,0.0,968.0234375,46282752.0,1774121681.5325904,1.0,51191.261749446676
-38.07746887207031,0.0,0.0,3.954253673553467,38.07746887207031,46536704.0,-44.06478500366211,0.0,964.486328125,0.0,0.0,0.0,1416.749441918,,0.0,0.0,964.486328125,46536704.0,1774121687.19715,1.0,51381.59836347138
-37.264739990234375,0.0,0.0,3.955686330795288,37.264739990234375,46790656.0,-44.14048767089844,0.0,959.9306640625,0.0,0.0,0.0,1431.815866767,"{'path': 'media/html/render_46790656_33fb0e3ab2cd5c13e296.html', 'size': 878617, '_type': 'html-file', 'sha256': '33fb0e3ab2cd5c13e2965dc5508118c0a98e463baf08a3be99ee9817589dc4ef'}",0.0,0.0,959.9306640625,46790656.0,1774121707.9546778,0.998046875,51118.62506226345
-35.69868087768555,0.0,0.0,3.9844884872436523,35.69868087768555,47044608.0,-44.191322326660156,0.0,964.685546875,0.0,0.0,0.0,1437.655213226,,0.0,0.0,964.685546875,47044608.0,1774121708.1098347,1.0,51289.16998018883
-35.98670959472656,0.0,0.0,3.9997963905334473,35.98670959472656,47298560.0,-44.26904296875,0.0,971.1728515625,0.0,0.0,0.0,1443.350189413,,0.0,0.0,971.1728515625,47298560.0,1774121713.7932413,1.0,51238.42889339092
-38.047061920166016,0.0,0.0,4.013700485229492,38.047061920166016,47552512.0,-44.42247009277344,0.0,937.615234375,0.0,0.0,0.0,1449.037838783,,0.0,0.0,937.615234375,47552512.0,1774121719.4884841,0.998046875,51038.814702142576
-38.478004455566406,0.0,0.0,4.001535415649414,38.478004455566406,47806464.0,-44.36885452270508,0.0,966.3984375,0.0,0.0,0.0,1454.740013305,,0.0,0.0,966.3984375,47806464.0,1774121725.1760864,0.9970703125,51124.8129786478
-36.88720703125,0.0,0.0,4.008172512054443,36.88720703125,48060416.0,-44.410606384277344,0.0,961.90234375,0.0,0.0,0.0,1469.526923884,"{'path': 'media/html/render_48060416_7b16c735569630c08e8f.html', 'size': 895577, '_type': 'html-file', 'sha256': '7b16c735569630c08e8f01b3dc68477dcb953c8492b0203863bbe591e11560f1'}",0.0,0.0,961.90234375,48060416.0,1774121745.6656764,1.0,50998.51088385245
-38.08546447753906,0.0,0.0,3.9986960887908936,38.08546447753906,48314368.0,-44.406185150146484,0.0,967.638671875,0.0,0.0,0.0,1475.405476817,,0.0,0.0,967.638671875,48314368.0,1774121745.8449805,1.0,51012.32523444963
-37.29350280761719,0.0,0.0,4.008844375610352,37.29350280761719,48568320.0,-44.387752532958984,0.0,964.8671875,0.0,0.0,0.0,1481.090495448,,0.0,0.0,964.8671875,48568320.0,1774121751.5433104,0.9990234375,51104.57899900358
-37.220680236816406,0.0,0.0,3.9928853511810303,37.220680236816406,48822272.0,-44.356876373291016,0.0,966.4853515625,0.0,0.0,0.0,1486.797605959,,0.0,0.0,966.4853515625,48822272.0,1774121757.2288172,0.9990234375,51170.33845519417
-37.30452346801758,0.0,0.0,3.9927027225494385,37.30452346801758,49076224.0,-44.32845687866211,0.0,956.39453125,0.0,0.0,0.0,1492.496576223,,0.0,0.0,956.39453125,49076224.0,1774121762.9359891,0.9990234375,50928.8669368269
-36.88042449951172,0.0,0.0,3.9818103313446045,36.88042449951172,49330176.0,-44.28438186645508,0.0,964.060546875,0.0,0.0,0.0,1508.120578029,"{'path': 'media/html/render_49330176_89aa8b6bf92cd57d3e6b.html', 'size': 877901, '_type': 'html-file', 'sha256': '89aa8b6bf92cd57d3e6b931e7be1f2abb0ef8cd778b05762d632f4f6563c881b'}",0.0,0.0,964.060546875,49330176.0,1774121784.2593224,0.998046875,51021.39069306148
-36.945430755615234,0.0,0.0,3.9763307571411133,36.945430755615234,49584128.0,-44.28569030761719,0.0,950.3271484375,0.0,0.0,0.0,1514.02473961,,0.0,0.0,950.3271484375,49584128.0,1774121784.4529762,1.0,50902.617938191244
-37.77644348144531,0.0,0.0,3.9876933097839355,37.77644348144531,49838080.0,-44.3455696105957,0.0,969.3984375,0.0,0.0,0.0,1519.701291128,,0.0,0.0,969.3984375,49838080.0,1774121790.1623542,1.0,50995.74939982014
-39.006736755371094,0.0,0.0,3.985020637512207,39.006736755371094,50092032.0,-44.30308532714844,0.0,966.349609375,0.0,0.0,0.0,1525.365573891,,0.0,0.0,966.349609375,50092032.0,1774121795.8394027,1.0,51238.423963809764
