eval/episode_success,training/sps,eval/episode_success_any,eval/episode_dist,training/entropy,eval/episode_reward_dist,_runtime,eval/episode_reward,eval/episode_reward_ctrl,training/log_alpha,render,step,_timestamp,_step,training/actor_loss,training/critic_loss,eval/episode_reward_near,training/alpha_loss,eval/episode_success_hard,eval/episode_reward_survive,eval/episode_success_easy
969.1103515625,50175.16830346287,0.9970703125,27.15574836730957,0.0,-27.15574836730957,791.64054396,969.1103515625,0.0,0.0,"{'path': 'media/html/render_25204736_2e4eb89de70d4e7e251d.html', 'size': 856069, '_type': 'html-file', 'sha256': '2e4eb89de70d4e7e251d06b363dfc44d6c5098f64db0d01e4ff696d2af96d869'}",25204736.0,1774113136.4845648,25204736.0,-44.006622314453125,3.96246337890625,0.0,0.0,0.0,0.0,0.0
970.9873046875,50064.32651311597,1.0,30.041072845458984,0.0,-30.041072845458984,797.589586086,970.9873046875,0.0,0.0,,25458688.0,1774113136.6443856,25458688.0,-43.981842041015625,3.9645636081695557,0.0,0.0,0.0,0.0,0.0
973.64453125,50169.314455090804,1.0,27.439720153808594,0.0,-27.439720153808594,803.397371708,973.64453125,0.0,0.0,,25712640.0,1774113142.4326763,25712640.0,-43.974876403808594,3.9492735862731934,0.0,0.0,0.0,0.0,0.0
976.953125,49923.77700124435,1.0,29.661151885986328,0.0,-29.661151885986328,809.184031857,976.953125,0.0,0.0,,25966592.0,1774113148.240957,25966592.0,-44.041603088378906,3.9497039318084717,0.0,0.0,0.0,0.0,0.0
976.2294921875,50119.870076201456,1.0,28.224939346313477,0.0,-28.224939346313477,815.004730286,976.2294921875,0.0,0.0,,26220544.0,1774113154.0274951,26220544.0,-44.056034088134766,3.966090440750122,0.0,0.0,0.0,0.0,0.0
944.7353515625,49796.38470931356,0.9951171875,30.793846130371094,0.0,-30.793846130371094,830.423369411,944.7353515625,0.0,0.0,"{'path': 'media/html/render_26474496_a055175c55ce7f1c9aac.html', 'size': 883897, '_type': 'html-file', 'sha256': 'a055175c55ce7f1c9aac00d3a83411c796230d98cf3c97d4809d4a24a9ae15e2'}",26474496.0,1774113175.2673657,26474496.0,-44.078636169433594,3.9647281169891357,0.0,0.0,0.0,0.0,0.0
967.6494140625,50097.381508509134,1.0,30.21457290649414,0.0,-30.21457290649414,836.4234515,967.6494140625,0.0,0.0,,26728448.0,1774113175.4523664,26728448.0,-44.15260314941406,3.973414421081543,0.0,0.0,0.0,0.0,0.0
974.8369140625,49930.729908864334,1.0,29.72525978088379,0.0,-29.72525978088379,842.22172906,974.8369140625,0.0,0.0,,26982400.0,1774113181.2667933,26982400.0,-44.14463424682617,3.986304521560669,0.0,0.0,0.0,0.0,0.0
978.626953125,50022.5909917605,1.0,27.158367156982422,0.0,-27.158367156982422,848.03241558,978.626953125,0.0,0.0,,27236352.0,1774113187.0651848,27236352.0,-44.276123046875,3.986037015914917,0.0,0.0,0.0,0.0,0.0
961.2021484375,49905.45971310842,1.0,28.802734375,0.0,-28.802734375,853.839183386,961.2021484375,0.0,0.0,,27490304.0,1774113192.8758729,27490304.0,-44.3596305847168,4.0046515464782715,0.0,0.0,0.0,0.0,0.0
974.41796875,49936.06935257531,1.0,28.802188873291016,0.0,-28.802188873291016,869.289722809,974.41796875,0.0,0.0,"{'path': 'media/html/render_27744256_a54a0a01a51204afd632.html', 'size': 869189, '_type': 'html-file', 'sha256': 'a54a0a01a51204afd6321811549923b275847b5db67077ddbf5fb7a5bda519c9'}",27744256.0,1774113214.1336856,27744256.0,-44.47340774536133,3.9988908767700195,0.0,0.0,0.0,0.0,0.0
977.8603515625,50010.05408100145,1.0,27.399009704589844,0.0,-27.399009704589844,875.276586457,977.8603515625,0.0,0.0,,27998208.0,1774113214.326565,27998208.0,-44.568092346191406,4.021661281585693,0.0,0.0,0.0,0.0,0.0
965.8359375,50112.725293174095,1.0,31.59386444091797,0.0,-31.59386444091797,881.090337468,965.8359375,0.0,0.0,,28252160.0,1774113220.119824,28252160.0,-44.64418411254883,4.025027275085449,0.0,0.0,0.0,0.0,0.0
973.48828125,49876.18606605634,1.0,31.32607650756836,0.0,-31.32607650756836,886.876309197,973.48828125,0.0,0.0,,28506112.0,1774113225.9329908,28506112.0,-44.6468391418457,4.024716854095459,0.0,0.0,0.0,0.0,0.0
963.408203125,50120.05638657503,1.0,32.426185607910156,0.0,-32.426185607910156,892.696309928,963.408203125,0.0,0.0,,28760064.0,1774113231.7196636,28760064.0,-44.70698547363281,4.033537864685059,0.0,0.0,0.0,0.0,0.0
952.5322265625,49796.96438954168,0.9931640625,31.663862228393555,0.0,-31.663862228393555,907.717105542,952.5322265625,0.0,0.0,"{'path': 'media/html/render_29014016_2db75e29bffcc9bd692a.html', 'size': 853273, '_type': 'html-file', 'sha256': '2db75e29bffcc9bd692a1cfc5f123c975c892fe9205234d717d7683e36d3b434'}",29014016.0,1774113252.5610907,29014016.0,-44.75170135498047,4.0479302406311035,0.0,0.0,0.0,0.0,0.0
956.02734375,50099.365536532845,0.9951171875,30.652141571044922,0.0,-30.652141571044922,913.704622891,956.02734375,0.0,0.0,,29267968.0,1774113252.724379,29267968.0,-44.823081970214844,4.057955741882324,0.0,0.0,0.0,0.0,0.0
974.951171875,49824.25722078574,0.9990234375,31.195404052734375,0.0,-31.195404052734375,919.504302814,974.951171875,0.0,0.0,,29521920.0,1774113258.5479329,29521920.0,-44.82693862915039,4.051092624664307,0.0,0.0,0.0,0.0,0.0
967.814453125,49987.673314955195,1.0,31.052156448364258,0.0,-31.052156448364258,925.347974407,967.814453125,0.0,0.0,,29775872.0,1774113264.3476338,29775872.0,-44.84547805786133,4.05269193649292,0.0,0.0,0.0,0.0,0.0
937.5341796875,49580.17812097161,1.0,30.357006072998047,0.0,-30.357006072998047,931.157973053,937.5341796875,0.0,0.0,,30029824.0,1774113270.19077,30029824.0,-44.763587951660156,4.035820960998535,0.0,0.0,0.0,0.0,0.0
978.1435546875,49880.932199656934,1.0,27.537757873535156,0.0,-27.537757873535156,946.232752392,978.1435546875,0.0,0.0,"{'sha256': 'c12b6a60ff519159ddecee958f3f661aba7caed3a779261c3300394fa3010ac1', 'path': 'media/html/render_30283776_c12b6a60ff519159ddec.html', 'size': 862989, '_type': 'html-file'}",30283776.0,1774113291.0766857,30283776.0,-44.80229949951172,4.026356220245361,0.0,0.0,0.0,0.0,0.0
976.2529296875,49706.423431803974,1.0,29.16385269165039,0.0,-29.16385269165039,952.218413889,976.2529296875,0.0,0.0,,30537728.0,1774113291.249581,30537728.0,-44.76545715332031,4.022806644439697,0.0,0.0,0.0,0.0,0.0
977.5517578125,49932.618831851156,1.0,28.200031280517578,0.0,-28.200031280517578,958.052591512,977.5517578125,0.0,0.0,,30791680.0,1774113297.0616918,30791680.0,-44.68476104736328,4.0201616287231445,0.0,0.0,0.0,0.0,0.0
939.6005859375,49674.857469018854,1.0,32.83649444580078,0.0,-32.83649444580078,963.858931453,939.6005859375,0.0,0.0,,31045632.0,1774113302.8957386,31045632.0,-44.705162048339844,4.005965709686279,0.0,0.0,0.0,0.0,0.0
960.6025390625,49921.97765801544,1.0,33.40277862548828,0.0,-33.40277862548828,969.682254662,960.6025390625,0.0,0.0,,31299584.0,1774113308.702243,31299584.0,-44.72257995605469,4.015613555908203,0.0,0.0,0.0,0.0,0.0
976.619140625,49773.127157485884,1.0,32.352699279785156,0.0,-32.352699279785156,984.768025093,976.619140625,0.0,0.0,"{'path': 'media/html/render_31553536_bf75362c1a3d46e13339.html', 'size': 885077, '_type': 'html-file', 'sha256': 'bf75362c1a3d46e13339bd9cc4faad5dc3f0f26ca11c8e819196aa22a3593d6d'}",31553536.0,1774113329.6119945,31553536.0,-44.73672103881836,4.02005672454834,0.0,0.0,0.0,0.0,0.0
966.1708984375,50132.33941785686,0.9990234375,31.19232940673828,0.0,-31.19232940673828,990.771428812,966.1708984375,0.0,0.0,,31807488.0,1774113329.7717001,31807488.0,-44.78847122192383,4.028622150421143,0.0,0.0,0.0,0.0,0.0
971.068359375,49678.420742899434,1.0,28.657020568847656,0.0,-28.657020568847656,996.599049102,971.068359375,0.0,0.0,,32061440.0,1774113335.6147506,32061440.0,-44.761539459228516,4.0255327224731445,0.0,0.0,0.0,0.0,0.0
979.09375,49734.5877521972,1.0,26.3344669342041,0.0,-26.3344669342041,1002.443449295,979.09375,0.0,0.0,,32315392.0,1774113341.4422889,32315392.0,-44.74641799926758,4.025290489196777,0.0,0.0,0.0,0.0,0.0
967.9501953125,49578.28807673494,1.0,32.05229187011719,0.0,-32.05229187011719,1008.253546423,967.9501953125,0.0,0.0,,32569344.0,1774113347.286942,32569344.0,-44.731510162353516,4.018228054046631,0.0,0.0,0.0,0.0,0.0
952.0654296875,49904.11059910079,0.9892578125,29.021343231201172,0.0,-29.021343231201172,1023.723914564,952.0654296875,0.0,0.0,"{'_type': 'html-file', 'sha256': 'e788756eed390e93943c8e53c74d58de2e68869e9529cc3c520907f62da3c042', 'path': 'media/html/render_32823296_e788756eed390e93943c.html', 'size': 870697}",32823296.0,1774113368.5678945,32823296.0,-44.6905517578125,4.02329158782959,0.0,0.0,0.0,0.0,0.0
978.171875,50036.11666908826,1.0,29.203651428222656,0.0,-29.203651428222656,1029.739787605,978.171875,0.0,0.0,,33077248.0,1774113368.7403913,33077248.0,-44.605587005615234,4.009700775146484,0.0,0.0,0.0,0.0,0.0
951.2099609375,49849.92349048344,0.9990234375,29.357524871826172,0.0,-29.357524871826172,1035.54023258,951.2099609375,0.0,0.0,,33331200.0,1774113374.5830975,33331200.0,-44.532283782958984,4.005592346191406,0.0,0.0,0.0,0.0,0.0
972.2197265625,50008.06772896826,1.0,28.682872772216797,0.0,-28.682872772216797,1041.350058187,972.2197265625,0.0,0.0,,33585152.0,1774113380.3838332,33585152.0,-44.46446228027344,3.9902048110961914,0.0,0.0,0.0,0.0,0.0
955.56640625,49899.27823645774,1.0,31.2139835357666,0.0,-31.2139835357666,1047.141926765,955.56640625,0.0,0.0,,33839104.0,1774113386.1936505,33839104.0,-44.474178314208984,3.9934659004211426,0.0,0.0,0.0,0.0,0.0
947.4150390625,50081.79751031632,1.0,30.126949310302734,0.0,-30.126949310302734,1062.680054032,947.4150390625,0.0,0.0,"{'path': 'media/html/render_34093056_a2c7ae0aa377305d7869.html', 'size': 895989, '_type': 'html-file', 'sha256': 'a2c7ae0aa377305d7869122f6131bfe3bfa084d001998da712b88e6f61bc66a6'}",34093056.0,1774113407.5240502,34093056.0,-44.475059509277344,3.9797651767730713,0.0,0.0,0.0,0.0,0.0
970.388671875,49979.93295798516,0.9990234375,28.543109893798828,0.0,-28.543109893798828,1068.656259924,970.388671875,0.0,0.0,,34347008.0,1774113407.6803873,34347008.0,-44.442378997802734,3.9815192222595215,0.0,0.0,0.0,0.0,0.0
964.6533203125,49847.09836996089,0.9951171875,29.38054656982422,0.0,-29.38054656982422,1074.472878233,964.6533203125,0.0,0.0,,34600960.0,1774113413.4998095,34600960.0,-44.39414978027344,3.972118377685547,0.0,0.0,0.0,0.0,0.0
959.6484375,49849.86049916978,1.0,31.49423599243164,0.0,-31.49423599243164,1080.257779431,959.6484375,0.0,0.0,,34854912.0,1774113419.3163176,34854912.0,-44.324825286865234,3.9716994762420654,0.0,0.0,0.0,0.0,0.0
976.0205078125,50154.63267172875,1.0,30.76673126220703,0.0,-30.76673126220703,1086.051096365,976.0205078125,0.0,0.0,,35108864.0,1774113425.1013808,35108864.0,-44.34239196777344,3.9616591930389404,0.0,0.0,0.0,0.0,0.0
972.1689453125,50066.00434830573,1.0,32.44434356689453,0.0,-32.44434356689453,1101.228111232,972.1689453125,0.0,0.0,"{'path': 'media/html/render_35362816_693cc84b540fd04e95b5.html', 'size': 891813, '_type': 'html-file', 'sha256': '693cc84b540fd04e95b50633128ae562ff548a60f62f5c50df68b9369eefbfd1'}",35362816.0,1774113446.0720465,35362816.0,-44.298580169677734,3.9651012420654297,0.0,0.0,0.0,0.0,0.0
976.15234375,50151.32897880983,0.998046875,29.491971969604492,0.0,-29.491971969604492,1107.18944543,976.15234375,0.0,0.0,,35616768.0,1774113446.2430243,35616768.0,-44.24626159667969,3.962498903274536,0.0,0.0,0.0,0.0,0.0
976.3984375,50131.659884153545,1.0,29.930500030517578,0.0,-29.930500030517578,1112.967413963,976.3984375,0.0,0.0,,35870720.0,1774113452.03279,35870720.0,-44.23288345336914,3.9652903079986572,0.0,0.0,0.0,0.0,0.0
978.236328125,50215.433061576936,1.0,32.34074020385742,0.0,-32.34074020385742,1118.755774252,978.236328125,0.0,0.0,,36124672.0,1774113457.8107502,36124672.0,-44.241764068603516,3.96250057220459,0.0,0.0,0.0,0.0,0.0
977.2685546875,50128.163408251625,1.0,30.82474708557129,0.0,-30.82474708557129,1124.550560459,977.2685546875,0.0,0.0,,36378624.0,1774113463.5991132,36378624.0,-44.1946907043457,3.9549167156219482,0.0,0.0,0.0,0.0,0.0
967.02734375,50061.695856291066,0.9951171875,29.529804229736328,0.0,-29.529804229736328,1139.702487145,967.02734375,0.0,0.0,"{'sha256': 'e27a1c5b1d51a919549366b4556a0e30a403e4cc264eabe0d8244b49bb478570', 'path': 'media/html/render_36632576_e27a1c5b1d51a9195493.html', 'size': 892113, '_type': 'html-file'}",36632576.0,1774113484.5464292,36632576.0,-44.1511116027832,3.9464259147644043,0.0,0.0,0.0,0.0,0.0
971.26953125,50080.17983640081,1.0,30.41231918334961,0.0,-30.41231918334961,1145.644685559,971.26953125,0.0,0.0,,36886528.0,1774113484.7013254,36886528.0,-44.176753997802734,3.945014238357544,0.0,0.0,0.0,0.0,0.0
965.1962890625,50192.5346404213,0.9921875,29.476354598999023,0.0,-29.476354598999023,1151.444362799,965.1962890625,0.0,0.0,,37140480.0,1774113490.4880662,37140480.0,-44.15888977050781,3.9399781227111816,0.0,0.0,0.0,0.0,0.0
974.2568359375,49989.65570101644,1.0,29.098819732666016,0.0,-29.098819732666016,1157.241018744,974.2568359375,0.0,0.0,,37394432.0,1774113496.2879498,37394432.0,-44.14107131958008,3.9496304988861084,0.0,0.0,0.0,0.0,0.0
960.7529296875,50037.56695424691,0.9873046875,29.054855346679688,0.0,-29.054855346679688,1163.065275667,960.7529296875,0.0,0.0,,37648384.0,1774113502.0843759,37648384.0,-44.11410903930664,3.9408459663391113,0.0,0.0,0.0,0.0,0.0
963.5576171875,49786.32742728891,0.994140625,31.792686462402344,0.0,-31.792686462402344,1178.29179287,963.5576171875,0.0,0.0,"{'path': 'media/html/render_37902336_bed0af44786b07f046e1.html', 'size': 889709, '_type': 'html-file', 'sha256': 'bed0af44786b07f046e1c940bcff433e72e11c88c8cd76192cbff6cfe36bb8c0'}",37902336.0,1774113523.1357772,37902336.0,-44.14552688598633,3.950915813446045,0.0,0.0,0.0,0.0,0.0
961.3818359375,50125.59916410894,0.9990234375,28.85455894470215,0.0,-28.85455894470215,1184.24332718,961.3818359375,0.0,0.0,,38156288.0,1774113523.2991195,38156288.0,-44.193359375,3.9470787048339844,0.0,0.0,0.0,0.0,0.0
946.466796875,50167.42648449209,1.0,28.72054672241211,0.0,-28.72054672241211,1190.015813645,946.466796875,0.0,0.0,,38410240.0,1774113529.0865278,38410240.0,-44.170074462890625,3.9509336948394775,0.0,0.0,0.0,0.0,0.0
971.650390625,50269.61386492154,1.0,28.749677658081055,0.0,-28.749677658081055,1195.802984741,971.650390625,0.0,0.0,,38664192.0,1774113534.8591747,38664192.0,-44.165740966796875,3.94943904876709,0.0,0.0,0.0,0.0,0.0
974.5087890625,50113.03179319602,0.9990234375,28.757091522216797,0.0,-28.757091522216797,1201.589637322,974.5087890625,0.0,0.0,,38918144.0,1774113540.6462543,38918144.0,-44.153778076171875,3.9452881813049316,0.0,0.0,0.0,0.0,0.0
971.1904296875,50149.07638846875,1.0,28.1148681640625,0.0,-28.1148681640625,1216.511777257,971.1904296875,0.0,0.0,"{'_type': 'html-file', 'sha256': 'd46e160700eb53e69b8d26dcd56a5c47378d79bbe9f27d72ef79aafd634683dc', 'path': 'media/html/render_39172096_d46e160700eb53e69b8d.html', 'size': 899889}",39172096.0,1774113561.3557348,39172096.0,-44.14536666870117,3.9460597038269043,0.0,0.0,0.0,0.0,0.0
972.552734375,50072.6414886556,1.0,28.550617218017578,0.0,-28.550617218017578,1222.498262051,972.552734375,0.0,0.0,,39426048.0,1774113561.5404477,39426048.0,-44.149635314941406,3.9574177265167236,0.0,0.0,0.0,0.0,0.0
977.404296875,50054.08780236934,1.0,28.222673416137695,0.0,-28.222673416137695,1228.294885834,977.404296875,0.0,0.0,,39680000.0,1774113567.3415399,39680000.0,-44.25644302368164,3.9703915119171143,0.0,0.0,0.0,0.0,0.0
974.0244140625,50017.93060426521,1.0,29.54023551940918,0.0,-29.54023551940918,1234.084253163,974.0244140625,0.0,0.0,,39933952.0,1774113573.138099,39933952.0,-44.234283447265625,3.9648818969726562,0.0,0.0,0.0,0.0,0.0
977.4697265625,50098.406491488975,1.0,29.786399841308594,0.0,-29.786399841308594,1239.875178667,977.4697265625,0.0,0.0,,40187904.0,1774113578.9275289,40187904.0,-44.258140563964844,3.962965965270996,0.0,0.0,0.0,0.0,0.0
976.7958984375,50083.733205087105,1.0,28.445371627807617,0.0,-28.445371627807617,1255.437691468,976.7958984375,0.0,0.0,"{'path': 'media/html/render_40441856_81819a06b015f1c4d060.html', 'size': 875933, '_type': 'html-file', 'sha256': '81819a06b015f1c4d060291c54149486ef79a4a66d564a7f19f5ec5d2fefcfce'}",40441856.0,1774113600.2816927,40441856.0,-44.30363464355469,3.9676146507263184,0.0,0.0,0.0,0.0,0.0
971.41796875,50131.12193303644,1.0,29.465492248535156,0.0,-29.465492248535156,1261.394863013,971.41796875,0.0,0.0,,40695808.0,1774113600.45279,40695808.0,-44.30878829956055,3.9630231857299805,0.0,0.0,0.0,0.0,0.0
969.7431640625,50173.329523279084,1.0,30.91104507446289,0.0,-30.91104507446289,1267.186266892,969.7431640625,0.0,0.0,,40949760.0,1774113606.2383933,40949760.0,-44.269752502441406,3.959721803665161,0.0,0.0,0.0,0.0,0.0
974.685546875,50096.27645890243,1.0,29.795787811279297,0.0,-29.795787811279297,1272.973336806,974.685546875,0.0,0.0,,41203712.0,1774113612.0289943,41203712.0,-44.318233489990234,3.964658737182617,0.0,0.0,0.0,0.0,0.0
975.40234375,50108.95329222507,1.0,29.35748291015625,0.0,-29.35748291015625,1278.773679846,975.40234375,0.0,0.0,,41457664.0,1774113617.8166652,41457664.0,-44.30826950073242,3.9696693420410156,0.0,0.0,0.0,0.0,0.0
977.70703125,49990.0146587368,1.0,29.37207794189453,0.0,-29.37207794189453,1294.30863003,977.70703125,0.0,0.0,"{'size': 888841, '_type': 'html-file', 'sha256': 'f125a9929e31582907bc54c83aae13bc6a5db2c481e17d5d8a33bb2ff09c5098', 'path': 'media/html/render_41711616_f125a9929e31582907bc.html'}",41711616.0,1774113639.1526105,41711616.0,-44.3870735168457,3.977160930633545,0.0,0.0,0.0,0.0,0.0
969.517578125,50118.53056897924,1.0,29.822629928588867,0.0,-29.822629928588867,1300.27433372,969.517578125,0.0,0.0,,41965568.0,1774113639.3249595,41965568.0,-44.397682189941406,3.97922945022583,0.0,0.0,0.0,0.0,0.0
974.1728515625,50137.004630916,1.0,30.235057830810547,0.0,-30.235057830810547,1306.050917011,974.1728515625,0.0,0.0,,42219520.0,1774113645.1176322,42219520.0,-44.434654235839844,3.981410264968872,0.0,0.0,0.0,0.0,0.0
976.9619140625,50233.09261552919,0.998046875,31.0623836517334,0.0,-31.0623836517334,1311.855455552,976.9619140625,0.0,0.0,,42473472.0,1774113650.8943057,42473472.0,-44.42923355102539,3.9802777767181396,0.0,0.0,0.0,0.0,0.0
975.322265625,49959.997336222004,1.0,28.16737937927246,0.0,-28.16737937927246,1317.628234718,975.322265625,0.0,0.0,,42727424.0,1774113656.698931,42727424.0,-44.404396057128906,3.978363037109375,0.0,0.0,0.0,0.0,0.0
968.3115234375,50249.927756946556,0.99609375,30.391761779785156,0.0,-30.391761779785156,1332.777185599,968.3115234375,0.0,0.0,"{'sha256': '1047d716c173438db0eb267dd2f0e84a45470208e6f5ce63a68dc40dcaeb416a', 'path': 'media/html/render_42981376_1047d716c173438db0eb.html', 'size': 869521, '_type': 'html-file'}",42981376.0,1774113677.621179,42981376.0,-44.3960075378418,3.981379747390747,0.0,0.0,0.0,0.0,0.0
976.4287109375,50041.31881123667,1.0,32.19563293457031,0.0,-32.19563293457031,1338.742256932,976.4287109375,0.0,0.0,,43235328.0,1774113677.8046465,43235328.0,-44.45852279663086,3.981670618057251,0.0,0.0,0.0,0.0,0.0
976.5166015625,50242.96151239843,1.0,28.342636108398438,0.0,-28.342636108398438,1344.540883836,976.5166015625,0.0,0.0,,43489280.0,1774113683.585679,43489280.0,-44.50919723510742,3.991786479949951,0.0,0.0,0.0,0.0,0.0
978.435546875,50011.864475435796,1.0,31.981830596923828,0.0,-31.981830596923828,1350.332216343,978.435546875,0.0,0.0,,43743232.0,1774113689.384237,43743232.0,-44.56604766845703,4.008733749389648,0.0,0.0,0.0,0.0,0.0
965.685546875,50079.83841930886,0.9970703125,32.15003204345703,0.0,-32.15003204345703,1356.156082429,965.685546875,0.0,0.0,,43997184.0,1774113695.175075,43997184.0,-44.63526153564453,4.004122734069824,0.0,0.0,0.0,0.0,0.0
976.82421875,49973.9792057194,1.0,30.08021354675293,0.0,-30.08021354675293,1371.47344908,976.82421875,0.0,0.0,"{'path': 'media/html/render_44251136_60801c871afb9151039e.html', 'size': 890157, '_type': 'html-file', 'sha256': '60801c871afb9151039e2b2b9fe6cf77e90ee7fda842d63f0b24ad37a0bb2039'}",44251136.0,1774113716.317468,44251136.0,-44.66165542602539,4.005925178527832,0.0,0.0,0.0,0.0,0.0
975.4970703125,50294.848186132964,1.0,29.453929901123047,0.0,-29.453929901123047,1377.47016244,975.4970703125,0.0,0.0,,44505088.0,1774113716.4906342,44505088.0,-44.6893196105957,4.019535541534424,0.0,0.0,0.0,0.0,0.0
968.359375,49852.4386070753,1.0,30.438125610351562,0.0,-30.438125610351562,1383.252489292,968.359375,0.0,0.0,,44759040.0,1774113722.3135154,44759040.0,-44.675479888916016,4.011335372924805,0.0,0.0,0.0,0.0,0.0
961.3671875,50174.45215582537,1.0,30.025741577148438,0.0,-30.025741577148438,1389.058466006,961.3671875,0.0,0.0,,45012992.0,1774113728.096,45012992.0,-44.65268325805664,4.0039544105529785,0.0,0.0,0.0,0.0,0.0
972.501953125,49954.240440262496,1.0,30.80119514465332,0.0,-30.80119514465332,1394.835527009,972.501953125,0.0,0.0,,45266944.0,1774113733.9015572,45266944.0,-44.656829833984375,4.009422302246094,0.0,0.0,0.0,0.0,0.0
974.20703125,50221.55341300149,1.0,31.064952850341797,0.0,-31.064952850341797,1409.543053557,974.20703125,0.0,0.0,"{'path': 'media/html/render_45520896_dd3f01e542d64ef3d154.html', 'size': 878057, '_type': 'html-file', 'sha256': 'dd3f01e542d64ef3d154edf87fb2dfaf6a6983d018a279cce519ea679b9650d4'}",45520896.0,1774113754.3868866,45520896.0,-44.59384536743164,4.009586811065674,0.0,0.0,0.0,0.0,0.0
975.19140625,50101.269597174556,0.998046875,30.210189819335938,0.0,-30.210189819335938,1415.533806896,975.19140625,0.0,0.0,,45774848.0,1774113754.580889,45774848.0,-44.60386657714844,4.002531051635742,0.0,0.0,0.0,0.0,0.0
952.5029296875,50131.17855892614,0.9951171875,33.95713424682617,0.0,-33.95713424682617,1421.329583767,952.5029296875,0.0,0.0,,46028800.0,1774113760.3770218,46028800.0,-44.673423767089844,4.004814624786377,0.0,0.0,0.0,0.0,0.0
970.3330078125,50055.09454872016,1.0,30.313045501708984,0.0,-30.313045501708984,1427.107001201,970.3330078125,0.0,0.0,,46282752.0,1774113766.1730695,46282752.0,-44.708370208740234,4.014520168304443,0.0,0.0,0.0,0.0,0.0
965.6572265625,50220.13269557988,0.998046875,30.958839416503906,0.0,-30.958839416503906,1432.895742613,965.6572265625,0.0,0.0,,46536704.0,1774113771.950355,46536704.0,-44.716636657714844,4.007187366485596,0.0,0.0,0.0,0.0,0.0
966.4609375,50118.82770700712,1.0,30.71278190612793,0.0,-30.71278190612793,1448.501495712,966.4609375,0.0,0.0,"{'path': 'media/html/render_46790656_3ce90f846698184b53cd.html', 'size': 882945, '_type': 'html-file', 'sha256': '3ce90f846698184b53cd806563f459170815ea1dc74b89990e393a44cae3ed1c'}",46790656.0,1774113793.3454595,46790656.0,-44.67942428588867,4.003620624542236,0.0,0.0,0.0,0.0,0.0
979.26171875,50213.97008051287,1.0,30.052427291870117,0.0,-30.052427291870117,1454.504217126,979.26171875,0.0,0.0,,47044608.0,1774113793.5264652,47044608.0,-44.73309326171875,4.003164291381836,0.0,0.0,0.0,0.0,0.0
967.9990234375,49915.70086098163,1.0,32.76325225830078,0.0,-32.76325225830078,1460.311220809,967.9990234375,0.0,0.0,,47298560.0,1774113799.3475811,47298560.0,-44.76247024536133,4.01521635055542,0.0,0.0,0.0,0.0,0.0
977.34765625,49946.8195872402,1.0,29.385833740234375,0.0,-29.385833740234375,1466.113990264,977.34765625,0.0,0.0,,47552512.0,1774113805.1544015,47552512.0,-44.78006362915039,4.023247718811035,0.0,0.0,0.0,0.0,0.0
980.2021484375,49999.31885797374,1.0,27.807918548583984,0.0,-27.807918548583984,1471.899741026,980.2021484375,0.0,0.0,,47806464.0,1774113810.957254,47806464.0,-44.884830474853516,4.031079292297363,0.0,0.0,0.0,0.0,0.0
974.2177734375,50152.97722866294,1.0,29.021507263183594,0.0,-29.021507263183594,1487.62424798,974.2177734375,0.0,0.0,"{'path': 'media/html/render_48060416_98847cf93809513abec6.html', 'size': 873849, '_type': 'html-file', 'sha256': '98847cf93809513abec6e86919c0091ed2ceb958d7bbdc1dfeec6171ab1da12d'}",48060416.0,1774113832.4681125,48060416.0,-44.9382209777832,4.038477897644043,0.0,0.0,0.0,0.0,0.0
976.0869140625,50069.95817747462,1.0,29.01959228515625,0.0,-29.01959228515625,1493.597278905,976.0869140625,0.0,0.0,,48314368.0,1774113832.6409643,48314368.0,-44.96607208251953,4.046656131744385,0.0,0.0,0.0,0.0,0.0
969.296875,50083.28812333458,0.9970703125,30.882448196411133,0.0,-30.882448196411133,1499.388756302,969.296875,0.0,0.0,,48568320.0,1774113838.4405189,48568320.0,-45.03892135620117,4.059262752532959,0.0,0.0,0.0,0.0,0.0
970.1572265625,50102.86270960354,0.99609375,31.974836349487305,0.0,-31.974836349487305,1505.181159998,970.1572265625,0.0,0.0,,48822272.0,1774113844.231992,48822272.0,-45.01844024658203,4.057427406311035,0.0,0.0,0.0,0.0,0.0
959.169921875,50076.000740548996,0.99609375,29.703399658203125,0.0,-29.703399658203125,1510.962976804,959.169921875,0.0,0.0,,49076224.0,1774113850.0243912,49076224.0,-44.9876708984375,4.0603108406066895,0.0,0.0,0.0,0.0,0.0
969.5791015625,50182.62643514213,1.0,29.355892181396484,0.0,-29.355892181396484,1525.609237327,969.5791015625,0.0,0.0,"{'path': 'media/html/render_49330176_c43a0d2164effec203e7.html', 'size': 874537, '_type': 'html-file', 'sha256': 'c43a0d2164effec203e726f03f082e7dea0929cf04a06df84eaab61119c330d0'}",49330176.0,1774113870.4532025,49330176.0,-44.998313903808594,4.050189971923828,0.0,0.0,0.0,0.0,0.0
952.26953125,50135.440024159485,1.0,31.463932037353516,0.0,-31.463932037353516,1531.57333379,952.26953125,0.0,0.0,,49584128.0,1774113870.6125517,49584128.0,-44.9613151550293,4.035863876342773,0.0,0.0,0.0,0.0,0.0
