eval/episode_success,eval/episode_reward_survive,_runtime,training/sps,_step,training/critic_loss,step,training/log_alpha,eval/episode_reward_near,training/actor_loss,render,eval/episode_dist,training/entropy,eval/episode_success_easy,eval/episode_reward_ctrl,eval/episode_success_hard,_timestamp,eval/episode_success_any,eval/episode_reward,eval/episode_reward_dist,training/alpha_loss
970.123046875,0.0,789.019805141,50554.03783057567,25204736.0,4.0540452003479,25204736.0,0.0,0.0,-44.82408905029297,"{'path': 'media/html/render_25204736_3a76e8b38ddf4cea5e25.html', 'size': 891845, '_type': 'html-file', 'sha256': '3a76e8b38ddf4cea5e25c3d80aaf1d0078d3a89323dce54747e08ea140ba45f8'}",28.91443634033203,0.0,0.0,0.0,0.0,1774117900.254828,1.0,970.123046875,-28.91443634033203,0.0
967.8974609375,0.0,794.926981411,50639.964086789754,25458688.0,4.051339626312256,25458688.0,0.0,0.0,-44.825584411621094,,29.227489471435547,0.0,0.0,0.0,0.0,1774117900.4201655,0.998046875,967.8974609375,-29.227489471435547,0.0
964.5068359375,0.0,800.659900294,50584.713390272045,25712640.0,4.055149078369141,25712640.0,0.0,0.0,-44.79711151123047,,29.84493064880371,0.0,0.0,0.0,0.0,1774117906.1615353,1.0,964.5068359375,-29.84493064880371,0.0
973.2626953125,0.0,806.425442886,50656.82013500757,25966592.0,4.042333602905273,25966592.0,0.0,0.0,-44.74150848388672,,28.91329574584961,0.0,0.0,0.0,0.0,1774117911.8943615,1.0,973.2626953125,-28.91329574584961,0.0
953.46875,0.0,812.173444721,50345.114493421235,26220544.0,4.031605243682861,26220544.0,0.0,0.0,-44.72882080078125,,31.529544830322266,0.0,0.0,0.0,0.0,1774117917.6599689,1.0,953.46875,-31.529544830322266,0.0
974.09765625,0.0,827.321104785,50515.188054885344,26474496.0,4.037879943847656,26474496.0,0.0,0.0,-44.771366119384766,"{'path': 'media/html/render_26474496_c0a2ec60ceff350431c7.html', 'size': 888325, '_type': 'html-file', 'sha256': 'c0a2ec60ceff350431c70e95871bb4802882e8f6d7bfc91d2760a2f5e9eb582a'}",27.94802474975586,0.0,0.0,0.0,0.0,1774117938.5561118,1.0,974.09765625,-27.94802474975586,0.0
959.9580078125,0.0,833.247220907,50526.4647351612,26728448.0,4.049121856689453,26728448.0,0.0,0.0,-44.818397521972656,,31.09687042236328,0.0,0.0,0.0,0.0,1774117938.7355697,1.0,959.9580078125,-31.09687042236328,0.0
945.7080078125,0.0,838.97986329,50573.90535491314,26982400.0,4.061897277832031,26982400.0,0.0,0.0,-44.9047966003418,,30.924158096313477,0.0,0.0,0.0,0.0,1774117944.4816382,1.0,945.7080078125,-30.924158096313477,0.0
965.0673828125,0.0,844.72565199,50637.83349507397,27236352.0,4.051748275756836,27236352.0,0.0,0.0,-44.86698532104492,,31.400230407714844,0.0,0.0,0.0,0.0,1774117950.214233,1.0,965.0673828125,-31.400230407714844,0.0
955.572265625,0.0,850.48459315,50559.08664330648,27490304.0,4.048927307128906,27490304.0,0.0,0.0,-44.836585998535156,,33.65163803100586,0.0,0.0,0.0,0.0,1774117955.9599936,1.0,955.572265625,-33.65163803100586,0.0
947.3212890625,0.0,865.814222112,50392.29845850888,27744256.0,4.042978763580322,27744256.0,0.0,0.0,-44.77846908569336,"{'_type': 'html-file', 'sha256': '8ac13b94f1297cf0de495085e96a037962995204ccfe7b860dce7cebe6cbb11e', 'path': 'media/html/render_27744256_8ac13b94f1297cf0de49.html', 'size': 900641}",33.75773620605469,0.0,0.0,0.0,0.0,1774117977.0492017,1.0,947.3212890625,-33.75773620605469,0.0
958.2666015625,0.0,871.766861863,50533.433105220465,27998208.0,4.055546283721924,27998208.0,0.0,0.0,-44.8453369140625,,29.95256805419922,0.0,0.0,0.0,0.0,1774117977.2303247,0.9990234375,958.2666015625,-29.95256805419922,0.0
962.2109375,0.0,877.521160965,50309.02051007017,28252160.0,4.048565864562988,28252160.0,0.0,0.0,-44.821449279785156,,31.29616355895996,0.0,0.0,0.0,0.0,1774117983.0013926,1.0,962.2109375,-31.29616355895996,0.0
964.6923828125,0.0,883.272506823,50448.140072186914,28506112.0,4.041707515716553,28506112.0,0.0,0.0,-44.762664794921875,,30.71068572998047,0.0,0.0,0.0,0.0,1774117988.7554638,1.0,964.6923828125,-30.71068572998047,0.0
961.892578125,0.0,889.028370934,50455.72260187831,28760064.0,4.030416011810303,28760064.0,0.0,0.0,-44.70208740234375,,32.53520965576172,0.0,0.0,0.0,0.0,1774117994.50689,1.0,961.892578125,-32.53520965576172,0.0
964.05859375,0.0,904.521122934,50458.10321677831,29014016.0,4.034239292144775,29014016.0,0.0,0.0,-44.66168212890625,"{'path': 'media/html/render_29014016_5e308e403d89b7ffd415.html', 'size': 882377, '_type': 'html-file', 'sha256': '5e308e403d89b7ffd4152b834f32bf9dca481ca13e33679d461c298287b8e4c2'}",28.78362464904785,0.0,0.0,0.0,0.0,1774118015.7561636,1.0,964.05859375,-28.78362464904785,0.0
950.111328125,0.0,910.438969688,50531.229962444755,29267968.0,4.016965866088867,29267968.0,0.0,0.0,-44.544185638427734,,31.7889347076416,0.0,0.0,0.0,0.0,1774118015.9129968,1.0,950.111328125,-31.7889347076416,0.0
973.78125,0.0,916.191340114,50438.51046286479,29521920.0,4.005707740783691,29521920.0,0.0,0.0,-44.49779510498047,,28.789674758911133,0.0,0.0,0.0,0.0,1774118021.672776,1.0,973.78125,-28.789674758911133,0.0
969.8857421875,0.0,921.951708731,50439.11713200417,29775872.0,4.021279811859131,29775872.0,0.0,0.0,-44.49979782104492,,30.934642791748047,0.0,0.0,0.0,0.0,1774118027.4257383,1.0,969.8857421875,-30.934642791748047,0.0
965.65234375,0.0,927.701719818,50373.32611945137,30029824.0,4.0172271728515625,30029824.0,0.0,0.0,-44.5213623046875,,29.9455623626709,0.0,0.0,0.0,0.0,1774118033.1863332,1.0,965.65234375,-29.9455623626709,0.0
969.2060546875,0.0,942.555834824,50460.06093891314,30283776.0,4.033571243286133,30283776.0,0.0,0.0,-44.510589599609375,"{'size': 891621, '_type': 'html-file', 'sha256': '384b045868892b319f663d6ec6ab15b7740aa128c05ba01f554fac4a64063044', 'path': 'media/html/render_30283776_384b045868892b319f66.html'}",31.354164123535156,0.0,0.0,0.0,0.0,1774118053.7908516,1.0,969.2060546875,-31.354164123535156,0.0
958.4228515625,0.0,948.476114717,50307.27407499769,30537728.0,4.022473335266113,30537728.0,0.0,0.0,-44.44956970214844,,30.374229431152344,0.0,0.0,0.0,0.0,1774118053.9502795,1.0,958.4228515625,-30.374229431152344,0.0
959.904296875,0.0,954.222339007,50398.86977880653,30791680.0,4.010390758514404,30791680.0,0.0,0.0,-44.4227180480957,,30.322532653808594,0.0,0.0,0.0,0.0,1774118059.7105877,0.9990234375,959.904296875,-30.322532653808594,0.0
971.9150390625,0.0,959.983929253,50525.352658556665,31045632.0,4.011598110198975,31045632.0,0.0,0.0,-44.425086975097656,,29.103572845458984,0.0,0.0,0.0,0.0,1774118065.4566498,1.0,971.9150390625,-29.103572845458984,0.0
970.5009765625,0.0,965.727471607,50345.62849127869,31299584.0,4.026583194732666,31299584.0,0.0,0.0,-44.402915954589844,,28.983402252197266,0.0,0.0,0.0,0.0,1774118071.2183409,1.0,970.5009765625,-28.983402252197266,0.0
951.96875,0.0,980.50253673,50544.93140123266,31553536.0,4.014368534088135,31553536.0,0.0,0.0,-44.329017639160156,"{'path': 'media/html/render_31553536_bb7b7007afc9935c7fce.html', 'size': 876445, '_type': 'html-file', 'sha256': 'bb7b7007afc9935c7fce2c1aa022fa1075e09473be1a06c406937f0ea3e149c8'}",31.491544723510742,0.0,0.0,0.0,0.0,1774118091.7375865,0.994140625,951.96875,-31.491544723510742,0.0
962.6083984375,0.0,986.443571739,50562.933920393676,31807488.0,4.0008931159973145,31807488.0,0.0,0.0,-44.270042419433594,,30.828954696655273,0.0,0.0,0.0,0.0,1774118091.9005563,1.0,962.6083984375,-30.828954696655273,0.0
956.046875,0.0,992.213693259,50264.41633463457,32061440.0,4.0028276443481445,32061440.0,0.0,0.0,-44.2462158203125,,30.821184158325195,0.0,0.0,0.0,0.0,1774118097.677943,1.0,956.046875,-30.821184158325195,0.0
937.79296875,0.0,997.980913158,50266.11946897289,32315392.0,4.00028657913208,32315392.0,0.0,0.0,-44.2497444152832,,33.461944580078125,0.0,0.0,0.0,0.0,1774118103.4480925,0.998046875,937.79296875,-33.461944580078125,0.0
926.0546875,0.0,1003.719574126,50323.621648676686,32569344.0,3.9942827224731445,32569344.0,0.0,0.0,-44.24125289916992,,30.50455093383789,0.0,0.0,0.0,0.0,1774118109.2151325,0.990234375,926.0546875,-30.50455093383789,0.0
956.1787109375,0.0,1018.773920262,50572.90164294337,32823296.0,3.9998512268066406,32823296.0,0.0,0.0,-44.188385009765625,"{'sha256': '37c1886021b5e6984f6952ba4ed57026ef7b2e3317fe4b0501dc1fdbd867280a', 'path': 'media/html/render_32823296_37c1886021b5e6984f69.html', 'size': 888185, '_type': 'html-file'}",31.38269805908203,0.0,0.0,0.0,0.0,1774118130.0089622,0.9892578125,956.1787109375,-31.38269805908203,0.0
966.412109375,0.0,1024.700868747,50591.666598967415,33077248.0,3.997434377670288,33077248.0,0.0,0.0,-44.23454284667969,,29.31515121459961,0.0,0.0,0.0,0.0,1774118130.1886303,1.0,966.412109375,-29.31515121459961,0.0
968.90625,0.0,1030.448755404,50776.42236336214,33331200.0,4.005127429962158,33331200.0,0.0,0.0,-44.2400016784668,,30.03815269470215,0.0,0.0,0.0,0.0,1774118135.9354148,1.0,968.90625,-30.03815269470215,0.0
959.70703125,0.0,1036.195744502,50515.58574419169,33585152.0,3.98799467086792,33585152.0,0.0,0.0,-44.2935791015625,,31.71991729736328,0.0,0.0,0.0,0.0,1774118141.6831598,0.9990234375,959.70703125,-31.71991729736328,0.0
941.537109375,0.0,1041.957572183,50511.51331865057,33839104.0,3.991450786590576,33839104.0,0.0,0.0,-44.27817916870117,,33.0654182434082,0.0,0.0,0.0,0.0,1774118147.4298456,0.9990234375,941.537109375,-33.0654182434082,0.0
964.3525390625,0.0,1057.375912377,50369.44332999618,34093056.0,3.9993162155151367,34093056.0,0.0,0.0,-44.2863655090332,"{'path': 'media/html/render_34093056_ab718122b9d0013bebfe.html', 'size': 895357, '_type': 'html-file', 'sha256': 'ab718122b9d0013bebfe9e5e96e3fd9842248464b4c7c4162df8c24c4657cb6f'}",29.609973907470703,0.0,0.0,0.0,0.0,1774118168.6109169,1.0,964.3525390625,-29.609973907470703,0.0
951.71484375,0.0,1063.343977864,50603.32844544799,34347008.0,4.0124735832214355,34347008.0,0.0,0.0,-44.34311294555664,,34.07872772216797,0.0,0.0,0.0,0.0,1774118168.8253603,0.9912109375,951.71484375,-34.07872772216797,0.0
958.2470703125,0.0,1069.076362871,50530.22314939998,34600960.0,3.997929334640503,34600960.0,0.0,0.0,-44.29707336425781,,31.010059356689453,0.0,0.0,0.0,0.0,1774118174.5782452,1.0,958.2470703125,-31.010059356689453,0.0
972.310546875,0.0,1074.809234654,50653.069362173344,34854912.0,4.002195358276367,34854912.0,0.0,0.0,-44.3280029296875,,30.963577270507812,0.0,0.0,0.0,0.0,1774118180.3106818,1.0,972.310546875,-30.963577270507812,0.0
968.4658203125,0.0,1080.536932872,50679.52934651904,35108864.0,4.003732681274414,35108864.0,0.0,0.0,-44.323402404785156,,30.34593963623047,0.0,0.0,0.0,0.0,1774118186.043103,1.0,968.4658203125,-30.34593963623047,0.0
963.791015625,0.0,1096.544760348,50697.627889638294,35362816.0,4.014262676239014,35362816.0,0.0,0.0,-44.40807342529297,"{'size': 887117, '_type': 'html-file', 'sha256': '081b8729adc4380e2f97c10ceeed18fd1681a0c031d349c317cd3474cf7872d5', 'path': 'media/html/render_35362816_081b8729adc4380e2f97.html'}",30.26921844482422,0.0,0.0,0.0,0.0,1774118207.7798083,0.9951171875,963.791015625,-30.26921844482422,0.0
973.109375,0.0,1102.4909182,50669.05676698645,35616768.0,4.026665210723877,35616768.0,0.0,0.0,-44.45707702636719,,31.049015045166016,0.0,0.0,0.0,0.0,1774118207.9852638,0.9990234375,973.109375,-31.049015045166016,0.0
971.900390625,0.0,1108.23672348,50654.44241301804,35870720.0,4.029224872589111,35870720.0,0.0,0.0,-44.494510650634766,,28.970714569091797,0.0,0.0,0.0,0.0,1774118213.725291,1.0,971.900390625,-28.970714569091797,0.0
964.3994140625,0.0,1113.979059072,50536.451650795185,36124672.0,4.040290355682373,36124672.0,0.0,0.0,-44.49489212036133,,30.427705764770508,0.0,0.0,0.0,0.0,1774118219.4709022,0.9931640625,964.3994140625,-30.427705764770508,0.0
972.41796875,0.0,1119.735110142,50561.31381656949,36378624.0,4.038543701171875,36378624.0,0.0,0.0,-44.54035186767578,,29.576040267944336,0.0,0.0,0.0,0.0,1774118225.2136004,0.998046875,972.41796875,-29.576040267944336,0.0
970.4599609375,0.0,1134.815172656,50437.90858506942,36632576.0,4.05111837387085,36632576.0,0.0,0.0,-44.56912612915039,"{'size': 882805, '_type': 'html-file', 'sha256': 'fefba0d4ecd0f7963237dde33e51260b9ec9125970614c3c6647ddb65fcb7f37', 'path': 'media/html/render_36632576_fefba0d4ecd0f7963237.html'}",30.03285026550293,0.0,0.0,0.0,0.0,1774118246.050219,1.0,970.4599609375,-30.03285026550293,0.0
953.923828125,0.0,1140.713891598,50732.27861795068,36886528.0,4.049221992492676,36886528.0,0.0,0.0,-44.59871292114258,,30.053403854370117,0.0,0.0,0.0,0.0,1774118246.2077837,0.9990234375,953.923828125,-30.053403854370117,0.0
966.5908203125,0.0,1146.450715136,50660.57869188877,37140480.0,4.042120456695557,37140480.0,0.0,0.0,-44.64426803588867,,30.766590118408203,0.0,0.0,0.0,0.0,1774118251.948304,0.9970703125,966.5908203125,-30.766590118408203,0.0
967.6962890625,0.0,1152.174714592,50609.44032268349,37394432.0,4.0515828132629395,37394432.0,0.0,0.0,-44.64491653442383,,29.68365478515625,0.0,0.0,0.0,0.0,1774118257.6850977,1.0,967.6962890625,-29.68365478515625,0.0
974.037109375,0.0,1157.889633361,50755.19824264339,37648384.0,4.049145698547363,37648384.0,0.0,0.0,-44.61316680908203,,30.517070770263672,0.0,0.0,0.0,0.0,1774118263.4092681,1.0,974.037109375,-30.517070770263672,0.0
970.615234375,0.0,1172.901353337,50822.3840347524,37902336.0,4.048701763153076,37902336.0,0.0,0.0,-44.649471282958984,"{'path': 'media/html/render_37902336_c11d39d9b347aeeea5ba.html', 'size': 900553, '_type': 'html-file', 'sha256': 'c11d39d9b347aeeea5ba5e0d618c57cdd5502b0b97974070a8ea6676e334b6e5'}",30.237590789794922,0.0,0.0,0.0,0.0,1774118284.1363876,1.0,970.615234375,-30.237590789794922,0.0
974.7451171875,0.0,1178.827147447,50607.990361431584,38156288.0,4.054869651794434,38156288.0,0.0,0.0,-44.64512252807617,,30.136560440063477,0.0,0.0,0.0,0.0,1774118284.2956572,1.0,974.7451171875,-30.136560440063477,0.0
967.23046875,0.0,1184.574288319,50359.288973772505,38410240.0,4.04850959777832,38410240.0,0.0,0.0,-44.68595504760742,,32.10182189941406,0.0,0.0,0.0,0.0,1774118290.061593,1.0,967.23046875,-32.10182189941406,0.0
937.0810546875,0.0,1190.310490889,50542.05813538737,38664192.0,4.036500930786133,38664192.0,0.0,0.0,-44.682830810546875,,33.044620513916016,0.0,0.0,0.0,0.0,1774118295.80873,1.0,937.0810546875,-33.044620513916016,0.0
939.9775390625,0.0,1196.04409571,50618.77688866179,38918144.0,4.047992706298828,38918144.0,0.0,0.0,-44.66725158691406,,34.06568908691406,0.0,0.0,0.0,0.0,1774118301.5448375,1.0,939.9775390625,-34.06568908691406,0.0
969.7216796875,0.0,1211.182691806,50655.57222471184,39172096.0,4.026798248291016,39172096.0,0.0,0.0,-44.586769104003906,"{'path': 'media/html/render_39172096_f8bde8934c0d86acec29.html', 'size': 899093, '_type': 'html-file', 'sha256': 'f8bde8934c0d86acec29dcf1a1eb3129802c2d41fd26ff05ee954eee9141c5b3'}",31.530662536621094,0.0,0.0,0.0,0.0,1774118322.4177444,1.0,969.7216796875,-31.530662536621094,0.0
958.6181640625,0.0,1217.080521495,50708.061589560064,39426048.0,4.012512683868408,39426048.0,0.0,0.0,-44.57676696777344,,33.19645309448242,0.0,0.0,0.0,0.0,1774118322.5863388,0.998046875,958.6181640625,-33.19645309448242,0.0
955.8564453125,0.0,1222.805608799,50746.65021763159,39680000.0,4.005163192749023,39680000.0,0.0,0.0,-44.556236267089844,,33.46267318725586,0.0,0.0,0.0,0.0,1774118328.3152814,0.9990234375,955.8564453125,-33.46267318725586,0.0
948.8115234375,0.0,1228.542095783,50717.65675594511,39933952.0,4.015377521514893,39933952.0,0.0,0.0,-44.628814697265625,,32.86097717285156,0.0,0.0,0.0,0.0,1774118334.0402348,1.0,948.8115234375,-32.86097717285156,0.0
961.1181640625,0.0,1234.296216129,50644.17283318543,40187904.0,4.010952472686768,40187904.0,0.0,0.0,-44.63434982299805,,33.05875778198242,0.0,0.0,0.0,0.0,1774118339.7765636,1.0,961.1181640625,-33.05875778198242,0.0
966.4775390625,0.0,1249.794367173,50426.66661970317,40441856.0,4.023426055908203,40441856.0,0.0,0.0,-44.691097259521484,"{'path': 'media/html/render_40441856_c500d2b9153caa1fd014.html', 'size': 891917, '_type': 'html-file', 'sha256': 'c500d2b9153caa1fd014d08085963be06b476a003548994aaede441ee9c2a608'}",31.78683090209961,0.0,0.0,0.0,0.0,1774118361.0293803,1.0,966.4775390625,-31.78683090209961,0.0
961.33203125,0.0,1255.72073899,50597.48242916888,40695808.0,4.026508808135986,40695808.0,0.0,0.0,-44.70479965209961,,34.64295959472656,0.0,0.0,0.0,0.0,1774118361.213691,1.0,961.33203125,-34.64295959472656,0.0
958.2119140625,0.0,1261.456061554,50601.3187249868,40949760.0,4.023404121398926,40949760.0,0.0,0.0,-44.72573471069336,,33.7506217956543,0.0,0.0,0.0,0.0,1774118366.955251,1.0,958.2119140625,-33.7506217956543,0.0
970.6181640625,0.0,1267.191114657,50634.0831262663,41203712.0,4.02382230758667,41203712.0,0.0,0.0,-44.717838287353516,,33.490135192871094,0.0,0.0,0.0,0.0,1774118372.69045,1.0,970.6181640625,-33.490135192871094,0.0
954.4248046875,0.0,1272.939090865,50638.68571024606,41457664.0,4.011722564697266,41457664.0,0.0,0.0,-44.7202262878418,,35.536590576171875,0.0,0.0,0.0,0.0,1774118378.425466,1.0,954.4248046875,-35.536590576171875,0.0
945.345703125,0.0,1288.444360945,50521.38169831036,41711616.0,4.017249584197998,41711616.0,0.0,0.0,-44.7315559387207,"{'size': 903581, '_type': 'html-file', 'sha256': 'bbb03f44236f7550a2b7595c7ba3d83e9f531ccbdaf5477cc23eba7e6a37cbce', 'path': 'media/html/render_41711616_bbb03f44236f7550a2b7.html'}",36.33782958984375,0.0,0.0,0.0,0.0,1774118399.6793697,0.9853515625,945.345703125,-36.33782958984375,0.0
964.8642578125,0.0,1294.372451923,50652.284106904546,41965568.0,4.01115608215332,41965568.0,0.0,0.0,-44.70893859863281,,33.17361831665039,0.0,0.0,0.0,0.0,1774118399.868843,1.0,964.8642578125,-33.17361831665039,0.0
948.21484375,0.0,1300.140351221,50666.65379527122,42219520.0,4.020793437957764,42219520.0,0.0,0.0,-44.714576721191406,,36.106773376464844,0.0,0.0,0.0,0.0,1774118405.6070173,0.9892578125,948.21484375,-36.106773376464844,0.0
954.64453125,0.0,1305.897896365,50281.95845121552,42473472.0,4.017845630645752,42473472.0,0.0,0.0,-44.731651306152344,,35.563907623291016,0.0,0.0,0.0,0.0,1774118411.3748739,0.9873046875,954.64453125,-35.563907623291016,0.0
968.6435546875,0.0,1311.669092968,50401.8293400824,42727424.0,4.005923271179199,42727424.0,0.0,0.0,-44.62739181518555,,34.735252380371094,0.0,0.0,0.0,0.0,1774118417.1325617,1.0,968.6435546875,-34.735252380371094,0.0
968.931640625,0.0,1326.908241705,50290.28177182006,42981376.0,4.016483783721924,42981376.0,0.0,0.0,-44.60865020751953,"{'path': 'media/html/render_42981376_7b014c04e1789b7be957.html', 'size': 900461, '_type': 'html-file', 'sha256': '7b014c04e1789b7be957facb816c29b063102b6873a629441982367e341cf620'}",33.08944320678711,0.0,0.0,0.0,0.0,1774118438.1432967,1.0,968.931640625,-33.08944320678711,0.0
938.0048828125,0.0,1332.851744192,50352.08053293174,43235328.0,4.027385234832764,43235328.0,0.0,0.0,-44.62766647338867,,33.959922790527344,0.0,0.0,0.0,0.0,1774118438.3073287,0.9931640625,938.0048828125,-33.959922790527344,0.0
970.705078125,0.0,1338.590297809,50221.64576241618,43489280.0,4.024957180023193,43489280.0,0.0,0.0,-44.589107513427734,,33.655921936035156,0.0,0.0,0.0,0.0,1774118444.0862117,1.0,970.705078125,-33.655921936035156,0.0
973.755859375,0.0,1344.319377749,50603.22987887979,43743232.0,4.006109237670898,43743232.0,0.0,0.0,-44.52721405029297,,34.2352180480957,0.0,0.0,0.0,0.0,1774118449.8246186,1.0,973.755859375,-34.2352180480957,0.0
946.06640625,0.0,1350.106087102,50666.21516304917,43997184.0,4.013754367828369,43997184.0,0.0,0.0,-44.528743743896484,,35.12364959716797,0.0,0.0,0.0,0.0,1774118455.5537682,0.994140625,946.06640625,-35.12364959716797,0.0
935.4208984375,0.0,1364.541032704,50330.00384003333,44251136.0,4.012251377105713,44251136.0,0.0,0.0,-44.58353805541992,"{'path': 'media/html/render_44251136_18245ea2d9a9165ad947.html', 'size': 900581, '_type': 'html-file', 'sha256': '18245ea2d9a9165ad947f4265ca37b560e2daf06f6d5285ecd7abbaad30c6eaf'}",35.70697021484375,0.0,0.0,0.0,0.0,1774118475.7760813,1.0,935.4208984375,-35.70697021484375,0.0
962.1103515625,0.0,1370.461952077,50420.12862295661,44505088.0,4.008888244628906,44505088.0,0.0,0.0,-44.613243103027344,,35.28367614746094,0.0,0.0,0.0,0.0,1774118475.9413838,0.9990234375,962.1103515625,-35.28367614746094,0.0
966.029296875,0.0,1376.221276369,50492.20698302926,44759040.0,4.005984306335449,44759040.0,0.0,0.0,-44.60818862915039,,36.15380096435547,0.0,0.0,0.0,0.0,1774118481.6958437,0.9990234375,966.029296875,-36.15380096435547,0.0
966.205078125,0.0,1381.949828546,50369.49096795742,45012992.0,4.007579326629639,45012992.0,0.0,0.0,-44.648094177246094,,34.182212829589844,0.0,0.0,0.0,0.0,1774118487.4556098,1.0,966.205078125,-34.182212829589844,0.0
970.6787109375,0.0,1387.699119157,50693.18829286643,45266944.0,4.010024547576904,45266944.0,0.0,0.0,-44.6113395690918,,36.154266357421875,0.0,0.0,0.0,0.0,1774118493.1841977,0.9970703125,970.6787109375,-36.154266357421875,0.0
965.0712890625,0.0,1402.842545247,50464.31873210016,45520896.0,4.007419109344482,45520896.0,0.0,0.0,-44.601253509521484,"{'path': 'media/html/render_45520896_17f2038a50f8e5558053.html', 'size': 860393, '_type': 'html-file', 'sha256': '17f2038a50f8e555805327562c1e7e8305dbffb22f913fcca3482a0513b7ef99'}",35.73046112060547,0.0,0.0,0.0,0.0,1774118514.0776236,1.0,965.0712890625,-35.73046112060547,0.0
955.291015625,0.0,1408.774308838,50553.07569502228,45774848.0,4.017266273498535,45774848.0,0.0,0.0,-44.63022994995117,,36.43463134765625,0.0,0.0,0.0,0.0,1774118514.258559,1.0,955.291015625,-36.43463134765625,0.0
957.6240234375,0.0,1414.524611575,50529.43930130739,46028800.0,4.010818004608154,46028800.0,0.0,0.0,-44.635833740234375,,36.82712936401367,0.0,0.0,0.0,0.0,1774118520.0088384,0.9970703125,957.6240234375,-36.82712936401367,0.0
965.2265625,0.0,1420.272663666,50485.07529915133,46282752.0,4.002999782562256,46282752.0,0.0,0.0,-44.68340301513672,,37.83689880371094,0.0,0.0,0.0,0.0,1774118525.7590995,1.0,965.2265625,-37.83689880371094,0.0
955.18359375,0.0,1426.013104135,50482.280611502065,46536704.0,4.0246710777282715,46536704.0,0.0,0.0,-44.75377655029297,,35.43235778808594,0.0,0.0,0.0,0.0,1774118531.5072362,1.0,955.18359375,-35.43235778808594,0.0
938.5908203125,0.0,1441.630138244,50583.98310194501,46790656.0,4.041021347045898,46790656.0,0.0,0.0,-44.82988357543945,"{'path': 'media/html/render_46790656_a72e15df6d33bf050fce.html', 'size': 897801, '_type': 'html-file', 'sha256': 'a72e15df6d33bf050fce6403267119f5e21549730f3f976b857295d7905fcbc9'}",35.74161911010742,0.0,0.0,0.0,0.0,1774118552.8651948,0.99609375,938.5908203125,-35.74161911010742,0.0
956.41015625,0.0,1447.585992257,50484.03204051342,47044608.0,4.04358434677124,47044608.0,0.0,0.0,-44.84575271606445,,36.13346862792969,0.0,0.0,0.0,0.0,1774118553.0735316,0.9970703125,956.41015625,-36.13346862792969,0.0
962.5654296875,0.0,1453.321708546,50597.345429362234,47298560.0,4.037665367126465,47298560.0,0.0,0.0,-44.844581604003906,,36.198486328125,0.0,0.0,0.0,0.0,1774118558.8205242,0.9990234375,962.5654296875,-36.198486328125,0.0
938.623046875,0.0,1459.041386945,50622.84257001139,47552512.0,4.0389299392700195,47552512.0,0.0,0.0,-44.82191848754883,,36.948272705078125,0.0,0.0,0.0,0.0,1774118564.5558262,1.0,938.623046875,-36.948272705078125,0.0
942.0732421875,0.0,1464.771183725,50797.87016103633,47806464.0,4.029052734375,47806464.0,0.0,0.0,-44.77877426147461,,35.944480895996094,0.0,0.0,0.0,0.0,1774118570.275966,0.998046875,942.0732421875,-35.944480895996094,0.0
972.3623046875,0.0,1480.364710169,50672.209657316795,48060416.0,4.021880626678467,48060416.0,0.0,0.0,-44.73952102661133,"{'path': 'media/html/render_48060416_f22093399a4a7261c6d4.html', 'size': 883261, '_type': 'html-file', 'sha256': 'f22093399a4a7261c6d4b8c03a8e801393c841d09eacbc49ff8d55a093a5306d'}",32.32231903076172,0.0,0.0,0.0,0.0,1774118591.5997636,1.0,972.3623046875,-32.32231903076172,0.0
943.3623046875,0.0,1486.313703532,50648.79651882687,48314368.0,4.020025730133057,48314368.0,0.0,0.0,-44.702789306640625,,33.89824676513672,0.0,0.0,0.0,0.0,1774118591.8050215,1.0,943.3623046875,-33.89824676513672,0.0
976.7265625,0.0,1492.045192836,50620.3477520238,48568320.0,4.009364604949951,48568320.0,0.0,0.0,-44.66604232788086,,32.97936248779297,0.0,0.0,0.0,0.0,1774118597.5481794,1.0,976.7265625,-32.97936248779297,0.0
966.951171875,0.0,1497.776349304,50669.013381324236,48822272.0,4.0065717697143555,48822272.0,0.0,0.0,-44.58543014526367,,31.484769821166992,0.0,0.0,0.0,0.0,1774118603.2797182,1.0,966.951171875,-31.484769821166992,0.0
974.4287109375,0.0,1503.503265343,50666.51883070168,49076224.0,4.005956172943115,49076224.0,0.0,0.0,-44.5814208984375,,33.665916442871094,0.0,0.0,0.0,0.0,1774118609.0104036,1.0,974.4287109375,-33.665916442871094,0.0
950.146484375,0.0,1518.066394878,50711.36661060805,49330176.0,4.000608444213867,49330176.0,0.0,0.0,-44.601287841796875,"{'size': 879641, '_type': 'html-file', 'sha256': '7a09adcda4455633f0ec428de80e08b716ab35f9df0390302dac8ff494cce70f', 'path': 'media/html/render_49330176_7a09adcda4455633f0ec.html'}",35.397403717041016,0.0,0.0,0.0,0.0,1774118629.3014717,0.986328125,950.146484375,-35.397403717041016,0.0
964.90625,0.0,1523.996016177,50360.48423178046,49584128.0,4.001206398010254,49584128.0,0.0,0.0,-44.585933685302734,,33.27036666870117,0.0,0.0,0.0,0.0,1774118629.45952,0.9951171875,964.90625,-33.27036666870117,0.0
