training/entropy,eval/episode_reward_survive,_timestamp,_runtime,training/alpha_loss,eval/episode_reward_ctrl,_step,eval/episode_reward_near,render,training/actor_loss,eval/episode_reward_dist,eval/episode_success,eval/episode_success_easy,step,training/sps,eval/episode_dist,training/critic_loss,eval/episode_success_any,eval/episode_reward,training/log_alpha,eval/episode_success_hard
0.0,838.6513671875,1773980440.640426,1509.014771696,-1.1986494996563124e-07,-1822.0216064453125,23427072.0,0.0,,-20.55075454711914,0.0,0.0400390625,16.314453125,23427072.0,27949.42283640258,2798.048828125,0.09639851748943329,0.001953125,0.0400390625,0.0,0.0
0.0,688.2119140625,1773980452.7425792,1521.097999683,-1.6915329979383387e-05,-1581.923095703125,23681024.0,0.0,,-21.313461303710938,0.0,0.0,25.7373046875,23681024.0,28077.728774181494,2347.183349609375,0.09823434799909592,0.0,0.0,0.0,0.0
0.0,882.0244140625,1773980497.2776408,1553.548947076,3.0635281291324645e-05,-1965.4774169921875,23934976.0,0.0,"{'sha256': '62efd9d16aef2f8300af67dc49c823a06c809eb8ac74df9e670480f6bcf74530', 'path': 'media/html/render_23934976_62efd9d16aef2f8300af.html', 'size': 4133997.0, '_type': 'html-file'}",-21.27561378479004,0.0,0.001953125,13.6484375,23934976.0,28001.55086512191,3009.873046875,0.11462448537349701,0.0009765625,0.001953125,0.0,0.0
0.0,927.55859375,1773980497.483433,1565.856214113,-9.895211405819282e-06,-2105.51953125,24188928.0,0.0,,-20.873001098632812,0.0,0.0,23.0263671875,24188928.0,28004.043612352474,3153.70751953125,0.09508055448532104,0.0,0.0,0.0,0.0
0.0,929.54296875,1773980509.5835896,1578.003181692,6.518680311273783e-05,-1931.483154296875,24442880.0,0.0,,-21.07636070251465,0.0,1.3359375,17.4306640625,24442880.0,27976.55813138408,3162.361328125,0.09444248676300049,0.00390625,1.3359375,0.0,0.0
0.0,789.31640625,1773980521.7310636,1590.062288931,-7.536028078902746e-06,-1863.514404296875,24696832.0,0.0,,-20.138750076293945,0.0,0.900390625,22.4677734375,24696832.0,27940.66672054643,2648.240478515625,0.09664613008499146,0.00390625,0.900390625,0.0,0.0
0.0,843.69921875,1773980533.790269,1602.194777974,4.5256299927132204e-05,-1860.17626953125,24950784.0,0.0,,-22.027353286743164,0.0,1.7734375,31.7314453125,24950784.0,28073.636410378353,2830.7685546875,0.10249703377485275,0.0107421875,1.7734375,0.0,0.0
0.0,871.26953125,1773980577.1874156,1633.458714199,-2.8329181077424437e-05,-1925.36669921875,25204736.0,0.0,"{'sha256': 'dd9b1e3c0d9fc1c7682998637e25fbd5694da3169ce0722c8d7234c49a6b2eda', 'path': 'media/html/render_25204736_dd9b1e3c0d9fc1c76829.html', 'size': 4161465.0, '_type': 'html-file'}",-20.65903663635254,0.0,1.0380859375,29.9873046875,25204736.0,27990.336049988393,2916.072265625,0.10140126198530197,0.0029296875,1.0380859375,0.0,0.0
0.0,856.771484375,1773980577.3803585,1645.804366282,-4.132148387725465e-05,-1845.3590087890625,25458688.0,0.0,,-20.736595153808594,0.0,0.2294921875,19.76171875,25458688.0,27967.500816272,2935.0859375,0.1050320416688919,0.0009765625,0.2294921875,0.0,0.0
0.0,787.1142578125,1773980589.5323768,1657.893421814,-1.0899707376665901e-05,-1738.070068359375,25712640.0,0.0,,-21.669479370117188,0.0,0.0,7.115234375,25712640.0,27964.767144545705,2609.57470703125,0.10870213061571121,0.0,0.0,0.0,0.0
0.0,838.5478515625,1773980601.6209278,1670.011430219,6.284219853114337e-05,-1835.693359375,25966592.0,0.0,,-21.170265197753906,0.0,0.052734375,33.099609375,25966592.0,27979.45212560452,2728.796875,0.10880599170923233,0.0009765625,0.052734375,0.0,0.0
0.0,820.234375,1773980613.7394917,1682.090194017,1.5407262253575027e-05,-1894.066162109375,26220544.0,0.0,,-21.32302474975586,0.0,0.0,20.90625,26220544.0,28023.93079765466,2704.615234375,0.09852059930562973,0.0,0.0,0.0,0.0
0.0,832.4658203125,1773980658.0098891,1714.281176793,-1.981480272661429e-05,-1757.9862060546875,26474496.0,0.0,"{'sha256': '55bd7c19d64e0d6b6b2dc68da2371257260ae2cd812594fbc46166efd7f50e4e', 'path': 'media/html/render_26474496_55bd7c19d64e0d6b6b2d.html', 'size': 4162213.0, '_type': 'html-file'}",-21.515548706054688,0.0,0.0048828125,20.310546875,26474496.0,28007.196623502645,2806.05078125,0.1074795126914978,0.0009765625,0.0048828125,0.0,0.0
0.0,852.5576171875,1773980658.1968644,1726.581290148,-7.670564059480967e-07,-1869.123291015625,26728448.0,0.0,,-21.929210662841797,0.0,0.0,39.3466796875,26728448.0,28031.883402309566,2814.41064453125,0.09870322048664093,0.0,0.0,0.0,0.0
0.0,902.4287109375,1773980670.3095515,1738.695878418,6.553965795319527e-05,-1885.5325927734375,26982400.0,0.0,,-21.329526901245117,0.0,0.80859375,31.634765625,26982400.0,27924.918358343326,3034.809814453125,0.10558595508337021,0.00390625,0.80859375,0.0,0.0
0.0,887.267578125,1773980682.4239562,1750.763160925,-3.0810457246843725e-05,-1980.8214111328125,27236352.0,0.0,,-21.50931167602539,0.0,0.35546875,25.412109375,27236352.0,28054.956943968147,2962.64208984375,0.10594089329242706,0.0009765625,0.35546875,0.0,0.0
0.0,811.318359375,1773980694.4911962,1762.896955892,2.144014615623746e-05,-1875.58544921875,27490304.0,0.0,,-21.234142303466797,0.0,0.775390625,27.5166015625,27490304.0,28041.68599664685,2720.871826171875,0.10898777097463608,0.0029296875,0.775390625,0.0,0.0
0.0,704.685546875,1773980738.549452,1794.820742513,1.044559212459717e-05,-1576.66357421875,27744256.0,0.0,"{'sha256': '85c65e969b9551e4586286a43a4b1108117c1eb7be1f8b206bc4cc26ffd8cf85', 'path': 'media/html/render_27744256_85c65e969b9551e45862.html', 'size': 4160357.0, '_type': 'html-file'}",-21.25248146057129,0.0,2.5234375,37.427734375,27744256.0,27968.16100137471,2284.46826171875,0.11714538931846619,0.0029296875,2.5234375,0.0,0.0
0.0,763.2958984375,1773980738.7462897,1807.151694457,1.7404510799678974e-05,-1569.32373046875,27998208.0,0.0,,-22.19950294494629,0.0,0.8994140625,42.416015625,27998208.0,28067.20130639066,2552.9453125,0.12824243307113647,0.0048828125,0.8994140625,0.0,0.0
0.0,834.611328125,1773980750.8796973,1819.203576943,1.569634332554415e-05,-1824.4541015625,28252160.0,0.0,,-22.039094924926758,0.0,1.4384765625,36.9580078125,28252160.0,27990.634681305844,2770.14306640625,0.11659886687994003,0.0048828125,1.4384765625,0.0,0.0
0.0,787.6162109375,1773980762.9316869,1831.304501759,-4.344650369603187e-05,-1766.8291015625,28506112.0,0.0,,-22.07359504699707,0.0,1.0478515625,59.2861328125,28506112.0,28084.26126693266,2483.52880859375,0.12336359173059464,0.00390625,1.0478515625,0.0,0.0
0.0,922.0810546875,1773980775.0327218,1843.359669325,5.226688699622173e-06,-1988.31689453125,28760064.0,0.0,,-22.80731964111328,0.0,0.0,23.783203125,28760064.0,28090.962005363315,3132.826904296875,0.12355788052082062,0.0,0.0,0.0,0.0
0.0,784.4501953125,1773980819.2773821,1875.548674606,-5.041090480517596e-05,-1633.447265625,29014016.0,0.0,"{'path': 'media/html/render_29014016_a10d68c7d20591931f45.html', 'size': 4093413.0, '_type': 'html-file', 'sha256': 'a10d68c7d20591931f4548e6cf3721ab9df24e6be17b4479694a28b6e9fca73e'}",-22.04313087463379,0.0,2.1689453125,29.173828125,29014016.0,28079.07810968022,2613.35302734375,0.12229473143815994,0.00390625,2.1689453125,0.0,0.0
0.0,913.0205078125,1773980819.5028615,1887.874220328,7.900055061327294e-05,-1997.0709228515625,29267968.0,0.0,,-22.462446212768555,0.0,1.8994140625,31.0302734375,29267968.0,28090.931631147825,3047.9560546875,0.11251357197761536,0.0048828125,1.8994140625,0.0,0.0
0.0,931.25390625,1773980831.6022897,1899.957534657,-5.5194093874888495e-05,-2045.8408203125,29521920.0,0.0,,-22.823152542114258,0.0,1.1123046875,12.640625,29521920.0,27971.73270988111,3210.89306640625,0.13669134676456451,0.0048828125,1.1123046875,0.0,0.0
0.0,883.1923828125,1773980843.685509,1912.010000765,7.318236748687923e-05,-1880.48095703125,29775872.0,0.0,,-22.694393157958984,0.0,0.3876953125,27.0390625,29775872.0,28113.60312758166,2969.31005859375,0.13537663221359253,0.0009765625,0.3876953125,0.0,0.0
0.0,830.091796875,1773980855.7380707,1924.048844513,-3.3217176678590477e-05,-1760.3389892578125,30029824.0,0.0,,-22.063499450683594,0.0,4.046875,34.306640625,30029824.0,28087.384226481034,2732.4619140625,0.11943022161722183,0.0068359375,4.046875,0.0,0.0
0.0,723.5458984375,1773980900.1081767,1956.379467611,2.879416797441081e-06,-1572.452392578125,30283776.0,0.0,"{'sha256': '6fe79447f275d4183452f61342bd4016ffb40b64c51ae7f2c67ef227ff69220a', 'path': 'media/html/render_30283776_6fe79447f275d4183452.html', 'size': 4098917.0, '_type': 'html-file'}",-23.56777000427246,0.0,1.349609375,17.185546875,30283776.0,28222.161937187593,2403.09375,0.12115389108657837,0.00390625,1.349609375,0.0,0.0
0.0,770.8681640625,1773980900.304234,1968.681521357,1.2639882697840221e-05,-1624.660888671875,30537728.0,0.0,,-23.323875427246094,0.0,0.9287109375,32.19921875,30537728.0,28163.612740554345,2551.14990234375,0.1203824132680893,0.001953125,0.9287109375,0.0,0.0
0.0,799.84375,1773980912.4096024,1980.740404838,4.7791738325031474e-05,-1753.3349609375,30791680.0,0.0,,-23.824846267700195,0.0,0.5556640625,29.3515625,30791680.0,28056.156290701143,2592.16162109375,0.11776281893253326,0.001953125,0.5556640625,0.0,0.0
0.0,844.1650390625,1773980924.4684534,1992.794042991,-2.8382915843394585e-05,-1811.1080322265625,31045632.0,0.0,,-23.885026931762695,0.0,3.638671875,60.9833984375,31045632.0,28151.60778546047,2782.5478515625,0.11796478927135468,0.0087890625,3.638671875,0.0,0.0
0.0,832.732421875,1773980936.5215805,2004.824365226,2.8326708161330316e-06,-1690.63525390625,31299584.0,0.0,,-24.15452766418457,0.0,0.017578125,20.677734375,31299584.0,28185.167380752264,2777.51513671875,0.1229163110256195,0.0009765625,0.017578125,0.0,0.0
0.0,852.5048828125,1773980981.1486113,2037.419913725,6.22468869551085e-05,-1893.9716796875,31553536.0,0.0,"{'sha256': 'ee163c561441374a28b79fe22d5bad223122008dcb37cb77805e300c112b6399', 'path': 'media/html/render_31553536_ee163c561441374a28b7.html', 'size': 4066121.0, '_type': 'html-file'}",-23.910648345947266,0.0,0.0126953125,13.998046875,31553536.0,28162.537474841087,2851.80029296875,0.11552876979112625,0.001953125,0.0126953125,0.0,0.0
0.0,888.814453125,1773980981.3511539,2049.690195714,-4.3427444325061515e-05,-1959.392822265625,31807488.0,0.0,,-24.051774978637695,0.0,1.8369140625,47.880859375,31807488.0,28241.648853535327,2912.61328125,0.1349499225616455,0.005859375,1.8369140625,0.0,0.0
0.0,803.337890625,1773980993.4182825,2061.734336707,3.3684777008602396e-05,-1714.7630615234375,32061440.0,0.0,,-24.236461639404297,0.0,1.13671875,28.197265625,32061440.0,28071.509296498363,2708.067138671875,0.13239875435829163,0.0087890625,1.13671875,0.0,0.0
0.0,852.7470703125,1773981005.4624243,2073.750175836,8.243013326136861e-06,-1770.89306640625,32315392.0,0.0,,-24.319169998168945,0.0,0.0,6.876953125,32315392.0,28216.24531271155,2938.07568359375,0.13496820628643036,0.0,0.0,0.0,0.0
0.0,877.333984375,1773981017.4783616,2085.816739234,-1.2317715118115302e-05,-1935.885009765625,32569344.0,0.0,,-24.96263313293457,0.0,1.4736328125,25.0048828125,32569344.0,28201.98429482032,2906.853759765625,0.13356055319309235,0.0048828125,1.4736328125,0.0,0.0
0.0,629.5341796875,1773981060.653244,2116.924544911,-4.0770381019683555e-05,-1338.10498046875,32823296.0,0.0,"{'sha256': '9d867479fa1b01b708a0ccb41050910391d9b13b0c46b58f58d5a3216dcee965', 'path': 'media/html/render_32823296_9d867479fa1b01b708a0.html', 'size': 4132441.0, '_type': 'html-file'}",-24.150686264038086,0.0,0.876953125,23.001953125,32823296.0,28154.861093627336,2063.083984375,0.15191419422626495,0.0029296875,0.876953125,0.0,0.0
0.0,780.130859375,1773981060.8413227,2129.160043298,1.5782163245603442e-05,-1695.097900390625,33077248.0,0.0,,-24.804576873779297,0.0,0.505859375,42.2880859375,33077248.0,28204.896736552408,2517.313232421875,0.14827188849449158,0.0068359375,0.505859375,0.0,0.0
0.0,785.2841796875,1773981072.8880737,2141.160922801,-1.2142688319727313e-05,-1725.286865234375,33331200.0,0.0,,-25.472829818725586,0.0,0.0107421875,9.9580078125,33331200.0,28251.167870892168,2648.53857421875,0.12357517331838608,0.001953125,0.0107421875,0.0,0.0
0.0,938.1953125,1773981084.8890376,2153.204373486,6.210824358277023e-05,-2007.71630859375,33585152.0,0.0,,-25.86968421936035,0.0,0.939453125,42.1318359375,33585152.0,28257.049676582505,3079.845703125,0.135649174451828,0.0029296875,0.939453125,0.0,0.0
0.0,902.3994140625,1773981096.9326015,2165.194049794,-1.9944360246881843e-05,-1947.015380859375,33839104.0,0.0,,-24.37628936767578,0.0,0.7744140625,10.40625,33839104.0,28224.37626287398,3082.3173828125,0.1325976401567459,0.0009765625,0.7744140625,0.0,0.0
0.0,795.1767578125,1773981141.0550075,2197.326308841,3.7156028156459797e-06,-1608.6756591796875,34093056.0,0.0,"{'sha256': 'd73d34aa77f25b333c54c68785911be6c07db5b290e85bf6076d82f35f588047', 'path': 'media/html/render_34093056_d73d34aa77f25b333c54.html', 'size': 4080937.0, '_type': 'html-file'}",-25.494550704956055,0.0,0.0,6.2021484375,34093056.0,28291.853944861276,2651.095947265625,0.12829500436782837,0.0,0.0,0.0,0.0
0.0,838.8955078125,1773981141.2684195,2209.576866307,2.9828423066646792e-05,-1692.9815673828125,34347008.0,0.0,,-23.901649475097656,0.0,1.142578125,21.1044921875,34347008.0,28158.91985329735,2874.422607421875,0.12682323157787323,0.001953125,1.142578125,0.0,0.0
0.0,876.0263671875,1773981153.3044333,2221.57589221,-9.059086778506753e-07,-1855.091552734375,34600960.0,0.0,,-25.026142120361328,0.0,0.53125,42.30078125,34600960.0,28174.143363880154,2924.620361328125,0.12820404767990112,0.001953125,0.53125,0.0,0.0
0.0,808.671875,1773981165.30418,2233.587044297,-2.1018178813392296e-05,-1739.303955078125,34854912.0,0.0,,-26.248291015625,0.0,0.02734375,27.7041015625,34854912.0,28352.58477233459,2680.31298828125,0.12449963390827179,0.0009765625,0.02734375,0.0,0.0
0.0,790.5,1773981177.3150458,2245.605887092,4.392679784359643e-06,-1549.2545166015625,35108864.0,0.0,,-25.523517608642578,0.0,1.197265625,42.8125,35108864.0,28227.487824239222,2623.915283203125,0.12971638143062592,0.0029296875,1.197265625,0.0,0.0
0.0,832.90234375,1773981221.7017748,2277.973078172,5.357265763450414e-06,-1797.169189453125,35362816.0,0.0,"{'sha256': '3be13b5da118cc8b1498a3ba854bb1f269c614d361dea5563e684ef853f66ae8', 'path': 'media/html/render_35362816_3be13b5da118cc8b1498.html', 'size': 4161041.0, '_type': 'html-file'}",-25.106969833374023,0.0,0.291015625,12.0380859375,35362816.0,28294.288163512032,2782.8017578125,0.12888337671756744,0.001953125,0.291015625,0.0,0.0
0.0,873.0078125,1773981221.9611998,2290.315847659,-2.29907550419739e-06,-1993.208984375,35616768.0,0.0,,-24.909215927124023,0.0,0.0,23.927734375,35616768.0,28264.133127001856,3002.3310546875,0.12781842052936554,0.0,0.0,0.0,0.0
0.0,815.7109375,1773981234.0438242,2302.305634691,3.039021794393193e-05,-1737.66259765625,35870720.0,0.0,,-24.156394958496094,0.0,0.0,29.3486328125,35870720.0,28122.618714467913,2696.8994140625,0.12222564965486526,0.0,0.0,0.0,0.0
0.0,792.0068359375,1773981246.0332253,2314.324972286,2.822920032485854e-05,-1755.966064453125,36124672.0,0.0,,-25.253633499145508,0.0,0.3876953125,23.673828125,36124672.0,28284.50423001492,2670.817626953125,0.12647737562656403,0.001953125,0.3876953125,0.0,0.0
0.0,719.712890625,1773981258.0530972,2326.315118353,-2.227980803581886e-05,-1544.872802734375,36378624.0,0.0,,-25.02889633178711,0.0,1.66796875,27.6220703125,36378624.0,28289.438928530803,2388.23486328125,0.13700594007968903,0.00390625,1.66796875,0.0,0.0
0.0,774.2568359375,1773981301.399766,2357.671249472,1.3875756849301979e-05,-1662.73388671875,36632576.0,0.0,"{'sha256': 'b2e601bee66d0914e6064d8d63ad49591cc79d2932b218d826c8cfed11f19bd2', 'path': 'media/html/render_36632576_b2e601bee66d0914e606.html', 'size': 4149937.0, '_type': 'html-file'}",-25.2119197845459,0.0,0.47265625,21.8671875,36632576.0,28292.64451270957,2563.10791015625,0.12863819301128387,0.0029296875,0.47265625,0.0,0.0
0.0,801.4794921875,1773981301.598668,2369.917240319,6.983872935961699e-06,-1664.8653564453125,36886528.0,0.0,,-25.248384475708008,0.0,2.19140625,43.1533203125,36886528.0,28290.191792313202,2620.430908203125,0.12732671201229095,0.0087890625,2.19140625,0.0,0.0
0.0,842.4658203125,1773981313.6450849,2381.947194438,-1.2176532436569687e-05,-1761.482177734375,37140480.0,0.0,,-25.17375946044922,0.0,0.73046875,35.95703125,37140480.0,28159.414904046134,2799.76171875,0.1319194734096527,0.001953125,0.73046875,0.0,0.0
0.0,879.1474609375,1773981325.675115,2393.938978086,4.007610914413817e-05,-1848.067626953125,37394432.0,0.0,,-24.880401611328125,0.0,1.0126953125,24.8896484375,37394432.0,28264.17737692182,2964.8935546875,0.11832421272993088,0.0048828125,1.0126953125,0.0,0.0
0.0,897.046875,1773981337.666516,2405.936975794,-4.7546171117573977e-05,-1867.17822265625,37648384.0,0.0,,-25.14460563659668,0.0,0.0,22.701171875,37648384.0,28285.361988205543,3004.007080078125,0.12424951791763306,0.0,0.0,0.0,0.0
0.0,753.013671875,1773981381.7304976,2438.001823509,1.5345603969763033e-05,-1623.5428466796875,37902336.0,0.0,"{'sha256': '18bcff437cb80342526158f71f8fb73c614600232cd216b9fe1e9a040b8c90fb', 'path': 'media/html/render_37902336_18bcff437cb803425261.html', 'size': 4135773.0, '_type': 'html-file'}",-25.47635269165039,0.0,0.0,21.4521484375,37902336.0,28364.269307414557,2430.78369140625,0.12108597159385681,0.0,0.0,0.0,0.0
0.0,852.0625,1773981381.9164042,2450.225914928,2.1867801478947513e-05,-1781.8330078125,38156288.0,0.0,,-25.702106475830078,0.0,0.359375,16.349609375,38156288.0,28372.028577879195,2879.67626953125,0.11228477209806442,0.0029296875,0.359375,0.0,0.0
0.0,843.9873046875,1773981393.95407,2462.236049098,-2.6087935111718252e-05,-1763.5135498046875,38410240.0,0.0,,-25.668136596679688,0.0,0.1064453125,26.3271484375,38410240.0,28248.54328338006,2692.419189453125,0.11721643060445786,0.0009765625,0.1064453125,0.0,0.0
0.0,731.2529296875,1773981405.9642498,2474.232583711,2.862044857465662e-05,-1588.1531982421875,38664192.0,0.0,,-25.6038761138916,0.0,0.0478515625,25.693359375,38664192.0,28227.02478644531,2410.46337890625,0.12561248242855072,0.0009765625,0.0478515625,0.0,0.0
0.0,808.2431640625,1773981417.96052,2486.203903324,1.1491144505271222e-05,-1818.748291015625,38918144.0,0.0,,-26.460115432739258,0.0,0.0146484375,23.240234375,38918144.0,28367.469208853287,2728.16455078125,0.11820346862077713,0.0009765625,0.0146484375,0.0,0.0
0.0,872.400390625,1773981462.242332,2518.513626866,-1.8394595826976e-05,-1832.771240234375,39172096.0,0.0,"{'sha256': 'a8492b5c580e07afa2a8fc84e61f70c475715c587df11383d83dff0ff1b98024', 'path': 'media/html/render_39172096_a8492b5c580e07afa2a8.html', 'size': 4097865.0, '_type': 'html-file'}",-26.06761932373047,0.0,0.0,12.1689453125,39172096.0,28350.243889330894,2871.59130859375,0.1266026347875595,0.0,0.0,0.0,0.0
0.0,740.2392578125,1773981462.4353344,2530.742332466,2.7999449230264872e-05,-1652.277099609375,39426048.0,0.0,,-25.982078552246094,0.0,0.216796875,23.52734375,39426048.0,28359.92385522388,2494.44189453125,0.11245465278625488,0.0029296875,0.216796875,0.0,0.0
0.0,897.9697265625,1773981474.4699779,2542.740121309,2.3762906494084746e-05,-1916.802001953125,39680000.0,0.0,,-25.413419723510742,0.0,0.7880859375,13.275390625,39680000.0,28184.541657903803,2988.05859375,0.10563165694475174,0.001953125,0.7880859375,0.0,0.0
0.0,823.330078125,1773981486.4682255,2554.734079031,-3.216077675460838e-05,-1706.8468017578125,39933952.0,0.0,,-25.720067977905273,0.0,1.287109375,38.939453125,39933952.0,28359.16954062061,2784.364990234375,0.115059494972229,0.001953125,1.287109375,0.0,0.0
0.0,893.5126953125,1773981498.462189,2566.763053899,3.540258330758661e-05,-1904.9874267578125,40187904.0,0.0,,-25.597999572753906,0.0,0.228515625,30.1474609375,40187904.0,28285.21251521574,2966.40576171875,0.113132543861866,0.001953125,0.228515625,0.0,0.0
0.0,821.91796875,1773981541.6371944,2597.908523289,7.607899078720948e-06,-1680.96142578125,40441856.0,0.0,"{'sha256': 'd0c80fe4c1b05001e5d252101c35770ffa28ff6cefc0130288e4764495f5da41', 'path': 'media/html/render_40441856_d0c80fe4c1b05001e5d2.html', 'size': 4151445.0, '_type': 'html-file'}",-25.49939727783203,0.0,0.02734375,23.6552734375,40441856.0,28265.49293783208,2708.2001953125,0.119362011551857,0.00390625,0.02734375,0.0,0.0
0.0,846.23828125,1773981541.8384085,2610.166176804,-8.04495721240528e-06,-1774.13134765625,40695808.0,0.0,,-25.42390251159668,0.0,0.05859375,34.6728515625,40695808.0,28304.249600123298,2826.021484375,0.11446727067232132,0.001953125,0.05859375,0.0,0.0
0.0,867.33203125,1773981553.8943079,2622.173212716,2.3812430299585685e-05,-1796.703857421875,40949760.0,0.0,,-25.498306274414062,0.0,0.001953125,26.349609375,40949760.0,28222.079682541844,2887.492919921875,0.11053870618343353,0.0009765625,0.001953125,0.0,0.0
0.0,803.763671875,1773981565.9012442,2634.202354689,-4.658857506001368e-06,-1681.290283203125,41203712.0,0.0,,-26.005414962768555,0.0,0.474609375,8.677734375,41203712.0,28315.980135065245,2755.47412109375,0.11662949621677399,0.0029296875,0.474609375,0.0,0.0
0.0,793.4921875,1773981577.9299324,2646.205546368,1.964212060556747e-05,-1657.6884765625,41457664.0,0.0,,-25.380950927734375,0.0,1.390625,33.310546875,41457664.0,28275.22994459801,2741.264404296875,0.1091827005147934,0.0078125,1.390625,0.0,0.0
0.0,874.44921875,1773981622.5019927,2678.773388524,-4.371906106825918e-05,-1995.62744140625,41711616.0,0.0,"{'_type': 'html-file', 'sha256': 'f547fa4bd8239c307205b43e92808b0901fe077e3c8045451db46aec55e46f00', 'path': 'media/html/render_41711616_f547fa4bd8239c307205.html', 'size': 4092457.0}",-25.484529495239258,0.0,1.109375,34.4814453125,41711616.0,28251.134901310314,2851.5380859375,0.10492325574159622,0.0048828125,1.109375,0.0,0.0
0.0,883.6982421875,1773981622.708818,2690.998470356,9.134623542195186e-05,-1925.595458984375,41965568.0,0.0,,-25.399547576904297,0.0,2.333984375,39.3310546875,41965568.0,28244.71703964176,2907.47509765625,0.09751176834106445,0.009765625,2.333984375,0.0,0.0
0.0,858.375,1773981634.7264483,2703.031295361,-3.4734322980511934e-05,-1731.4468994140625,42219520.0,0.0,,-27.030092239379883,0.0,0.677734375,41.3662109375,42219520.0,28241.127695088737,2862.045654296875,0.11461173743009567,0.0029296875,0.677734375,0.0,0.0
0.0,871.8291015625,1773981646.7593503,2715.016302994,-3.1937865969666746e-06,-1818.02880859375,42473472.0,0.0,,-25.784353256225586,0.0,0.384765625,25.5419921875,42473472.0,28255.836840903565,2937.8857421875,0.11798729747533798,0.001953125,0.384765625,0.0,0.0
0.0,720.1962890625,1773981658.7441397,2727.028439717,4.7037668991833925e-05,-1486.6429443359375,42727424.0,0.0,,-26.307157516479492,0.0,0.0556640625,16.0224609375,42727424.0,28304.748269763557,2424.6806640625,0.11170785129070282,0.001953125,0.0556640625,0.0,0.0
0.0,885.0751953125,1773981703.1875887,2759.458874696,-4.840698579755554e-07,-1973.59423828125,42981376.0,0.0,"{'path': 'media/html/render_42981376_4db82e38fbfdd5dc36e3.html', 'size': 4164085.0, '_type': 'html-file', 'sha256': '4db82e38fbfdd5dc36e37529e8f50a4f67f1355142b39ac157057ecc2242fc41'}",-26.374364852905273,0.0,0.0498046875,37.732421875,42981376.0,28343.888025409105,2864.648193359375,0.10429008305072784,0.0009765625,0.0498046875,0.0,0.0
0.0,940.88671875,1773981703.3905654,2771.714769789,-5.388936915551312e-05,-1818.70947265625,43235328.0,0.0,,-26.92666244506836,0.0,3.3642578125,23.515625,43235328.0,28332.841265375457,3169.49462890625,0.10323154181241989,0.0068359375,3.3642578125,0.0,0.0
0.0,848.9384765625,1773981715.4428499,2783.678766301,4.151201937929727e-05,-1857.4774169921875,43489280.0,0.0,,-26.73691749572754,0.0,0.3388671875,39.3232421875,43489280.0,28246.44875843666,2766.18115234375,0.0977625846862793,0.001953125,0.3388671875,0.0,0.0
0.0,846.0693359375,1773981727.4067168,2795.671556396,-5.281244375510141e-05,-1793.2774658203125,43743232.0,0.0,,-26.858598709106445,0.0,0.904296875,22.845703125,43743232.0,28357.158231171383,2862.74365234375,0.11315177381038666,0.009765625,0.904296875,0.0,0.0
0.0,865.376953125,1773981739.3998013,2807.644428479,4.645750959753059e-05,-1792.594482421875,43997184.0,0.0,,-27.32176971435547,0.0,0.0478515625,23.26953125,43997184.0,28408.285112580783,2903.79736328125,0.11374271661043167,0.001953125,0.0478515625,0.0,0.0
0.0,793.689453125,1773981782.3553464,2838.626652406,-2.154656613129191e-05,-1653.213623046875,44251136.0,0.0,"{'sha256': 'c366d80d211c03cc7d42f2e3a28079355320ca46da1df1663c630cda63649325', 'path': 'media/html/render_44251136_c366d80d211c03cc7d42.html', 'size': 4071837.0, '_type': 'html-file'}",-27.081878662109375,0.0,2.8173828125,46.140625,44251136.0,28337.2311930601,2584.71533203125,0.11592923849821091,0.005859375,2.8173828125,0.0,0.0
0.0,867.05078125,1773981782.547384,2850.808679087,-5.4903022828511894e-05,-1846.99560546875,44505088.0,0.0,,-27.332223892211914,0.0,0.078125,27.5712890625,44505088.0,28378.487799163522,2880.71484375,0.12548792362213135,0.0009765625,0.078125,0.0,0.0
0.0,879.619140625,1773981794.5367837,2862.807536314,7.63048228691332e-05,-1722.158203125,44759040.0,0.0,,-28.247343063354492,0.0,0.330078125,23.505859375,44759040.0,28332.038652689535,3010.6171875,0.12394943088293076,0.0048828125,0.330078125,0.0,0.0
0.0,840.6337890625,1773981806.53552,2874.768533219,-5.1092620196868666e-06,-1776.800048828125,45012992.0,0.0,,-27.53645896911621,0.0,0.6328125,21.6630859375,45012992.0,28385.06796462888,2789.7802734375,0.1098850890994072,0.0029296875,0.6328125,0.0,0.0
0.0,871.6083984375,1773981818.49603,2886.760159942,-4.852299753110856e-05,-1807.351806640625,45266944.0,0.0,,-27.31528663635254,0.0,0.0,23.9833984375,45266944.0,28382.484993682,2897.46875,0.10931601375341415,0.0,0.0,0.0,0.0
0.0,908.4453125,1773981863.0025487,2919.27386677,2.220828719146084e-05,-1925.717529296875,45520896.0,0.0,"{'path': 'media/html/render_45520896_ad1e73900ae7b9732b8c.html', 'size': 4109797.0, '_type': 'html-file', 'sha256': 'ad1e73900ae7b9732b8cbcfd928b967eeb200802099a9fb3d2058d0be55ea57f'}",-27.461299896240234,0.0,0.0322265625,23.1142578125,45520896.0,28406.51834252693,3083.50732421875,0.10663469135761261,0.0009765625,0.0322265625,0.0,0.0
