_timestamp,training/entropy,eval/episode_reward,eval/episode_success,_runtime,training/actor_loss,training/critic_loss,step,eval/episode_dist,render,eval/episode_reward_survive,eval/episode_success_any,eval/episode_success_easy,training/alpha_loss,eval/episode_reward_near,eval/episode_success_hard,_step,training/sps,training/log_alpha,eval/episode_reward_dist,eval/episode_reward_ctrl
1773990304.3711991,0.0,0.0,0.0,1506.244749447,-19.362869262695312,0.0926058366894722,23427072.0,2756.1904296875,,810.6953125,0.0,10.0654296875,8.396149496547878e-05,0.0,0.0,23427072.0,27966.85167688436,0.0,0.0,-1753.38623046875
1773990316.4878614,0.0,0.0,0.0,1518.327454091,-19.563499450683594,0.09842167794704437,23681024.0,2805.70654296875,,831.9345703125,0.0,20.2265625,-3.712731631821953e-05,0.0,0.0,23681024.0,28023.243647220992,0.0,0.0,-1701.390380859375
1773990360.5607026,0.0,0.0,0.0,1550.316799836,-19.6168212890625,0.0924452543258667,23934976.0,2513.12548828125,"{'path': 'media/html/render_23934976_800dbc2482eef4bcae33.html', 'size': 4160217.0, '_type': 'html-file', 'sha256': '800dbc2482eef4bcae33a3b7adb97f5982a7ff265ab5379f306729ba5649d40b'}",740.92578125,0.0,16.7119140625,2.2911486666998826e-05,0.0,0.0,23934976.0,27997.964178703525,0.0,0.0,-1637.1304931640625
1773990360.7438476,0.0,0.0,0.0,1562.617117445,-19.512622833251953,0.09661184251308441,24188928.0,2390.575927734375,,718.916015625,0.0,13.74609375,-2.3396771211992018e-05,0.0,0.0,24188928.0,28054.15743644427,0.0,0.0,-1693.239990234375
1773990372.8604345,0.0,0.0,0.0,1574.772100514,-19.161375045776367,0.0945499986410141,24442880.0,2598.16015625,,784.2578125,0.0,6.3583984375,5.749828778789379e-05,0.0,0.0,24442880.0,27912.32527660904,0.0,0.0,-1727.0704345703125
1773990385.015465,0.0,0.1875,0.1875,1586.870028329,-18.855825424194336,0.08518451452255249,24696832.0,2821.720703125,,848.720703125,0.0009765625,18.5888671875,2.7616695206234e-06,0.0,0.0,24696832.0,27925.51137449692,0.0,0.0,-1805.7783203125
1773990397.1132803,0.0,0.4423828125,0.4423828125,1599.02103667,-18.81740951538086,0.09396366029977798,24950784.0,1950.819091796875,,603.611328125,0.00390625,13.8994140625,-3.8847858377266675e-05,0.0,0.0,24950784.0,27942.326170668326,0.0,0.0,-1320.364990234375
1773990441.4535782,0.0,0.0,0.0,1631.209624112,-18.308988571166992,0.0928991362452507,25204736.0,2637.95361328125,"{'path': 'media/html/render_25204736_ba3033e4692ead374d86.html', 'size': 4090237.0, '_type': 'html-file', 'sha256': 'ba3033e4692ead374d86ecaa27941a0b94e97c76b57da8d2df4d62fb221036a0'}",799.9443359375,0.0,28.48828125,-6.737247531418689e-06,0.0,0.0,25204736.0,27927.68891155647,0.0,0.0,-1678.8233642578125
1773990441.6527503,0.0,0.357421875,0.357421875,1643.582918079,-19.52313804626465,0.0839155912399292,25458688.0,2616.44091796875,,799.15625,0.00390625,29.5810546875,7.331387314479798e-05,0.0,0.0,25458688.0,28025.729934794348,0.0,0.0,-1783.556396484375
1773990453.8262017,0.0,0.0029296875,0.0029296875,1655.676917028,-18.865121841430664,0.0911608412861824,25712640.0,2746.312255859375,,820.759765625,0.0009765625,31.95703125,-7.061848737066612e-05,0.0,0.0,25712640.0,27893.087696036877,0.0,0.0,-1828.2764892578125
1773990465.9203134,0.0,0.0,0.0,1667.804960087,-18.84296989440918,0.09112290292978287,25966592.0,2660.85009765625,,796.228515625,0.0,20.025390625,1.2647361700146575e-06,0.0,0.0,25966592.0,27961.281625586726,0.0,0.0,-1663.43603515625
1773990478.0482228,0.0,0.541015625,0.541015625,1679.881461817,-19.445066452026367,0.08353303372859955,26220544.0,2563.9873046875,,786.3564453125,0.0009765625,20.357421875,1.5288349459297024e-05,0.0,0.0,26220544.0,28013.99251688582,0.0,0.0,-1799.12109375
1773990522.2995112,0.0,0.427734375,0.427734375,1712.055599404,-20.186710357666016,0.08972559124231339,26474496.0,3080.166015625,"{'sha256': '3c59fd7dcbbfb235c60f84c6e8803d444701d3b9fbfff49785ae3a99661aec57', 'path': 'media/html/render_26474496_3c59fd7dcbbfb235c60f.html', 'size': 4133017.0, '_type': 'html-file'}",912.4970703125,0.00390625,38.703125,3.757130616577342e-05,0.0,0.0,26474496.0,28011.7830846474,0.0,0.0,-2155.56787109375
1773990522.5203779,0.0,0.0,0.0,1724.400966993,-20.088687896728516,0.09589492529630661,26728448.0,2839.265869140625,,847.0869140625,0.0,25.0087890625,-3.285415687059867e-06,0.0,0.0,26728448.0,27976.727139470546,0.0,0.0,-1812.264404296875
1773990534.6441011,0.0,0.099609375,0.099609375,1736.534712708,-19.78316879272461,0.0833922028541565,26982400.0,2972.175048828125,,878.9296875,0.0009765625,25.0673828125,-5.035846334067173e-05,0.0,0.0,26982400.0,27897.310250121212,0.0,0.0,-1981.061767578125
1773990546.777729,0.0,0.021484375,0.021484375,1748.620089515,-19.232192993164062,0.08126180619001389,27236352.0,2758.96533203125,,815.0,0.0009765625,14.02734375,8.19787455839105e-05,0.0,0.0,27236352.0,27979.398473236164,0.0,0.0,-1881.986083984375
1773990558.8633387,0.0,0.7021484375,0.7021484375,1760.753546938,-19.131942749023438,0.08911705762147903,27490304.0,2738.5859375,,812.6982421875,0.0048828125,23.744140625,-4.302291199564934e-05,0.0,0.0,27490304.0,27993.699330462543,0.0,0.0,-1719.22265625
1773990602.9075003,0.0,0.0,0.0,1792.663576374,-19.870426177978516,0.09051744639873505,27744256.0,3156.521728515625,"{'size': 4078785.0, '_type': 'html-file', 'sha256': '6f98294ab4edc384f22b4b45899aa9bcad983e332a94966f730c33e23abbfc11', 'path': 'media/html/render_27744256_6f98294ab4edc384f22b.html'}",916.7158203125,0.0,30.0419921875,-1.6728137097743456e-06,0.0,0.0,27744256.0,27975.791007304764,0.0,0.0,-1844.7974853515625
1773990603.090937,0.0,0.6416015625,0.6416015625,1804.985801106,-20.21124267578125,0.09918089956045151,27998208.0,3019.613525390625,,896.02734375,0.0009765625,19.595703125,-4.525533222476952e-05,0.0,0.0,27998208.0,28019.85336284337,0.0,0.0,-1929.875732421875
1773990615.2289402,0.0,0.0087890625,0.0087890625,1817.044494442,-19.971879959106445,0.0903918668627739,28252160.0,2576.79150390625,,776.3037109375,0.0009765625,25.0654296875,2.6495070414966904e-05,0.0,0.0,28252160.0,27988.23845490168,0.0,0.0,-1700.532470703125
1773990627.2879014,0.0,0.005859375,0.005859375,1829.146684148,-20.16682243347168,0.09155440330505371,28506112.0,2798.3544921875,,832.173828125,0.0009765625,15.2353515625,6.596962339244783e-05,0.0,0.0,28506112.0,28067.41282860442,0.0,0.0,-1715.774658203125
1773990639.3898237,0.0,0.48828125,0.48828125,1841.208102521,-20.63153648376465,0.08654265105724335,28760064.0,3016.271484375,,895.626953125,0.0009765625,13.54296875,-5.4524360166396946e-05,0.0,0.0,28760064.0,28076.828795833433,0.0,0.0,-1990.485595703125
1773990683.7339365,0.0,0.0,0.0,1873.490029739,-20.264129638671875,0.09532900154590607,29014016.0,3197.02392578125,"{'path': 'media/html/render_29014016_86f0c6607115aeac15ab.html', 'size': 4155841.0, '_type': 'html-file', 'sha256': '86f0c6607115aeac15ab42a7f82cf234d918dc3aafc1f1a9c4eaf06a5809f58b'}",931.8046875,0.0,15.0615234375,-1.6694695659680292e-05,0.0,0.0,29014016.0,28064.466596467202,0.0,0.0,-2070.4189453125
1773990683.9319112,0.0,0.2001953125,0.2001953125,1885.758600891,-21.142765045166016,0.10080762952566147,29267968.0,2856.93994140625,,846.9423828125,0.0048828125,37.228515625,2.7000085083273007e-06,0.0,0.0,29267968.0,28061.34207738815,0.0,0.0,-1872.328369140625
1773990696.0018759,0.0,0.001953125,0.001953125,1897.835799391,-21.532405853271484,0.10047206282615662,29521920.0,2486.946044921875,,750.6396484375,0.0009765625,22.5654296875,6.110058166086674e-05,0.0,0.0,29521920.0,28060.21251244319,0.0,0.0,-1547.1177978515625
1773990708.079088,0.0,0.01171875,0.01171875,1909.86981497,-21.14761734008789,0.10147513449192047,29775872.0,2790.287353515625,,816.5947265625,0.001953125,26.505859375,-8.449736924376339e-05,0.0,0.0,29775872.0,28147.057243346873,0.0,0.0,-1797.569091796875
1773990720.1131186,0.0,0.4912109375,0.4912109375,1921.924857287,-21.619720458984375,0.10022754967212677,30029824.0,3028.265625,,911.7373046875,0.001953125,42.6982421875,4.1530103771947324e-05,0.0,0.0,30029824.0,28148.132071123808,0.0,0.0,-1943.8125
1773990764.5217779,0.0,1.16015625,1.16015625,1954.277957244,-21.55622673034668,0.10104480385780334,30283776.0,2705.56201171875,"{'path': 'media/html/render_30283776_ad4a615b229b630b8721.html', 'size': 4032541.0, '_type': 'html-file', 'sha256': 'ad4a615b229b630b8721341cbe04d5578319de409e0ef837b6e6cb319075a922'}",813.7080078125,0.0068359375,37.970703125,2.586155096651055e-05,0.0,0.0,30283776.0,28162.25452382594,0.0,0.0,-1760.9290771484375
1773990764.7136946,0.0,0.654296875,0.654296875,1966.590004378,-21.257125854492188,0.10580436140298843,30537728.0,2767.4990234375,,824.3798828125,0.001953125,18.0087890625,-5.612389577436261e-05,0.0,0.0,30537728.0,28168.04498268679,0.0,0.0,-1798.724853515625
1773990776.833306,0.0,0.0,0.0,1978.655947513,-21.886369705200195,0.09781085699796677,30791680.0,2912.917236328125,,864.154296875,0.0,22.955078125,1.7272253899136558e-05,0.0,0.0,30791680.0,27989.81824133017,0.0,0.0,-1679.3697509765625
1773990788.899304,0.0,0.552734375,0.552734375,1990.729446173,-21.46473503112793,0.09388640522956848,31045632.0,2800.22021484375,,835.8359375,0.0009765625,16.1064453125,4.000885382993147e-05,0.0,0.0,31045632.0,28125.208813970377,0.0,0.0,-1824.992431640625
1773990800.972676,0.0,0.0048828125,0.0048828125,2002.780186626,-21.765207290649414,0.09073982387781143,31299584.0,2770.84716796875,,821.3642578125,0.0009765625,30.27734375,6.197863694978878e-05,0.0,0.0,31299584.0,28126.39709263641,0.0,0.0,-1699.7037353515625
1773990844.1753328,0.0,0.0,0.0,2033.931388917,-21.768802642822266,0.09457611292600632,31553536.0,2577.7197265625,"{'sha256': '911a05d8358b5aa790919559ccd6514cc7b3cfcfcc0b9219305182315be9d220', 'path': 'media/html/render_31553536_911a05d8358b5aa79091.html', 'size': 4097813.0, '_type': 'html-file'}",780.3154296875,0.0,28.03125,-3.078906229347922e-05,0.0,0.0,31553536.0,28091.062018488297,0.0,0.0,-1707.6505126953125
1773990844.3806784,0.0,0.0,0.0,2046.235131938,-22.34902572631836,0.0949101373553276,31807488.0,3082.296142578125,,912.73046875,0.0,23.9208984375,1.2507251085480675e-05,0.0,0.0,31807488.0,28209.46301285535,0.0,0.0,-1879.977783203125
1773990856.4783823,0.0,1.900390625,1.900390625,2058.282474937,-22.330827713012695,0.09458628296852112,32061440.0,3217.82958984375,,953.6787109375,0.0029296875,18.9453125,-7.754843863949645e-06,0.0,0.0,32061440.0,27987.614091280844,0.0,0.0,-2131.249755859375
1773990868.5257132,0.0,0.0,0.0,2070.312667461,-22.578907012939453,0.09376102685928345,32315392.0,2782.23876953125,,826.134765625,0.0,21.0419921875,3.3130203519249335e-05,0.0,0.0,32315392.0,28199.970581114278,0.0,0.0,-1800.761962890625
1773990880.5560908,0.0,0.0087890625,0.0087890625,2082.38146891,-22.84239387512207,0.10755236446857452,32569344.0,2937.978271484375,,863.65234375,0.0029296875,21.080078125,-2.4469969503115863e-05,0.0,0.0,32569344.0,28158.60273218989,0.0,0.0,-1741.255859375
1773990924.6244457,0.0,0.0869140625,0.0869140625,2114.380521849,-22.68170738220215,0.11033026874065399,32823296.0,3026.8798828125,"{'path': 'media/html/render_32823296_61ea05a690c6e7cc1b9a.html', 'size': 4087845.0, '_type': 'html-file', 'sha256': '61ea05a690c6e7cc1b9a7e588c2cb798f6284d2a9a3e1b7a75102a6fbbcd9f09'}",891.583984375,0.0009765625,19.2177734375,-5.9875765145989135e-06,0.0,0.0,32823296.0,28161.20020905586,0.0,0.0,-1981.0008544921875
1773990924.8059337,0.0,0.158203125,0.158203125,2126.65761329,-22.756465911865234,0.1023336872458458,33077248.0,2664.99462890625,,795.51171875,0.0009765625,15.357421875,2.3835735191823915e-05,0.0,0.0,33077248.0,28148.33663242053,0.0,0.0,-1715.443359375
1773990936.9008794,0.0,0.4365234375,0.4365234375,2138.703263063,-22.887950897216797,0.1016915813088417,33331200.0,2843.81689453125,,858.5439453125,0.0029296875,29.4912109375,6.9300040195230395e-06,0.0,0.0,33331200.0,28106.079473080616,0.0,0.0,-1997.74072265625
1773990948.9465113,0.0,1.46484375,1.46484375,2150.731186829,-22.967586517333984,0.10397586971521378,33585152.0,2571.7763671875,,823.681640625,0.00390625,59.5439453125,-2.5745433958945796e-05,0.0,0.0,33585152.0,28123.503809491674,0.0,0.0,-1820.9583740234375
1773990960.9744053,0.0,0.74609375,0.74609375,2162.738044742,-23.446266174316406,0.10274989902973175,33839104.0,2741.779296875,,832.3935546875,0.0107421875,46.5810546875,5.1627335778903216e-05,0.0,0.0,33839104.0,28265.812471109624,0.0,0.0,-1847.5611572265625
1773991005.4629188,0.0,0.013671875,0.013671875,2195.219137946,-23.42641258239746,0.10271492600440979,34093056.0,2494.094970703125,"{'_type': 'html-file', 'sha256': 'fd2b8b1d64825d0b784cdcc356dd06003190038caac6f774c73b20acbe87a081', 'path': 'media/html/render_34093056_fd2b8b1d64825d0b784c.html', 'size': 4077925.0}",753.4541015625,0.0009765625,16.453125,-1.734509896778036e-05,0.0,0.0,34093056.0,28234.542987774224,0.0,0.0,-1639.857666015625
1773991005.6677303,0.0,0.5634765625,0.5634765625,2207.455469593,-23.455066680908203,0.1106410101056099,34347008.0,2799.855712890625,,832.05078125,0.00390625,34.376953125,-2.508030320313992e-06,0.0,0.0,34347008.0,28239.493209383614,0.0,0.0,-1879.975830078125
1773991017.6986384,0.0,0.1865234375,0.1865234375,2219.491433565,-23.999555587768555,0.10470910370349884,34600960.0,3156.459228515625,,940.240234375,0.001953125,59.8857421875,2.8431286409613676e-06,0.0,0.0,34600960.0,28172.61125584214,0.0,0.0,-2121.14892578125
1773991029.734569,0.0,1.1953125,1.1953125,2231.495448139,-23.392038345336914,0.10277967154979706,34854912.0,2907.3251953125,,885.2041015625,0.00390625,38.263671875,5.006574428989552e-05,0.0,0.0,34854912.0,28246.056256847696,0.0,0.0,-1816.056640625
1773991041.7387605,0.0,0.36328125,0.36328125,2243.470185965,-23.99479866027832,0.10426764190196991,35108864.0,1808.267333984375,,559.1103515625,0.0009765625,17.373046875,-1.252108904736815e-05,0.0,0.0,35108864.0,28237.555731607885,0.0,0.0,-1263.0552978515625
1773991085.890855,0.0,2.28515625,2.28515625,2275.646921021,-25.510723114013672,0.1074872761964798,35362816.0,2892.8330078125,"{'path': 'media/html/render_35362816_71728c2c1b873efd7774.html', 'size': 4116321.0, '_type': 'html-file', 'sha256': '71728c2c1b873efd7774cc2d9a849b0c4fd8f10f0d466766aa439e7f814df8cc'}",874.826171875,0.0087890625,30.6572265625,-4.2344445319031365e-06,0.0,0.0,35362816.0,28431.70571481743,0.0,0.0,-1837.529541015625
1773991086.0851717,0.0,0.7861328125,0.7861328125,2287.885606679,-25.067583084106445,0.10678339004516602,35616768.0,2241.072998046875,,684.0810546875,0.001953125,20.9267578125,2.822427086357493e-05,0.0,0.0,35616768.0,28350.442343782524,0.0,0.0,-1462.5694580078125
1773991098.128469,0.0,0.005859375,0.005859375,2299.856743741,-24.528644561767578,0.10561156272888184,35870720.0,2692.229736328125,,796.1220703125,0.0009765625,24.251953125,-2.640258571773302e-06,0.0,0.0,35870720.0,28243.043196705374,0.0,0.0,-1728.748291015625
1773991110.100139,0.0,0.3369140625,0.3369140625,2311.836342043,-24.427188873291016,0.10540062934160233,36124672.0,2280.290771484375,,667.8759765625,0.0009765625,6.5048828125,-2.973512528114952e-05,0.0,0.0,36124672.0,28338.25349372147,0.0,0.0,-1412.144287109375
1773991122.079791,0.0,0.00390625,0.00390625,2323.777932335,-25.361373901367188,0.1069633886218071,36378624.0,2743.149658203125,,822.9931640625,0.0009765625,19.712890625,9.331989713246003e-05,0.0,0.0,36378624.0,28431.623752016356,0.0,0.0,-1854.395751953125
1773991165.0053277,0.0,0.8056640625,0.8056640625,2354.761419034,-25.575462341308594,0.10490447282791138,36632576.0,2972.81396484375,"{'path': 'media/html/render_36632576_d279123090f1b29ef87a.html', 'size': 4116921.0, '_type': 'html-file', 'sha256': 'd279123090f1b29ef87a8a903ea0676a22e25a81ac731ebd25e658de411e7c1c'}",900.6142578125,0.00390625,46.8447265625,-2.613848482724279e-05,0.0,0.0,36632576.0,28436.34876829568,0.0,0.0,-2006.5679931640625
1773991165.2471588,0.0,1.029296875,1.029296875,2366.98836377,-25.421993255615234,0.10668402910232544,36886528.0,2810.96435546875,,873.4326171875,0.0068359375,39.12890625,6.100075552240014e-06,0.0,0.0,36886528.0,28418.189001605413,0.0,0.0,-1926.53564453125
1773991177.2315693,0.0,0.2099609375,0.2099609375,2378.969864581,-26.065168380737305,0.10978826135396957,37140480.0,2983.5927734375,,899.267578125,0.00390625,28.609375,1.917005647555925e-05,0.0,0.0,37140480.0,28338.19694861626,0.0,0.0,-1831.55712890625
1773991189.2126913,0.0,0.986328125,0.986328125,2390.919806887,-25.315799713134766,0.09944626688957214,37394432.0,2649.1103515625,,782.5498046875,0.001953125,16.84765625,2.1752968677901663e-05,0.0,0.0,37394432.0,28408.670770427434,0.0,0.0,-1717.7733154296875
1773991201.1631284,0.0,0.0087890625,0.0087890625,2402.882798423,-25.637052536010742,0.11005035787820816,37648384.0,3027.42724609375,,884.72265625,0.0009765625,15.7822265625,2.5264504074584693e-05,0.0,0.0,37648384.0,28408.02750806446,0.0,0.0,-1895.626953125
1773991245.4837966,0.0,0.0,0.0,2435.23987845,-25.48250961303711,0.10765019804239273,37902336.0,2563.3291015625,"{'path': 'media/html/render_37902336_d9d555cbbe5ab8b7458e.html', 'size': 4127281.0, '_type': 'html-file', 'sha256': 'd9d555cbbe5ab8b7458ee4e5ae64cdfeae36451fd5c1488074840133fed90341'}",759.8017578125,0.0,12.7451171875,-4.5299391786102206e-05,0.0,0.0,37902336.0,28484.685591778154,0.0,0.0,-1597.0643310546875
1773991245.6855996,0.0,0.1044921875,0.1044921875,2447.448812801,-25.166948318481445,0.1065148189663887,38156288.0,2657.95458984375,,795.9599609375,0.001953125,37.076171875,-2.768348713289015e-05,0.0,0.0,38156288.0,28430.85347655885,0.0,0.0,-1738.75390625
1773991257.6922472,0.0,0.0517578125,0.0517578125,2459.425877606,-25.834962844848633,0.10285628587007523,38410240.0,2624.5732421875,,761.4619140625,0.0009765625,9.8642578125,9.69028624240309e-05,0.0,0.0,38410240.0,28368.019972925587,0.0,0.0,-1677.19921875
1773991269.6690996,0.0,0.802734375,0.802734375,2471.389582855,-25.111494064331055,0.10211411863565445,38664192.0,3130.2783203125,,907.4189453125,0.0029296875,23.0625,2.934682242994313e-06,0.0,0.0,38664192.0,28341.134576979617,0.0,0.0,-2045.966552734375
1773991281.6330893,0.0,1.1171875,1.1171875,2483.328589126,-25.92249298095703,0.10836082696914673,38918144.0,2831.73681640625,,872.7333984375,0.00390625,37.6416015625,-1.855232949310448e-05,0.0,0.0,38918144.0,28471.93202567166,0.0,0.0,-1861.169189453125
1773991326.207492,0.0,2.0810546875,2.0810546875,2515.963543793,-25.71808433532715,0.1199510246515274,39172096.0,3041.299072265625,"{'_type': 'html-file', 'sha256': '24c5aa1d45da5c4404a8bca573f82471ae42de5dbcd6a5a655e63c95f92feb1e', 'path': 'media/html/render_39172096_24c5aa1d45da5c4404a8.html', 'size': 4146193.0}",881.2373046875,0.0078125,20.080078125,-1.8583499468149967e-06,0.0,0.0,39172096.0,28452.41721728935,0.0,0.0,-1904.428466796875
1773991326.4048924,0.0,0.0,0.0,2528.135479824,-25.976091384887695,0.11536791175603867,39426048.0,2932.42333984375,,855.0341796875,0.0,4.7333984375,8.037258112381096e-07,0.0,0.0,39426048.0,28480.479840433658,0.0,0.0,-1744.4091796875
1773991338.3783665,0.0,0.0,0.0,2540.091594323,-26.310611724853516,0.11339645087718964,39680000.0,3069.57470703125,,916.8466796875,0.0,17.9326171875,1.1696255569404457e-05,0.0,0.0,39680000.0,28367.324910690957,0.0,0.0,-2133.61376953125
1773991350.3350005,0.0,2.3662109375,2.3662109375,2552.004394533,-25.950403213500977,0.11200279742479324,39933952.0,2242.72998046875,,673.7626953125,0.00390625,16.79296875,-1.8117744957635296e-06,0.0,0.0,39933952.0,28486.60684979258,0.0,0.0,-1408.0391845703125
1773991362.2478728,0.0,0.0,0.0,2563.985931292,-27.066822052001953,0.1064966470003128,40187904.0,2896.392578125,,856.8740234375,0.0,14.3916015625,-6.368576123350067e-06,0.0,0.0,40187904.0,28547.062795011254,0.0,0.0,-1881.88720703125
1773991405.3269246,0.0,0.8466796875,0.8466796875,2595.082988303,-25.777530670166016,0.09894761443138123,40441856.0,2837.94873046875,"{'path': 'media/html/render_40441856_aac7a0632ec81806dfa4.html', 'size': 4143429.0, '_type': 'html-file', 'sha256': 'aac7a0632ec81806dfa44095a52fcc37f569d92bb9c9aba96c13ba9ad5fb9660'}",851.798828125,0.00390625,24.78515625,2.4133161787176505e-05,0.0,0.0,40441856.0,28411.19182138956,0.0,0.0,-1798.117919921875
1773991405.5321105,0.0,1.01171875,1.01171875,2607.271123058,-26.117820739746094,0.10555687546730042,40695808.0,2604.0556640625,,825.1904296875,0.0029296875,30.595703125,1.8599208488012664e-05,0.0,0.0,40695808.0,28464.642879747164,0.0,0.0,-1805.5970458984375
1773991417.514392,0.0,0.4658203125,0.4658203125,2619.217050962,-26.87324333190918,0.10672128200531006,40949760.0,2910.404296875,,852.1318359375,0.0009765625,18.96484375,-1.0453727554704528e-05,0.0,0.0,40949760.0,28439.051652237486,0.0,0.0,-1849.58056640625
1773991429.4604125,0.0,1.91796875,1.91796875,2631.165604407,-26.783090591430664,0.10857260227203369,41203712.0,2925.41650390625,,873.3583984375,0.005859375,47.8583984375,6.485720223281533e-05,0.0,0.0,41203712.0,28496.673692650027,0.0,0.0,-1844.18310546875
1773991441.4088678,0.0,0.6142578125,0.6142578125,2643.118672976,-26.870481491088867,0.10034406185150146,41457664.0,3211.9658203125,,935.2763671875,0.00390625,23.3154296875,-4.273173544788733e-05,0.0,0.0,41457664.0,28522.20991366688,0.0,0.0,-2061.009033203125
1773991485.4888349,0.0,0.8134765625,0.8134765625,2675.244898305,-25.924997329711914,0.10042758285999298,41711616.0,2922.32861328125,"{'path': 'media/html/render_41711616_c7dfe75388e7aec0c1d0.html', 'size': 4147397.0, '_type': 'html-file', 'sha256': 'c7dfe75388e7aec0c1d052e60f9b8f777d9d0eae95a519db51d5ce24b0300a3f'}",864.3642578125,0.0009765625,5.1376953125,-3.8873964513186365e-05,0.0,0.0,41711616.0,28405.46081002742,0.0,0.0,-1974.914306640625
1773991485.6828742,0.0,0.00390625,0.00390625,2687.418527058,-27.43399429321289,0.10553629696369171,41965568.0,3090.49951171875,,915.5888671875,0.0009765625,24.9921875,3.5119046515319496e-05,0.0,0.0,41965568.0,28506.832338345885,0.0,0.0,-1912.994384765625
1773991497.6620336,0.0,0.0,0.0,2699.377457656,-26.544044494628906,0.10477779060602188,42219520.0,2981.271484375,,860.6396484375,0.0,17.16015625,1.8255506802233867e-05,0.0,0.0,42219520.0,28357.499469284543,0.0,0.0,-1753.99560546875
1773991509.6207511,0.0,0.0078125,0.0078125,2711.299636369,-26.76759910583496,0.103208027780056,42473472.0,3057.95361328125,,893.87890625,0.0009765625,14.36328125,6.545223641296616e-06,0.0,0.0,42473472.0,28490.823555945914,0.0,0.0,-1976.157958984375
1773991521.5429053,0.0,0.91796875,0.91796875,2723.219703309,-27.297136306762695,0.10981936752796173,42727424.0,2424.26953125,,740.5078125,0.00390625,28.2490234375,5.497837719303789e-06,0.0,0.0,42727424.0,28498.23972634461,0.0,0.0,-1631.2584228515625
1773991565.9727929,0.0,1.80078125,1.80078125,2755.728858626,-27.83547592163086,0.09877096116542816,42981376.0,2571.498046875,"{'path': 'media/html/render_42981376_6042c5df8a02c148b2fe.html', 'size': 4152649.0, '_type': 'html-file', 'sha256': '6042c5df8a02c148b2fe0b75e3392f716e34d21f4b4befcd999c15ea83cc1ac8'}",810.5400390625,0.0087890625,55.37109375,-3.372731725903577e-06,0.0,0.0,42981376.0,28638.660582800483,0.0,0.0,-1699.69189453125
1773991566.1879199,0.0,0.3974609375,0.3974609375,2767.913051074,-27.485536575317383,0.10256078094244003,43235328.0,2787.6982421875,,828.5234375,0.0029296875,16.6826171875,-1.6782998500275426e-05,0.0,0.0,43235328.0,28501.515687338593,0.0,0.0,-1780.6820068359375
1773991578.156397,0.0,0.6708984375,0.6708984375,2779.823157223,-28.173860549926758,0.10960517823696136,43489280.0,3025.130859375,,887.2958984375,0.001953125,19.478515625,2.255308390886057e-05,0.0,0.0,43489280.0,28532.943199627116,0.0,0.0,-1906.302001953125
1773991590.0664194,0.0,0.0068359375,0.0068359375,2791.759538437,-27.881181716918945,0.1042279526591301,43743232.0,2786.90380859375,,837.970703125,0.0009765625,25.171875,-2.312933429493569e-05,0.0,0.0,43743232.0,28523.588560410357,0.0,0.0,-1829.9422607421875
1773991602.003106,0.0,0.48828125,0.48828125,2803.659297609,-27.795879364013672,0.1075444296002388,43997184.0,2911.989013671875,,869.3623046875,0.001953125,16.1240234375,6.35696851531975e-05,0.0,0.0,43997184.0,28587.77294700486,0.0,0.0,-1808.2001953125
1773991644.9911876,0.0,0.2236328125,0.2236328125,2834.747264121,-28.1889705657959,0.10599993914365768,44251136.0,2932.8671875,"{'path': 'media/html/render_44251136_ea19ddbd7e8a1368ba05.html', 'size': 4152765.0, '_type': 'html-file', 'sha256': 'ea19ddbd7e8a1368ba05fd8f270901feb6579cd4510d240c6635fb30b00e4650'}",858.314453125,0.001953125,13.19921875,1.1223552974115591e-05,0.0,0.0,44251136.0,28564.809322438774,0.0,0.0,-1828.6441650390625
1773991645.1871374,0.0,0.0,0.0,2846.88258955,-27.39356803894043,0.10405450314283371,44505088.0,2845.009521484375,,850.3603515625,0.0,6.7412109375,-5.28402415511664e-05,0.0,0.0,44505088.0,28537.779943041354,0.0,0.0,-1801.5537109375
1773991657.1259007,0.0,5.7294921875,5.7294921875,2858.843348582,-28.019868850708008,0.10711757093667984,44759040.0,2306.283203125,,717.802734375,0.0146484375,58.8828125,-1.68523929460207e-05,0.0,0.0,44759040.0,28502.94648758237,0.0,0.0,-1522.333984375
1773991669.0866263,0.0,0.8486328125,0.8486328125,2870.740728813,-27.081941604614258,0.11284121870994568,45012992.0,2681.24951171875,,826.0546875,0.00390625,25.9111328125,4.576249193632975e-05,0.0,0.0,45012992.0,28512.78674775457,0.0,0.0,-1955.0682373046875
1773991680.9839768,0.0,1.134765625,1.134765625,2882.696938736,-28.013145446777344,0.104020856320858,45266944.0,2586.788818359375,,803.0341796875,0.0029296875,45.4697265625,9.124793905357365e-06,0.0,0.0,45266944.0,28585.699162397428,0.0,0.0,-1870.32666015625
1773991725.3273616,0.0,1.603515625,1.603515625,2915.083481519,-27.529685974121094,0.0970342606306076,45520896.0,3021.82763671875,"{'size': 4228125.0, '_type': 'html-file', 'sha256': '021f865e7296bb5fa20518b8a2ad1253eba409b3c36eaa525cf344342e3d7f59', 'path': 'media/html/render_45520896_021f865e7296bb5fa205.html'}",894.4658203125,0.005859375,38.345703125,-4.903521585220005e-06,0.0,0.0,45520896.0,28525.761822697474,0.0,0.0,-1865.748046875
