training/entropy,eval/episode_dist,_runtime,eval/episode_reward_near,step,eval/episode_reward_survive,_step,_timestamp,eval/episode_success_hard,eval/episode_reward,eval/episode_reward_dist,eval/episode_success,render,eval/episode_success_any,training/log_alpha,training/critic_loss,eval/episode_success_easy,training/alpha_loss,eval/episode_reward_ctrl,training/sps,training/actor_loss
0.0,21.791706085205078,968.995593747,0.0,23934976.0,0.0,23934976.0,1773907236.945278,0.0,976.1328125,-21.791706085205078,976.1328125,"{'size': 908693, '_type': 'html-file', 'sha256': 'f370d561feb744b80c6a51ac96920fd32aedbff438c8a0681de404dd0c5699c7', 'path': 'media/html/render_23934976_f370d561feb744b80c6a.html'}",1.0,0.0,0.023387087509036064,0.0,-7.751114026177675e-06,0.0,33999.256317517604,-98.18038177490234
0.0,24.113374710083008,977.37627428,0.0,24188928.0,0.0,24188928.0,1773907237.1045082,0.0,980.1337890625,-24.113374710083008,980.1337890625,,1.0,0.0,0.02425813488662243,0.0,6.013500751578249e-06,0.0,33910.07545326212,-98.23213958740234
0.0,22.651031494140625,985.586792735,0.0,24442880.0,0.0,24442880.0,1773907245.325438,0.0,973.6787109375,-22.651031494140625,973.6787109375,,1.0,0.0,0.022624479606747627,0.0,1.0133490832231473e-05,0.0,33894.63724904401,-98.2430191040039
0.0,22.894519805908203,993.822110054,0.0,24696832.0,0.0,24696832.0,1773907253.535515,0.0,975.205078125,-22.894519805908203,975.205078125,,1.0,0.0,0.020902549847960472,0.0,3.4611175578902476e-06,0.0,33909.35432387036,-98.19377136230469
0.0,22.039369583129883,1002.01888398,0.0,24950784.0,0.0,24950784.0,1773907261.7713695,0.0,980.3330078125,-22.039369583129883,980.3330078125,,1.0,0.0,0.01998165249824524,0.0,-5.23992127909878e-07,0.0,33801.18898507473,-98.23906707763672
0.0,21.68158721923828,1018.730004402,0.0,25204736.0,0.0,25204736.0,1773907286.6796587,0.0,979.2041015625,-21.68158721923828,979.2041015625,"{'path': 'media/html/render_25204736_01cf3b91c41f2327a775.html', 'size': 909001, '_type': 'html-file', 'sha256': '01cf3b91c41f2327a7759e6e8e97c0fe952df940d4a70839454d9e4a61f5327e'}",1.0,0.0,0.018666496500372887,0.0,1.6363850363632082e-07,0.0,33961.75372261005,-98.26190948486328
0.0,22.202648162841797,1027.096192308,0.0,25458688.0,0.0,25458688.0,1773907286.828131,0.0,979.4267578125,-22.202648162841797,979.4267578125,,1.0,0.0,0.019268905743956566,0.0,4.598188297677552e-06,0.0,33846.87845546019,-98.30097198486328
0.0,23.612995147705078,1035.285079838,0.0,25712640.0,0.0,25712640.0,1773907295.0448842,0.0,974.408203125,-23.612995147705078,974.408203125,,0.9990234375,0.0,0.018904756754636765,0.0,-5.643724307446973e-06,0.0,33895.27793483533,-98.2612533569336
0.0,23.05647087097168,1043.496498037,0.0,25966592.0,0.0,25966592.0,1773907303.2343938,0.0,978.9345703125,-23.05647087097168,978.9345703125,,1.0,0.0,0.01728999614715576,0.0,1.1207478564756457e-05,0.0,33997.77502434005,-98.30599212646484
0.0,25.073644638061523,1051.706883954,0.0,26220544.0,0.0,26220544.0,1773907311.4455707,0.0,970.39453125,-25.073644638061523,970.39453125,,1.0,0.0,0.030130334198474884,0.0,-3.657787601696327e-05,0.0,33894.176703682526,-98.34603881835938
0.0,21.191429138183594,1069.051812929,0.0,26474496.0,0.0,26474496.0,1773907337.0013351,0.0,980.234375,-21.191429138183594,980.234375,"{'_type': 'html-file', 'sha256': '421024df998cbd25a725bcd614c11be3322042b31e468ac66cc40c8af6803df6', 'path': 'media/html/render_26474496_421024df998cbd25a725.html', 'size': 915697}",1.0,0.0,0.018275868147611618,0.0,2.7837566449306905e-05,0.0,33916.69443537298,-98.30705261230469
0.0,29.59598159790039,1077.427438078,0.0,26728448.0,0.0,26728448.0,1773907337.1648703,0.0,939.623046875,-29.59598159790039,939.623046875,,0.9970703125,0.0,0.07729777693748474,0.0,-9.719221998238936e-05,0.0,33881.744552489,-98.28884887695312
0.0,24.35653305053711,1085.634488895,0.0,26982400.0,0.0,26982400.0,1773907345.3764925,0.0,975.265625,-24.35653305053711,975.265625,,0.9970703125,0.0,0.059459008276462555,0.0,1.3110289728501812e-05,0.0,33917.22687360464,-98.21421813964844
0.0,24.15679931640625,1093.84171923,0.0,27236352.0,0.0,27236352.0,1773907353.5836434,0.0,970.849609375,-24.15679931640625,970.849609375,,0.9931640625,0.0,0.02751149795949459,0.0,7.043126515782205e-06,0.0,33915.44170547229,-98.15257263183594
0.0,24.26059341430664,1102.053662131,0.0,27490304.0,0.0,27490304.0,1773907361.7908301,0.0,971.2265625,-24.26059341430664,971.2265625,,0.998046875,0.0,0.14086869359016418,0.0,-9.009224595502019e-05,0.0,33929.310046259285,-98.08682250976562
0.0,28.127744674682617,1119.464126952,0.0,27744256.0,0.0,27744256.0,1773907387.413785,0.0,965.421875,-28.127744674682617,965.421875,"{'_type': 'html-file', 'sha256': '94d3c6db54cb2d6f520a6810aef6765db30578d40d23ea7210d8c410cc2623ce', 'path': 'media/html/render_27744256_94d3c6db54cb2d6f520a.html', 'size': 915801}",1.0,0.0,0.24679145216941833,0.0,-8.849917503539473e-05,0.0,33895.197038828686,-98.0355224609375
0.0,31.786102294921875,1127.853374096,0.0,27998208.0,0.0,27998208.0,1773907387.5777867,0.0,907.37890625,-31.786102294921875,907.37890625,,1.0,0.0,0.17023520171642303,0.0,-2.0233314899087418e-06,0.0,33888.75032954894,-97.95362854003906
0.0,35.84061050415039,1136.053175815,0.0,28252160.0,0.0,28252160.0,1773907395.8024592,0.0,889.5234375,-35.84061050415039,889.5234375,,0.9990234375,0.0,0.370633065700531,0.0,-7.279074634425342e-05,0.0,33858.77162851359,-97.82986450195312
0.0,24.222583770751953,1144.276984928,0.0,28506112.0,0.0,28506112.0,1773907404.0022452,0.0,977.66015625,-24.222583770751953,977.66015625,,1.0,0.0,0.026816602796316147,0.0,6.692532042507082e-05,0.0,33959.97902267616,-97.90570831298828
0.0,23.582305908203125,1152.503427904,0.0,28760064.0,0.0,28760064.0,1773907412.2261407,0.0,976.8984375,-23.582305908203125,976.8984375,,0.9990234375,0.0,0.1515999436378479,0.0,-6.566896445292514e-06,0.0,33843.92313549197,-97.94831848144531
0.0,26.23055648803711,1170.389842862,0.0,29014016.0,0.0,29014016.0,1773907438.3394403,0.0,954.751953125,-26.23055648803711,954.751953125,"{'path': 'media/html/render_29014016_0278bcb6547902f2aa20.html', 'size': 912873, '_type': 'html-file', 'sha256': '0278bcb6547902f2aa20f1f4db24c39602bc157f4d14a63f8cac469863aec754'}",0.9970703125,0.0,0.8405435085296631,0.0,-0.00010552211460890248,0.0,33829.78711387693,-97.82636260986328
0.0,23.418800354003906,1178.816682021,0.0,29267968.0,0.0,29267968.0,1773907438.5202904,0.0,965.861328125,-23.418800354003906,965.861328125,,1.0,0.0,0.026912128552794456,0.0,4.376099241198972e-05,0.0,33892.69808174638,-98.08417510986328
0.0,26.547611236572266,1187.038177685,0.0,29521920.0,0.0,29521920.0,1773907446.7657926,0.0,946.9951171875,-26.547611236572266,946.9951171875,,0.9990234375,0.0,0.3502255976200104,0.0,-0.00014106440357863903,0.0,33780.83082168764,-97.96248626708984
0.0,25.39676284790039,1195.263726459,0.0,29775872.0,0.0,29775872.0,1773907454.9874337,0.0,965.896484375,-25.39676284790039,965.896484375,,1.0,0.0,0.30043935775756836,0.0,7.397241915896302e-06,0.0,33853.49430619339,-97.60054016113281
0.0,23.43330192565918,1203.487520433,0.0,30029824.0,0.0,30029824.0,1773907463.2128441,0.0,979.5029296875,-23.43330192565918,979.5029296875,,1.0,0.0,0.12167584896087646,0.0,3.692974496516399e-05,0.0,33839.218057895065,-97.3529281616211
0.0,25.163057327270508,1220.116061422,0.0,30283776.0,0.0,30283776.0,1773907488.0657651,0.0,978.4697265625,-25.163057327270508,978.4697265625,"{'path': 'media/html/render_30283776_f5ca542a8716dc66230b.html', 'size': 910249, '_type': 'html-file', 'sha256': 'f5ca542a8716dc66230bf5165b4ff4040dc11528254525d108ef19df70e0dfb7'}",1.0,0.0,0.08612564206123352,0.0,-3.4338198020122945e-05,0.0,33842.35427250426,-97.59012603759766
0.0,22.776222229003906,1228.523101387,0.0,30537728.0,0.0,30537728.0,1773907488.2218523,0.0,980.11328125,-22.776222229003906,980.11328125,,1.0,0.0,0.44293642044067383,0.0,-5.1207171054556966e-05,0.0,33840.78017920919,-97.47750091552734
0.0,23.850107192993164,1236.718827453,0.0,30791680.0,0.0,30791680.0,1773907496.4722235,0.0,977.3583984375,-23.850107192993164,977.3583984375,,1.0,0.0,0.19813600182533264,0.0,2.1909036149736494e-05,0.0,33744.56835566937,-97.5710220336914
0.0,24.97325325012207,1244.954780648,0.0,31045632.0,0.0,31045632.0,1773907504.6676009,0.0,977.703125,-24.97325325012207,977.703125,,1.0,0.0,0.09228724986314774,0.0,-3.196428224327974e-05,0.0,33973.54681438959,-97.69751739501953
0.0,26.06268310546875,1253.153693321,0.0,31299584.0,0.0,31299584.0,1773907512.9040146,0.0,979.2802734375,-26.06268310546875,979.2802734375,,1.0,0.0,0.1835532933473587,0.0,2.24520390474936e-05,0.0,33783.65297863674,-97.77757263183594
0.0,22.357919692993164,1270.670880125,0.0,31553536.0,0.0,31553536.0,1773907538.6204464,0.0,976.1171875,-22.357919692993164,976.1171875,"{'path': 'media/html/render_31553536_1fb2764b110d8020ace0.html', 'size': 911297, '_type': 'html-file', 'sha256': '1fb2764b110d8020ace08ccf7629a9017d33886648e2474d1f3fd9371e25fc86'}",1.0,0.0,0.18143494427204132,0.0,4.313260433264077e-06,0.0,33962.08074674039,-97.69126892089844
0.0,23.29286003112793,1279.050624011,0.0,31807488.0,0.0,31807488.0,1773907538.7851493,0.0,978.1279296875,-23.29286003112793,978.1279296875,,1.0,0.0,0.11774438619613647,0.0,-7.193400051619392e-06,0.0,34010.57700751773,-97.7169418334961
0.0,23.866111755371094,1287.235569643,0.0,32061440.0,0.0,32061440.0,1773907546.9995985,0.0,978.30078125,-23.866111755371094,978.30078125,,1.0,0.0,0.053450945764780045,0.0,1.435304875485599e-05,0.0,33905.244040228485,-97.76036071777344
0.0,22.19286346435547,1295.464895759,0.0,32315392.0,0.0,32315392.0,1773907555.1846986,0.0,978.404296875,-22.19286346435547,978.404296875,,0.998046875,0.0,0.04957706108689308,0.0,2.326259527762886e-05,0.0,34017.997950013254,-97.77336120605469
0.0,22.560749053955078,1303.674340133,0.0,32569344.0,0.0,32569344.0,1773907563.4140346,0.0,979.326171875,-22.560749053955078,979.326171875,,1.0,0.0,0.050602152943611145,0.0,-1.630789483897388e-05,0.0,33827.59322533421,-97.8159408569336
0.0,23.480712890625,1321.214832896,0.0,32823296.0,0.0,32823296.0,1773907589.1644804,0.0,976.1474609375,-23.480712890625,976.1474609375,"{'path': 'media/html/render_32823296_084a0da0b17dcfda3815.html', 'size': 909549, '_type': 'html-file', 'sha256': '084a0da0b17dcfda3815394dca327a4621d7bea142310c9b474d03ad82a190e5'}",1.0,0.0,0.38201138377189636,0.0,-0.00013076551840640604,0.0,33913.60597538115,-97.68788146972656
0.0,23.517837524414062,1329.595142265,0.0,33077248.0,0.0,33077248.0,1773907589.3262956,0.0,980.4990234375,-23.517837524414062,980.4990234375,,1.0,0.0,0.03971436619758606,0.0,6.0682759794872254e-05,0.0,33873.805515440166,-97.77291107177734
0.0,25.465564727783203,1337.825782672,0.0,33331200.0,0.0,33331200.0,1773907597.5441897,0.0,980.921875,-25.465564727783203,980.921875,,1.0,0.0,0.04453323408961296,0.0,-2.944371590274386e-05,0.0,33882.80725210078,-97.78044128417969
0.0,24.158918380737305,1346.032924909,0.0,33585152.0,0.0,33585152.0,1773907605.7748845,0.0,979.46875,-24.158918380737305,979.46875,,1.0,0.0,0.03653194010257721,0.0,1.9690789486048743e-05,0.0,33824.42107780867,-97.80915069580078
0.0,25.885528564453125,1354.26028007,0.0,33839104.0,0.0,33839104.0,1773907613.9820378,0.0,977.0078125,-25.885528564453125,977.0078125,,1.0,0.0,0.06011492386460304,0.0,1.9251583580626175e-06,0.0,33920.20257147894,-97.79762268066406
0.0,23.693069458007812,1371.838133312,0.0,34093056.0,0.0,34093056.0,1773907639.7878153,0.0,979.533203125,-23.693069458007812,979.533203125,"{'path': 'media/html/render_34093056_8119094a8c67ba2f6fc4.html', 'size': 911421, '_type': 'html-file', 'sha256': '8119094a8c67ba2f6fc4d1e11c4aec1915ab2b0badbfaf1de6ded00f1ab66902'}",1.0,0.0,0.06344114989042282,0.0,2.5959052436519414e-06,0.0,33828.81476283491,-97.67752075195312
0.0,28.990741729736328,1380.261611488,0.0,34347008.0,0.0,34347008.0,1773907639.954627,0.0,971.8427734375,-28.990741729736328,971.8427734375,,1.0,0.0,0.10174272954463959,0.0,-0.00016081628564279526,0.0,33976.544324997325,-97.68773651123047
0.0,23.40962028503418,1388.47141146,0.0,34600960.0,0.0,34600960.0,1773907648.2104664,0.0,979.876953125,-23.40962028503418,979.876953125,,1.0,0.0,0.048089418560266495,0.0,6.871244841022417e-05,0.0,33743.59234530745,-97.68719482421875
0.0,25.07571792602539,1396.671997753,0.0,34854912.0,0.0,34854912.0,1773907656.420396,0.0,966.759765625,-25.07571792602539,966.759765625,,1.0,0.0,0.45879408717155457,0.0,-3.580168049666099e-05,0.0,33911.53615812124,-97.53687286376953
0.0,26.253408432006836,1404.871641023,0.0,35108864.0,0.0,35108864.0,1773907664.6210809,0.0,978.515625,-26.253408432006836,978.515625,,1.0,0.0,0.27765461802482605,0.0,-3.356662637088448e-05,0.0,33957.611240285725,-97.47071075439453
0.0,25.752605438232422,1422.520806585,0.0,35362816.0,0.0,35362816.0,1773907690.4704707,0.0,979.0302734375,-25.752605438232422,979.0302734375,"{'path': 'media/html/render_35362816_a70f76fa621cb2cf4fda.html', 'size': 911285, '_type': 'html-file', 'sha256': 'a70f76fa621cb2cf4fda5ae6d2fd67441e914aaf19ec97c7ce755daeebcb7751'}",1.0,0.0,0.0395677275955677,0.0,5.720738772652112e-05,0.0,33951.105057916786,-97.56805419921875
0.0,24.038089752197266,1430.906180724,0.0,35616768.0,0.0,35616768.0,1773907690.639047,0.0,979.611328125,-24.038089752197266,979.611328125,,1.0,0.0,0.2885626256465912,0.0,-5.4607684432994574e-05,0.0,33928.780470843296,-97.45392608642578
0.0,25.890823364257812,1439.104344914,0.0,35870720.0,0.0,35870720.0,1773907698.855241,0.0,978.8564453125,-25.890823364257812,978.8564453125,,1.0,0.0,0.10551134496927261,0.0,3.495293640298769e-05,0.0,33907.2720729774,-97.62393951416016
0.0,24.002151489257812,1447.27835008,0.0,36124672.0,0.0,36124672.0,1773907707.0529282,0.0,980.22265625,-24.002151489257812,980.22265625,,1.0,0.0,0.04803196340799332,0.0,2.526612297515385e-05,0.0,33962.9113297125,-97.59927368164062
0.0,23.977371215820312,1455.471879918,0.0,36378624.0,0.0,36378624.0,1773907715.2274585,0.0,980.8056640625,-23.977371215820312,980.8056640625,,1.0,0.0,0.04190343618392944,0.0,-1.2848342521465383e-05,0.0,34067.47787114703,-97.5776138305664
0.0,24.709915161132812,1473.083302121,0.0,36632576.0,0.0,36632576.0,1773907741.032911,0.0,977.5810546875,-24.709915161132812,977.5810546875,"{'_type': 'html-file', 'sha256': 'b10efbaecc7479a7b81fd6bc83d57c76b5fa93aed309e0a2520de046f0f5c86a', 'path': 'media/html/render_36632576_b10efbaecc7479a7b81f.html', 'size': 911609}",1.0,0.0,0.04285544157028198,0.0,2.0477526049944572e-05,0.0,33977.425472627976,-97.60650634765625
0.0,24.284114837646484,1481.459561216,0.0,36886528.0,0.0,36886528.0,1773907741.1961946,0.0,976.4794921875,-24.284114837646484,976.4794921875,,1.0,0.0,0.03643723577260971,0.0,5.192530920794525e-07,0.0,34023.24300704053,-97.71245574951172
0.0,23.213048934936523,1489.630029324,0.0,37140480.0,0.0,37140480.0,1773907749.4085789,0.0,978.9736328125,-23.213048934936523,978.9736328125,,1.0,0.0,0.036016806960105896,0.0,1.598601920704823e-05,0.0,33921.3260196857,-97.78549194335938
0.0,26.110488891601562,1497.859205408,0.0,37394432.0,0.0,37394432.0,1773907757.579182,0.0,979.4169921875,-26.110488891601562,979.4169921875,,1.0,0.0,0.029661111533641815,0.0,1.2780721590388566e-05,0.0,34083.33570894972,-97.82184600830078
0.0,24.853534698486328,1506.076138429,0.0,37648384.0,0.0,37648384.0,1773907765.808332,0.0,975.9033203125,-24.853534698486328,975.9033203125,,1.0,0.0,0.03031293675303459,0.0,-1.5131997315620538e-05,0.0,33827.087231682664,-97.84082794189453
0.0,25.359180450439453,1523.862949732,0.0,37902336.0,0.0,37902336.0,1773907791.8125634,0.0,966.283203125,-25.359180450439453,966.283203125,"{'size': 914429, '_type': 'html-file', 'sha256': '1959a37310e72853a9adf41d8b5b0a9c07fa4f328a4531957ed4b889d66198be', 'path': 'media/html/render_37902336_1959a37310e72853a9ad.html'}",1.0,0.0,0.03246843069791794,0.0,-1.933691237354651e-05,0.0,33879.73896943942,-97.97344207763672
0.0,25.492355346679688,1532.255584079,0.0,38156288.0,0.0,38156288.0,1773907791.9831142,0.0,978.3359375,-25.492355346679688,978.3359375,,1.0,0.0,0.03155572712421417,0.0,1.5967909348546527e-05,0.0,33930.481655512776,-97.91930389404297
0.0,26.15567398071289,1540.461122901,0.0,38410240.0,0.0,38410240.0,1773907800.2048347,0.0,979.412109375,-26.15567398071289,979.412109375,,1.0,0.0,0.030303331092000008,0.0,2.439780018903548e-06,0.0,33875.78992588621,-97.93175506591797
0.0,24.872926712036133,1548.656884344,0.0,38664192.0,0.0,38664192.0,1773907808.4102435,0.0,978.6123046875,-24.872926712036133,978.6123046875,,1.0,0.0,0.02986166439950466,0.0,2.2980777430348098e-05,0.0,33937.457864067524,-97.94058227539062
0.0,27.134559631347656,1556.838398876,0.0,38918144.0,0.0,38918144.0,1773907816.6059272,0.0,978.5322265625,-27.134559631347656,978.5322265625,,1.0,0.0,0.028237134218215942,0.0,-2.8139116693637334e-05,0.0,33974.41805361936,-97.9754867553711
0.0,25.781726837158203,1573.948602921,0.0,39172096.0,0.0,39172096.0,1773907841.8981886,0.0,980.0634765625,-25.781726837158203,980.0634765625,"{'sha256': '9ef00dd6b86873492cd242acd4fac99016f23f8a51afcc3db44d939ae28f84af', 'path': 'media/html/render_39172096_9ef00dd6b86873492cd2.html', 'size': 912473, '_type': 'html-file'}",1.0,0.0,0.027741845697164536,0.0,3.303390258224681e-05,0.0,34036.330643951915,-98.04026794433594
0.0,25.705581665039062,1582.337453705,0.0,39426048.0,0.0,39426048.0,1773907842.0628414,0.0,979.5478515625,-25.705581665039062,979.5478515625,,1.0,0.0,0.02859685570001602,0.0,-2.8124486561864614e-06,0.0,33997.50156894449,-98.07036590576172
0.0,24.026823043823242,1590.525474698,0.0,39680000.0,0.0,39680000.0,1773907850.2866511,0.0,981.103515625,-24.026823043823242,981.103515625,,1.0,0.0,0.026126986369490623,0.0,-6.145208317320794e-06,0.0,33883.27826706243,-98.08875274658203
0.0,25.91259002685547,1598.767851897,0.0,39933952.0,0.0,39933952.0,1773907858.4745092,0.0,979.9892578125,-25.91259002685547,979.9892578125,,1.0,0.0,0.025378650054335594,0.0,1.8223259758087806e-05,0.0,34014.01009436568,-98.12344360351562
0.0,26.332908630371094,1606.986798964,0.0,40187904.0,0.0,40187904.0,1773907866.7169044,0.0,978.2587890625,-26.332908630371094,978.2587890625,,1.0,0.0,0.02704486809670925,0.0,-8.18978969618911e-06,0.0,33761.672127976846,-98.0867919921875
0.0,26.561626434326172,1624.586347648,0.0,40441856.0,0.0,40441856.0,1773907892.536016,0.0,976.8896484375,-26.561626434326172,976.8896484375,"{'sha256': '070a0d816ae1ce05d32c427d532cd2af63220073c3d85b8067bd59fbb7d8cf9e', 'path': 'media/html/render_40441856_070a0d816ae1ce05d32c.html', 'size': 912449, '_type': 'html-file'}",1.0,0.0,0.0240776427090168,0.0,1.851144952524919e-05,0.0,33866.9135962341,-98.05926513671875
0.0,24.560094833374023,1632.994217624,0.0,40695808.0,0.0,40695808.0,1773907892.7246807,0.0,979.3212890625,-24.560094833374023,979.3212890625,,1.0,0.0,0.02463581971824169,0.0,-1.1784278285631444e-05,0.0,33744.56407948769,-98.08329772949219
0.0,26.190364837646484,1641.23317761,0.0,40949760.0,0.0,40949760.0,1773907900.9433398,0.0,977.02734375,-26.190364837646484,977.02734375,,1.0,0.0,0.026007618755102158,0.0,1.666050957283005e-05,0.0,33910.05710078647,-98.11345672607422
0.0,26.46247100830078,1649.450518748,0.0,41203712.0,0.0,41203712.0,1773907909.182467,0.0,965.9140625,-26.46247100830078,965.9140625,,1.0,0.0,0.02573339082300663,0.0,-1.1148758858325891e-05,0.0,33773.81390225565,-98.11666107177734
0.0,26.227153778076172,1657.683438951,0.0,41457664.0,0.0,41457664.0,1773907917.3992512,0.0,979.4365234375,-26.227153778076172,979.4365234375,,1.0,0.0,0.026287909597158432,0.0,2.16661123886297e-06,0.0,33871.39695607297,-98.28231048583984
0.0,26.208087921142578,1675.357237597,0.0,41711616.0,0.0,41711616.0,1773907943.3068993,0.0,980.2880859375,-26.208087921142578,980.2880859375,"{'path': 'media/html/render_41711616_7045cd753f0dc2893937.html', 'size': 912189, '_type': 'html-file', 'sha256': '7045cd753f0dc28939379b8179c3e74640e77d2044db93e22dca6afb7343bccb'}",1.0,0.0,0.026494748890399933,0.0,3.821723566943547e-06,0.0,33799.634806819,-98.16912078857422
0.0,27.333980560302734,1683.741709651,0.0,41965568.0,0.0,41965568.0,1773907943.4741669,0.0,972.5556640625,-27.333980560302734,972.5556640625,,1.0,0.0,0.026505568996071815,0.0,-1.8134676338377176e-06,0.0,33977.13066784122,-98.10558319091797
0.0,27.3613224029541,1691.929629564,0.0,42219520.0,0.0,42219520.0,1773907951.690884,0.0,973.6318359375,-27.3613224029541,973.6318359375,,1.0,0.0,0.027621036395430565,0.0,1.088381941372063e-05,0.0,33898.58313651355,-98.07579803466797
0.0,25.81886863708496,1700.151339805,0.0,42473472.0,0.0,42473472.0,1773907959.8786576,0.0,976.3232421875,-25.81886863708496,976.3232421875,,1.0,0.0,0.023419713601469994,0.0,-4.881605946138734e-06,0.0,34009.80490281208,-98.14828491210938
0.0,26.63675308227539,1708.38701816,0.0,42727424.0,0.0,42727424.0,1773907968.1004922,0.0,977.6748046875,-26.63675308227539,977.6748046875,,1.0,0.0,0.02214391902089119,0.0,1.712465746095404e-05,0.0,33848.41331758161,-98.19003295898438
0.0,27.067873001098633,1726.196232914,0.0,42981376.0,0.0,42981376.0,1773907994.1459324,0.0,979.080078125,-27.067873001098633,979.080078125,"{'path': 'media/html/render_42981376_7afa30c825f477d385ef.html', 'size': 908293, '_type': 'html-file', 'sha256': '7afa30c825f477d385ef954277505fcb991d2f507a622db359189c81cc360de7'}",1.0,0.0,0.025886351242661476,0.0,-8.970590897661168e-06,0.0,33800.40168850977,-98.1685562133789
0.0,26.31574821472168,1734.610940226,0.0,43235328.0,0.0,43235328.0,1773907994.3041782,0.0,981.337890625,-26.31574821472168,981.337890625,,1.0,0.0,0.025031011551618576,0.0,-5.8336363508715294e-06,0.0,33782.79899604861,-98.25409698486328
0.0,25.523141860961914,1742.821031776,0.0,43489280.0,0.0,43489280.0,1773908002.5601068,0.0,980.9697265625,-25.523141860961914,980.9697265625,,1.0,0.0,0.02849511243402958,0.0,7.807585461705457e-06,0.0,33711.93952541687,-98.22128295898438
0.0,27.241779327392578,1751.027088461,0.0,43743232.0,0.0,43743232.0,1773908010.770289,0.0,980.3828125,-27.241779327392578,980.3828125,,1.0,0.0,0.029166901484131813,0.0,-3.759338869713247e-05,0.0,33896.67264270485,-98.15889739990234
0.0,26.62870979309082,1759.238415123,0.0,43997184.0,0.0,43997184.0,1773908018.97613,0.0,970.69921875,-26.62870979309082,970.69921875,,1.0,0.0,0.027617111802101135,0.0,4.8162590246647596e-05,0.0,33933.4607607842,-98.17815399169922
0.0,24.083192825317383,1776.218046868,0.0,44251136.0,0.0,44251136.0,1773908044.1676095,0.0,979.0478515625,-24.083192825317383,979.0478515625,"{'path': 'media/html/render_44251136_da0427252ddf2f7fbe33.html', 'size': 913493, '_type': 'html-file', 'sha256': 'da0427252ddf2f7fbe33f010ddfd539a471db9ddd3f7335a455de23170f01aba'}",1.0,0.0,0.02668941766023636,0.0,3.4613267416716553e-06,0.0,33898.60471305454,-98.19503784179688
0.0,26.23501205444336,1784.599795206,0.0,44505088.0,0.0,44505088.0,1773908044.3321593,0.0,978.2236328125,-26.23501205444336,978.2236328125,,1.0,0.0,0.02993287891149521,0.0,-1.2242120646988042e-05,0.0,33942.70299010098,-98.22309875488281
0.0,26.1272029876709,1792.777449814,0.0,44759040.0,0.0,44759040.0,1773908052.5489936,0.0,974.5380859375,-26.1272029876709,974.5380859375,,1.0,0.0,0.03133931756019592,0.0,-7.861757694627158e-06,0.0,33897.315562937576,-98.15836334228516
0.0,26.266830444335938,1800.990930736,0.0,45012992.0,0.0,45012992.0,1773908060.7266755,0.0,978.30859375,-26.266830444335938,978.30859375,,0.9990234375,0.0,0.028791524469852448,0.0,3.579074245863012e-06,0.0,34066.13662225204,-98.15570831298828
0.0,26.749267578125,1809.184952285,0.0,45266944.0,0.0,45266944.0,1773908068.9400506,0.0,977.49609375,-26.749267578125,977.49609375,,1.0,0.0,0.031160276383161545,0.0,9.718363799038343e-06,0.0,33894.74079258151,-98.2267074584961
0.0,25.438396453857422,1826.805282615,0.0,45520896.0,0.0,45520896.0,1773908094.7548547,0.0,980.3857421875,-25.438396453857422,980.3857421875,"{'size': 909517, '_type': 'html-file', 'sha256': 'ad5ae3cb525647d48f0576043ccc76f4a924c743052171dfb632bf5878237a89', 'path': 'media/html/render_45520896_ad5ae3cb525647d48f05.html'}",1.0,0.0,0.03142945095896721,0.0,2.2084871886818291e-07,0.0,33985.01628951922,-98.1867446899414
0.0,26.655393600463867,1835.181853619,0.0,45774848.0,0.0,45774848.0,1773908094.925185,0.0,981.5751953125,-26.655393600463867,981.5751953125,,1.0,0.0,0.028314625844359398,0.0,-4.1683365452627186e-06,0.0,33795.27443205383,-98.18500518798828
0.0,27.252002716064453,1843.390754281,0.0,46028800.0,0.0,46028800.0,1773908103.131032,0.0,972.7666015625,-27.252002716064453,972.7666015625,,0.9990234375,0.0,0.029825786128640175,0.0,1.2175552910775878e-05,0.0,33967.09626656306,-98.19782257080078
0.0,25.768054962158203,1851.593220465,0.0,46282752.0,0.0,46282752.0,1773908111.3399377,0.0,980.4873046875,-25.768054962158203,980.4873046875,,1.0,0.0,0.03061726503074169,0.0,-2.9477571388270007e-06,0.0,33911.497290730396,-98.21710205078125
0.0,27.533926010131836,1859.823279565,0.0,46536704.0,0.0,46536704.0,1773908119.542349,0.0,973.7265625,-27.533926010131836,973.7265625,,1.0,0.0,0.028916792944073677,0.0,1.2522942824944039e-06,0.0,33942.89444082881,-98.21902465820312
0.0,25.011262893676758,1877.607549895,0.0,46790656.0,0.0,46790656.0,1773908145.557081,0.0,980.525390625,-25.011262893676758,980.525390625,"{'path': 'media/html/render_46790656_ae336de287e8df0dd3e1.html', 'size': 908813, '_type': 'html-file', 'sha256': 'ae336de287e8df0dd3e14b8cd4430af8a4cb4cc5478dd17f983ab7e8e7fab80a'}",1.0,0.0,0.02999822050333023,0.0,-4.627948783308966e-06,0.0,33814.53248052862,-98.26429748535156
0.0,27.577312469482422,1886.005370059,0.0,47044608.0,0.0,47044608.0,1773908145.7372901,0.0,979.0224609375,-27.577312469482422,979.0224609375,,1.0,0.0,0.029548276215791702,0.0,9.203669833368622e-06,0.0,33844.72751644389,-98.28473663330078
