eval/episode_reward_survive,training/critic_loss,training/sps,_runtime,eval/episode_reward_near,training/log_alpha,render,eval/episode_dist,training/actor_loss,training/entropy,eval/episode_reward,step,_timestamp,eval/episode_reward_ctrl,eval/episode_success_any,eval/episode_success_hard,eval/episode_success,eval/episode_success_easy,training/alpha_loss,eval/episode_reward_dist,_step
0.0,0.03874360769987106,33943.0815670736,977.077705367,0.0,0.0,,24.89190101623535,-98.17589569091797,0.0,974.529296875,24188928.0,1773896841.7709248,0.0,1.0,0.0,974.529296875,0.0,2.372896460656193e-06,-24.89190101623535,24188928.0
0.0,0.03587516397237778,33791.749206435416,985.287288239,0.0,0.0,,25.434001922607422,-98.22730255126953,0.0,969.251953125,24442880.0,1773896850.0104449,0.0,1.0,0.0,969.251953125,0.0,-5.047449576522922e-06,-25.434001922607422,24442880.0
0.0,0.03261081129312515,33907.04000797609,993.486096153,0.0,0.0,,24.943309783935547,-98.3406753540039,0.0,975.69140625,24696832.0,1773896858.2199543,0.0,1.0,0.0,975.69140625,0.0,-2.5423830720683327e-06,-24.943309783935547,24696832.0
0.0,0.036712855100631714,33970.58450185048,1001.72855361,0.0,0.0,,27.697891235351562,-98.34882354736328,0.0,970.4677734375,24950784.0,1773896866.4187963,0.0,1.0,0.0,970.4677734375,0.0,1.613396125321742e-05,-27.697891235351562,24950784.0
0.0,0.028910581022500992,33767.677692930665,1018.904479129,0.0,0.0,"{'path': 'media/html/render_25204736_78caefaa187104b1c40d.html', 'size': 912485, '_type': 'html-file', 'sha256': '78caefaa187104b1c40d2becd776933ff8a81cefeffa0857ca0ecd38552bde61'}",28.68874740600586,-98.4494857788086,0.0,973.787109375,25204736.0,1773896891.837786,0.0,1.0,0.0,973.787109375,0.0,9.61112164077349e-07,-28.68874740600586,25204736.0
0.0,0.029474865645170212,33708.879706935964,1027.279171315,0.0,0.0,,26.995933532714844,-98.49722290039062,0.0,972.57421875,25458688.0,1773896891.9952557,0.0,1.0,0.0,972.57421875,0.0,1.1934750546060968e-05,-26.995933532714844,25458688.0
0.0,0.02633914165198803,33891.52261004257,1035.512746382,0.0,0.0,,25.172813415527344,-98.53475952148438,0.0,974.9423828125,25712640.0,1773896900.2118866,0.0,1.0,0.0,974.9423828125,0.0,-2.953137823169527e-07,-25.172813415527344,25712640.0
0.0,0.02432836964726448,33809.26357285659,1043.752048197,0.0,0.0,,27.625574111938477,-98.57212829589844,0.0,969.923828125,25966592.0,1773896908.4457183,0.0,1.0,0.0,969.923828125,0.0,1.4107606148172636e-05,-27.625574111938477,25966592.0
0.0,0.03560730814933777,33777.08581682657,1052.005969043,0.0,0.0,,27.277324676513672,-98.48380279541016,0.0,977.095703125,26220544.0,1773896916.6846967,0.0,1.0,0.0,977.095703125,0.0,-9.27664659684524e-05,-27.277324676513672,26220544.0
0.0,0.025450829416513443,33713.45470391828,1069.600570401,0.0,0.0,"{'path': 'media/html/render_26474496_fb1c6422e239f7da26e7.html', 'size': 910429, '_type': 'html-file', 'sha256': 'fb1c6422e239f7da26e73eb0bed90b86b3e7d84583198dca05a31a7fc66e62ab'}",26.071998596191406,-98.46542358398438,0.0,972.7861328125,26474496.0,1773896942.5338068,0.0,1.0,0.0,972.7861328125,0.0,1.8362705304753035e-05,-26.071998596191406,26474496.0
0.0,0.024541962891817093,33845.017877248945,1077.987312041,0.0,0.0,,25.230321884155273,-98.47909545898438,0.0,972.0830078125,26728448.0,1773896942.6904094,0.0,1.0,0.0,972.0830078125,0.0,-6.0624661273323e-06,-25.230321884155273,26728448.0
0.0,0.026416689157485962,33858.51116740818,1086.204770346,0.0,0.0,,25.904499053955078,-98.5170669555664,0.0,975.1982421875,26982400.0,1773896950.9197865,0.0,1.0,0.0,975.1982421875,0.0,1.6165744455065578e-05,-25.904499053955078,26982400.0
0.0,0.02406359650194645,33874.321525972904,1094.419995483,0.0,0.0,,27.257354736328125,-98.52680969238281,0.0,970.283203125,27236352.0,1773896959.1374605,0.0,0.9990234375,0.0,970.283203125,0.0,-3.198163767592632e-06,-27.257354736328125,27236352.0
0.0,0.04824628308415413,33887.37675766892,1102.648280213,0.0,0.0,,27.749034881591797,-98.50768280029297,0.0,974.2958984375,27490304.0,1773896967.352155,0.0,1.0,0.0,974.2958984375,0.0,-0.00020908479928039014,-27.749034881591797,27490304.0
0.0,0.0286276713013649,33823.096750683115,1120.169227967,0.0,0.0,"{'path': 'media/html/render_27744256_4f0e8c8d1691f37b01d6.html', 'size': 911813, '_type': 'html-file', 'sha256': '4f0e8c8d1691f37b01d606c925528499453644a283e6ca93c574dbae381a319c'}",27.139293670654297,-98.58866882324219,0.0,970.271484375,27744256.0,1773896993.1026142,0.0,1.0,0.0,970.271484375,0.0,6.544833013322204e-05,-27.139293670654297,27744256.0
0.0,0.03464352712035179,33736.58020062326,1128.600554299,0.0,0.0,,26.44980812072754,-98.51498413085938,0.0,975.470703125,27998208.0,1773896993.2703843,0.0,1.0,0.0,975.470703125,0.0,-2.4746518647589255e-06,-26.44980812072754,27998208.0
0.0,0.026782052591443062,33693.467439559456,1136.827744572,0.0,0.0,,26.067859649658203,-98.53196716308594,0.0,972.1796875,28252160.0,1773897001.5333412,0.0,1.0,0.0,972.1796875,0.0,-1.421245315214037e-06,-26.067859649658203,28252160.0
0.0,0.035731151700019836,33829.38957133699,1145.070534183,0.0,0.0,,27.030075073242188,-98.62875366210938,0.0,971.9716796875,28506112.0,1773897009.7601619,0.0,1.0,0.0,971.9716796875,0.0,-6.071716052247211e-05,-27.030075073242188,28506112.0
0.0,0.03844982385635376,33756.25279187785,1153.312039499,0.0,0.0,,27.293949127197266,-98.58256530761719,0.0,968.041015625,28760064.0,1773897018.0034263,0.0,1.0,0.0,968.041015625,0.0,-3.2352505513699725e-05,-27.293949127197266,28760064.0
0.0,0.02899087220430374,33759.489204858706,1170.823684253,0.0,0.0,"{'path': 'media/html/render_29014016_5a55574319398eede402.html', 'size': 910729, '_type': 'html-file', 'sha256': '5a55574319398eede402c32ce0ea87b473c7d9c1c2dd97c1911bc750084118ca'}",26.248977661132812,-98.5526351928711,0.0,975.0849609375,29014016.0,1773897043.7570326,0.0,1.0,0.0,975.0849609375,0.0,1.5509725926676765e-05,-26.248977661132812,29014016.0
0.0,0.03142985329031944,33888.48832883041,1179.229618015,0.0,0.0,,27.30938720703125,-98.51500701904297,0.0,970.150390625,29267968.0,1773897043.9117858,0.0,1.0,0.0,970.150390625,0.0,-1.689856799202971e-05,-27.30938720703125,29267968.0
0.0,0.024567605927586555,33743.4074121382,1187.457185487,0.0,0.0,,26.498577117919922,-98.58451843261719,0.0,973.5146484375,29521920.0,1773897052.1619885,0.0,1.0,0.0,973.5146484375,0.0,1.8508866560296156e-05,-26.498577117919922,29521920.0
0.0,0.026058772578835487,33821.565257548944,1195.662954317,0.0,0.0,,27.472341537475586,-98.60430145263672,0.0,976.5888671875,29775872.0,1773897060.3901627,0.0,1.0,0.0,976.5888671875,0.0,-1.9590588635765016e-06,-27.472341537475586,29775872.0
0.0,0.027100903913378716,33922.88816846029,1203.907977086,0.0,0.0,,27.124553680419922,-98.62922668457031,0.0,975.111328125,30029824.0,1773897068.5958135,0.0,0.9990234375,0.0,975.111328125,0.0,-3.079674797845655e-06,-27.124553680419922,30029824.0
0.0,0.029199067503213882,33758.238431528756,1221.309702614,0.0,0.0,"{'size': 911061, '_type': 'html-file', 'sha256': 'e7f60d84a1bcd127a53a286790411196a562322b7bb8bf347b729fc7b2909547', 'path': 'media/html/render_30283776_e7f60d84a1bcd127a53a.html'}",28.82081413269043,-98.64385223388672,0.0,974.236328125,30283776.0,1773897094.2430751,0.0,1.0,0.0,974.236328125,0.0,-6.60805153529509e-06,-28.82081413269043,30283776.0
0.0,0.026420310139656067,33997.21292635483,1229.707810223,0.0,0.0,,25.72404670715332,-98.65733337402344,0.0,976.474609375,30537728.0,1773897094.3927922,0.0,1.0,0.0,976.474609375,0.0,3.400935383979231e-05,-25.72404670715332,30537728.0
0.0,0.024239426478743553,33752.6661804652,1237.93131104,0.0,0.0,,28.623611450195312,-98.62500762939453,0.0,974.8466796875,30791680.0,1773897102.6406586,0.0,1.0,0.0,974.8466796875,0.0,3.306927737867227e-06,-28.623611450195312,30791680.0
0.0,0.026550302281975746,33856.70957510803,1246.165876458,0.0,0.0,,26.289947509765625,-98.58985137939453,0.0,973.2939453125,31045632.0,1773897110.8641741,0.0,1.0,0.0,973.2939453125,0.0,-1.1375154826964717e-05,-26.289947509765625,31045632.0
0.0,0.032026443630456924,33800.540052688324,1254.40282106,0.0,0.0,,25.302743911743164,-98.61101531982422,0.0,973.4501953125,31299584.0,1773897119.0987997,0.0,1.0,0.0,973.4501953125,0.0,-6.634994497289881e-05,-25.302743911743164,31299584.0
0.0,0.03493471071124077,33793.35197787762,1271.753757061,0.0,0.0,"{'size': 910489, '_type': 'html-file', 'sha256': '4d73884cc419ecea6fe7e70b0f636bdcbdfa38374a3bdc18220d36da9f572335', 'path': 'media/html/render_31553536_4d73884cc419ecea6fe7.html'}",26.64997100830078,-98.59149169921875,0.0,964.1025390625,31553536.0,1773897144.6871428,0.0,0.99609375,0.0,964.1025390625,0.0,7.974956679390743e-05,-26.64997100830078,31553536.0
0.0,0.025488601997494698,33955.189666342994,1280.149334222,0.0,0.0,,27.41819190979004,-98.58975982666016,0.0,975.9912109375,31807488.0,1773897144.8375542,0.0,0.9990234375,0.0,975.9912109375,0.0,-1.5112678966033855e-06,-27.41819190979004,31807488.0
0.0,0.03212282806634903,33786.31699594483,1288.382620676,0.0,0.0,,27.870031356811523,-98.58466339111328,0.0,975.3076171875,32061440.0,1773897153.0819583,0.0,1.0,0.0,975.3076171875,0.0,2.465689249220304e-06,-27.870031356811523,32061440.0
0.0,0.024072755128145218,33799.65840265982,1296.601128285,0.0,0.0,,26.833669662475586,-98.58672332763672,0.0,971.6640625,32315392.0,1773897161.3154411,0.0,1.0,0.0,971.6640625,0.0,3.6179139897285495e-06,-26.833669662475586,32315392.0
0.0,0.025913076475262642,33867.905368696556,1304.818925348,0.0,0.0,,27.934696197509766,-98.56532287597656,0.0,974.9755859375,32569344.0,1773897169.5334787,0.0,1.0,0.0,974.9755859375,0.0,-2.701484118006192e-05,-27.934696197509766,32569344.0
0.0,0.029613381251692772,33870.88534289206,1322.411870927,0.0,0.0,"{'path': 'media/html/render_32823296_d7d6fee50eed0c4cc3ed.html', 'size': 910457, '_type': 'html-file', 'sha256': 'd7d6fee50eed0c4cc3edece4400e9b8e94ed62c8a23af064b9ea39c9904d7dc0'}",29.258026123046875,-98.59137725830078,0.0,975.005859375,32823296.0,1773897195.345196,0.0,1.0,0.0,975.005859375,0.0,8.062917913775891e-06,-29.258026123046875,32823296.0
0.0,0.02521700970828533,33726.69056206555,1330.802690658,0.0,0.0,,26.913490295410156,-98.56636047363281,0.0,974.12109375,33077248.0,1773897195.5199647,0.0,1.0,0.0,974.12109375,0.0,2.5013929189299233e-05,-26.913490295410156,33077248.0
0.0,0.03048357367515564,33911.96694433582,1339.024553912,0.0,0.0,,28.633747100830078,-98.57972717285156,0.0,975.2744140625,33331200.0,1773897203.7355406,0.0,1.0,0.0,975.2744140625,0.0,6.917175028320344e-07,-28.633747100830078,33331200.0
0.0,0.025865456089377403,33852.77127762004,1347.215647158,0.0,0.0,,29.078275680541992,-98.55899047851562,0.0,968.505859375,33585152.0,1773897211.9567552,0.0,1.0,0.0,968.505859375,0.0,-1.5577679732814431e-06,-29.078275680541992,33585152.0
0.0,0.025980664417147636,33986.52466626323,1355.413732611,0.0,0.0,,29.440595626831055,-98.5398941040039,0.0,973.2412109375,33839104.0,1773897220.1483622,0.0,1.0,0.0,973.2412109375,0.0,-1.3353211159028433e-07,-29.440595626831055,33839104.0
0.0,0.032187990844249725,33951.51737045032,1372.854679339,0.0,0.0,"{'_type': 'html-file', 'sha256': '12eb79a5c928597590d8889c406bd90cd51c46780c05d476e7811159e167dac9', 'path': 'media/html/render_34093056_12eb79a5c928597590d8.html', 'size': 914817}",26.857139587402344,-98.4975814819336,0.0,973.890625,34093056.0,1773897245.7879684,0.0,1.0,0.0,973.890625,0.0,-3.89417982660234e-06,-26.857139587402344,34093056.0
0.0,0.025329571217298508,33838.55691440435,1381.250539336,0.0,0.0,,28.078815460205078,-98.53691101074219,0.0,976.048828125,34347008.0,1773897245.946603,0.0,1.0,0.0,976.048828125,0.0,4.681867721956223e-06,-28.078815460205078,34347008.0
0.0,0.0272219255566597,33813.06938630158,1389.465083832,0.0,0.0,,27.426481246948242,-98.55180358886719,0.0,974.4130859375,34600960.0,1773897254.1832573,0.0,1.0,0.0,974.4130859375,0.0,3.1374843274534214e-06,-27.426481246948242,34600960.0
0.0,0.02579222247004509,33887.68725711322,1397.687766839,0.0,0.0,,28.360395431518555,-98.60563659667969,0.0,977.4921875,34854912.0,1773897262.3975081,0.0,1.0,0.0,977.4921875,0.0,-7.13961708243005e-06,-28.360395431518555,34854912.0
0.0,0.03685634955763817,33850.44316331107,1405.910806427,0.0,0.0,,27.98366928100586,-98.54501342773438,0.0,977.353515625,35108864.0,1773897270.6206906,0.0,1.0,0.0,977.353515625,0.0,1.0518936505832244e-05,-27.98366928100586,35108864.0
0.0,0.031081736087799072,33861.68648314384,1423.471033406,0.0,0.0,"{'path': 'media/html/render_35362816_304e32d9d48d208ecfb6.html', 'size': 913193, '_type': 'html-file', 'sha256': '304e32d9d48d208ecfb6150cc949f104b5b521f607ff731195443455fa457336'}",27.73196792602539,-98.50328826904297,0.0,968.6435546875,35362816.0,1773897296.4044187,0.0,1.0,0.0,968.6435546875,0.0,5.444296220957767e-06,-27.73196792602539,35362816.0
0.0,0.03256934508681297,33928.29846350933,1431.83658391,0.0,0.0,,28.110870361328125,-98.53360748291016,0.0,976.9873046875,35616768.0,1773897296.5625103,0.0,1.0,0.0,976.9873046875,0.0,5.221540777711198e-05,-28.110870361328125,35616768.0
0.0,0.03882850706577301,33948.487485710604,1440.029566309,0.0,0.0,,31.666038513183594,-98.55238342285156,0.0,932.8134765625,35870720.0,1773897304.769444,0.0,1.0,0.0,932.8134765625,0.0,-4.628070382750593e-05,-31.666038513183594,35870720.0
0.0,0.02998400665819645,33976.692805467595,1448.257820861,0.0,0.0,,27.642120361328125,-98.56842041015625,0.0,976.294921875,36124672.0,1773897312.9624445,0.0,1.0,0.0,976.294921875,0.0,4.129043372813612e-05,-27.642120361328125,36124672.0
0.0,0.03809625282883644,33839.52552529484,1456.499066927,0.0,0.0,,27.40392303466797,-98.62348175048828,0.0,975.23828125,36378624.0,1773897321.1904461,0.0,1.0,0.0,975.23828125,0.0,-4.2664381908252835e-05,-27.40392303466797,36378624.0
0.0,0.027195939794182777,33764.158221959726,1474.081299328,0.0,0.0,"{'path': 'media/html/render_36632576_6eaed25dcdd9ee6f2d18.html', 'size': 910237, '_type': 'html-file', 'sha256': '6eaed25dcdd9ee6f2d186ffe46b607304623b10ecc921956b6628ef2fb2fe985'}",27.58253288269043,-98.5928955078125,0.0,975.220703125,36632576.0,1773897347.014699,0.0,1.0,0.0,975.220703125,0.0,1.8953271137434058e-05,-27.58253288269043,36632576.0
0.0,0.03486432880163193,33929.74560740938,1482.435017677,0.0,0.0,,28.101924896240234,-98.59022521972656,0.0,973.8291015625,36886528.0,1773897347.1712337,0.0,1.0,0.0,973.8291015625,0.0,6.51155176001339e-07,-28.101924896240234,36886528.0
0.0,0.029564598575234413,33987.71432884586,1490.63374679,0.0,0.0,,28.569313049316406,-98.61243438720703,0.0,974.396484375,37140480.0,1773897355.367795,0.0,1.0,0.0,974.396484375,0.0,-2.398152446403401e-06,-28.569313049316406,37140480.0
0.0,0.03512287139892578,33970.14464140775,1498.823842451,0.0,0.0,,27.270044326782227,-98.62351989746094,0.0,972.279296875,37394432.0,1773897363.566662,0.0,1.0,0.0,972.279296875,0.0,7.750474651402328e-06,-27.270044326782227,37394432.0
0.0,0.03528332710266113,33999.284533878505,1507.03657416,0.0,0.0,,26.433589935302734,-98.62130737304688,0.0,975.1953125,37648384.0,1773897371.7566092,0.0,1.0,0.0,975.1953125,0.0,-4.243365765432827e-06,-26.433589935302734,37648384.0
0.0,0.03506473824381828,33900.9405360448,1524.736892827,0.0,0.0,"{'sha256': '3f09c1382726b2378807352d3d1dee902cff4ed3ab0af97442ea406741efca5e', 'path': 'media/html/render_37902336_3f09c1382726b2378807.html', 'size': 911517, '_type': 'html-file'}",27.7637939453125,-98.58782958984375,0.0,972.18359375,37902336.0,1773897397.6702504,0.0,1.0,0.0,972.18359375,0.0,5.258071269054199e-06,-27.7637939453125,37902336.0
0.0,0.034413017332553864,33957.40013717471,1533.141358053,0.0,0.0,,28.947757720947266,-98.56034851074219,0.0,973.0576171875,38156288.0,1773897397.8388488,0.0,1.0,0.0,973.0576171875,0.0,-1.0771634151751641e-05,-28.947757720947266,38156288.0
0.0,0.02845197357237339,33826.899233652104,1541.370840463,0.0,0.0,,29.37033462524414,-98.64606475830078,0.0,975.4931640625,38410240.0,1773897406.0742617,0.0,1.0,0.0,975.4931640625,0.0,-1.2321603207965381e-05,-29.37033462524414,38410240.0
0.0,0.027931448072195053,33815.05527490593,1549.557413501,0.0,0.0,,27.969043731689453,-98.71179962158203,0.0,975.615234375,38664192.0,1773897414.3037984,0.0,1.0,0.0,975.615234375,0.0,2.0657824279624037e-05,-27.969043731689453,38664192.0
0.0,0.030803289264440536,34012.906565371835,1557.786291444,0.0,0.0,,27.937015533447266,-98.6865005493164,0.0,967.61328125,38918144.0,1773897422.4902105,0.0,0.9970703125,0.0,967.61328125,0.0,8.87856185727287e-06,-27.937015533447266,38918144.0
0.0,0.02561221830546856,33817.865974302535,1574.815852966,0.0,0.0,"{'path': 'media/html/render_39172096_7c3e86addefb9fc863f9.html', 'size': 909433, '_type': 'html-file', 'sha256': '7c3e86addefb9fc863f9081b1c4b08ee1c9ebe40e8c57b67136372daaf8d8424'}",29.41600799560547,-98.69904327392578,0.0,971.287109375,39172096.0,1773897447.7491775,0.0,0.9990234375,0.0,971.287109375,0.0,1.1664325029414613e-05,-29.41600799560547,39172096.0
0.0,0.02885987050831318,33875.784539006774,1583.213000843,0.0,0.0,,29.458059310913086,-98.68708801269531,0.0,968.1396484375,39426048.0,1773897447.9226935,0.0,1.0,0.0,968.1396484375,0.0,-1.0797774848469999e-05,-29.458059310913086,39426048.0
0.0,0.029244475066661835,33869.97740218449,1591.449256039,0.0,0.0,,28.914505004882812,-98.61616516113281,0.0,974.455078125,39680000.0,1773897456.1457045,0.0,1.0,0.0,974.455078125,0.0,1.206977049150737e-05,-28.914505004882812,39680000.0
0.0,0.023821502923965454,33789.19473520773,1599.689134906,0.0,0.0,,27.06439781188965,-98.6434097290039,0.0,976.1279296875,39933952.0,1773897464.3821282,0.0,1.0,0.0,976.1279296875,0.0,1.0195933100476395e-05,-27.06439781188965,39933952.0
0.0,0.02490340545773506,33766.899449887256,1607.914478958,0.0,0.0,,29.377531051635742,-98.65269470214844,0.0,977.009765625,40187904.0,1773897472.6219954,0.0,1.0,0.0,977.009765625,0.0,-2.2276934032561257e-05,-29.377531051635742,40187904.0
0.0,0.028824659064412117,33847.97553963378,1625.65399725,0.0,0.0,"{'path': 'media/html/render_40441856_2a4d920735549b754ae4.html', 'size': 907469, '_type': 'html-file', 'sha256': '2a4d920735549b754ae47abc24e1e9bffe4827a8597e62c88edd15409e8d7833'}",27.38614845275879,-98.64453125,0.0,974.2109375,40441856.0,1773897498.5871332,0.0,1.0,0.0,974.2109375,0.0,7.181279215728864e-06,-27.38614845275879,40441856.0
0.0,0.02804960310459137,33854.492824999295,1634.047304036,0.0,0.0,,28.47376251220703,-98.63391876220703,0.0,965.5693359375,40695808.0,1773897498.740626,0.0,1.0,0.0,965.5693359375,0.0,1.1200553672097158e-05,-28.47376251220703,40695808.0
0.0,0.02975177951157093,33795.86954725481,1642.281816044,0.0,0.0,,28.117019653320312,-98.5711898803711,0.0,970.2470703125,40949760.0,1773897506.9800625,0.0,1.0,0.0,970.2470703125,0.0,-7.3483033702359535e-06,-28.117019653320312,40949760.0
0.0,0.030684834346175194,33790.738305717656,1650.514685964,0.0,0.0,,26.522531509399414,-98.5930404663086,0.0,977.24609375,41203712.0,1773897515.2147124,0.0,1.0,0.0,977.24609375,0.0,4.474717570701614e-06,-26.522531509399414,41203712.0
0.0,0.04024133458733559,33812.2010358835,1658.765957641,0.0,0.0,,27.60256004333496,-98.54783630371094,0.0,976.6025390625,41457664.0,1773897523.4473438,0.0,1.0,0.0,976.6025390625,0.0,-2.0278850570321083e-05,-27.60256004333496,41457664.0
0.0,0.03582935035228729,33724.04448102234,1676.454135882,0.0,0.0,"{'sha256': '17e259ad437a650fe24d5ea3a7d295c87d9f6d6004cceafc82f940921375a2c8', 'path': 'media/html/render_41711616_17e259ad437a650fe24d.html', 'size': 907225, '_type': 'html-file'}",28.108867645263672,-98.51377868652344,0.0,975.6259765625,41711616.0,1773897549.3875,0.0,0.9990234375,0.0,975.6259765625,0.0,1.146525755757466e-05,-28.108867645263672,41711616.0
0.0,0.031598228961229324,33823.54784803357,1684.84628937,0.0,0.0,,25.51079559326172,-98.5243911743164,0.0,976.5693359375,41965568.0,1773897549.548653,0.0,1.0,0.0,976.5693359375,0.0,9.136183507507667e-06,-25.51079559326172,41965568.0
0.0,0.03825922682881355,33830.16317623046,1693.066168418,0.0,0.0,,28.841693878173828,-98.52149963378906,0.0,975.4794921875,42219520.0,1773897557.7791038,0.0,1.0,0.0,975.4794921875,0.0,-1.0883259164984338e-06,-28.841693878173828,42219520.0
0.0,0.03189479932188988,33867.149419601425,1701.310679103,0.0,0.0,,26.43529510498047,-98.58074188232422,0.0,972.23046875,42473472.0,1773897565.998983,0.0,1.0,0.0,972.23046875,0.0,4.256591182638658e-06,-26.43529510498047,42473472.0
0.0,0.03809821605682373,33750.605266688406,1709.562106101,0.0,0.0,,27.703475952148438,-98.59663391113281,0.0,975.4580078125,42727424.0,1773897574.243337,0.0,1.0,0.0,975.4580078125,0.0,-5.856240477442043e-06,-27.703475952148438,42727424.0
0.0,0.046231623739004135,33725.402708045454,1727.271445927,0.0,0.0,"{'sha256': '5226862f9d21c62d39aa348d45222c597a917da5f40c88846dc84f06b121f6ba', 'path': 'media/html/render_42981376_5226862f9d21c62d39aa.html', 'size': 905509, '_type': 'html-file'}",30.369407653808594,-98.51663208007812,0.0,967.240234375,42981376.0,1773897600.204832,0.0,1.0,0.0,967.240234375,0.0,-1.990658711292781e-05,-30.369407653808594,42981376.0
0.0,0.04162309691309929,33655.204656331414,1735.669717838,0.0,0.0,,29.676584243774414,-98.4948959350586,0.0,972.5244140625,43235328.0,1773897600.3600686,0.0,1.0,0.0,972.5244140625,0.0,1.1644862752291374e-05,-29.676584243774414,43235328.0
0.0,0.03991173580288887,33800.12710868834,1743.883975407,0.0,0.0,,27.16562271118164,-98.50090789794922,0.0,976.30078125,43489280.0,1773897608.602152,0.0,1.0,0.0,976.30078125,0.0,-7.3402247835474554e-06,-27.16562271118164,43489280.0
0.0,0.04547276347875595,33882.16380431308,1752.109371446,0.0,0.0,,27.734609603881836,-98.50312805175781,0.0,973.72265625,43743232.0,1773897616.8167317,0.0,1.0,0.0,973.72265625,0.0,-2.208811338277883e-06,-27.734609603881836,43743232.0
0.0,0.03283599391579628,33838.72354162953,1760.32698795,0.0,0.0,,27.36483383178711,-98.56309509277344,0.0,974.267578125,43997184.0,1773897625.0422494,0.0,1.0,0.0,974.267578125,0.0,1.2163389328634366e-05,-27.36483383178711,43997184.0
0.0,0.03453681990504265,33865.24462061328,1777.374711918,0.0,0.0,"{'path': 'media/html/render_44251136_85005079b0f8c4f39019.html', 'size': 909633, '_type': 'html-file', 'sha256': '85005079b0f8c4f39019c88db0a63ed1556b5964204daa035f9abc30be74d263'}",27.439931869506836,-98.58014678955078,0.0,975.4814453125,44251136.0,1773897650.3081017,0.0,1.0,0.0,975.4814453125,0.0,2.93386506200477e-06,-27.439931869506836,44251136.0
0.0,0.036083973944187164,33939.50813683248,1785.77637337,0.0,0.0,,27.250011444091797,-98.52933502197266,0.0,976.7900390625,44505088.0,1773897650.482592,0.0,1.0,0.0,976.7900390625,0.0,-1.1277741577941924e-05,-27.250011444091797,44505088.0
0.0,0.035068802535533905,33861.84042036357,1793.970066015,0.0,0.0,,28.002792358398438,-98.55961608886719,0.0,976.1083984375,44759040.0,1773897658.7092566,0.0,1.0,0.0,976.1083984375,0.0,2.890112045861315e-05,-28.002792358398438,44759040.0
0.0,0.039443377405405045,33982.13003524609,1802.183049758,0.0,0.0,,27.356836318969727,-98.48118591308594,0.0,973.576171875,45012992.0,1773897666.9028318,0.0,1.0,0.0,973.576171875,0.0,-1.1993696716672275e-05,-27.356836318969727,45012992.0
0.0,0.037249501794576645,33892.6279825237,1810.408070732,0.0,0.0,,29.415966033935547,-98.47955322265625,0.0,976.0048828125,45266944.0,1773897675.11602,0.0,1.0,0.0,976.0048828125,0.0,1.3607023902295623e-05,-29.415966033935547,45266944.0
0.0,0.03462686017155647,33837.80872464011,1828.252253524,0.0,0.0,"{'size': 912849, '_type': 'html-file', 'sha256': '86b94d74cf7a8055701e61159607ee981ad1fd1476074cff27f5533b00b88ad9', 'path': 'media/html/render_45520896_86b94d74cf7a8055701e.html'}",26.84508514404297,-98.45596313476562,0.0,976.0146484375,45520896.0,1773897701.1856434,0.0,1.0,0.0,976.0146484375,0.0,2.9572970561275724e-06,-26.84508514404297,45520896.0
0.0,0.030972620472311974,33881.77257413825,1836.646345771,0.0,0.0,,30.272132873535156,-98.51775360107422,0.0,972.677734375,45774848.0,1773897701.3466501,0.0,1.0,0.0,972.677734375,0.0,-1.8303725255464087e-06,-30.272132873535156,45774848.0
0.0,0.03134561702609062,33832.525038946325,1844.873135989,0.0,0.0,,27.583038330078125,-98.50090789794922,0.0,975.1162109375,46028800.0,1773897709.5787008,0.0,1.0,0.0,975.1162109375,0.0,-4.5586548367282376e-06,-27.583038330078125,46028800.0
0.0,0.03202643245458603,33825.956052217036,1853.092371335,0.0,0.0,,28.507434844970703,-98.4912109375,0.0,970.1953125,46282752.0,1773897717.8059177,0.0,1.0,0.0,970.1953125,0.0,5.24867391504813e-06,-28.507434844970703,46282752.0
0.0,0.030095994472503662,33868.71735161122,1861.332464241,0.0,0.0,,28.05633544921875,-98.5666732788086,0.0,976.701171875,46536704.0,1773897726.0252798,0.0,1.0,0.0,976.701171875,0.0,5.478393632074585e-06,-28.05633544921875,46536704.0
0.0,0.02899772860109806,33778.41404159664,1879.274284401,0.0,0.0,"{'path': 'media/html/render_46790656_162be46c7c7633a11ffb.html', 'size': 910957, '_type': 'html-file', 'sha256': '162be46c7c7633a11ffbfc6d75af5ee20d901eff098a2c961c4613c99b722754'}",25.570011138916016,-98.5401611328125,0.0,974.791015625,46790656.0,1773897752.207656,0.0,1.0,0.0,974.791015625,0.0,-1.0924535445155925e-06,-25.570011138916016,46790656.0
0.0,0.029008813202381134,33838.833193989114,1887.694040675,0.0,0.0,,27.176504135131836,-98.54752349853516,0.0,976.9560546875,47044608.0,1773897752.364372,0.0,1.0,0.0,976.9560546875,0.0,7.1810609370004386e-06,-27.176504135131836,47044608.0
0.0,0.02862846665084362,33688.45674527166,1895.925655403,0.0,0.0,,27.28180694580078,-98.53643035888672,0.0,977.5732421875,47298560.0,1773897760.6267076,0.0,1.0,0.0,977.5732421875,0.0,1.857066308730282e-05,-27.28180694580078,47298560.0
0.0,0.026544969528913498,33814.404736516204,1904.145686134,0.0,0.0,,26.50753402709961,-98.5228271484375,0.0,977.04296875,47552512.0,1773897768.858459,0.0,1.0,0.0,977.04296875,0.0,-5.687405064236373e-06,-26.50753402709961,47552512.0
