_runtime,eval/episode_success_any,training/log_alpha,eval/episode_reward,training/alpha_loss,render,_timestamp,eval/episode_success_easy,_step,eval/episode_success_hard,eval/episode_dist,training/entropy,training/actor_loss,eval/episode_reward_dist,training/critic_loss,training/sps,eval/episode_reward_survive,eval/episode_reward_near,eval/episode_reward_ctrl,step,eval/episode_success
2595.289092883,0.1259765625,0.0,87.1787109375,-1.7633730749366805e-05,,1773612000.254744,121.3134765625,22919168.0,0.0,7187.2392578125,0.0,-12.871719360351562,0.0,0.23697014153003693,29106.642033151973,933.1806640625,0.0,-1881.498291015625,22919168.0,87.1787109375
2618.186359536,0.13671875,0.0,81.17578125,1.993097430386115e-05,,1773612023.3260324,140.142578125,23173120.0,0.0,6555.986328125,0.0,-12.814780235290527,0.0,0.25143924355506897,28873.525438272176,877.412109375,0.0,-1809.300048828125,23173120.0,81.17578125
2641.219785867,0.0986328125,0.0,72.5458984375,-3.065336500185367e-07,,1773612046.2231688,97.5771484375,23427072.0,0.0,6870.71875,0.0,-12.929142951965332,0.0,0.2553894519805908,29075.116477906446,927.0009765625,0.0,-1921.78564453125,23427072.0,72.5458984375
2664.102914686,0.107421875,0.0,76.9609375,2.577998020569794e-05,,1773612069.256888,101.865234375,23681024.0,0.0,6953.1591796875,0.0,-12.947826385498047,0.0,0.24829664826393127,28955.98071877362,898.46875,0.0,-1796.386962890625,23681024.0,76.9609375
2714.402197463,0.1171875,0.0,78.17578125,-8.823774805932771e-06,"{'sha256': 'f6a7eb1ef76b4263da0d72ac4d436d5d32c7052fd7e693c2e52abbee9cddfbcf', 'path': 'media/html/render_23934976_f6a7eb1ef76b4263da0d.html', 'size': 3862929.0, '_type': 'html-file'}",1773612142.4399278,119.8193359375,23934976.0,0.0,6569.0283203125,0.0,-12.806238174438477,0.0,0.2506955862045288,29109.770584532667,890.3798828125,0.0,-1886.663818359375,23934976.0,78.17578125
2737.547571374,0.1064453125,0.0,68.822265625,-5.309422704158351e-06,,1773612142.6532977,116.9375,24188928.0,0.0,6777.810546875,0.0,-12.944000244140625,0.0,0.2532956302165985,28964.004926278627,901.7763671875,0.0,-1820.533447265625,24188928.0,68.822265625
2760.497035051,0.1220703125,0.0,79.818359375,-5.132977821631357e-05,,1773612165.584441,107.8291015625,24442880.0,0.0,5649.16796875,0.0,-13.231474876403809,0.0,0.2409527748823166,28981.646878053776,775.919921875,0.0,-1638.690185546875,24442880.0,79.818359375
2783.383993979,0.134765625,0.0,91.0390625,6.206807302078232e-05,,1773612188.5339246,122.771484375,24696832.0,0.0,6969.6015625,0.0,-13.12324333190918,0.0,0.24264425039291382,28904.970438719494,918.529296875,0.0,-1848.2152099609375,24696832.0,91.0390625
2806.522689187,0.150390625,0.0,108.6328125,1.0530234249017667e-05,,1773612211.4208684,145.4365234375,24950784.0,0.0,6587.7734375,0.0,-13.298728942871094,0.0,0.2504829466342926,29051.56800069081,907.2626953125,0.0,-1895.1114501953125,24950784.0,108.6328125
2856.702381156,0.1171875,0.0,61.65625,-4.998279473511502e-05,"{'size': 3860853.0, '_type': 'html-file', 'sha256': '1cd59cde7c0e9a2b6860db9da473dd58bfbd44b418c72a238c5827d48af6c220', 'path': 'media/html/render_25204736_1cd59cde7c0e9a2b6860.html'}",1773612284.7401333,115.9267578125,25204736.0,0.0,6390.2109375,0.0,-13.185141563415527,0.0,0.2570074498653412,28949.066350658606,871.931640625,0.0,-1755.6236572265625,25204736.0,61.65625
2879.818733649,0.1044921875,0.0,68.9345703125,-4.842066573473858e-06,,1773612284.9485686,99.4306640625,25458688.0,0.0,6697.4931640625,0.0,-13.001977920532227,0.0,0.2546224892139435,29137.013321457704,865.6259765625,0.0,-1714.8299560546875,25458688.0,68.9345703125
2902.71743969,0.1162109375,0.0,79.4443359375,-2.8934489364473848e-06,,1773612307.855596,130.6708984375,25712640.0,0.0,6501.6044921875,0.0,-12.588303565979004,0.0,0.2664046287536621,28885.592467711733,924.8935546875,0.0,-1954.3985595703125,25712640.0,79.4443359375
2925.726948401,0.1171875,0.0,75.267578125,-2.2648731828667223e-05,,1773612330.7545319,112.8271484375,25966592.0,0.0,6860.3837890625,0.0,-12.808834075927734,0.0,0.248689666390419,29066.804532137572,912.5322265625,0.0,-1875.790771484375,25966592.0,75.267578125
2948.644111934,0.1220703125,0.0,83.669921875,2.3789692932041362e-05,,1773612353.7639184,124.9560546875,26220544.0,0.0,7240.541015625,0.0,-12.801283836364746,0.0,0.25194239616394043,28932.33161361261,936.1103515625,0.0,-1885.236572265625,26220544.0,83.669921875
2997.5903304,0.126953125,0.0,100.69921875,2.8358979307085974e-06,"{'sha256': 'eccc4645e89fcbeb854718c8784bf59c05afb258531ec9604b05cd6b5eedf765', 'path': 'media/html/render_26474496_eccc4645e89fcbeb8547.html', 'size': 3855469.0, '_type': 'html-file'}",1773612425.6280398,117.9296875,26474496.0,0.0,6635.5341796875,0.0,-12.69456958770752,0.0,0.25950679183006287,29004.54185589091,911.681640625,0.0,-1854.677734375,26474496.0,100.69921875
3020.746087291,0.12890625,0.0,97.0439453125,-1.2338256965449546e-05,,1773612425.8476572,130.94921875,26728448.0,0.0,6522.77099609375,0.0,-12.72823429107666,0.0,0.2675638198852539,28926.21405854689,891.4794921875,0.0,-1801.2908935546875,26728448.0,97.0439453125
3043.793600747,0.1455078125,0.0,108.4052734375,2.08158053283114e-05,,1773612448.7829547,128.525390625,26982400.0,0.0,6804.61767578125,0.0,-12.63033390045166,0.0,0.2545001804828644,28969.241049604207,915.263671875,0.0,-1888.408447265625,26982400.0,108.4052734375
3066.687651632,0.126953125,0.0,89.4599609375,-2.819401561282575e-05,,1773612471.8305373,126.5380859375,27236352.0,0.0,6187.4931640625,0.0,-12.545909881591797,0.0,0.2584908902645111,28947.689537606355,861.8291015625,0.0,-1788.958984375,27236352.0,89.4599609375
3089.741967219,0.140625,0.0,117.177734375,4.9516740546096116e-05,,1773612494.72451,140.953125,27490304.0,0.0,6786.13525390625,0.0,-12.9027738571167,0.0,0.23877762258052826,29027.140005048095,939.19140625,0.0,-1992.7470703125,27490304.0,117.177734375
3140.034725391,0.134765625,0.0,90.3134765625,-2.4709466742933728e-05,"{'path': 'media/html/render_27744256_7ed3eb4ffb790e9a119a.html', 'size': 3859297.0, '_type': 'html-file', 'sha256': '7ed3eb4ffb790e9a119a495f35bf84765fce92c7eeaefe89e6919da413a391b2'}",1773612568.0724814,124.3271484375,27744256.0,0.0,6826.4638671875,0.0,-12.903039932250977,0.0,0.23929144442081451,28938.660104187686,897.03515625,0.0,-1912.53759765625,27744256.0,90.3134765625
3163.326398956,0.1220703125,0.0,80.7861328125,-1.54632800786203e-06,,1773612568.3019693,103.7392578125,27998208.0,0.0,6776.4169921875,0.0,-12.909406661987305,0.0,0.23726938664913177,29085.118374515172,883.4169921875,0.0,-1759.7064208984375,27998208.0,80.7861328125
3186.222941459,0.08203125,0.0,53.6640625,6.871591904200613e-05,,1773612591.3635375,74.291015625,28252160.0,0.0,6778.09423828125,0.0,-12.729763984680176,0.0,0.24249400198459625,28915.127969825273,878.6298828125,0.0,-1667.1593017578125,28252160.0,53.6640625
3209.261079379,0.119140625,0.0,87.2646484375,7.39305505703669e-06,,1773612614.2600298,108.693359375,28506112.0,0.0,6699.8984375,0.0,-13.098752975463867,0.0,0.23702658712863922,29035.36121021101,889.23828125,0.0,-1792.9195556640625,28506112.0,87.2646484375
3232.158985909,0.1435546875,0.0,97.7294921875,-2.8003205443383195e-05,,1773612637.2980828,132.671875,28760064.0,0.0,6590.513671875,0.0,-12.73260498046875,0.0,0.2521229088306427,28976.76493888121,915.93359375,0.0,-1869.7994384765625,28760064.0,97.7294921875
3282.461215621,0.138671875,0.0,104.083984375,3.743433126146556e-06,"{'_type': 'html-file', 'sha256': 'ff7207d249bdc9804f59a5a8be9acbeb03ed18b463bbbc59f7e72633573b678e', 'path': 'media/html/render_29014016_ff7207d249bdc9804f59.html', 'size': 3850869.0}",1773612710.4989364,125.2822265625,29014016.0,0.0,6604.82861328125,0.0,-12.873140335083008,0.0,0.25150418281555176,29067.358989938424,909.13671875,0.0,-1871.864990234375,29014016.0,104.083984375
3305.582634399,0.1328125,0.0,94.638671875,-3.9925434975884855e-05,,1773612710.706589,117.900390625,29267968.0,0.0,6648.99951171875,0.0,-12.546518325805664,0.0,0.24801450967788696,28953.575346575162,915.720703125,0.0,-1929.30126953125,29267968.0,94.638671875
3328.638643161,0.126953125,0.0,89.24609375,-2.823117574735079e-05,,1773612733.619661,114.6533203125,29521920.0,0.0,5976.5,0.0,-12.575469970703125,0.0,0.25214898586273193,29038.328792359072,862.3251953125,0.0,-1861.0313720703125,29521920.0,89.24609375
3351.527766569,0.1318359375,0.0,86.5234375,3.8542937545571476e-05,,1773612756.6757133,124.6474609375,29775872.0,0.0,6926.0498046875,0.0,-12.548067092895508,0.0,0.24385003745555878,28947.130982226605,930.921875,0.0,-1974.1142578125,29775872.0,86.5234375
3374.573564831,0.1220703125,0.0,90.4306640625,3.0753838018426904e-06,,1773612779.5648024,115.1357421875,30029824.0,0.0,5817.3017578125,0.0,-12.565963745117188,0.0,0.23885023593902588,29081.406755316362,834.2509765625,0.0,-1778.285400390625,30029824.0,90.4306640625
3425.044744904,0.1181640625,0.0,85.447265625,-3.5040080547332764e-05,"{'size': 3868065.0, '_type': 'html-file', 'sha256': '135202152e485141595a482d40babd6d697a6549f4f6be162d3aaa18f6a0cfe1', 'path': 'media/html/render_30283776_135202152e485141595a.html'}",1773612853.082502,111.8759765625,30283776.0,0.0,6680.046875,0.0,-12.454158782958984,0.0,0.23906031250953674,28970.578939689844,899.5908203125,0.0,-1966.7685546875,30283776.0,85.447265625
3448.339929157,0.1318359375,0.0,93.8974609375,1.5473236999241635e-05,,1773612853.3096514,126.9697265625,30537728.0,0.0,6352.361328125,0.0,-12.576627731323242,0.0,0.23900921642780304,29067.41848237535,886.9677734375,0.0,-1875.442138671875,30537728.0,93.8974609375
3471.229180077,0.125,0.0,89.142578125,-2.4012579160626046e-06,,1773612876.3769517,119.1787109375,30791680.0,0.0,6354.55029296875,0.0,-12.490795135498047,0.0,0.2526148557662964,28924.95095565544,896.48046875,0.0,-1865.728759765625,30791680.0,89.142578125
3494.27115714,0.0859375,0.0,52.2998046875,2.9641572837135755e-05,,1773612899.2662663,86.4951171875,31045632.0,0.0,5645.1064453125,0.0,-12.650531768798828,0.0,0.25008559226989746,29053.16788230699,806.0625,0.0,-1682.146728515625,31045632.0,52.2998046875
3517.15649689,0.1611328125,0.0,136.65625,6.417844360839808e-06,,1773612922.30825,151.384765625,31299584.0,0.0,6179.76611328125,0.0,-12.704408645629883,0.0,0.24349509179592133,28959.4627621501,926.373046875,0.0,-1940.5615234375,31299584.0,136.65625
3566.374124036,0.123046875,0.0,83.8564453125,-2.2940830604056828e-05,"{'size': 3860785.0, '_type': 'html-file', 'sha256': '1f432eb644a986d6c86a0191f30b14bb290f61e9fd7d06c6eb9ab732aafab46c', 'path': 'media/html/render_31553536_1f432eb644a986d6c86a.html'}",1773612994.4118738,113.576171875,31553536.0,0.0,6226.341796875,0.0,-12.580938339233398,0.0,0.245372474193573,29097.210336248314,836.5224609375,0.0,-1720.53173828125,31553536.0,83.8564453125
3589.505091882,0.0927734375,0.0,50.654296875,-2.1216335881035775e-05,,1773612994.6330101,87.2060546875,31807488.0,0.0,6671.9599609375,0.0,-12.704062461853027,0.0,0.24319352209568024,28958.45892193543,837.30859375,0.0,-1705.755126953125,31807488.0,50.654296875
3612.55535462,0.1123046875,0.0,77.1884765625,1.1519769032020122e-05,,1773613017.542186,112.30859375,32061440.0,0.0,6765.7783203125,0.0,-12.697426795959473,0.0,0.25273603200912476,29004.93676431232,926.3232421875,0.0,-1880.99169921875,32061440.0,77.1884765625
3635.44085305,0.1357421875,0.0,103.04296875,5.187170609133318e-05,,1773613040.5925665,130.5908203125,32315392.0,0.0,6045.3271484375,0.0,-12.781119346618652,0.0,0.23075415194034576,28943.086425807574,869.3505859375,0.0,-1778.3470458984375,32315392.0,103.04296875
3658.489179755,0.1279296875,0.0,96.732421875,-4.250908750691451e-05,,1773613063.4779146,126.1328125,32569344.0,0.0,6816.318359375,0.0,-12.861028671264648,0.0,0.23028884828090668,29060.404812589844,925.3740234375,0.0,-1927.993896484375,32569344.0,96.732421875
3709.082826319,0.1357421875,0.0,93.849609375,2.885069807234686e-05,"{'sha256': 'f52e844ea16b701032009cdd668761bfbe7ad516c44b430567f86ec471964966', 'path': 'media/html/render_32823296_f52e844ea16b70103200.html', 'size': 3862897.0, '_type': 'html-file'}",1773613137.120585,132.99609375,32823296.0,0.0,6553.369140625,0.0,-12.874187469482422,0.0,0.24121147394180298,28954.68274414607,921.26953125,0.0,-1892.3375244140625,32823296.0,93.849609375
3732.368587361,0.1103515625,0.0,69.3837890625,-1.6565307305427268e-05,,1773613137.3435872,101.3466796875,33077248.0,0.0,6266.5986328125,0.0,-13.027294158935547,0.0,0.23980681598186493,29062.643204388994,861.7109375,0.0,-1759.537109375,33077248.0,69.3837890625
3755.241536699,0.11328125,0.0,75.982421875,-2.9462718885042705e-05,,1773613160.4058328,139.8017578125,33331200.0,0.0,5774.4248046875,0.0,-13.106378555297852,0.0,0.2374843955039978,28943.518200281833,844.6494140625,0.0,-1889.341552734375,33331200.0,75.982421875
3778.27717579,0.13671875,0.0,104.904296875,5.534872616408393e-05,,1773613183.2786257,134.2431640625,33585152.0,0.0,6561.48974609375,0.0,-12.919196128845215,0.0,0.2421041876077652,29119.47790693561,919.658203125,0.0,-1904.52685546875,33585152.0,104.904296875
3801.158703969,0.123046875,0.0,90.2900390625,-3.5370656405575573e-05,,1773613206.3141663,104.76171875,33839104.0,0.0,6046.529296875,0.0,-13.008569717407227,0.0,0.22806119918823242,28996.57490141073,838.451171875,0.0,-1789.590576171875,33839104.0,90.2900390625
3850.367825339,0.134765625,0.0,104.8173828125,1.3547102753364015e-05,"{'size': 3851365.0, '_type': 'html-file', 'sha256': '2c2dac57ca0976bd0ddc8aa0bdf57c663265705ccafa6a107961cbd52d81623f', 'path': 'media/html/render_34093056_2c2dac57ca0976bd0ddc.html'}",1773613278.4055722,117.431640625,34093056.0,0.0,6646.779296875,0.0,-12.763284683227539,0.0,0.24359135329723358,29088.784865938942,911.0546875,0.0,-1905.451171875,34093056.0,104.8173828125
3873.520919477,0.12890625,0.0,99.2080078125,3.278549775131978e-05,,1773613278.621439,125.7998046875,34347008.0,0.0,6672.61083984375,0.0,-12.94296932220459,0.0,0.23388682305812836,28947.26471887599,878.759765625,0.0,-1788.367431640625,34347008.0,99.2080078125
3896.566673654,0.107421875,0.0,78.4736328125,-1.2986867659492418e-05,,1773613301.558127,104.201171875,34600960.0,0.0,6625.8740234375,0.0,-13.028018951416016,0.0,0.23795710504055023,28950.24107241407,898.001953125,0.0,-1855.7791748046875,34600960.0,78.4736328125
3919.453260093,0.1474609375,0.0,105.00390625,2.3154587324825116e-05,,1773613324.6038082,143.6181640625,34854912.0,0.0,6406.4912109375,0.0,-12.77644157409668,0.0,0.24931982159614563,28955.999610712875,901.7314453125,0.0,-1911.7388916015625,34854912.0,105.00390625
3942.48690271,0.125,0.0,92.607421875,-5.037240953242872e-06,,1773613347.4903884,122.1806640625,35108864.0,0.0,7026.2470703125,0.0,-12.882575988769531,0.0,0.23707489669322968,29064.24351304235,943.70703125,0.0,-1985.918212890625,35108864.0,92.607421875
3992.832305179,0.11328125,0.0,86.8740234375,2.3331318516284227e-05,"{'size': 3862149.0, '_type': 'html-file', 'sha256': '405e50c77473e67863250b16036edc8d8adceb52cdac683b73c3ba3f06e704cd', 'path': 'media/html/render_35362816_405e50c77473e6786325.html'}",1773613420.8700228,116.55078125,35362816.0,0.0,6488.431640625,0.0,-13.164541244506836,0.0,0.23635269701480865,28990.93672249026,878.150390625,0.0,-1809.947998046875,35362816.0,86.8740234375
4016.130099965,0.1494140625,0.0,117.8388671875,-2.3793551008566283e-05,,1773613421.101175,137.0673828125,35616768.0,0.0,6652.12255859375,0.0,-13.038532257080078,0.0,0.23822389543056488,29067.78178814121,926.6923828125,0.0,-1932.796142578125,35616768.0,117.8388671875
4039.082879855,0.138671875,0.0,96.5654296875,-3.515017306199297e-05,,1773613444.1670113,127.1328125,35870720.0,0.0,7197.83984375,0.0,-13.11851978302002,0.0,0.22616994380950928,28918.622963075344,947.041015625,0.0,-1941.0322265625,35870720.0,96.5654296875
4062.007503984,0.126953125,0.0,82.83203125,3.176470272592269e-05,,1773613467.1198049,118.0595703125,36124672.0,0.0,6807.3515625,0.0,-12.883834838867188,0.0,0.23026444017887115,28891.78689201904,886.83203125,0.0,-1788.521484375,36124672.0,82.83203125
4084.918995825,0.10546875,0.0,70.837890625,2.9969916795380414e-05,,1773613490.0446866,114.41015625,36378624.0,0.0,5885.3984375,0.0,-13.313576698303223,0.0,0.22352223098278046,28921.500764817094,845.7236328125,0.0,-1786.996826171875,36378624.0,70.837890625
4135.662068495,0.1220703125,0.0,83.396484375,-1.542930112918839e-05,"{'size': 3860329.0, '_type': 'html-file', 'sha256': '3ace3cbde97825a786fede4ed55b5251c975bb4ddb8ccce5c3f137d483fc03f0', 'path': 'media/html/render_36632576_3ace3cbde97825a786fe.html'}",1773613563.699816,107.2255859375,36632576.0,0.0,6432.1015625,0.0,-13.119564056396484,0.0,0.2245207279920578,29029.211879566934,874.26171875,0.0,-1852.146240234375,36632576.0,83.396484375
4158.805368416,0.115234375,0.0,87.2314453125,-1.811602123780176e-05,,1773613563.9285598,110.33984375,36886528.0,0.0,6928.09375,0.0,-13.248199462890625,0.0,0.23325331509113312,28937.259910223067,903.1220703125,0.0,-1808.8922119140625,36886528.0,87.2314453125
4181.745225426,0.1298828125,0.0,85.76171875,-2.9981783882249147e-06,,1773613586.842555,119.83984375,37140480.0,0.0,6452.04052734375,0.0,-13.09667682647705,0.0,0.22576816380023956,29037.96463920158,878.5927734375,0.0,-1862.70751953125,37140480.0,85.76171875
4204.625696933,0.1259765625,0.0,90.7822265625,3.93354675907176e-05,,1773613609.782232,110.3701171875,37394432.0,0.0,6695.953125,0.0,-13.41240406036377,0.0,0.2175017148256302,29010.91699196477,900.6279296875,0.0,-1830.11474609375,37394432.0,90.7822265625
4227.372207518,0.12109375,0.0,72.5849609375,1.3462479728332255e-05,,1773613632.6628284,103.0087890625,37648384.0,0.0,6482.8203125,0.0,-13.171574592590332,0.0,0.22327961027622223,29119.692849584142,875.9423828125,0.0,-1761.1875,37648384.0,72.5849609375
4276.382957167,0.1396484375,0.0,86.4150390625,5.542700455407612e-05,"{'size': 3854077.0, '_type': 'html-file', 'sha256': '2be2b97c293903ee827867ab196cff036e3438d0b76dd7ba25352f2e136d32fb', 'path': 'media/html/render_37902336_2be2b97c293903ee8278.html'}",1773613704.420719,130.03515625,37902336.0,0.0,6451.8623046875,0.0,-13.439260482788086,0.0,0.22154687345027924,28969.100806798157,853.9130859375,0.0,-1709.653564453125,37902336.0,86.4150390625
4299.413491107,0.1279296875,0.0,77.603515625,-5.701625195797533e-05,,1773613704.6574886,122.2470703125,38156288.0,0.0,6777.240234375,0.0,-13.454965591430664,0.0,0.21861298382282257,29124.131726533924,928.0361328125,0.0,-1936.5712890625,38156288.0,77.603515625
4322.304528191,0.1279296875,0.0,88.5673828125,4.980661105946638e-05,,1773613727.4505272,117.06640625,38410240.0,0.0,6194.875,0.0,-13.451536178588867,0.0,0.22362598776817322,28842.541621651188,836.001953125,0.0,-1762.4560546875,38410240.0,88.5673828125
4345.062615092,0.146484375,0.0,117.8154296875,2.2984536371950526e-06,,1773613750.341688,139.4765625,38664192.0,0.0,6063.9794921875,0.0,-13.368069648742676,0.0,0.2211434245109558,29093.525032815003,842.935546875,0.0,-1749.36328125,38664192.0,117.8154296875
4367.979641319,0.1240234375,0.0,89.55859375,-1.0179392120335251e-05,,1773613773.0996652,114.8388671875,38918144.0,0.0,6616.99853515625,0.0,-13.468338012695312,0.0,0.2196105420589447,28943.14777002973,881.3046875,0.0,-1698.8614501953125,38918144.0,89.55859375
4418.731385936,0.115234375,0.0,83.9716796875,2.8145821488578804e-05,"{'size': 3857413.0, '_type': 'html-file', 'sha256': '20c1256d2eba388da28095037638aaaa7758d17387385105e6e7b20a1103112e', 'path': 'media/html/render_39172096_20c1256d2eba388da280.html'}",1773613846.7691467,108.7783203125,39172096.0,0.0,6129.46240234375,0.0,-13.274739265441895,0.0,0.21900629997253418,29007.315920169305,848.8759765625,0.0,-1736.2008056640625,39172096.0,83.9716796875
4441.878100441,0.130859375,0.0,95.9873046875,-3.9972794183995575e-05,,1773613847.0018616,124.9013671875,39426048.0,0.0,6817.158203125,0.0,-13.259020805358887,0.0,0.2344827950000763,28981.507303658833,921.3701171875,0.0,-1894.439453125,39426048.0,95.9873046875
4464.885390779,0.140625,0.0,94.3955078125,-1.0731154361565132e-05,,1773613869.9152331,131.53515625,39680000.0,0.0,6698.7119140625,0.0,-13.473958015441895,0.0,0.23005107045173645,29038.12375717514,906.1337890625,0.0,-1864.287109375,39680000.0,94.3955078125
4487.771796905,0.138671875,0.0,104.20703125,-3.236368138459511e-05,,1773613892.9225354,140.4541015625,39933952.0,0.0,6619.8388671875,0.0,-13.382787704467773,0.0,0.22488608956336975,28974.80221962668,923.4443359375,0.0,-1849.015380859375,39933952.0,104.20703125
4510.789213905,0.12890625,0.0,97.353515625,2.3751385015202686e-05,,1773613915.8088465,115.1572265625,40187904.0,0.0,6988.0,0.0,-13.26511287689209,0.0,0.21775482594966888,29114.37037037847,918.3076171875,0.0,-1888.82275390625,40187904.0,97.353515625
4561.570848376,0.142578125,0.0,108.126953125,2.9608161185024073e-06,"{'size': 3856893.0, '_type': 'html-file', 'sha256': 'ede5e78c1f0a22626309f4e736b4e08c0618d9bbd2821478c0e2a9b910749f09', 'path': 'media/html/render_40441856_ede5e78c1f0a22626309.html'}",1773613989.6086242,130.0390625,40441856.0,0.0,6981.30078125,0.0,-13.227352142333984,0.0,0.23216816782951355,28940.654887371424,906.705078125,0.0,-1785.56884765625,40441856.0,108.126953125
4584.936277993,0.126953125,0.0,86.830078125,3.942239345633425e-05,,1773613989.8595655,132.0263671875,40695808.0,0.0,6470.0595703125,0.0,-13.23077392578125,0.0,0.21156322956085205,28965.049321478302,914.923828125,0.0,-1881.482421875,40695808.0,86.830078125
4607.841250024,0.154296875,0.0,107.5146484375,1.830735163821373e-05,,1773614012.9733,139.203125,40949760.0,0.0,6605.904296875,0.0,-13.338190078735352,0.0,0.2155482918024063,28828.935853451236,903.009765625,0.0,-1817.984619140625,40949760.0,107.5146484375
4630.923650836,0.0986328125,0.0,63.0693359375,-8.957282261690125e-06,,1773614035.8784208,103.0576171875,41203712.0,0.0,6086.88525390625,0.0,-13.371186256408691,0.0,0.2266983985900879,29047.862562388094,821.08984375,0.0,-1647.117919921875,41203712.0,63.0693359375
4653.851514954,0.12109375,0.0,85.8740234375,6.864882743684575e-05,,1773614058.960588,121.7412109375,41457664.0,0.0,6170.9560546875,0.0,-13.295523643493652,0.0,0.22050951421260834,28901.249758966744,847.7802734375,0.0,-1690.80615234375,41457664.0,85.8740234375
4703.318995058,0.109375,0.0,72.8359375,-1.1238827937631868e-05,"{'size': 3863261.0, '_type': 'html-file', 'sha256': 'fda26304c915d0cacc3967118df69fc91328c7ea4d420a1bef42b14070b094b6', 'path': 'media/html/render_41711616_fda26304c915d0cacc39.html'}",1773614131.3567383,115.208984375,41711616.0,0.0,6518.5029296875,0.0,-13.424270629882812,0.0,0.22464552521705627,28998.874525170308,853.26171875,0.0,-1706.786376953125,41711616.0,72.8359375
4726.505888043,0.12890625,0.0,91.4375,-1.3154673979443032e-05,,1773614131.6173353,122.5205078125,41965568.0,0.0,6672.3583984375,0.0,-13.576250076293945,0.0,0.21676850318908691,28957.243384281388,912.56640625,0.0,-1837.4036865234375,41965568.0,91.4375
4749.582007401,0.134765625,0.0,100.923828125,-3.321611802675761e-05,,1773614154.5430067,161.544921875,42219520.0,0.0,6396.333984375,0.0,-13.327428817749023,0.0,0.22640623152256012,28989.717667840072,910.9326171875,0.0,-1921.469482421875,42219520.0,100.923828125
4772.486391034,0.1337890625,0.0,97.4970703125,-2.0643290554289706e-05,,1773614177.619005,126.28125,42473472.0,0.0,6309.171875,0.0,-13.471033096313477,0.0,0.21925687789916992,28962.495175862656,896.0302734375,0.0,-1866.9013671875,42473472.0,97.4970703125
4795.549976163,0.1328125,0.0,94.0244140625,3.6941710277460515e-05,,1773614200.5235176,125.6943359375,42727424.0,0.0,5866.84619140625,0.0,-13.40628719329834,0.0,0.21806533634662628,29035.020083998737,842.78125,0.0,-1765.39111328125,42727424.0,94.0244140625
4846.295489683,0.1357421875,0.0,82.63671875,8.266060831374489e-07,"{'size': 3856205.0, '_type': 'html-file', 'sha256': 'e4df6023200e87413bc4dd040c3d2efd2c37b9a272511487a6a49baa7f80d220', 'path': 'media/html/render_42981376_e4df6023200e87413bc4.html'}",1773614274.3332627,124.6728515625,42981376.0,0.0,5877.36474609375,0.0,-13.437313079833984,0.0,0.2213265746831894,28982.165759627027,844.5517578125,0.0,-1732.046630859375,42981376.0,82.63671875
4869.689383449,0.1474609375,0.0,104.3076171875,-4.966979759046808e-05,,1773614274.6179545,139.3193359375,43235328.0,0.0,6346.88427734375,0.0,-13.214487075805664,0.0,0.2301739901304245,29086.080977318987,895.166015625,0.0,-1863.4229736328125,43235328.0,104.3076171875
4892.604366247,0.1435546875,0.0,108.4609375,6.17919722571969e-05,,1773614297.7263706,130.0458984375,43489280.0,0.0,6536.029296875,0.0,-13.054262161254883,0.0,0.2295350730419159,28860.934367753194,912.40234375,0.0,-1809.1904296875,43489280.0,108.4609375
4915.675193221,0.1279296875,0.0,81.673828125,-1.320331364240701e-07,,1773614320.641561,106.552734375,43743232.0,0.0,6540.681640625,0.0,-13.163774490356445,0.0,0.22554662823677063,29009.489255178225,886.5986328125,0.0,-1734.4515380859375,43743232.0,81.673828125
4938.550623455,0.138671875,0.0,103.2451171875,-5.087495082989335e-05,,1773614343.712126,127.1904296875,43997184.0,0.0,6568.21875,0.0,-13.18239974975586,0.0,0.2242656648159027,28954.012156395806,908.6826171875,0.0,-1857.0765380859375,43997184.0,103.2451171875
4987.901686775,0.123046875,0.0,89.8447265625,-2.3172018700279295e-05,"{'size': 3856409.0, '_type': 'html-file', 'sha256': 'c096aecd8a6ad18de06aceb88c55b7167838e5aca331a9d489eab9cad5eab866', 'path': 'media/html/render_44251136_c096aecd8a6ad18de06a.html'}",1773614415.9394426,121.529296875,44251136.0,0.0,6712.31640625,0.0,-12.707791328430176,0.0,0.23576055467128754,29134.08609839522,907.2451171875,0.0,-1789.6170654296875,44251136.0,89.8447265625
5011.1176089,0.1435546875,0.0,121.83984375,3.6180206279823324e-06,,1773614416.235035,138.3994140625,44505088.0,0.0,6794.7822265625,0.0,-12.80894660949707,0.0,0.22641146183013916,29013.793435231953,957.609375,0.0,-1918.3963623046875,44505088.0,121.83984375
5034.167794136,0.158203125,0.0,107.58203125,2.0837882402702235e-05,,1773614439.1542087,140.9384765625,44759040.0,0.0,6633.44287109375,0.0,-12.842970848083496,0.0,0.22982539236545563,29047.57817717123,927.337890625,0.0,-1908.8924560546875,44759040.0,107.58203125
5057.06664609,0.1474609375,0.0,111.701171875,-3.6803150578634813e-05,,1773614462.2049034,141.1396484375,45012992.0,0.0,6220.3857421875,0.0,-12.72061538696289,0.0,0.226703479886055,29044.676815601983,900.81640625,0.0,-1928.3043212890625,45012992.0,111.701171875
