eval/episode_reward_near,eval/episode_reward_survive,_runtime,eval/episode_success_any,_timestamp,render,step,training/sps,eval/episode_success_easy,_step,eval/episode_reward_dist,training/alpha_loss,eval/episode_success_hard,eval/episode_reward,training/entropy,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success,eval/episode_dist,training/log_alpha,training/actor_loss
0.0,960.146484375,2617.551836409,0.123046875,1773617808.7457037,,23173120.0,28912.388774646195,120.1533203125,23173120.0,0.0,-3.9904043660499156e-06,0.0,84.5048828125,0.0,-1915.36572265625,0.19918161630630493,84.5048828125,7196.78515625,0.0,-12.214397430419922
0.0,966.60546875,2640.572316019,0.1474609375,1773617831.6286159,,23427072.0,29117.034948498764,130.4248046875,23427072.0,0.0,4.049472772749141e-05,0.0,103.724609375,0.0,-1978.95751953125,0.1718132644891739,103.724609375,7288.4345703125,0.0,-12.224496841430664
0.0,940.9970703125,2663.435795899,0.1279296875,1773617854.6491427,,23681024.0,28995.120950612534,114.9482421875,23681024.0,0.0,-4.165702921454795e-05,0.0,92.2880859375,0.0,-2008.327392578125,0.1798950880765915,92.2880859375,7144.0751953125,0.0,-12.065536499023438
0.0,953.0830078125,2713.66288996,0.1357421875,1773617927.7404876,"{'_type': 'html-file', 'sha256': '158e2528b5d6865ba458ee37055587a101ccd7cb636271f00e8ce3929f999b44', 'path': 'media/html/render_23934976_158e2528b5d6865ba458.html', 'size': 3867349.0}",23934976.0,29160.907348393255,132.9404296875,23934976.0,0.0,3.4668573789531365e-05,0.0,103.685546875,0.0,-1959.17919921875,0.18763765692710876,103.685546875,7256.2763671875,0.0,-12.089262008666992
0.0,990.5634765625,2736.80685663,0.138671875,1773617927.958202,,24188928.0,29008.222819358412,138.9091796875,24188928.0,0.0,-2.0585481252055615e-05,0.0,116.92578125,0.0,-1986.044921875,0.1908429116010666,116.92578125,7843.52685546875,0.0,-12.102998733520508
0.0,966.927734375,2759.743032653,0.1572265625,1773617950.883751,,24442880.0,28993.991516179594,160.2509765625,24442880.0,0.0,-2.3903499823063612e-05,0.0,119.4833984375,0.0,-2171.56689453125,0.18554089963436127,119.4833984375,6865.2939453125,0.0,-12.196249961853027
0.0,965.681640625,2782.617194943,0.126953125,1773617973.8199787,,24696832.0,28949.57147719822,119.21484375,24696832.0,0.0,2.2472981072496623e-05,0.0,89.91796875,0.0,-1963.11865234375,0.18740873038768768,89.91796875,7384.7431640625,0.0,-12.342519760131836
0.0,939.4375,2805.743308046,0.158203125,1773617996.6941302,,24950784.0,29087.03490648268,151.5,24950784.0,0.0,-2.2608498966292245e-06,0.0,129.58203125,0.0,-1963.3333740234375,0.18680335581302643,129.58203125,6830.8173828125,0.0,-12.406320571899414
0.0,955.138671875,2855.778266459,0.1337890625,1773618069.8558366,"{'size': 3868545.0, '_type': 'html-file', 'sha256': 'aa030c84b16315e3fde8786372f541408f930bb1545a8d4209bbcbe3641a60c6', 'path': 'media/html/render_25204736_aa030c84b16315e3fde8.html'}",25204736.0,28980.722715554337,130.810546875,25204736.0,0.0,3.663358438643627e-05,0.0,97.001953125,0.0,-1963.2593994140625,0.18619003891944885,97.001953125,7062.32275390625,0.0,-12.37442684173584
0.0,934.255859375,2878.875772373,0.1357421875,1773618070.0657911,,25458688.0,29174.27537141979,160.3818359375,25458688.0,0.0,1.3196206964494195e-05,0.0,108.6748046875,0.0,-2012.06103515625,0.17418238520622253,108.6748046875,6465.0908203125,0.0,-12.50421142578125
0.0,983.3408203125,2901.760105049,0.16015625,1773618092.9527457,,25712640.0,28959.399774051017,165.6728515625,25712640.0,0.0,-1.600350151420571e-05,0.0,133.3515625,0.0,-2145.22412109375,0.17976166307926178,133.3515625,7022.61181640625,0.0,-12.675235748291016
0.0,954.12109375,2924.749066103,0.14453125,1773618115.836487,,25966592.0,29100.99595657658,135.4755859375,25966592.0,0.0,4.0010663724388e-06,0.0,112.4140625,0.0,-2052.26953125,0.1903064101934433,112.4140625,7004.42724609375,0.0,-12.539130210876465
0.0,992.4267578125,2947.648474567,0.1494140625,1773618138.8260148,,26220544.0,28994.695527872518,144.85546875,26220544.0,0.0,-1.9088884073426016e-05,0.0,122.6015625,0.0,-2207.892578125,0.1732816994190216,122.6015625,7383.2958984375,0.0,-12.599502563476562
0.0,968.4033203125,2997.847819224,0.1220703125,1773618211.9253762,"{'size': 3869497.0, '_type': 'html-file', 'sha256': '1302e01380497c24ceec0a65fa4cb6d7f47c6f3aa0ae69218aff43de39b9539d', 'path': 'media/html/render_26474496_1302e01380497c24ceec.html'}",26474496.0,29052.622682449546,116.53125,26474496.0,0.0,6.467852654168382e-05,0.0,91.123046875,0.0,-1852.7763671875,0.17194288969039917,91.123046875,7287.8212890625,0.0,-12.648520469665527
0.0,970.2861328125,3020.966669782,0.1669921875,1773618212.1296515,,26728448.0,28972.84764704799,155.994140625,26728448.0,0.0,-8.163678103301208e-06,0.0,135.6123046875,0.0,-2051.9267578125,0.17093290388584137,135.6123046875,7008.8203125,0.0,-12.622931480407715
0.0,962.908203125,3044.007028641,0.1240234375,1773618235.0434017,,26982400.0,29052.68449187009,124.26171875,26982400.0,0.0,-1.5075825103849638e-05,0.0,88.7685546875,0.0,-1900.852783203125,0.17554312944412231,88.7685546875,7275.6611328125,0.0,-12.526860237121582
0.0,956.859375,3066.885748479,0.1279296875,1773618258.0839365,,27236352.0,28967.943461549832,132.2646484375,27236352.0,0.0,2.232857877970673e-05,0.0,105.3974609375,0.0,-1935.681640625,0.19242027401924133,105.3974609375,6998.486328125,0.0,-12.628812789916992
0.0,958.29296875,3089.922882312,0.12890625,1773618280.9625983,,27490304.0,29078.720908956915,107.5771484375,27490304.0,0.0,-1.2913442333228886e-05,0.0,80.28515625,0.0,-1921.9808349609375,0.1701267510652542,80.28515625,7335.1064453125,0.0,-12.677481651306152
0.0,982.9208984375,3138.848427489,0.1376953125,1773618352.9259892,"{'_type': 'html-file', 'sha256': '72bb0cdb0e8e94c9eca4acaca4266d9eeba88d2c0e6237612ea869a4c6fa5d99', 'path': 'media/html/render_27744256_72bb0cdb0e8e94c9eca4.html', 'size': 3857689.0}",27744256.0,28976.877665370175,143.248046875,27744256.0,0.0,1.2606417840288486e-05,0.0,106.271484375,0.0,-2019.267333984375,0.18135300278663635,106.271484375,7577.443359375,0.0,-12.69489574432373
0.0,976.33984375,3162.147055336,0.1435546875,1773618353.137662,,27998208.0,29126.908802679576,144.0546875,27998208.0,0.0,-3.066697536269203e-05,0.0,114.4013671875,0.0,-2039.9796142578125,0.17462697625160217,114.4013671875,6946.1025390625,0.0,-12.788519859313965
0.0,991.10546875,3185.018448311,0.16015625,1773618376.2236903,,28252160.0,28959.94463017402,158.4296875,28252160.0,0.0,1.9897041056538e-05,0.0,135.0859375,0.0,-2173.566650390625,0.15938055515289307,135.0859375,6904.9921875,0.0,-12.880176544189453
0.0,894.83203125,3208.049289853,0.1611328125,1773618399.095196,,28506112.0,29084.11136321028,151.3896484375,28506112.0,0.0,-2.8708434456348186e-06,0.0,126.578125,0.0,-1864.4527587890625,0.17057782411575317,126.578125,6409.23291015625,0.0,-12.771513938903809
0.0,975.09765625,3230.926681695,0.150390625,1773618422.126149,,28760064.0,29025.46073005056,147.939453125,28760064.0,0.0,-4.5378950744634494e-05,0.0,119.560546875,0.0,-2068.7783203125,0.16323310136795044,119.560546875,7063.7451171875,0.0,-12.999113082885742
0.0,984.85546875,3281.172437015,0.1533203125,1773618495.2500196,"{'size': 3871057.0, '_type': 'html-file', 'sha256': 'f7346298dee81a9b38928ebd7bcc4582257d90444f64731f8bd36f3074f3e976', 'path': 'media/html/render_29014016_f7346298dee81a9b3892.html'}",29014016.0,29109.405432887914,153.6337890625,29014016.0,0.0,-5.175209662411362e-05,0.0,117.9453125,0.0,-2289.15234375,0.15506204962730408,117.9453125,7283.703125,0.0,-13.116543769836426
0.0,944.486328125,3304.308216081,0.1455078125,1773618495.4663832,,29267968.0,29003.96846800556,145.0205078125,29267968.0,0.0,4.7409510443685576e-05,0.0,115.0380859375,0.0,-2021.494384765625,0.15361802279949188,115.0380859375,7023.96240234375,0.0,-13.220487594604492
0.0,952.099609375,3327.351500984,0.1572265625,1773618518.3850863,,29521920.0,29065.79402969484,143.9267578125,29521920.0,0.0,8.925475412979722e-06,0.0,109.8828125,0.0,-2075.0771484375,0.1347867101430893,109.8828125,6708.630859375,0.0,-13.283955574035645
0.0,982.8779296875,3350.237704609,0.1455078125,1773618541.4283779,,29775872.0,28986.304860168642,143.810546875,29775872.0,0.0,-1.7776887034415267e-05,0.0,113.7509765625,0.0,-2150.5419921875,0.15167798101902008,113.7509765625,6828.0087890625,0.0,-13.207852363586426
0.0,992.00390625,3373.271957447,0.1474609375,1773618564.314158,,30029824.0,29112.180496893463,156.5751953125,30029824.0,0.0,-1.789289672160521e-05,0.0,115.5068359375,0.0,-2287.5556640625,0.14231926202774048,115.5068359375,7341.87646484375,0.0,-13.337116241455078
0.0,993.65625,3423.814093722,0.1513671875,1773618637.8916795,"{'size': 3863117.0, '_type': 'html-file', 'sha256': '421ff05e3375395c6d905f88f27cf7dbead0b44ae7eb82e83daaf96050d730d4', 'path': 'media/html/render_30283776_421ff05e3375395c6d90.html'}",30283776.0,29002.17657955392,145.8115234375,30283776.0,0.0,2.8173737518955022e-05,0.0,113.9482421875,0.0,-2101.40625,0.14202220737934113,113.9482421875,7310.3818359375,0.0,-13.221134185791016
0.0,981.560546875,3447.143898047,0.1669921875,1773618638.1608095,,30537728.0,29092.605640686103,163.2646484375,30537728.0,0.0,5.6897733884397894e-05,0.0,139.390625,0.0,-2101.326904296875,0.13970500230789185,139.390625,7281.79296875,0.0,-13.105790138244629
0.0,981.5458984375,3470.016309235,0.1611328125,1773618661.2207909,,30791680.0,28961.33048379978,157.8994140625,30791680.0,0.0,-9.055909686139785e-06,0.0,130.32421875,0.0,-2083.78515625,0.14060810208320618,130.32421875,7300.396484375,0.0,-13.130971908569336
0.0,981.6337890625,3493.051820377,0.142578125,1773618684.09326,,31045632.0,29087.893575665476,131.0732421875,31045632.0,0.0,-8.059759238676634e-06,0.0,116.2626953125,0.0,-1954.6695556640625,0.14135496318340302,116.2626953125,7557.06982421875,0.0,-13.138961791992188
0.0,926.5185546875,3515.922782466,0.1689453125,1773618707.1287737,,31299584.0,28993.33567954417,155.103515625,31299584.0,0.0,3.08800044876989e-05,0.0,133.0625,0.0,-1922.8883056640625,0.13588891923427582,133.0625,6966.33349609375,0.0,-13.084741592407227
0.0,967.26953125,3565.312588805,0.138671875,1773618779.3901892,"{'size': 3869681.0, '_type': 'html-file', 'sha256': '182877a8e0b58daac889db9ce6c386202bf49f22adf738f2d1fc68a47d4beadc', 'path': 'media/html/render_31553536_182877a8e0b58daac889.html'}",31553536.0,29145.94606256931,129.84375,31553536.0,0.0,-3.0446715300058713e-06,0.0,111.875,0.0,-2031.451171875,0.12855921685695648,111.875,7447.4931640625,0.0,-13.384793281555176
0.0,963.4990234375,3588.427257214,0.125,1773618779.6105256,,31807488.0,28998.168731609036,122.2431640625,31807488.0,0.0,-2.668000706762541e-05,0.0,88.373046875,0.0,-2017.3233642578125,0.1313813179731369,88.373046875,7476.837890625,0.0,-13.274410247802734
0.0,966.2900390625,3611.468341624,0.173828125,1773618802.5042827,,32061440.0,29055.277554755387,163.9326171875,32061440.0,0.0,2.058980862784665e-05,0.0,145.2333984375,0.0,-2062.06640625,0.12915605306625366,145.2333984375,7382.21533203125,0.0,-13.384060859680176
0.0,960.876953125,3634.337113498,0.158203125,1773618825.545189,,32315392.0,28981.14693982731,142.6962890625,32315392.0,0.0,2.623854743433185e-05,0.0,123.013671875,0.0,-1985.7979736328125,0.12959393858909607,123.013671875,7432.71728515625,0.0,-13.371118545532227
0.0,974.1044921875,3657.371328447,0.1318359375,1773618848.4140687,,32569344.0,29095.826549135927,135.3134765625,32569344.0,0.0,2.0540994228213094e-05,0.0,98.71875,0.0,-1987.3447265625,0.11584903299808502,98.71875,7417.236328125,0.0,-13.452258110046387
0.0,939.689453125,3707.821995796,0.146484375,1773618921.8995688,"{'size': 3870073.0, '_type': 'html-file', 'sha256': 'adb64d3f351448db4917338352ecfb044e5986a16ca6f5a5a4ff3180034dc9f4', 'path': 'media/html/render_32823296_adb64d3f351448db4917.html'}",32823296.0,28995.40509891386,143.4970703125,32823296.0,0.0,1.7444705008529127e-05,0.0,117.2138671875,0.0,-1891.330810546875,0.12485378235578537,117.2138671875,7149.4892578125,0.0,-13.503803253173828
0.0,976.32421875,3731.104927787,0.1474609375,1773618922.123413,,33077248.0,29117.030968777108,141.4189453125,33077248.0,0.0,-1.301504744333215e-05,0.0,106.81640625,0.0,-2053.28857421875,0.11822384595870972,106.81640625,7419.548828125,0.0,-13.504284858703613
0.0,966.099609375,3753.965590327,0.1416015625,1773618945.1817892,,33331200.0,28963.629245972414,132.44921875,33331200.0,0.0,2.1179273971938528e-05,0.0,100.72265625,0.0,-1939.52734375,0.11999673396348953,100.72265625,7277.4423828125,0.0,-13.555533409118652
0.0,990.65234375,3776.996895382,0.1513671875,1773618968.0421789,,33585152.0,29153.88520185735,148.484375,33585152.0,0.0,5.647149237120175e-07,0.0,127.7021484375,0.0,-2023.31689453125,0.11959456652402878,127.7021484375,7558.88232421875,0.0,-13.59050178527832
0.0,982.232421875,3799.869008426,0.15234375,1773618991.073875,,33839104.0,29023.791930449184,150.56640625,33839104.0,0.0,-1.1707570592989214e-05,0.0,122.4306640625,0.0,-2037.21044921875,0.1206081286072731,122.4306640625,7247.568359375,0.0,-13.624422073364258
0.0,919.013671875,3850.614897973,0.1328125,1773619064.6924949,"{'size': 3875261.0, '_type': 'html-file', 'sha256': '9b722700e9d0d5202f7eddd5c962c96092f208060f4477302acc7a83458b8913', 'path': 'media/html/render_34093056_9b722700e9d0d5202f7e.html'}",34093056.0,29110.871663686576,137.0146484375,34093056.0,0.0,-3.998709507868625e-05,0.0,105.548828125,0.0,-1956.6942138671875,0.12584339082241058,105.548828125,6940.25244140625,0.0,-13.75115966796875
0.0,946.0859375,3873.745002358,0.1591796875,1773619064.9041324,,34347008.0,28985.19740874999,157.1328125,34347008.0,0.0,8.487141894875094e-05,0.0,134.26953125,0.0,-2029.196044921875,0.12511323392391205,134.26953125,6762.904296875,0.0,-13.749886512756348
0.0,966.4833984375,3896.780773579,0.1484375,1773619087.8220947,,34600960.0,29035.734004634643,143.6201171875,34600960.0,0.0,-1.8010392523137853e-05,0.0,126.1923828125,0.0,-1957.364990234375,0.11990613490343094,126.1923828125,7167.04541015625,0.0,-13.580284118652344
0.0,960.1787109375,3919.648191386,0.140625,1773619110.8576584,,34854912.0,28997.25614567734,132.4833984375,34854912.0,0.0,2.4296981791849248e-05,0.0,103.466796875,0.0,-1981.1019287109375,0.10927654057741165,103.466796875,7250.380859375,0.0,-13.575080871582031
0.0,970.234375,3942.676374494,0.1572265625,1773619133.7251647,,35108864.0,29122.242152155442,157.6396484375,35108864.0,0.0,2.9137072488083504e-06,0.0,112.818359375,0.0,-2120.89013671875,0.11243589967489243,112.818359375,6998.9345703125,0.0,-13.6188383102417
0.0,871.171875,3991.897444262,0.16015625,1773619205.9750175,"{'size': 3878693.0, '_type': 'html-file', 'sha256': 'de2bb48fc652e2d3af8d1a5149d4d51bd30cdfcb19cb17588327feee72b7a5fc', 'path': 'media/html/render_35362816_de2bb48fc652e2d3af8d.html'}",35362816.0,29017.63010734175,151.84375,35362816.0,0.0,-1.162681382993469e-05,0.0,138.6337890625,0.0,-1876.4508056640625,0.1265333890914917,138.6337890625,6131.6005859375,0.0,-13.647537231445312
0.0,956.3212890625,4015.17918972,0.1552734375,1773619206.1845336,,35616768.0,29115.420066799015,149.4560546875,35616768.0,0.0,-1.3649705579155125e-05,0.0,122.83203125,0.0,-2114.0576171875,0.11150979995727539,122.83203125,7493.1845703125,0.0,-13.749611854553223
0.0,935.017578125,4038.120372424,0.1396484375,1773619229.256082,,35870720.0,28911.52317131717,133.6455078125,35870720.0,0.0,9.772224984772038e-06,0.0,117.6875,0.0,-2027.45654296875,0.12016145884990692,117.6875,7052.16796875,0.0,-13.747889518737793
0.0,949.0556640625,4061.034017928,0.146484375,1773619252.1973114,,36124672.0,28910.314709394923,152.70703125,36124672.0,0.0,-5.833975592395291e-06,0.0,119.35546875,0.0,-2072.52783203125,0.11136076599359512,119.35546875,7128.396484375,0.0,-13.734187126159668
0.0,949.947265625,4083.934348026,0.142578125,1773619275.1108372,,36378624.0,28967.614946767837,123.4765625,36378624.0,0.0,-9.078844982468581e-07,0.0,106.173828125,0.0,-2002.8846435546875,0.1135309487581253,106.173828125,7072.97265625,0.0,-13.714527130126953
0.0,958.48828125,4134.599686594,0.1513671875,1773619348.677268,"{'size': 3873017.0, '_type': 'html-file', 'sha256': 'f43028730b813bbbf97eedc85bac922e27309e9b7a65a4a44720dfe0caf096d7', 'path': 'media/html/render_36632576_f43028730b813bbbf97e.html'}",36632576.0,29052.186061854223,145.361328125,36632576.0,0.0,3.632705920608714e-05,0.0,128.046875,0.0,-1986.5771484375,0.12103655189275742,128.046875,7499.7783203125,0.0,-13.667819023132324
0.0,976.5126953125,4157.70710804,0.1474609375,1773619348.8928952,,36886528.0,28976.64748354252,144.8896484375,36886528.0,0.0,-2.5288560209446587e-05,0.0,116.33203125,0.0,-2067.17626953125,0.12157388031482697,116.33203125,7517.0341796875,0.0,-13.674159049987793
0.0,965.65625,4180.629575258,0.1455078125,1773619371.7840164,,37140480.0,29121.893407962238,151.0693359375,37140480.0,0.0,4.4046402763342485e-05,0.0,122.9111328125,0.0,-2052.7509765625,0.11900943517684937,122.9111328125,7257.95263671875,0.0,-13.580118179321289
0.0,930.431640625,4203.491032258,0.12109375,1773619394.7064078,,37394432.0,29047.461731349456,112.2109375,37394432.0,0.0,1.756458186719101e-05,0.0,92.1689453125,0.0,-1820.8758544921875,0.1134754940867424,92.1689453125,7440.8291015625,0.0,-13.759440422058105
0.0,928.673828125,4226.219740061,0.154296875,1773619417.5680683,,37648384.0,29183.930616482212,132.021484375,37648384.0,0.0,1.1057270057790447e-05,0.0,122.955078125,0.0,-1933.8309326171875,0.11258258670568466,122.955078125,6787.50732421875,0.0,-13.794330596923828
0.0,966.0283203125,4276.874602256,0.1533203125,1773619490.9521854,"{'size': 3852785.0, '_type': 'html-file', 'sha256': '21138ce0269439404f2ce321bc8f30677e8c443e453bc7a50da46c2730aa7f33', 'path': 'media/html/render_37902336_21138ce0269439404f2c.html'}",37902336.0,28992.097484043486,148.1708984375,37902336.0,0.0,-2.7874364604940638e-05,0.0,131.4072265625,0.0,-1979.225341796875,0.12042854726314545,131.4072265625,7178.7421875,0.0,-13.798260688781738
0.0,912.5654296875,4299.867709337,0.1533203125,1773619491.1710906,,38156288.0,29178.272902095763,147.0546875,38156288.0,0.0,5.026343205827288e-05,0.0,138.3759765625,0.0,-1945.04931640625,0.1275511384010315,138.3759765625,6640.49609375,0.0,-13.755393028259277
0.0,954.779296875,4322.743529381,0.154296875,1773619513.9443357,,38410240.0,28920.930655461463,144.4072265625,38410240.0,0.0,-1.60356612468604e-05,0.0,123.673828125,0.0,-2009.6295166015625,0.128280907869339,123.673828125,7236.0869140625,0.0,-13.673684120178223
0.0,926.4189453125,4345.485154226,0.1787109375,1773619536.8203468,,38664192.0,29131.559420781992,164.705078125,38664192.0,0.0,3.370963895577006e-05,0.0,140.05859375,0.0,-1949.5018310546875,0.12280675023794174,140.05859375,6830.2978515625,0.0,-13.771209716796875
0.0,945.9482421875,4368.394005771,0.1533203125,1773619559.5621078,,38918144.0,28992.56070987621,153.8623046875,38918144.0,0.0,-4.464584890229162e-06,0.0,130.478515625,0.0,-1895.11474609375,0.1241123229265213,130.478515625,6917.5146484375,0.0,-13.761902809143066
0.0,942.408203125,4417.628613517,0.15625,1773619631.706162,"{'size': 3870657.0, '_type': 'html-file', 'sha256': '07033aeef3dddff540c648aff2bccf2676b4aac2664ec47ba153c09cb11dd451', 'path': 'media/html/render_39172096_07033aeef3dddff540c6.html'}",39172096.0,29023.093622451135,148.71484375,39172096.0,0.0,-3.3095043363573495e-06,0.0,123.9580078125,0.0,-1884.3768310546875,0.11987999826669693,123.9580078125,7127.8564453125,0.0,-13.854969024658203
0.0,963.2978515625,4440.755113793,0.158203125,1773619631.934309,,39426048.0,29025.372935336767,151.111328125,39426048.0,0.0,2.2062363314034883e-06,0.0,129.2763671875,0.0,-2015.45654296875,0.11351017653942108,129.2763671875,7353.03076171875,0.0,-13.830889701843262
0.0,969.15625,4463.761606296,0.146484375,1773619654.8319046,,39680000.0,29097.893137832118,133.447265625,39680000.0,0.0,3.173715231241658e-05,0.0,114.03515625,0.0,-1926.677490234375,0.11108014732599258,114.03515625,7504.65380859375,0.0,-13.85108757019043
0.0,969.099609375,4486.631449529,0.1298828125,1773619677.8383245,,39933952.0,28987.009287474095,118.6201171875,39933952.0,0.0,-3.600457785069011e-05,0.0,101.0595703125,0.0,-1967.0692138671875,0.10429830104112625,101.0595703125,7625.4853515625,0.0,-13.909631729125977
0.0,951.3603515625,4509.64235557,0.1328125,1773619700.708136,,40187904.0,29179.0969995126,131.8505859375,40187904.0,0.0,3.5474316973704845e-05,0.0,103.1845703125,0.0,-1942.1871337890625,0.1088302806019783,103.1845703125,7206.60546875,0.0,-13.761967658996582
0.0,973.5732421875,4560.549252821,0.146484375,1773619774.6267889,"{'path': 'media/html/render_40441856_34ff41baff95ba8d451f.html', 'size': 3870649.0, '_type': 'html-file', 'sha256': '34ff41baff95ba8d451f560797b3fd03832ba6fcc920ee51ce6bd4aa08160ae3'}",40441856.0,28970.93904075369,140.5947265625,40441856.0,0.0,-2.51940236921655e-05,0.0,115.55078125,0.0,-1970.135986328125,0.11843239516019821,115.55078125,7296.61181640625,0.0,-13.664199829101562
0.0,959.7724609375,4583.871921961,0.1279296875,1773619774.8405304,,40695808.0,29017.015887043413,122.5087890625,40695808.0,0.0,3.154939577143523e-06,0.0,95.0673828125,0.0,-2024.7825927734375,0.11287897080183029,95.0673828125,7058.29931640625,0.0,-13.774888038635254
0.0,946.8974609375,4606.770852891,0.1513671875,1773619797.9488003,,40949760.0,28856.491702367985,144.791015625,40949760.0,0.0,2.857413528545294e-05,0.0,120.55078125,0.0,-1963.894775390625,0.11157476156949997,120.55078125,7304.3779296875,0.0,-13.852476119995117
0.0,938.587890625,4629.850258858,0.0966796875,1773619820.847733,,41203712.0,29065.70995651953,97.39453125,41203712.0,0.0,5.321751814335585e-06,0.0,75.150390625,0.0,-1934.3631591796875,0.11305934935808182,75.150390625,7429.095703125,0.0,-13.915604591369629
0.0,877.1640625,4652.771612063,0.12109375,1773619843.9270496,,41457664.0,28932.986265093157,136.201171875,41457664.0,0.0,-4.23099891122547e-06,0.0,88.05078125,0.0,-1890.85107421875,0.11173976957798004,88.05078125,6517.5595703125,0.0,-13.905323028564453
0.0,963.9072265625,4702.155275978,0.158203125,1773619916.2328386,"{'size': 3861577.0, '_type': 'html-file', 'sha256': 'f40b47284fb4fbca15afdeefd3991944f87d9f93f9a751ff59e2e42018f4879c', 'path': 'media/html/render_41711616_f40b47284fb4fbca15af.html'}",41711616.0,29021.714503562132,159.8203125,41711616.0,0.0,-0.0005074293585494161,0.0,130.52734375,0.0,-2074.02880859375,0.1235082671046257,130.52734375,7232.7890625,0.0,-14.296395301818848
0.0,967.4248046875,4725.298476523,0.1298828125,1773619916.4534695,,41965568.0,28983.106575576727,132.3818359375,41965568.0,0.0,2.6298173906980082e-05,0.0,96.8232421875,0.0,-2089.748291015625,0.12673714756965637,96.8232421875,7175.86669921875,0.0,-14.188067436218262
0.0,961.4033203125,4748.377312792,0.169921875,1773619939.3754125,,42219520.0,29014.2036119303,160.33984375,42219520.0,0.0,0.00013651838526129723,0.0,132.7529296875,0.0,-2151.208740234375,0.11849456280469894,132.7529296875,6731.76953125,0.0,-13.891938209533691
0.0,966.98828125,4771.269467833,0.1220703125,1773619962.4541757,,42473472.0,28960.175334103827,156.537109375,42473472.0,0.0,6.107206718297675e-05,0.0,81.9638671875,0.0,-2098.53076171875,0.1154714897274971,81.9638671875,7157.62060546875,0.0,-13.74364948272705
0.0,964.587890625,4794.331889883,0.1484375,1773619985.3465695,,42727424.0,29076.994385309634,142.1416015625,42727424.0,0.0,-6.638654667767696e-06,0.0,125.2138671875,0.0,-1950.1895751953125,0.11529547721147537,125.2138671875,7193.31591796875,0.0,-13.661791801452637
0.0,960.2255859375,4845.044661644,0.1416015625,1773620059.12228,"{'_type': 'html-file', 'sha256': '7e71f02d3f84902a2b8722f6bda67217a50c286fd4ada5d46c9d75ae6b6f85ea', 'path': 'media/html/render_42981376_7e71f02d3f84902a2b87.html', 'size': 3874977.0}",42981376.0,28987.67982679324,137.0126953125,42981376.0,0.0,1.932439954543952e-05,0.0,110.62890625,0.0,-1890.5123291015625,0.10819244384765625,110.62890625,7169.08203125,0.0,-13.682780265808105
0.0,957.3427734375,4868.373488412,0.1337890625,1773620059.349292,,43235328.0,29131.874135976785,120.5380859375,43235328.0,0.0,-1.5061794329085387e-05,0.0,96.5302734375,0.0,-1940.608154296875,0.10540251433849335,96.5302734375,7129.0888671875,0.0,-13.708434104919434
0.0,959.3779296875,4891.277530613,0.1298828125,1773620082.450451,,43489280.0,28937.11290164792,114.5390625,43489280.0,0.0,6.3964484979806e-06,0.0,68.083984375,0.0,-2025.8885498046875,0.11204753816127777,68.083984375,7527.1240234375,0.0,-13.712308883666992
0.0,965.68359375,4914.343993956,0.1396484375,1773620105.3545165,,43743232.0,29041.289063088752,138.04296875,43743232.0,0.0,5.333831359166652e-05,0.0,92.0458984375,0.0,-1913.0843505859375,0.10991755872964859,92.0458984375,7364.412109375,0.0,-13.75790786743164
0.0,950.0830078125,4937.213409728,0.126953125,1773620128.4209301,,43997184.0,28987.538616522746,118.9033203125,43997184.0,0.0,1.058858833857812e-05,0.0,97.474609375,0.0,-1973.74755859375,0.10980991274118423,97.474609375,7236.97998046875,0.0,-13.721240043640137
0.0,936.927734375,4986.489001455,0.1201171875,1773620200.566596,"{'path': 'media/html/render_44251136_bda58c5e41adc5bb6c1a.html', 'size': 3875193.0, '_type': 'html-file', 'sha256': 'bda58c5e41adc5bb6c1aae7657908279546e14984b76ef152b0a71a2c904aecf'}",44251136.0,29154.61375790412,123.162109375,44251136.0,0.0,3.8134643546072766e-05,0.0,105.546875,0.0,-1908.769287109375,0.1109500452876091,105.546875,7104.72265625,0.0,-13.74138069152832
0.0,958.255859375,5009.647095853,0.158203125,1773620200.8059921,,44505088.0,29037.233193935415,150.154296875,44505088.0,0.0,-4.811612598132342e-05,0.0,132.408203125,0.0,-2059.35595703125,0.10893332213163376,132.408203125,7057.1240234375,0.0,-13.740499496459961
0.0,973.841796875,5032.69433116,0.1533203125,1773620223.723956,,44759040.0,29032.983782661675,143.9443359375,44759040.0,0.0,2.08092915272573e-05,0.0,123.8515625,0.0,-2004.531982421875,0.11624433100223541,123.8515625,7427.11328125,0.0,-13.682271957397461
0.0,944.244140625,5055.585314103,0.134765625,1773620246.7713757,,45012992.0,29057.960657421587,128.14453125,45012992.0,0.0,4.951107985107228e-05,0.0,119.1103515625,0.0,-1935.23779296875,0.10372363030910492,119.1103515625,7211.181640625,0.0,-13.74609661102295
0.0,972.0712890625,5078.628912864,0.1552734375,1773620269.6623468,,45266944.0,29093.200020660053,151.9609375,45266944.0,0.0,-5.4807613196317106e-05,0.0,121.7587890625,0.0,-1969.841064453125,0.10760749876499176,121.7587890625,7679.0830078125,0.0,-13.616111755371094
