eval/episode_reward_near,training/alpha_loss,render,eval/episode_success_hard,training/sps,training/actor_loss,eval/episode_reward_ctrl,training/entropy,_timestamp,training/log_alpha,_step,eval/episode_dist,training/critic_loss,step,eval/episode_success,_runtime,eval/episode_reward_dist,eval/episode_success_easy,eval/episode_reward,eval/episode_success_any,eval/episode_reward_survive
0.0,-3.385248646736727e-06,,0.0,29136.208336253378,-16.310073852539062,-1858.49658203125,0.0,1773629355.7298758,0.0,22919168.0,6373.181640625,0.11700592935085297,22919168.0,130.0859375,2599.09841845,0.0,144.0576171875,130.0859375,0.1484375,898.453125
0.0,5.382451945479261e-06,,0.0,28884.012554754176,-16.313154220581055,-1877.85986328125,0.0,1773629378.8012493,0.0,23173120.0,6758.47900390625,0.12887874245643616,23173120.0,103.2080078125,2621.996704952,0.0,144.125,103.2080078125,0.1318359375,936.3359375
0.0,1.6049418263719417e-05,,0.0,29078.733610580224,-16.251373291015625,-1832.9287109375,0.0,1773629401.6994407,0.0,23427072.0,6586.564453125,0.1252894550561905,23427072.0,123.416015625,2645.026949371,0.0,147.8447265625,123.416015625,0.1611328125,881.060546875
0.0,-6.834266969235614e-06,,0.0,28980.88988051373,-16.191280364990234,-1948.63134765625,0.0,1773629424.7297742,0.0,23681024.0,6840.92919921875,0.1286560446023941,23681024.0,125.2236328125,2667.911678127,0.0,152.16796875,125.2236328125,0.1494140625,948.666015625
0.0,2.02127866941737e-05,"{'path': 'media/html/render_23934976_022fa31632881ae1a155.html', 'size': 3857649.0, '_type': 'html-file', 'sha256': '022fa31632881ae1a155f8351a907fd6a889b969b9bd86506bf6f110b2314f21'}",0.0,29113.183882768826,-16.305837631225586,-1882.54345703125,0.0,1773629497.6373174,0.0,23934976.0,6914.08154296875,0.13088461756706238,23934976.0,80.990234375,2717.93400645,0.0,132.9541015625,80.990234375,0.11328125,926.06640625
0.0,7.400974027405027e-06,,0.0,28970.37722396854,-16.38814353942871,-1742.105224609375,0.0,1773629497.8394127,0.0,24188928.0,5663.373046875,0.12331424653530121,24188928.0,137.19140625,2741.067199177,0.0,158.822265625,137.19140625,0.1640625,824.84375
0.0,-1.9906126908608712e-05,,0.0,28977.59818966167,-16.29776954650879,-1746.73388671875,0.0,1773629520.7700992,0.0,24442880.0,6248.205078125,0.12155817449092865,24442880.0,127.6005859375,2764.017272774,0.0,150.349609375,127.6005859375,0.162109375,879.0703125
0.0,1.5146445548452903e-05,,0.0,28907.712935616124,-16.491008758544922,-1738.20361328125,0.0,1773629543.719994,0.0,24696832.0,6357.7021484375,0.11758821457624435,24696832.0,125.2392578125,2786.896576566,0.0,157.7373046875,125.2392578125,0.1533203125,872.3994140625
0.0,5.663837782776682e-06,,0.0,29077.31744793466,-16.431480407714844,-1786.248046875,0.0,1773629566.5992966,0.0,24950784.0,6386.69921875,0.12002427875995636,24950784.0,127.7802734375,2810.040070608,0.0,164.951171875,127.7802734375,0.162109375,865.919921875
0.0,2.9241662105050636e-06,"{'path': 'media/html/render_25204736_c5d2ea9038ffc642e233.html', 'size': 3851273.0, '_type': 'html-file', 'sha256': 'c5d2ea9038ffc642e233fcdbb175615ad95a00328e5a741312932a191a8e5911'}",0.0,28944.955968445312,-16.511531829833984,-1942.826904296875,0.0,1773629640.015806,0.0,25204736.0,6243.9345703125,0.11063481122255325,25204736.0,148.5556640625,2860.312378917,0.0,171.5888671875,148.5556640625,0.1787109375,900.34375
0.0,-6.980286707403138e-05,,0.0,29163.89026982198,-16.423173904418945,-1775.9150390625,0.0,1773629640.2280009,0.0,25458688.0,6366.197265625,0.12289746850728989,25458688.0,127.6572265625,2883.431999722,0.0,146.703125,127.6572265625,0.1572265625,888.1767578125
0.0,2.7973375836154446e-05,,0.0,28888.7739670556,-16.476791381835938,-1828.032958984375,0.0,1773629663.1347256,0.0,25712640.0,7191.4404296875,0.11953908205032349,25712640.0,123.9853515625,2906.331626076,0.0,139.4794921875,123.9853515625,0.1484375,944.08984375
0.0,-2.556970002842718e-06,,0.0,29073.93080670591,-16.470531463623047,-1847.7894287109375,0.0,1773629686.0341873,0.0,25966592.0,6248.4169921875,0.11347904056310654,25966592.0,116.4814453125,2929.333906716,0.0,145.08984375,116.4814453125,0.146484375,860.8916015625
0.0,2.832294012478087e-05,,0.0,28974.56182450274,-16.509864807128906,-1666.932861328125,0.0,1773629709.0365927,0.0,26220544.0,6676.2802734375,0.11629214137792587,26220544.0,124.83984375,2952.248602643,0.0,140.333984375,124.83984375,0.1474609375,887.2158203125
0.0,1.514689870418806e-06,"{'sha256': '4d658feeb029ffaf74693c3ddac909491cf4563fdbcdd2ce9d88f4db744255d2', 'path': 'media/html/render_26474496_4d658feeb029ffaf7469.html', 'size': 3862569.0, '_type': 'html-file'}",0.0,29019.709321408885,-16.51985740661621,-1904.434326171875,0.0,1773629782.3018928,0.0,26474496.0,6643.423828125,0.10809929668903351,26474496.0,110.3369140625,3002.598481139,0.0,153.4833984375,110.3369140625,0.1455078125,901.640625
0.0,-9.94845322566107e-06,,0.0,28937.44858651892,-16.51565933227539,-1927.2623291015625,0.0,1773629782.5018353,0.0,26728448.0,7293.7958984375,0.11726891249418259,26728448.0,120.2685546875,3025.717618883,0.0,142.6044921875,120.2685546875,0.1474609375,958.6611328125
0.0,1.1226525202800985e-05,,0.0,29025.61812911032,-16.615896224975586,-1608.85693359375,0.0,1773629805.4203224,0.0,26982400.0,6379.67236328125,0.12004613131284714,26982400.0,84.634765625,3048.766513808,0.0,94.826171875,84.634765625,0.10546875,823.0634765625
0.0,-7.121732778614387e-06,,0.0,28933.823287629482,-16.654531478881836,-1704.5185546875,0.0,1773629828.4692307,0.0,27236352.0,6523.666015625,0.11719321459531784,27236352.0,121.7880859375,3071.661958162,0.0,138.970703125,121.7880859375,0.1474609375,865.5166015625
0.0,2.26636984734796e-05,,0.0,29029.853516570165,-16.443143844604492,-1830.199462890625,0.0,1773629851.3647358,0.0,27490304.0,7295.87939453125,0.13365650177001953,27490304.0,113.1513671875,3094.716108312,0.0,141.6806640625,113.1513671875,0.1455078125,965.8994140625
0.0,-2.714385664148722e-05,"{'path': 'media/html/render_27744256_28df3ae7b5bd0b911b80.html', 'size': 3848109.0, '_type': 'html-file', 'sha256': '28df3ae7b5bd0b911b8020c1e3e995b2c636908407e0891c2412174d55cc09b5'}",0.0,28935.682201010637,-16.419450759887695,-1620.061767578125,0.0,1773629924.7329466,0.0,27744256.0,5829.6591796875,0.1251491755247116,27744256.0,122.1826171875,3145.029548878,0.0,141.0849609375,122.1826171875,0.1484375,819.7109375
0.0,2.2979633286013268e-05,,0.0,29078.32954562703,-16.479772567749023,-1776.9786376953125,0.0,1773629924.9512987,0.0,27998208.0,6995.732421875,0.12150876224040985,27998208.0,121.2099609375,3168.348989615,0.0,140.6162109375,121.2099609375,0.1494140625,933.125
0.0,2.0801111531909555e-05,,0.0,28920.321307227157,-16.566679000854492,-1750.350830078125,0.0,1773629948.0516956,0.0,28252160.0,6707.814453125,0.11920385807752609,28252160.0,91.4619140625,3191.23959457,0.0,118.4072265625,91.4619140625,0.1328125,857.6572265625
0.0,1.7588696209713817e-05,,0.0,29048.02971061516,-16.536062240600586,-1607.792724609375,0.0,1773629970.9419584,0.0,28506112.0,6020.017578125,0.12576031684875488,28506112.0,86.955078125,3214.275564701,0.0,102.291015625,86.955078125,0.125,794.2783203125
0.0,-2.480617695255205e-05,,0.0,29008.08535886654,-16.539812088012695,-1813.9317626953125,0.0,1773629993.9783487,0.0,28760064.0,6687.9794921875,0.12398119270801544,28760064.0,107.37890625,3237.175549774,0.0,124.4560546875,107.37890625,0.1357421875,891.486328125
0.0,5.72141516386182e-07,"{'path': 'media/html/render_29014016_b631f774eda5194980f0.html', 'size': 3844761.0, '_type': 'html-file', 'sha256': 'b631f774eda5194980f094ba89d190240d65abf0acae5a6c9c2593c250125b23'}",0.0,29069.251762034557,-16.506805419921875,-1801.3206787109375,0.0,1773630066.212025,0.0,29014016.0,7237.55322265625,0.11932337284088135,29014016.0,97.482421875,3286.508612014,0.0,116.943359375,97.482421875,0.1298828125,897.181640625
0.0,2.730193045863416e-05,,0.0,28982.985914291112,-16.50428581237793,-1813.2314453125,0.0,1773630066.4258115,0.0,29267968.0,6771.4306640625,0.13008961081504822,29267968.0,126.3212890625,3309.636278777,0.0,151.21484375,126.3212890625,0.1630859375,913.3310546875
0.0,-5.2736004363396205e-06,,0.0,29053.18531636098,-16.547597885131836,-1843.28955078125,0.0,1773630089.33906,0.0,29521920.0,6294.384765625,0.12473094463348389,29521920.0,112.572265625,3332.693616609,0.0,147.9970703125,112.572265625,0.16015625,860.4345703125
0.0,-2.4994478735607117e-06,,0.0,28945.132946500336,-16.454975128173828,-1945.893798828125,0.0,1773630112.3964603,0.0,29775872.0,6805.73779296875,0.13019666075706482,29775872.0,113.0400390625,3355.590947475,0.0,133.318359375,113.0400390625,0.150390625,939.146484375
0.0,1.202807766276237e-06,,0.0,29071.61609016866,-16.3806209564209,-2011.1982421875,0.0,1773630135.2937324,0.0,30029824.0,7111.94921875,0.13332144916057587,30029824.0,128.87109375,3378.640159317,0.0,171.943359375,128.87109375,0.1640625,963.533203125
0.0,-2.6431367587065324e-05,"{'path': 'media/html/render_30283776_346bbe6c767889cea0e3.html', 'size': 3847645.0, '_type': 'html-file', 'sha256': '346bbe6c767889cea0e3f1ad3c03718027761a8a9f91701a60a5d78e6f5f1401'}",0.0,28957.217405639643,-16.528520584106445,-1940.72509765625,0.0,1773630208.6855302,0.0,30283776.0,6829.23046875,0.12799112498760223,30283776.0,102.1162109375,3428.982130279,0.0,150.794921875,102.1162109375,0.1357421875,957.6767578125
0.0,3.124959403066896e-05,,0.0,29069.75395124434,-16.490388870239258,-1901.5966796875,0.0,1773630208.896172,0.0,30537728.0,6877.8349609375,0.11893961578607559,30537728.0,121.111328125,3452.248944564,0.0,141.16796875,121.111328125,0.1630859375,938.1201171875
0.0,3.317732534924289e-06,,0.0,28942.926774756117,-16.45628547668457,-1853.841064453125,0.0,1773630231.9518282,0.0,30791680.0,6970.384765625,0.13030847907066345,30791680.0,121.5576171875,3475.138933007,0.0,146.4990234375,121.5576171875,0.1494140625,935.84765625
0.0,-6.267577646212885e-06,,0.0,29037.02817422284,-16.381086349487305,-1868.49658203125,0.0,1773630254.8415513,0.0,31045632.0,6731.81884765625,0.13662691414356232,31045632.0,141.9033203125,3498.172706652,0.0,158.1123046875,141.9033203125,0.1640625,928.99609375
0.0,1.989306474570185e-05,,0.0,28989.887303608593,-16.37047004699707,-1993.6495361328125,0.0,1773630277.8754532,0.0,31299584.0,6949.76220703125,0.13686800003051758,31299584.0,102.6611328125,3521.056901164,0.0,124.13671875,102.6611328125,0.1318359375,911.580078125
0.0,-4.52296717412537e-06,"{'path': 'media/html/render_31553536_309b1bdd5dd1986263db.html', 'size': 3857477.0, '_type': 'html-file', 'sha256': '309b1bdd5dd1986263dbd6b790aaf6592efebe58dddf3010e4743cb63b5701bc'}",0.0,29108.63379179134,-16.491743087768555,-1800.75341796875,0.0,1773630351.5430012,0.0,31553536.0,6230.466796875,0.12719960510730743,31553536.0,133.21875,3571.839557088,0.0,158.3232421875,133.21875,0.16015625,850.50390625
0.0,2.9652162538695848e-06,,0.0,28974.218184629382,-16.401090621948242,-1869.33056640625,0.0,1773630351.7609801,0.0,31807488.0,7375.42724609375,0.1363372504711151,31807488.0,100.2880859375,3594.980823053,0.0,134.34375,100.2880859375,0.138671875,957.015625
0.0,9.848202353168745e-06,,0.0,28976.95018916938,-16.500783920288086,-1825.51953125,0.0,1773630374.6835659,0.0,32061440.0,6283.1083984375,0.14472241699695587,32061440.0,129.0029296875,3618.032615678,0.0,145.822265625,129.0029296875,0.150390625,889.3330078125
0.0,-1.3553044482250698e-06,,0.0,28937.919501841046,-16.525005340576172,-1948.935302734375,0.0,1773630397.7353272,0.0,32315392.0,7516.76025390625,0.13876190781593323,32315392.0,127.96484375,3640.917977952,0.0,141.2685546875,127.96484375,0.1455078125,973.966796875
0.0,-2.9801840355503373e-06,,0.0,29063.45205987789,-16.437170028686523,-1572.050537109375,0.0,1773630420.6206646,0.0,32569344.0,5487.50146484375,0.1417851597070694,32569344.0,118.0048828125,3663.964356445,0.0,147.1923828125,118.0048828125,0.1591796875,767.2958984375
0.0,1.5381130651803687e-05,"{'path': 'media/html/render_32823296_2b76a1e465e16cd45343.html', 'size': 3859077.0, '_type': 'html-file', 'sha256': '2b76a1e465e16cd453437bb22a41ba14badc7566917ae1a4b100e42de278f7a2'}",0.0,28960.124153733872,-16.532323837280273,-1931.673583984375,0.0,1773630492.9025576,0.0,32823296.0,6690.40625,0.13421300053596497,32823296.0,131.677734375,3713.199129449,0.0,153.296875,131.677734375,0.1572265625,904.7490234375
0.0,-3.309403473394923e-05,,0.0,29061.27063207408,-16.416200637817383,-1870.6162109375,0.0,1773630493.1098838,0.0,33077248.0,7376.44140625,0.14442795515060425,33077248.0,119.5244140625,3736.471943652,0.0,140.1171875,119.5244140625,0.1474609375,942.2001953125
0.0,2.0762792701134458e-05,,0.0,28940.056502171024,-16.380535125732422,-2096.419921875,0.0,1773630516.174843,0.0,33331200.0,7472.01171875,0.1415472775697708,33331200.0,141.208984375,3759.348021266,0.0,163.8603515625,141.208984375,0.1630859375,982.6201171875
0.0,-2.3321950720855966e-05,,0.0,29110.219280143803,-16.550426483154297,-1788.6199951171875,0.0,1773630539.050279,0.0,33585152.0,6432.6630859375,0.13394849002361298,33585152.0,111.822265625,3782.383513792,0.0,126.0166015625,111.822265625,0.138671875,850.5341796875
0.0,5.5378195611410774e-06,,0.0,29000.016973018366,-16.541780471801758,-1768.6036376953125,0.0,1773630562.0863855,0.0,33839104.0,6300.07080078125,0.13026189804077148,33839104.0,127.2080078125,3805.266913341,0.0,143.03515625,127.2080078125,0.150390625,848.07421875
0.0,5.395124026108533e-05,"{'path': 'media/html/render_34093056_112920dbf9a885603483.html', 'size': 3857917.0, '_type': 'html-file', 'sha256': '112920dbf9a885603483ee82c3692900740a54956d516d31bb7a33bae0bfaa2e'}",0.0,29082.568420446776,-16.39107322692871,-2019.780029296875,0.0,1773630635.742184,0.0,34093056.0,7241.92578125,0.1367473006248474,34093056.0,111.4814453125,3856.03874765,0.0,132.857421875,111.4814453125,0.1435546875,942.3056640625
0.0,-4.132540198042989e-05,,0.0,28973.91790049621,-16.534231185913086,-1993.303955078125,0.0,1773630635.9654903,0.0,34347008.0,7647.8330078125,0.13321611285209656,34347008.0,136.279296875,3879.193174855,0.0,165.2451171875,136.279296875,0.1640625,977.8427734375
0.0,4.2210303945466876e-05,,0.0,28999.25585746358,-16.493684768676758,-1749.6396484375,0.0,1773630658.8958063,0.0,34600960.0,7130.4794921875,0.1304333657026291,34600960.0,130.3544921875,3902.23675477,0.0,147.49609375,130.3544921875,0.15625,932.021484375
0.0,-4.528928911895491e-06,,0.0,28967.715785045053,-16.464946746826172,-1814.314453125,0.0,1773630681.9395058,0.0,34854912.0,6952.712890625,0.13262446224689484,34854912.0,117.2021484375,3925.116186007,0.0,148.798828125,117.2021484375,0.158203125,932.3818359375
0.0,-1.0773810572572984e-05,,0.0,29083.33153328177,-16.46429443359375,-1783.9921875,0.0,1773630704.8188963,0.0,35108864.0,6268.9697265625,0.1303904950618744,35108864.0,108.66015625,3948.147343823,0.0,150.9013671875,108.66015625,0.1396484375,822.587890625
0.0,-4.891910521109821e-06,"{'path': 'media/html/render_35362816_ebec077abde7c705876e.html', 'size': 3854069.0, '_type': 'html-file', 'sha256': 'ebec077abde7c705876ea3be92433d12bbe6eb333fbf7a2bce15c274304f5703'}",0.0,28996.31914705375,-16.390493392944336,-2019.198974609375,0.0,1773630778.341424,0.0,35362816.0,7093.630859375,0.14151491224765778,35362816.0,133.876953125,3998.637991137,0.0,156.7158203125,133.876953125,0.1630859375,966.8583984375
0.0,1.7206162738148123e-05,,0.0,29070.08954707044,-16.448604583740234,-2032.45263671875,0.0,1773630778.553528,0.0,35616768.0,7096.099609375,0.1417415589094162,35616768.0,144.1943359375,4021.915456196,0.0,172.8671875,144.1943359375,0.1748046875,967.66796875
0.0,1.424390484316973e-05,,0.0,28940.393041656676,-16.547101974487305,-1764.611572265625,0.0,1773630801.6182714,0.0,35870720.0,6869.8154296875,0.13677610456943512,35870720.0,92.6416015625,4044.864108107,0.0,133.1240234375,92.6416015625,0.12109375,923.0625
0.0,2.812225829984527e-06,,0.0,28903.350758654968,-16.528610229492188,-1868.059814453125,0.0,1773630824.5667806,0.0,36124672.0,7342.27783203125,0.14472928643226624,36124672.0,125.515625,4067.792960515,0.0,138.8798828125,125.515625,0.1455078125,944.9091796875
0.0,-1.5858105371080455e-06,,0.0,28933.564709300837,-16.52264976501465,-1798.0257568359375,0.0,1773630847.4956799,0.0,36378624.0,6521.794921875,0.1422010362148285,36378624.0,126.296875,4090.701727482,0.0,143.919921875,126.296875,0.1474609375,864.3818359375
0.0,-7.379728231171612e-06,"{'path': 'media/html/render_36632576_b90e0747def24ec0387e.html', 'size': 3859737.0, '_type': 'html-file', 'sha256': 'b90e0747def24ec0387e3eaabae2f1ee95b01701cd114c851cc2f3f775b37be6'}",0.0,29049.157813405058,-16.522552490234375,-1790.090087890625,0.0,1773630919.7169719,0.0,36632576.0,6921.14501953125,0.13168707489967346,36632576.0,146.5341796875,4140.013580056,0.0,161.36328125,146.5341796875,0.16796875,934.2509765625
0.0,5.652009349432774e-06,,0.0,28974.124394428545,-16.585403442382812,-1750.21435546875,0.0,1773630919.948295,0.0,36886528.0,6647.5107421875,0.12807373702526093,36886528.0,123.1005859375,4163.137599053,0.0,136.93359375,123.1005859375,0.14453125,895.97265625
0.0,-9.971126928576268e-07,,0.0,29106.914849793393,-16.58116912841797,-1800.736328125,0.0,1773630942.8403058,0.0,37140480.0,7065.3095703125,0.1310460865497589,37140480.0,99.8505859375,4186.082048881,0.0,144.037109375,99.8505859375,0.140625,912.2275390625
0.0,1.0098298844241071e-05,,0.0,29014.951285613533,-16.722972869873047,-1809.416748046875,0.0,1773630965.7847419,0.0,37394432.0,7121.17578125,0.12854474782943726,37394432.0,135.13671875,4208.959144588,0.0,148.9404296875,135.13671875,0.15234375,917.9296875
0.0,6.141417543403804e-06,,0.0,29148.1442095959,-16.72113609313965,-1815.8052978515625,0.0,1773630988.66162,0.0,37648384.0,7158.6220703125,0.11948343366384506,37648384.0,112.2158203125,4231.704048226,0.0,135.921875,112.2158203125,0.1318359375,922.9287109375
0.0,-3.4793411032296717e-06,"{'size': 3863565.0, '_type': 'html-file', 'sha256': 'e1adc1053bc42c325bcd5c13fa058fd0b3cc76c194e63f5fa3c34a1739ac18f5', 'path': 'media/html/render_37902336_e1adc1053bc42c325bcd.html'}",0.0,28977.632876636602,-16.68303680419922,-2069.201171875,0.0,1773631062.2362568,0.0,37902336.0,7462.44921875,0.12838545441627502,37902336.0,136.771484375,4282.532821783,0.0,167.8994140625,136.771484375,0.1689453125,980.416015625
0.0,1.1680482202791609e-05,,0.0,29152.638841006006,-16.717988967895508,-1842.2484130859375,0.0,1773631062.450125,0.0,38156288.0,6578.7431640625,0.12311477959156036,38156288.0,154.185546875,4305.53605344,0.0,171.89453125,154.185546875,0.1748046875,900.5927734375
0.0,2.3721420348010724e-06,,0.0,28880.8313209247,-16.72090721130371,-1820.2119140625,0.0,1773631085.2388268,0.0,38410240.0,6649.04443359375,0.11682985723018646,38410240.0,144.6630859375,4328.428700522,0.0,161.865234375,144.6630859375,0.1669921875,883.224609375
0.0,4.649781715215795e-07,,0.0,29096.976649004,-16.58675765991211,-1878.11376953125,0.0,1773631108.13132,0.0,38664192.0,7257.37890625,0.11737196892499924,38664192.0,102.3427734375,4351.188521904,0.0,136.93359375,102.3427734375,0.1416015625,937.017578125
0.0,-3.3644922950770706e-05,,0.0,28958.87225947778,-16.585954666137695,-1766.532958984375,0.0,1773631130.891432,0.0,38918144.0,6570.24169921875,0.12339353561401367,38918144.0,128.3037109375,4374.11549458,0.0,140.9326171875,128.3037109375,0.1494140625,859.8935546875
0.0,2.5732128051458858e-05,"{'path': 'media/html/render_39172096_401a24862584cdf3bd65.html', 'size': 3865457.0, '_type': 'html-file', 'sha256': '401a24862584cdf3bd657dae6fa33ff2e0907f8af923dd2b1bc831779407a1e8'}",0.0,28994.03492398331,-16.62529754638672,-1869.8824462890625,0.0,1773631202.883745,0.0,39172096.0,7079.38671875,0.11415230482816696,39172096.0,106.8154296875,4423.180321027,0.0,141.4599609375,106.8154296875,0.140625,928.7265625
0.0,-4.3686079152394086e-05,,0.0,28983.013516457366,-16.700664520263672,-2025.177490234375,0.0,1773631203.1034145,0.0,39426048.0,6933.25927734375,0.10826430469751358,39426048.0,139.7548828125,4446.322213975,0.0,175.5185546875,139.7548828125,0.17578125,933.994140625
0.0,2.490918086550664e-05,,0.0,29039.306509602324,-16.728580474853516,-1886.04931640625,0.0,1773631226.0250115,0.0,39680000.0,6792.0380859375,0.10803839564323425,39680000.0,82.4814453125,4469.344053085,0.0,134.994140625,82.4814453125,0.12890625,904.1396484375
0.0,3.3490348869236186e-05,,0.0,28954.99128791078,-16.546485900878906,-2107.09814453125,0.0,1773631249.0462494,0.0,39933952.0,7382.3173828125,0.11748266965150833,39933952.0,134.291015625,4492.232963124,0.0,157.4755859375,134.291015625,0.16796875,974.0966796875
0.0,8.662778782309033e-06,,0.0,29121.349606629403,-16.58527183532715,-2087.1083984375,0.0,1773631271.935855,0.0,40187904.0,7043.78564453125,0.11497624963521957,40187904.0,149.8017578125,4515.262114281,0.0,169.927734375,149.8017578125,0.1748046875,965.111328125
0.0,1.47008933026882e-07,"{'path': 'media/html/render_40441856_4d49af27c6bec3be197e.html', 'size': 3856929.0, '_type': 'html-file', 'sha256': '4d49af27c6bec3be197eaa538296c94cbdd35743286b4c571b955cc67952e360'}",0.0,28930.829878031705,-16.644866943359375,-1934.0260009765625,0.0,1773631346.0028222,0.0,40441856.0,7587.42529296875,0.11016392707824707,40441856.0,74.302734375,4566.299467675,0.0,109.3232421875,74.302734375,0.1005859375,943.3740234375
0.0,9.605172408555518e-07,,0.0,28989.33027452873,-16.66495704650879,-1932.380126953125,0.0,1773631346.239928,0.0,40695808.0,7327.3193359375,0.11500394344329834,40695808.0,116.669921875,4589.663650444,0.0,136.9853515625,116.669921875,0.1376953125,956.6318359375
0.0,2.2273527065408416e-05,,0.0,28817.457951327626,-16.56134033203125,-1954.927978515625,0.0,1773631369.3662229,0.0,40949760.0,7018.17041015625,0.11405861377716064,40949760.0,127.6865234375,4612.578031511,0.0,147.9677734375,127.6865234375,0.142578125,942.880859375
0.0,-2.4347858925466426e-05,,0.0,29045.179740110252,-16.585519790649414,-2008.826416015625,0.0,1773631392.280096,0.0,41203712.0,7351.4873046875,0.11253176629543304,41203712.0,117.4814453125,4635.661082041,0.0,149.9462890625,117.4814453125,0.15625,972.4638671875
0.0,3.6716373870149255e-05,,0.0,28918.1008585225,-16.671485900878906,-1952.1650390625,0.0,1773631415.3638084,0.0,41457664.0,7273.9482421875,0.10589440912008286,41457664.0,120.69140625,4658.602153567,0.0,147.59375,120.69140625,0.1552734375,966.576171875
0.0,-5.293131380312843e-06,"{'path': 'media/html/render_41711616_ec6fa9e5db5aa01a55fa.html', 'size': 3852817.0, '_type': 'html-file', 'sha256': 'ec6fa9e5db5aa01a55faf6d80960984a9357f82dde8ed6fd934fd5f097d5a2db'}",0.0,28975.47928831572,-16.651399612426758,-2047.3897705078125,0.0,1773631489.525295,0.0,41711616.0,7291.318359375,0.11266158521175385,41711616.0,77.87109375,4709.821917662,0.0,125.3818359375,77.87109375,0.0986328125,949.0966796875
0.0,8.180918484868016e-06,,0.0,28981.979654068724,-16.709758758544922,-1954.620361328125,0.0,1773631489.7388551,0.0,41965568.0,7266.9765625,0.1062268540263176,41965568.0,101.0068359375,4732.9621423,0.0,127.3515625,101.0068359375,0.138671875,968.7197265625
0.0,-8.180996701412369e-06,,0.0,29014.134853177544,-16.704744338989258,-1993.5262451171875,0.0,1773631512.6650677,0.0,42219520.0,7494.2001953125,0.099278524518013,42219520.0,102.9814453125,4756.045995721,0.0,143.1494140625,102.9814453125,0.1328125,967.060546875
0.0,-1.625206095923204e-05,,0.0,28948.34331078937,-16.618114471435547,-1948.9959716796875,0.0,1773631535.7487385,0.0,42473472.0,7542.76953125,0.11356842517852783,42473472.0,115.4931640625,4778.947588172,0.0,136.7861328125,115.4931640625,0.1416015625,978.5693359375
0.0,7.77514560468262e-06,,0.0,29049.038185992715,-16.666738510131836,-1954.48095703125,0.0,1773631558.6502469,0.0,42727424.0,7167.66796875,0.10625854879617691,42727424.0,116.9775390625,4802.013775384,0.0,157.732421875,116.9775390625,0.15625,959.951171875
0.0,-2.3729906388325617e-05,"{'sha256': '0b200b47a875f639a28215d549377ce964f1b8f6d6ccf59cf059a8a62ea19256', 'path': 'media/html/render_42981376_0b200b47a875f639a282.html', 'size': 3858369.0, '_type': 'html-file'}",0.0,28985.740080922635,-16.658790588378906,-1915.4420166015625,0.0,1773631631.1026645,0.0,42981376.0,7147.5498046875,0.11032913625240326,42981376.0,109.25390625,4851.399319966,0.0,131.572265625,109.25390625,0.1376953125,954.744140625
0.0,2.1526109776459634e-05,,0.0,29109.82388630149,-16.64211654663086,-1888.701416015625,0.0,1773631631.338412,0.0,43235328.0,7065.6162109375,0.11520227789878845,43235328.0,135.5146484375,4874.751529003,0.0,148.0302734375,135.5146484375,0.1533203125,934.5244140625
0.0,1.2774062270182185e-05,,0.0,28863.641921190298,-16.671537399291992,-1859.8310546875,0.0,1773631654.4541252,0.0,43489280.0,6541.63330078125,0.11305177956819534,43489280.0,118.6123046875,4897.673672214,0.0,142.7568359375,118.6123046875,0.1494140625,871.125
0.0,1.2814120054827072e-05,,0.0,29011.519891479158,-16.777467727661133,-1937.27587890625,0.0,1773631677.376256,0.0,43743232.0,7503.236328125,0.10559361428022385,43743232.0,142.470703125,4920.741895982,0.0,163.4384765625,142.470703125,0.16015625,981.080078125
0.0,-1.1471677680674475e-05,,0.0,28974.94094125098,-16.646915435791016,-1962.68310546875,0.0,1773631700.4444664,0.0,43997184.0,7100.453125,0.10932867974042892,43997184.0,140.4541015625,4943.622718841,0.0,155.6123046875,140.4541015625,0.1611328125,969.6962890625
0.0,-5.989773399051046e-06,"{'_type': 'html-file', 'sha256': '6501b62cee08d3fd3069287097b099802d0cea73a9df91cc4f3687be191baab1', 'path': 'media/html/render_44251136_6501b62cee08d3fd3069.html', 'size': 3853233.0}",0.0,29141.969343791538,-16.6614933013916,-2072.318359375,0.0,1773631774.540218,0.0,44251136.0,7214.5107421875,0.10767194628715515,44251136.0,118.1875,4994.836786572,0.0,136.0322265625,118.1875,0.1474609375,964.2705078125
0.0,-2.836635940184351e-05,,0.0,29039.652486858842,-16.60497283935547,-1997.6519775390625,0.0,1773631774.759354,0.0,44505088.0,6971.1162109375,0.10708929598331451,44505088.0,150.892578125,5017.976464855,0.0,167.0703125,150.892578125,0.1728515625,948.3251953125
0.0,6.079803642933257e-05,,0.0,29049.53730025973,-16.566570281982422,-1943.14501953125,0.0,1773631797.6791198,0.0,44759040.0,7089.8525390625,0.12388746440410614,44759040.0,128.9931640625,5041.031124019,0.0,148.05859375,128.9931640625,0.1552734375,955.232421875
0.0,-1.5092394278326537e-05,,0.0,29048.158835917995,-16.593124389648438,-2128.120361328125,0.0,1773631820.734071,0.0,45012992.0,7394.4580078125,0.11090968549251556,45012992.0,134.6708984375,5063.928365623,0.0,152.9033203125,134.6708984375,0.158203125,982.1416015625
