_runtime,training/log_alpha,training/alpha_loss,eval/episode_success_any,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success_easy,eval/episode_success_hard,eval/episode_dist,eval/episode_reward_near,step,_timestamp,eval/episode_reward_survive,render,eval/episode_success,training/sps,training/entropy,eval/episode_reward,training/actor_loss,eval/episode_reward_dist,_step
2853.857341809,0.0,-1.35151358335861e-05,0.298828125,-1667.9091796875,0.5620144605636597,274.3359375,0.0,6068.466796875,0.0,23173120.0,1773934782.4771967,939.337890625,,264.9970703125,22636.72046788806,0.0,264.9970703125,-51.96939468383789,0.0,23173120.0
2879.314903965,0.0,-2.3763459466863424e-05,0.34375,-1680.409912109375,0.5361827611923218,320.4609375,0.0,6125.197265625,0.0,23427072.0,1773934807.778373,977.107421875,,311.71875,22795.64559978797,0.0,311.71875,-52.085445404052734,0.0,23427072.0
2904.613097351,0.0,3.786689921980724e-05,0.28515625,-1627.68701171875,0.5617040991783142,248.3212890625,0.0,6149.8779296875,0.0,23681024.0,1773934833.23542,924.8916015625,,236.087890625,22698.65264259029,0.0,236.087890625,-51.89675521850586,0.0,23681024.0
2957.304291588,0.0,-5.506442175828852e-05,0.30859375,-1802.598876953125,0.5621730089187622,289.8046875,0.0,6267.53515625,0.0,23934976.0,1773934911.2259257,973.302734375,"{'path': 'media/html/render_23934976_27de91e943c0c059270c.html', 'size': 3865121.0, '_type': 'html-file', 'sha256': '27de91e943c0c059270cb784459cfa5218f022aa11768e2d0a8469f0bf684874'}",279.4892578125,22794.372852790042,0.0,279.4892578125,-52.21296310424805,0.0,23934976.0
2982.925001705,0.0,5.348201375454664e-05,0.298828125,-1672.7452392578125,0.5485311150550842,276.4150390625,0.0,6067.9609375,0.0,24188928.0,1773934911.4670017,942.1416015625,,264.21875,22681.69421782961,0.0,264.21875,-52.69182205200195,0.0,24188928.0
3008.299429992,0.0,1.7043834304786287e-05,0.3203125,-1632.46923828125,0.5431689620018005,299.93359375,0.0,5908.12890625,0.0,24442880.0,1773934936.8459833,937.076171875,,291.6142578125,22662.103632404418,0.0,291.6142578125,-52.48194122314453,0.0,24442880.0
3033.599705589,0.0,-2.815843436110299e-05,0.30859375,-1690.760986328125,0.5553668737411499,286.908203125,0.0,6206.0048828125,0.0,24696832.0,1773934962.2201858,963.3525390625,,265.302734375,22658.140991013403,0.0,265.302734375,-52.663169860839844,0.0,24696832.0
3059.157855574,0.0,7.529791037086397e-05,0.3125,-1632.522705078125,0.5483701229095459,288.8505859375,0.0,6000.9423828125,0.0,24950784.0,1773934987.5205579,938.5419921875,,274.796875,22773.694181868646,0.0,274.796875,-52.88045120239258,0.0,24950784.0
3112.038733127,0.0,-8.09090633993037e-05,0.3203125,-1775.6483154296875,0.5537657737731934,296.017578125,0.0,6222.1806640625,0.0,25204736.0,1773935065.960376,968.064453125,"{'path': 'media/html/render_25204736_4dff1968c59e1f28c939.html', 'size': 3870533.0, '_type': 'html-file', 'sha256': '4dff1968c59e1f28c9392fcd40085302e8205148785cbcdd437cf2cd18601d7a'}",280.509765625,22694.94509710155,0.0,280.509765625,-52.965267181396484,0.0,25204736.0
3137.566650899,0.0,-3.738555096788332e-05,0.3232421875,-1750.4296875,0.5480281710624695,304.82421875,0.0,6292.017578125,0.0,25458688.0,1773935066.1654994,973.9697265625,,289.7744140625,22777.09970546246,0.0,289.7744140625,-52.2022705078125,0.0,25458688.0
3162.872240047,0.0,0.00012957719445694238,0.3095703125,-1754.4832763671875,0.5602334141731262,283.4970703125,0.0,6072.61328125,0.0,25712640.0,1773935091.487545,951.1611328125,,252.2578125,22672.411541843005,0.0,252.2578125,-52.983436584472656,0.0,25712640.0
3188.299929126,0.0,3.101976835750975e-05,0.3203125,-1600.2081298828125,0.5307487845420837,302.7841796875,0.0,5788.05908203125,0.0,25966592.0,1773935116.7931843,929.0439453125,,292.0908203125,22791.712690081724,0.0,292.0908203125,-52.62489318847656,0.0,25966592.0
3213.601817403,0.0,3.0693623557453975e-05,0.306640625,-1801.0709228515625,0.529789924621582,286.0986328125,0.0,6405.43408203125,0.0,26220544.0,1773935142.2207084,983.3291015625,,272.09765625,22703.571628112084,0.0,272.09765625,-53.24161911010742,0.0,26220544.0
3266.287726067,0.0,-7.323777390411124e-05,0.2822265625,-1689.6187744140625,0.5342170596122742,261.4013671875,0.0,6592.52978515625,0.0,26474496.0,1773935220.2093983,966.427734375,"{'path': 'media/html/render_26474496_124e3a5a4434f6761533.html', 'size': 3858257.0, '_type': 'html-file', 'sha256': '124e3a5a4434f67615334c65a4cf680375d9a9f1103821ceb64d98eec5054e0b'}",252.0703125,22796.45351907361,0.0,252.0703125,-53.54395294189453,0.0,26474496.0
3291.887270549,0.0,1.7421081793145277e-05,0.333984375,-1715.350341796875,0.5266599655151367,309.2978515625,0.0,5973.796875,0.0,26728448.0,1773935220.4709911,976.1904296875,,295.84765625,22726.58954002224,0.0,295.84765625,-53.312408447265625,0.0,26728448.0
3317.332657832,0.0,5.886093640583567e-05,0.322265625,-1643.996826171875,0.526283323764801,294.83203125,0.0,5970.138671875,0.0,26982400.0,1773935245.8083165,950.828125,,285.4521484375,22745.122692395926,0.0,285.4521484375,-53.66477584838867,0.0,26982400.0
3342.641020545,0.0,2.5871311663649976e-05,0.2998046875,-1732.0145263671875,0.5221918225288391,277.1201171875,0.0,6269.5546875,0.0,27236352.0,1773935271.2536936,958.94140625,,265.4345703125,22739.209417446677,0.0,265.4345703125,-53.76432418823242,0.0,27236352.0
3368.144627451,0.0,1.0656642189132981e-05,0.31640625,-1783.377197265625,0.5067265629768372,295.1484375,0.0,6185.79931640625,0.0,27490304.0,1773935296.561996,977.62109375,,283.9033203125,22750.24065698623,0.0,283.9033203125,-53.253658294677734,0.0,27490304.0
3419.707592428,0.0,7.7269141911529e-05,0.2998046875,-1741.100830078125,0.5229781866073608,284.1416015625,0.0,6076.0703125,0.0,27744256.0,1773935373.6292212,951.1025390625,"{'path': 'media/html/render_27744256_51ebd5bc642bb5523725.html', 'size': 3860173.0, '_type': 'html-file', 'sha256': '51ebd5bc642bb5523725ba0b3b1aa47afb93eaea6bc129c9a1f73c1107d9a7be'}",260.052734375,22694.52296060995,0.0,260.052734375,-53.32762145996094,0.0,27744256.0
3445.402212268,0.0,-5.477911327034235e-05,0.3154296875,-1729.3284912109375,0.5030855536460876,294.650390625,0.0,6066.962890625,0.0,27998208.0,1773935373.83504,952.21484375,,285.6630859375,22760.668800878466,0.0,285.6630859375,-53.53477096557617,0.0,27998208.0
3470.697536724,0.0,-2.4553666662541218e-05,0.314453125,-1696.559326171875,0.500010073184967,296.125,0.0,6117.1552734375,0.0,28252160.0,1773935399.3232625,962.0859375,,287.1259765625,22671.403443224863,0.0,287.1259765625,-54.372894287109375,0.0,28252160.0
3496.194798041,0.0,1.045601129590068e-05,0.2978515625,-1705.0526123046875,0.49709224700927734,280.0849609375,0.0,6281.2470703125,0.0,28506112.0,1773935424.61836,966.1806640625,,271.7880859375,22784.157489019388,0.0,271.7880859375,-54.47175979614258,0.0,28506112.0
3521.516668748,0.0,8.364085806533694e-05,0.3193359375,-1848.873779296875,0.49017804861068726,297.6396484375,0.0,6192.8125,0.0,28760064.0,1773935450.115898,977.935546875,,286.8447265625,22650.519937291887,0.0,286.8447265625,-53.489410400390625,0.0,28760064.0
3574.329296219,0.0,-7.492255099350587e-05,0.3037109375,-1760.4591064453125,0.49045032262802124,285.3935546875,0.0,6365.42236328125,0.0,29014016.0,1773935528.2509475,963.07421875,"{'path': 'media/html/render_29014016_e9ce89974dc9c6b10871.html', 'size': 3863117.0, '_type': 'html-file', 'sha256': 'e9ce89974dc9c6b108712e7ccc0a2687dce074c6571b578fc801e98168ec2ec7'}",267.2841796875,22751.514311919193,0.0,267.2841796875,-54.2408447265625,0.0,29014016.0
3599.948401032,0.0,7.507417467422783e-05,0.3291015625,-1715.4105224609375,0.5053834915161133,305.8671875,0.0,5958.421875,0.0,29267968.0,1773935528.539282,962.55078125,,291.5615234375,22715.21111626698,0.0,291.5615234375,-54.15900421142578,0.0,29267968.0
3625.428687335,0.0,-5.468243034556508e-05,0.3330078125,-1691.330078125,0.48362258076667786,312.185546875,0.0,6066.81787109375,0.0,29521920.0,1773935553.869268,962.158203125,,299.9736328125,22752.167959766746,0.0,299.9736328125,-54.722930908203125,0.0,29521920.0
3650.734408913,0.0,0.00010442691564094275,0.3056640625,-1650.393798828125,0.49159809947013855,282.720703125,0.0,6152.87451171875,0.0,29775872.0,1773935579.3496857,950.5869140625,,270.6669921875,22683.377567945874,0.0,270.6669921875,-54.00167465209961,0.0,29775872.0
3676.212623409,0.0,-0.00013040474732406437,0.30859375,-1756.5323486328125,0.4953572750091553,292.1494140625,0.0,6322.109375,0.0,30029824.0,1773935604.6552525,976.81640625,,281.6640625,22785.030393313442,0.0,281.6640625,-54.157535552978516,0.0,30029824.0
3728.905730722,0.0,1.3855800716555677e-05,0.3134765625,-1730.6771240234375,0.4943207800388336,293.9375,0.0,6305.56689453125,0.0,30283776.0,1773935682.8273985,975.111328125,"{'path': 'media/html/render_30283776_6631c382e0b37ac9b1d0.html', 'size': 3863249.0, '_type': 'html-file', 'sha256': '6631c382e0b37ac9b1d09e8a9e087da4f1cc67b140b1aa7ea974d96b154bca51'}",283.4921875,22681.38752240772,0.0,283.4921875,-54.097572326660156,0.0,30283776.0
3754.596190063,0.0,3.280818646089756e-06,0.310546875,-1660.9107666015625,0.49460554122924805,290.591796875,0.0,6051.3671875,0.0,30537728.0,1773935683.0402565,957.30859375,,281.125,22804.11452181806,0.0,281.125,-54.7663459777832,0.0,30537728.0
3779.919121894,0.0,-1.685554343566764e-05,0.3486328125,-1788.1602783203125,0.4905712604522705,328.130859375,0.0,6037.9560546875,0.0,30791680.0,1773935708.5171623,984.044921875,,318.7421875,22698.849032154674,0.0,318.7421875,-54.93578338623047,0.0,30791680.0
3805.374215646,0.0,0.00010059656779048964,0.291015625,-1639.3369140625,0.48576638102531433,267.048828125,0.0,6008.1591796875,0.0,31045632.0,1773935733.8395195,917.6005859375,,232.2099609375,22733.994032163737,0.0,232.2099609375,-54.93642807006836,0.0,31045632.0
3830.655925852,0.0,3.8923739339224994e-05,0.3056640625,-1726.763671875,0.47054365277290344,283.6064453125,0.0,6094.0478515625,0.0,31299584.0,1773935759.2951846,944.8291015625,,273.59765625,22719.386614720563,0.0,273.59765625,-55.08711624145508,0.0,31299584.0
3883.970609086,0.0,-7.699416892137378e-05,0.298828125,-1642.4581298828125,0.4727933406829834,278.98828125,0.0,6184.97705078125,0.0,31553536.0,1773935837.8922367,962.1708984375,"{'path': 'media/html/render_31553536_07d15085ff51bbc1d4ef.html', 'size': 3870713.0, '_type': 'html-file', 'sha256': '07d15085ff51bbc1d4efdf2173b309f9d42b5bb5ae7993d4aa7fc4f98607edbc'}",269.8173828125,22831.21062449461,0.0,269.8173828125,-54.81584548950195,0.0,31553536.0
3909.530880997,0.0,4.69828701170627e-05,0.3017578125,-1668.363037109375,0.46624869108200073,283.9462890625,0.0,6415.52978515625,0.0,31807488.0,1773935838.1151333,964.3046875,,276.111328125,22711.45554506192,0.0,276.111328125,-55.04281997680664,0.0,31807488.0
3934.996986193,0.0,1.572536348248832e-05,0.34765625,-1674.2708740234375,0.48062989115715027,328.7412109375,0.0,5983.8056640625,0.0,32061440.0,1773935863.4515927,970.234375,,320.6826171875,22721.647004891624,0.0,320.6826171875,-55.21361541748047,0.0,32061440.0
3960.285732341,0.0,3.827230102615431e-05,0.326171875,-1616.5069580078125,0.4786910116672516,296.9443359375,0.0,6072.05517578125,0.0,32315392.0,1773935888.9178462,956.8857421875,,287.4775390625,22695.93933168733,0.0,287.4775390625,-55.5148811340332,0.0,32315392.0
3985.74449364,0.0,-7.226556772366166e-05,0.2607421875,-1596.76171875,0.4928026497364044,238.83203125,0.0,6203.2783203125,0.0,32569344.0,1773935914.20661,927.931640625,,226.7265625,22801.036226921657,0.0,226.7265625,-55.348087310791016,0.0,32569344.0
4037.151584037,0.0,7.498085324186832e-05,0.310546875,-1740.798583984375,0.4832882881164551,293.6025390625,0.0,6362.13525390625,0.0,32823296.0,1773935991.0731986,977.123046875,"{'sha256': '807c47eb50481943405c017b1116ab3692db5fe3b1c9aba22e1f0634768ac901', 'path': 'media/html/render_32823296_807c47eb50481943405c.html', 'size': 3861717.0, '_type': 'html-file'}",285.6767578125,22707.04769972355,0.0,285.6767578125,-55.44886016845703,0.0,32823296.0
4062.947560228,0.0,-1.8646198441274464e-05,0.306640625,-1579.7401123046875,0.4663018584251404,280.927734375,0.0,6134.802734375,0.0,33077248.0,1773935991.3695498,954.4736328125,,271.8837890625,22784.179907834983,0.0,271.8837890625,-56.06821823120117,0.0,33077248.0
4088.20695037,0.0,9.004993626149371e-05,0.3046875,-1659.40576171875,0.44838306307792664,288.6396484375,0.0,6042.4052734375,0.0,33331200.0,1773936016.8684716,948.7001953125,,278.9296875,22658.99125128146,0.0,278.9296875,-55.97508239746094,0.0,33331200.0
4113.648386391,0.0,-2.1026640752097592e-05,0.3271484375,-1713.03125,0.46295979619026184,305.625,0.0,6111.01953125,0.0,33585152.0,1773936042.1279025,958.154296875,,290.3134765625,22855.267937507288,0.0,290.3134765625,-55.74717330932617,0.0,33585152.0
4138.91831108,0.0,-1.7217043932760134e-05,0.3271484375,-1710.431884765625,0.46143990755081177,306.1142578125,0.0,6002.40234375,0.0,33839104.0,1773936067.5693455,953.3427734375,,296.576171875,22760.54429321418,0.0,296.576171875,-55.55879592895508,0.0,33839104.0
4192.247772694,0.0,-8.562110451748595e-06,0.3193359375,-1698.746337890625,0.4576953947544098,295.3837890625,0.0,6095.84375,0.0,34093056.0,1773936146.169426,938.7392578125,"{'size': 3861765.0, '_type': 'html-file', 'sha256': '4c63574640495caefa8fe82efd452945e886ad1b46523f0ccff7c1261d95757e', 'path': 'media/html/render_34093056_4c63574640495caefa8f.html'}",287.4609375,22843.63785296564,0.0,287.4609375,-55.974571228027344,0.0,34093056.0
4217.819465484,0.0,8.679521852172911e-05,0.3212890625,-1569.66015625,0.44539132714271545,299.1748046875,0.0,5712.05078125,0.0,34347008.0,1773936146.4136696,931.05078125,,290.013671875,22751.248003713157,0.0,290.013671875,-56.05097579956055,0.0,34347008.0
4243.268347228,0.0,-0.00016746421169955283,0.33984375,-1802.303466796875,0.4403204023838043,319.974609375,0.0,6181.455078125,0.0,34600960.0,1773936171.7404723,975.376953125,,308.3408203125,22769.437370648226,0.0,308.3408203125,-56.14446258544922,0.0,34600960.0
4268.534199645,0.0,7.223511056508869e-05,0.3046875,-1660.00439453125,0.461933434009552,282.875,0.0,6306.615234375,0.0,34854912.0,1773936197.1894646,958.13671875,,275.1796875,22741.85830870606,0.0,275.1796875,-55.807552337646484,0.0,34854912.0
4294.000002419,0.0,-2.0568844774970785e-05,0.33203125,-1840.0906982421875,0.4468344449996948,319.826171875,0.0,6045.00537109375,0.0,35108864.0,1773936222.4550838,980.3642578125,,288.462890625,22849.661451873257,0.0,288.462890625,-56.504661560058594,0.0,35108864.0
4347.036280224,0.0,7.514900789828971e-05,0.29296875,-1598.5240478515625,0.4584079086780548,267.341796875,0.0,5724.263671875,0.0,35362816.0,1773936300.957788,884.314453125,"{'path': 'media/html/render_35362816_fe00afae6b731ff21ff4.html', 'size': 3863513.0, '_type': 'html-file', 'sha256': 'fe00afae6b731ff21ff4c88f058345c6fdbfb7e7929bc2411b8ec3009bc48075'}",257.11328125,22704.521125974283,0.0,257.11328125,-55.45240020751953,0.0,35362816.0
4372.727372222,0.0,-2.632074938446749e-05,0.3251953125,-1622.94970703125,0.4568525552749634,307.30078125,0.0,6258.7236328125,0.0,35616768.0,1773936301.171158,979.7275390625,,298.3564453125,22829.126544743507,0.0,298.3564453125,-56.06974411010742,0.0,35616768.0
4398.056717309,0.0,7.472458673873916e-05,0.296875,-1672.2989501953125,0.46081462502479553,277.9111328125,0.0,6410.31298828125,0.0,35870720.0,1773936326.6481783,970.7763671875,,265.6201171875,22710.911734357494,0.0,265.6201171875,-55.913516998291016,0.0,35870720.0
4423.390224247,0.0,3.346561788930558e-05,0.3125,-1597.094970703125,0.4562844932079315,291.3623046875,0.0,6132.03466796875,0.0,36124672.0,1773936351.9777203,957.5537109375,,282.41796875,22743.479699630727,0.0,282.41796875,-55.82608413696289,0.0,36124672.0
4448.706590884,0.0,-4.503056698013097e-05,0.322265625,-1762.81640625,0.4469490647315979,307.283203125,0.0,6283.44287109375,0.0,36378624.0,1773936377.3114028,982.3486328125,,291.4716796875,22716.53559761082,0.0,291.4716796875,-55.73985290527344,0.0,36378624.0
4500.537322925,0.0,2.4393202693318017e-06,0.2861328125,-1594.1431884765625,0.4434645175933838,266.375,0.0,6416.1201171875,0.0,36632576.0,1773936454.4589672,958.720703125,"{'path': 'media/html/render_36632576_a9ad0b2046eaf68e237f.html', 'size': 3870813.0, '_type': 'html-file', 'sha256': 'a9ad0b2046eaf68e237f132d97974600227c3d694fd939d56f9a9f88591b0a00'}",257.1103515625,22842.71783334884,0.0,257.1103515625,-56.38710403442383,0.0,36632576.0
4526.127632594,0.0,8.167674241121858e-05,0.294921875,-1618.6014404296875,0.4472489356994629,278.1630859375,0.0,6573.75244140625,0.0,36886528.0,1773936454.7432625,961.720703125,,268.9482421875,22754.982719424865,0.0,268.9482421875,-55.86533737182617,0.0,36886528.0
4551.404327221,0.0,-6.761747499695048e-05,0.33203125,-1667.7193603515625,0.4584394097328186,310.9951171875,0.0,6097.8798828125,0.0,37140480.0,1773936480.0485554,971.8037109375,,303.8662109375,22810.43138692659,0.0,303.8662109375,-56.033424377441406,0.0,37140480.0
4576.676110286,0.0,-5.484214852913283e-05,0.298828125,-1607.7430419921875,0.46707746386528015,264.2060546875,0.0,6431.6298828125,0.0,37394432.0,1773936505.3253012,958.0205078125,,255.5419921875,22837.299157882655,0.0,255.5419921875,-57.09409713745117,0.0,37394432.0
4601.805031561,0.0,3.4480388421798125e-05,0.294921875,-1666.7340087890625,0.45391738414764404,272.4755859375,0.0,6652.259765625,0.0,37648384.0,1773936530.597082,965.9306640625,,260.98046875,22865.93152499124,0.0,260.98046875,-56.55393600463867,0.0,37648384.0
4654.841056201,0.0,-3.265493069193326e-05,0.298828125,-1631.382568359375,0.4541587829589844,254.7373046875,0.0,6388.9931640625,0.0,37902336.0,1773936608.7627425,955.09375,"{'path': 'media/html/render_37902336_5943dc9e1c37a288320e.html', 'size': 3859749.0, '_type': 'html-file', 'sha256': '5943dc9e1c37a288320e01a9d39f541f4bf331feefc4783d6a602ae91d846e39'}",247.4462890625,22775.675621754635,0.0,247.4462890625,-56.70140075683594,0.0,37902336.0
4680.244868002,0.0,0.00010771938104880974,0.2978515625,-1648.82958984375,0.4430655241012573,281.07421875,0.0,6352.43408203125,0.0,38156288.0,1773936608.9834583,970.689453125,,271.9482421875,22820.023984560008,0.0,271.9482421875,-56.751487731933594,0.0,38156288.0
4705.53954246,0.0,-3.4919077734230086e-05,0.318359375,-1576.4404296875,0.4311443269252777,298.0205078125,0.0,6232.81884765625,0.0,38410240.0,1773936634.165929,974.2705078125,,290.9521484375,22681.971941312284,0.0,290.9521484375,-56.53643035888672,0.0,38410240.0
4730.68942422,0.0,4.871083365287632e-05,0.3173828125,-1683.154541015625,0.4483969807624817,299.4560546875,0.0,6196.66015625,0.0,38664192.0,1773936659.4605067,973.990234375,,291.6396484375,22818.183910744225,0.0,291.6396484375,-56.607635498046875,0.0,38664192.0
4756.011023141,0.0,-1.3525613212550525e-05,0.3134765625,-1645.76953125,0.4378967881202698,293.66015625,0.0,6279.4580078125,0.0,38918144.0,1773936684.610394,972.0263671875,,282.5654296875,22747.77781968847,0.0,282.5654296875,-56.52320098876953,0.0,38918144.0
4807.823892254,0.0,2.3684526240685955e-05,0.345703125,-1688.3974609375,0.4382402002811432,327.064453125,0.0,6211.0048828125,0.0,39172096.0,1773936761.7455144,989.99609375,"{'sha256': '8e20b2cf74b49c59b0322384098234cebfb0f0df29a717d31bbda30fadeee48b', 'path': 'media/html/render_39172096_8e20b2cf74b49c59b032.html', 'size': 3864849.0, '_type': 'html-file'}",314.7705078125,22768.532565239002,0.0,314.7705078125,-56.73934555053711,0.0,39172096.0
4833.371582946,0.0,-1.6380903616664e-05,0.306640625,-1509.5245361328125,0.4350292384624481,285.5048828125,0.0,5522.50927734375,0.0,39426048.0,1773936761.9656866,876.1923828125,,276.7978515625,22783.965956154287,0.0,276.7978515625,-56.92186737060547,0.0,39426048.0
4858.806224897,0.0,1.718630301184021e-05,0.306640625,-1654.815185546875,0.424964040517807,278.4765625,0.0,6012.052734375,0.0,39680000.0,1773936787.2925143,944.7412109375,,265.7333984375,22786.316233461446,0.0,265.7333984375,-56.65559768676758,0.0,39680000.0
4884.088534802,0.0,-8.185207661881577e-06,0.2763671875,-1568.2745361328125,0.41276225447654724,254.64453125,0.0,6625.31689453125,0.0,39933952.0,1773936812.7269301,956.2578125,,246.72265625,22695.470251014034,0.0,246.72265625,-56.6607551574707,0.0,39933952.0
4909.491928056,0.0,-1.6714566299924627e-05,0.27734375,-1522.6722412109375,0.4024809002876282,243.5810546875,0.0,6166.8935546875,0.0,40187904.0,1773936838.009436,914.1376953125,,234.662109375,22859.28168368832,0.0,234.662109375,-57.2822151184082,0.0,40187904.0
4962.710665897,0.0,2.6262028768542223e-05,0.3037109375,-1603.04150390625,0.42441651225090027,284.673828125,0.0,6409.6376953125,0.0,40441856.0,1773936916.6323133,972.8896484375,"{'size': 3862293.0, '_type': 'html-file', 'sha256': '294209d22d1652505b45ba35019db9baaa2524c939ad9e9d212e65c61005e75d', 'path': 'media/html/render_40441856_294209d22d1652505b45.html'}",275.05078125,22759.478252103374,0.0,275.05078125,-56.984535217285156,0.0,40441856.0
4988.483090048,0.0,2.346280962228775e-05,0.3203125,-1676.462890625,0.427776575088501,298.4892578125,0.0,6180.0263671875,0.0,40695808.0,1773936916.8978217,977.4765625,,289.1806640625,22782.360228398557,0.0,289.1806640625,-57.24686050415039,0.0,40695808.0
5013.781669215,0.0,2.5517233552818652e-06,0.3203125,-1593.9193115234375,0.42874807119369507,295.9677734375,0.0,6176.9853515625,0.0,40949760.0,1773936942.4035156,963.392578125,,286.5283203125,22709.2504401715,0.0,286.5283203125,-57.36452102661133,0.0,40949760.0
5039.237194798,0.0,-4.481478754314594e-05,0.3212890625,-1655.702880859375,0.4340182840824127,299.1474609375,0.0,6279.93701171875,0.0,41203712.0,1773936967.7026796,974.5556640625,,288.1171875,22811.74452296372,0.0,288.1171875,-56.401634216308594,0.0,41203712.0
5064.516015828,0.0,-3.6197995996190002e-06,0.3046875,-1666.3079833984375,0.4500226080417633,288.0791015625,0.0,6344.236328125,0.0,41457664.0,1773936993.1578095,983.75,,279.9599609375,22775.344465018446,0.0,279.9599609375,-57.48077392578125,0.0,41457664.0
5116.621558344,0.0,3.868691055686213e-05,0.3154296875,-1702.06787109375,0.4359888434410095,296.2236328125,0.0,6194.6103515625,0.0,41711616.0,1773937070.543205,980.95703125,"{'path': 'media/html/render_41711616_65a85c66657b5c05c3e3.html', 'size': 3863913.0, '_type': 'html-file', 'sha256': '65a85c66657b5c05c3e3925033585ecc3c698c76177a6819977301eee1e86b35'}",287.4169921875,22871.242987270416,0.0,287.4169921875,-57.5433235168457,0.0,41711616.0
5142.20055087,0.0,5.8504942899162415e-06,0.3056640625,-1574.17724609375,0.434379905462265,289.2197265625,0.0,6277.98046875,0.0,41965568.0,1773937070.77688,978.4501953125,,279.5068359375,22783.314378636176,0.0,279.5068359375,-57.20587921142578,0.0,41965568.0
5167.686345254,0.0,8.355323370778933e-05,0.3251953125,-1650.4552001953125,0.4221693277359009,307.6103515625,0.0,5915.0146484375,0.0,42219520.0,1773937096.1214466,957.1845703125,,296.26953125,22735.575478689578,0.0,296.26953125,-57.20110321044922,0.0,42219520.0
5193.00789436,0.0,-6.166514504002407e-05,0.359375,-1610.220703125,0.4185658097267151,342.43359375,0.0,6062.2607421875,0.0,42473472.0,1773937121.6072102,988.4521484375,,333.0283203125,22733.948421444205,0.0,333.0283203125,-57.476871490478516,0.0,42473472.0
5218.494664582,0.0,2.9506738428608514e-05,0.318359375,-1710.474365234375,0.42560335993766785,303.193359375,0.0,6396.39453125,0.0,42727424.0,1773937146.9288945,980.8388671875,,290.150390625,22754.09413088113,0.0,290.150390625,-56.48347091674805,0.0,42727424.0
5271.630839003,0.0,1.331842940999195e-05,0.28515625,-1620.2874755859375,0.4148884415626526,264.15234375,0.0,6231.87451171875,0.0,42981376.0,1773937225.5524566,941.1962890625,"{'size': 3868189.0, '_type': 'html-file', 'sha256': '877cb4294894c751328ec434993d5568799b1351ecf3f082ddb6514036a26864', 'path': 'media/html/render_42981376_877cb4294894c751328e.html'}",253.90234375,22712.69047463031,0.0,253.90234375,-56.97344207763672,0.0,42981376.0
5297.374717065,0.0,-4.028429975733161e-05,0.3017578125,-1643.7574462890625,0.4287828207015991,284.7666015625,0.0,6301.15869140625,0.0,43235328.0,1773937225.7739453,961.837890625,,275.2333984375,22868.911001587392,0.0,275.2333984375,-57.50276565551758,0.0,43235328.0
5322.714655677,0.0,5.288819738780148e-05,0.318359375,-1671.658447265625,0.41530802845954895,302.9443359375,0.0,5804.59521484375,0.0,43489280.0,1773937251.2957501,947.04296875,,297.0859375,22689.816211387468,0.0,297.0859375,-57.3978271484375,0.0,43489280.0
5348.172824531,0.0,2.146551378245931e-05,0.3125,-1652.81591796875,0.4141784906387329,292.3115234375,0.0,6187.23828125,0.0,43743232.0,1773937276.6355402,969.3388671875,,284.5400390625,22720.532262277346,0.0,284.5400390625,-57.36541748046875,0.0,43743232.0
5373.445088955,0.0,1.0438881872687489e-05,0.3046875,-1696.9288330078125,0.40467244386672974,289.1201171875,0.0,6091.689453125,0.0,43997184.0,1773937302.093805,970.2197265625,,281.5107421875,22771.583103089873,0.0,281.5107421875,-57.82067108154297,0.0,43997184.0
5427.135066526,0.0,2.354883872612845e-05,0.3017578125,-1659.89208984375,0.4152555763721466,282.3515625,0.0,6384.435546875,0.0,44251136.0,1773937381.0566795,979.5986328125,"{'sha256': 'e0c1e301a0444a9fdf77cba76e10e6d3df78dfb5dd526e035ece2394667ef1e8', 'path': 'media/html/render_44251136_e0c1e301a0444a9fdf77.html', 'size': 3855233.0, '_type': 'html-file'}",275.513671875,22860.893366628927,0.0,275.513671875,-57.62308120727539,0.0,44251136.0
5452.757809593,0.0,1.7094762370106764e-05,0.2958984375,-1597.5242919921875,0.4017910957336426,279.9296875,0.0,6090.2412109375,0.0,44505088.0,1773937381.3542194,966.240234375,,270.087890625,22745.316486973683,0.0,270.087890625,-57.34788513183594,0.0,44505088.0
5478.203905339,0.0,1.8082495444105007e-05,0.3154296875,-1660.6705322265625,0.3992270231246948,297.759765625,0.0,6197.984375,0.0,44759040.0,1773937406.6786914,979.18359375,,287.0224609375,22790.938754951723,0.0,287.0224609375,-57.93964767456055,0.0,44759040.0
5503.499532028,0.0,-4.318327046348713e-05,0.35546875,-1816.8553466796875,0.415697306394577,335.4765625,0.0,6128.796875,0.0,45012992.0,1773937432.1248524,986.6767578125,,326.0107421875,22814.247618719604,0.0,326.0107421875,-57.178802490234375,0.0,45012992.0
5528.942613538,0.0,3.5837801988236606e-05,0.3154296875,-1733.8895263671875,0.40697890520095825,301.521484375,0.0,6229.365234375,0.0,45266944.0,1773937457.4206336,982.9404296875,,291.8779296875,22813.445766978697,0.0,291.8779296875,-57.35651779174805,0.0,45266944.0
