eval/episode_success_easy,eval/episode_reward_dist,training/critic_loss,training/sps,training/log_alpha,training/alpha_loss,_timestamp,training/actor_loss,eval/episode_success,eval/episode_success_any,eval/episode_success_hard,step,eval/episode_reward_near,eval/episode_reward_survive,eval/episode_dist,eval/episode_reward,training/entropy,_step,render,_runtime,eval/episode_reward_ctrl
299.5859375,0.0,0.6064488887786865,22796.347647162773,0.0,-2.0285067876102403e-05,1773928473.6596699,-53.724666595458984,286.3974609375,0.32421875,0.0,22919168.0,0.0,967.8759765625,6170.712890625,286.3974609375,0.0,22919168.0,,2828.606188386,-1784.173095703125
298.5078125,0.0,0.6157278418540955,22693.51772971737,0.0,1.4846660633338615e-05,1773928499.1354375,-54.04791259765625,266.6572265625,0.3203125,0.0,23173120.0,0.0,982.5283203125,6160.10205078125,266.6572265625,0.0,23173120.0,,2853.903565209,-1825.0892333984375
301.970703125,0.0,0.6155630946159363,22808.21288227163,0.0,1.3130586921761278e-05,1773928524.4328716,-54.55841064453125,291.126953125,0.3212890625,0.0,23427072.0,0.0,960.2392578125,5976.333984375,291.126953125,0.0,23427072.0,,2879.352256143,-1678.804931640625
303.7197265625,0.0,0.6044710874557495,22727.107915687327,0.0,0.0001226714375661686,1773928549.8809679,-54.456329345703125,294.9365234375,0.32421875,0.0,23681024.0,0.0,970.6455078125,6115.7900390625,294.9365234375,0.0,23681024.0,,2904.628628463,-1720.0966796875
323.19140625,0.0,0.6188076734542847,22842.025662969772,0.0,-8.55985636007972e-05,1773928627.45952,-54.62036895751953,257.8095703125,0.34765625,0.0,23934976.0,0.0,978.9755859375,5698.845703125,257.8095703125,0.0,23934976.0,"{'path': 'media/html/render_23934976_2dbe55c5e07df1511aa4.html', 'size': 3867333.0, '_type': 'html-file', 'sha256': '2dbe55c5e07df1511aa4bf5d9c1e26308b7d36df558f5d2e80fd7f409987a680'}",2956.929544241,-1976.767578125
303.8095703125,0.0,0.6271587014198303,22693.732403584032,0.0,8.748142863623798e-05,1773928627.6811306,-54.310665130615234,295.3330078125,0.326171875,0.0,24188928.0,0.0,992.359375,6261.59521484375,295.3330078125,0.0,24188928.0,,2982.498461326,-1748.421630859375
298.107421875,0.0,0.6004390120506287,22737.695418271243,0.0,-8.207559585571289e-05,1773928653.0278108,-54.86037063598633,261.7216796875,0.3193359375,0.0,24442880.0,0.0,965.2607421875,5973.1982421875,261.7216796875,0.0,24442880.0,,3007.820240701,-1746.29296875
299.9423828125,0.0,0.6193431615829468,22759.514239088814,0.0,6.79067088640295e-05,1773928678.3493855,-55.552223205566406,289.6484375,0.3203125,0.0,24696832.0,0.0,971.458984375,6137.046875,289.6484375,0.0,24696832.0,,3033.100537428,-1668.40869140625
308.720703125,0.0,0.5832472443580627,22819.837226024523,0.0,5.027106817578897e-05,1773928703.6297762,-54.782188415527344,298.302734375,0.3330078125,0.0,24950784.0,0.0,970.2763671875,6009.3896484375,298.302734375,0.0,24950784.0,,3058.642785631,-1693.373291015625
317.970703125,0.0,0.6098385453224182,22726.30635881415,0.0,-7.6245819400355686e-06,1773928781.4246342,-55.279972076416016,308.130859375,0.33984375,0.0,25204736.0,0.0,971.3037109375,5951.21826171875,308.130859375,0.0,25204736.0,"{'_type': 'html-file', 'sha256': 'cadf3297120a47514f5f492a6745d220c06b37306618eb4bae1458ed8adea19b', 'path': 'media/html/render_25204736_cadf3297120a47514f5f.html', 'size': 3863169.0}",3110.894679363,-1810.561767578125
297.8291015625,0.0,0.6002342700958252,22857.094868245276,0.0,1.673722181294579e-05,1773928781.6222093,-55.58877944946289,288.265625,0.3203125,0.0,25458688.0,0.0,977.732421875,6062.30712890625,288.265625,0.0,25458688.0,,3136.390989078,-1648.6796875
312.1826171875,0.0,0.575389564037323,22725.34921977826,0.0,-3.0008313842699863e-06,1773928806.9203763,-55.36802673339844,301.787109375,0.33203125,0.0,25712640.0,0.0,975.751953125,6073.2529296875,301.787109375,0.0,25712640.0,,3161.665309946,-1755.458740234375
301.4384765625,0.0,0.57317054271698,22851.799289494058,0.0,-6.007054616929963e-05,1773928832.1945372,-55.55671691894531,288.419921875,0.3203125,0.0,25966592.0,0.0,988.7626953125,6123.1904296875,288.419921875,0.0,25966592.0,,3187.050467977,-1739.978271484375
311.6875,0.0,0.5777360796928406,22786.9158218829,0.0,0.00010237909737043083,1773928857.5790942,-56.250518798828125,301.30859375,0.3310546875,0.0,26220544.0,0.0,980.1484375,6057.72412109375,301.30859375,0.0,26220544.0,,3212.336132292,-1828.0054931640625
281.75,0.0,0.5626881718635559,22829.12165183657,0.0,2.9880471629439853e-05,1773928934.0057309,-56.247432708740234,268.01953125,0.31640625,0.0,26474496.0,0.0,941.189453125,5802.75390625,268.01953125,0.0,26474496.0,"{'path': 'media/html/render_26474496_449ee2aa80d337416515.html', 'size': 3856481.0, '_type': 'html-file', 'sha256': '449ee2aa80d337416515400edd7bc22a3cba25c425147fcc3156916a6db793e3'}",3263.47577445,-1640.630126953125
313.0986328125,0.0,0.5658831000328064,22766.764046244523,0.0,2.0262656107661314e-05,1773928934.2448666,-56.15315246582031,305.3955078125,0.3359375,0.0,26728448.0,0.0,969.078125,5984.51611328125,305.3955078125,0.0,26728448.0,,3289.021135943,-1668.22607421875
304.3818359375,0.0,0.5652338862419128,22819.619670852182,0.0,-2.6502125365368556e-06,1773928959.5501258,-56.129066467285156,295.2373046875,0.3291015625,0.0,26982400.0,0.0,967.30859375,5963.154296875,295.2373046875,0.0,26982400.0,,3314.459156666,-1747.8240966796875
323.896484375,0.0,0.5559931397438049,22755.199530006572,0.0,0.00010340476001147181,1773928984.988352,-56.70306396484375,313.5908203125,0.3486328125,0.0,27236352.0,0.0,960.70703125,5731.68310546875,313.5908203125,0.0,27236352.0,,3339.732708983,-1678.4580078125
307.966796875,0.0,0.5598049163818359,22827.52080529324,0.0,-0.00010432000271975994,1773929010.2616634,-57.036861419677734,300.021484375,0.3310546875,0.0,27490304.0,0.0,954.33984375,5764.048828125,300.021484375,0.0,27490304.0,,3365.200293854,-1661.4918212890625
239.2646484375,0.0,0.51795494556427,22759.15388805956,0.0,-8.85858025867492e-06,1773929088.0131106,-57.02721405029297,232.11328125,0.2568359375,0.0,27744256.0,0.0,932.3994140625,6110.47265625,232.11328125,0.0,27744256.0,"{'sha256': '1a4f9fabe651d0200eaf62f909c1cf1e0c6eed61c00c718c50c5ed5f8e641ed9', 'path': 'media/html/render_27744256_1a4f9fabe651d0200eaf.html', 'size': 3859961.0, '_type': 'html-file'}",3417.48317812,-1590.7991943359375
292.7490234375,0.0,0.5296510457992554,22827.606419459156,0.0,7.735585677437484e-05,1773929088.21647,-57.3946418762207,284.6005859375,0.31640625,0.0,27998208.0,0.0,967.1455078125,6001.8310546875,284.6005859375,0.0,27998208.0,,3443.164813144,-1723.710693359375
273.8388671875,0.0,0.5067543387413025,22686.94023501852,0.0,5.278587309476279e-07,1773929113.6941478,-56.68109130859375,254.29296875,0.2939453125,0.0,28252160.0,0.0,974.6904296875,6275.4404296875,254.29296875,0.0,28252160.0,,3468.44044949,-1764.796630859375
318.037109375,0.0,0.5051461458206177,22824.541343203502,0.0,-1.2750514315484907e-06,1773929138.9695783,-57.60908889770508,308.033203125,0.3408203125,0.0,28506112.0,0.0,980.935546875,5997.37255859375,308.033203125,0.0,28506112.0,,3493.881971073,-1704.2633056640625
298.7197265625,0.0,0.4963948726654053,22754.598206783183,0.0,4.0114533476298675e-05,1773929164.411167,-57.2204475402832,290.84765625,0.328125,0.0,28760064.0,0.0,964.8935546875,6052.4765625,290.84765625,0.0,28760064.0,,3519.140635502,-1669.511474609375
285.0458984375,0.0,0.5100160241127014,22878.3376218479,0.0,-5.918148599448614e-05,1773929242.1773555,-58.152400970458984,277.1103515625,0.3046875,0.0,29014016.0,0.0,954.2236328125,6082.4140625,277.1103515625,0.0,29014016.0,"{'path': 'media/html/render_29014016_df803f998343307709bc.html', 'size': 3856953.0, '_type': 'html-file', 'sha256': 'df803f998343307709bc1b690e0e1be5a3ae20cc1386e40fc1dd626ea81739e8'}",3571.64736857,-1631.7437744140625
276.640625,0.0,0.4952685534954071,22764.70144564307,0.0,7.614295464009047e-05,1773929242.3834238,-57.77496337890625,241.6083984375,0.30078125,0.0,29267968.0,0.0,936.4189453125,5923.68115234375,241.6083984375,0.0,29267968.0,,3597.169607737,-1693.7042236328125
295.1123046875,0.0,0.48712414503097534,22791.218672491486,0.0,-2.910991861426737e-05,1773929267.6982422,-57.8192138671875,282.45703125,0.3173828125,0.0,29521920.0,0.0,972.6669921875,6066.5634765625,282.45703125,0.0,29521920.0,,3622.630828226,-1721.1287841796875
318.857421875,0.0,0.47462910413742065,22714.61820173518,0.0,8.538508700439706e-05,1773929293.1599548,-57.983097076416016,306.1640625,0.33984375,0.0,29775872.0,0.0,979.306640625,5887.443359375,306.1640625,0.0,29775872.0,,3647.885267572,-1807.59912109375
309.3837890625,0.0,0.473670095205307,22896.994670425738,0.0,-0.00010629650205373764,1773929318.414461,-59.26694107055664,299.208984375,0.3291015625,0.0,30029824.0,0.0,974.3134765625,6009.47900390625,299.208984375,0.0,30029824.0,,3673.327579312,-1741.532958984375
267.0341796875,0.0,0.47476810216903687,22750.387404310884,0.0,4.429684850038029e-05,1773929396.28288,-58.68905258178711,258.4931640625,0.291015625,0.0,30283776.0,0.0,929.880859375,6073.330078125,258.4931640625,0.0,30283776.0,"{'_type': 'html-file', 'sha256': '3ac21151645991ff4e52f575c68583f76de55fe434fff51f8cfa94638f9a2fef', 'path': 'media/html/render_30283776_3ac21151645991ff4e52.html', 'size': 3867057.0}",3725.752929466,-1561.8238525390625
275.2001953125,0.0,0.480637788772583,22819.17821771212,0.0,7.15637652319856e-05,1773929396.50377,-58.891048431396484,264.193359375,0.3095703125,0.0,30537728.0,0.0,930.0107421875,5907.7001953125,264.193359375,0.0,30537728.0,,3751.42238826,-1576.955078125
273.53125,0.0,0.4727623462677002,22744.80699401521,0.0,-3.129092510789633e-05,1773929421.951597,-59.0938720703125,263.861328125,0.302734375,0.0,30791680.0,0.0,950.396484375,6018.533203125,263.861328125,0.0,30791680.0,,3776.712957889,-1683.34912109375
307.9443359375,0.0,0.455707848072052,22801.003037024428,0.0,9.05311171663925e-05,1773929447.2421243,-58.781002044677734,292.7412109375,0.333984375,0.0,31045632.0,0.0,966.7060546875,6052.029296875,292.7412109375,0.0,31045632.0,,3802.142939385,-1719.211181640625
312.625,0.0,0.47356218099594116,22764.86151615269,0.0,-5.1820828957716e-05,1773929472.671948,-59.5311393737793,299.4814453125,0.3369140625,0.0,31299584.0,0.0,956.4013671875,5792.203125,299.4814453125,0.0,31299584.0,,3827.410509516,-1647.4378662109375
304.5732421875,0.0,0.47027862071990967,22866.469039985048,0.0,6.7886639953940175e-06,1773929549.4141443,-59.16389846801758,291.4013671875,0.3330078125,0.0,31553536.0,0.0,970.6884765625,6150.10009765625,291.4013671875,0.0,31553536.0,"{'path': 'media/html/render_31553536_f4c6fee0c57fa8241554.html', 'size': 3858021.0, '_type': 'html-file', 'sha256': 'f4c6fee0c57fa8241554ecf3699314b610673cdad9b2cc3cd13f97cdaaaec991'}",3878.884192085,-1634.925048828125
279.9814453125,0.0,0.4476882517337799,22731.05833665074,0.0,6.0841084632556885e-05,1773929549.617094,-58.49165725708008,266.9716796875,0.3193359375,0.0,31807488.0,0.0,948.1328125,6044.22705078125,266.9716796875,0.0,31807488.0,,3904.386977941,-1693.812255859375
309.755859375,0.0,0.45124351978302,22799.94589173488,0.0,-3.372102582943626e-05,1773929574.916233,-59.48432540893555,302.7216796875,0.330078125,0.0,32061440.0,0.0,977.2734375,6089.693359375,302.7216796875,0.0,32061440.0,,3929.819492681,-1671.4521484375
302.5908203125,0.0,0.4403500556945801,22772.239852031053,0.0,5.364965909393504e-05,1773929600.3480895,-59.50265884399414,294.728515625,0.3232421875,0.0,32315392.0,0.0,961.798828125,5865.0517578125,294.728515625,0.0,32315392.0,,3955.10740366,-1621.1224365234375
256.1396484375,0.0,0.43750330805778503,22803.428594427543,0.0,-4.171925684204325e-05,1773929625.6366565,-59.51396560668945,242.0341796875,0.27734375,0.0,32569344.0,0.0,927.2685546875,5931.1767578125,242.0341796875,0.0,32569344.0,,3980.556348134,-1578.1446533203125
293.44140625,0.0,0.43653327226638794,22734.908711291228,0.0,2.2702728529111482e-05,1773929703.453955,-59.232025146484375,274.8115234375,0.3251953125,0.0,32823296.0,0.0,934.3740234375,5935.3349609375,274.8115234375,0.0,32823296.0,"{'path': 'media/html/render_32823296_6b2468229fbfc612d66e.html', 'size': 3863693.0, '_type': 'html-file', 'sha256': '6b2468229fbfc612d66e77aebfd03af1c034591372edb0ae816d3a8064085dba'}",4032.924017151,-1757.947998046875
317.2890625,0.0,0.4326004087924957,22842.568912754625,0.0,-2.945691448985599e-06,1773929703.656305,-59.59196090698242,307.384765625,0.34375,0.0,33077248.0,0.0,972.64453125,5858.3115234375,307.384765625,0.0,33077248.0,,4058.584087162,-1734.039306640625
291.509765625,0.0,0.43275579810142517,22750.33832635254,0.0,6.690245936624706e-05,1773929729.1131108,-59.89508056640625,250.90625,0.314453125,0.0,33331200.0,0.0,960.353515625,6095.6923828125,250.90625,0.0,33331200.0,,4083.845334283,-1834.688232421875
286.298828125,0.0,0.45609530806541443,22849.49430463716,0.0,-8.555558451917022e-05,1773929754.3745244,-60.053165435791016,275.330078125,0.3251953125,0.0,33585152.0,0.0,957.2001953125,5940.0283203125,275.330078125,0.0,33585152.0,,4109.271642314,-1664.2021484375
268.6123046875,0.0,0.4550513029098511,22787.769436746556,0.0,4.0160342905437574e-05,1773929779.8005784,-59.7304801940918,256.6845703125,0.291015625,0.0,33839104.0,0.0,932.1630859375,5938.70361328125,256.6845703125,0.0,33839104.0,,4134.512695938,-1670.6019287109375
278.8388671875,0.0,0.462115615606308,22887.618081828692,0.0,-9.720355592435226e-06,1773929857.7619293,-60.40868377685547,269.365234375,0.306640625,0.0,34093056.0,0.0,948.1533203125,6139.39404296875,269.365234375,0.0,34093056.0,"{'path': 'media/html/render_34093056_37f6519055c11c061fec.html', 'size': 3868497.0, '_type': 'html-file', 'sha256': '37f6519055c11c061fec3ef3e7879bd55c953d1066766d3a84bef45787d3f65c'}",4187.231998388,-1551.53857421875
301.1162109375,0.0,0.4418337047100067,22757.884726321085,0.0,-7.996735075721517e-05,1773929858.0158296,-60.012577056884766,292.0947265625,0.3232421875,0.0,34347008.0,0.0,971.6767578125,6192.796875,292.0947265625,0.0,34347008.0,,4212.802017122,-1650.1763916015625
273.2880859375,0.0,0.4640514850616455,22801.581921733137,0.0,0.00011505395377753302,1773929883.330769,-60.25403594970703,263.2099609375,0.298828125,0.0,34600960.0,0.0,975.587890625,6248.4755859375,263.2099609375,0.0,34600960.0,,4238.21112997,-1582.00439453125
327.4150390625,0.0,0.45349597930908203,22810.618480035344,0.0,-6.529756501549855e-05,1773929908.740477,-60.864986419677734,319.14453125,0.359375,0.0,34854912.0,0.0,979.1357421875,5888.33154296875,319.14453125,0.0,34854912.0,,4263.461836595,-1629.379638671875
317.5771484375,0.0,0.44744545221328735,22886.05622755526,0.0,0.00010156864300370216,1773929933.9911115,-60.84680938720703,307.5205078125,0.3427734375,0.0,35108864.0,0.0,972.8046875,6023.2041015625,307.5205078125,0.0,35108864.0,,4288.876335726,-1545.09423828125
283.1953125,0.0,0.44617804884910583,22803.410043227817,0.0,-4.3950760300504044e-05,1773930010.6722295,-60.606651306152344,273.2763671875,0.3125,0.0,35362816.0,0.0,968.849609375,6328.27978515625,273.2763671875,0.0,35362816.0,"{'path': 'media/html/render_35362816_4c67a9a5f440470548a7.html', 'size': 3865617.0, '_type': 'html-file', 'sha256': '4c67a9a5f440470548a76ba7b70fb92a59676514f546431f55c90ccf17d99174'}",4340.142293272,-1622.5311279296875
295.3642578125,0.0,0.4527444541454315,22841.195897577098,0.0,4.9635717005003244e-05,1773930010.89846,-60.001129150390625,286.1005859375,0.3232421875,0.0,35616768.0,0.0,961.5751953125,6076.79345703125,286.1005859375,0.0,35616768.0,,4365.816313907,-1624.8929443359375
293.2587890625,0.0,0.4429723620414734,22750.261065441224,0.0,-4.434303627931513e-05,1773930036.3454833,-60.90843963623047,284.5380859375,0.3203125,0.0,35870720.0,0.0,984.5205078125,6250.23876953125,284.5380859375,0.0,35870720.0,,4391.115159713,-1664.09033203125
315.552734375,0.0,0.4292321503162384,22818.827218434777,0.0,5.811138908029534e-05,1773930061.644398,-60.896488189697266,302.91015625,0.3388671875,0.0,36124672.0,0.0,977.72265625,5911.8515625,302.91015625,0.0,36124672.0,,4416.409055501,-1798.74609375
333.78125,0.0,0.4328286647796631,22778.22585122067,0.0,1.0517072723814636e-06,1773930086.9384017,-60.21760177612305,316.11328125,0.359375,0.0,36378624.0,0.0,990.71484375,5927.58056640625,316.11328125,0.0,36378624.0,,4441.697418736,-1738.34130859375
265.111328125,0.0,0.4382878541946411,22838.191318972626,0.0,-3.418328924453817e-05,1773930165.055975,-60.98113250732422,250.8291015625,0.3125,0.0,36632576.0,0.0,955.3359375,6251.9013671875,250.8291015625,0.0,36632576.0,"{'sha256': 'fb05e93f932c402ede9faf8868220091ccb6c08cf03c824189793c2631c0dca6', 'path': 'media/html/render_36632576_fb05e93f932c402ede9f.html', 'size': 3867089.0, '_type': 'html-file'}",4494.525984065,-1685.826416015625
261.7490234375,0.0,0.4314689338207245,22807.203415034073,0.0,7.423912029480562e-05,1773930165.259569,-60.441993713378906,251.2041015625,0.2822265625,0.0,36886528.0,0.0,969.5361328125,6478.970703125,251.2041015625,0.0,36886528.0,,4520.001095347,-1554.1395263671875
289.818359375,0.0,0.4282287657260895,22874.748489520854,0.0,-8.873292244970798e-05,1773930190.530287,-60.76685333251953,278.115234375,0.318359375,0.0,37140480.0,0.0,939.0859375,5954.5830078125,278.115234375,0.0,37140480.0,,4545.277703312,-1635.1412353515625
293.2822265625,0.0,0.44710391759872437,22841.703840073573,0.0,7.490998541470617e-05,1773930215.8065135,-60.99628448486328,278.8349609375,0.318359375,0.0,37394432.0,0.0,963.435546875,6167.01025390625,278.8349609375,0.0,37394432.0,,4570.541510126,-1591.008544921875
316.83984375,0.0,0.41169118881225586,22882.731604198343,0.0,1.466759385948535e-05,1773930241.0708332,-59.96148681640625,303.2138671875,0.3408203125,0.0,37648384.0,0.0,968.9765625,6104.53564453125,303.2138671875,0.0,37648384.0,,4595.648609561,-1743.4945068359375
308.6240234375,0.0,0.4371536672115326,22830.289158886615,0.0,-4.8832112952368334e-05,1773930318.7248387,-60.87540817260742,295.482421875,0.3330078125,0.0,37902336.0,0.0,979.64453125,6194.359375,295.482421875,0.0,37902336.0,"{'size': 3853873.0, '_type': 'html-file', 'sha256': '3eba0b7995f18b82fff2a35f76577d509e45ba0cfa955e8f4223dc500ee5c951', 'path': 'media/html/render_37902336_3eba0b7995f18b82fff2.html'}",4648.194875894,-1718.39990234375
316.1484375,0.0,0.42294538021087646,22916.26689560446,0.0,6.12024959991686e-05,1773930318.9424584,-60.550777435302734,305.1015625,0.3369140625,0.0,38156288.0,0.0,981.5888671875,6120.0341796875,305.1015625,0.0,38156288.0,,4673.567315344,-1697.727783203125
281.09765625,0.0,0.41032227873802185,22758.80327405685,0.0,9.454153655497066e-07,1773930344.0966172,-60.574432373046875,265.4169921875,0.3125,0.0,38410240.0,0.0,942.181640625,6016.4072265625,265.4169921875,0.0,38410240.0,,4698.79658077,-1617.696533203125
235.5869140625,0.0,0.41218841075897217,22942.248109047545,0.0,9.75970397121273e-06,1773930369.3257318,-61.28497314453125,219.3486328125,0.26171875,0.0,38664192.0,0.0,925.955078125,6406.9501953125,219.3486328125,0.0,38664192.0,,4723.90752777,-1522.3731689453125
261.7529296875,0.0,0.4174864590167999,22830.472663100092,0.0,-5.380506263463758e-05,1773930394.4368975,-60.85279083251953,241.103515625,0.2802734375,0.0,38918144.0,0.0,957.892578125,6391.3193359375,241.103515625,0.0,38918144.0,,4749.186377681,-1669.263916015625
289.1630859375,0.0,0.422500878572464,22846.548307135225,0.0,4.365668792161159e-05,1773930470.9584553,-61.100502014160156,280.48828125,0.310546875,0.0,39172096.0,0.0,973.25,6207.7646484375,280.48828125,0.0,39172096.0,"{'_type': 'html-file', 'sha256': '3d500de851b499f245bf79548b7042c07938cbbe6f48732c9c5fb5d4286464ae', 'path': 'media/html/render_39172096_3d500de851b499f245bf.html', 'size': 3861877.0}",4800.428477734,-1631.880859375
308.314453125,0.0,0.4145762026309967,22891.334243769896,0.0,-3.0579092708649114e-05,1773930471.1649768,-61.51374435424805,299.9130859375,0.337890625,0.0,39426048.0,0.0,959.892578125,6031.7275390625,299.9130859375,0.0,39426048.0,,4825.922486864,-1634.228759765625
290.9248046875,0.0,0.4208899140357971,22863.329229854367,0.0,9.71734116319567e-05,1773930496.4517236,-61.5151481628418,280.068359375,0.310546875,0.0,39680000.0,0.0,968.6845703125,6187.9580078125,280.068359375,0.0,39680000.0,,4851.319282142,-1664.7645263671875
327.4287109375,0.0,0.42854511737823486,22762.31135957315,0.0,-5.353322922019288e-05,1773930521.848497,-60.96794128417969,311.734375,0.349609375,0.0,39933952.0,0.0,975.322265625,5962.03955078125,311.734375,0.0,39933952.0,,4876.57441053,-1604.4742431640625
281.53515625,0.0,0.42068377137184143,22910.13076825212,0.0,2.252657168355654e-06,1773930547.1038766,-61.033660888671875,273.5859375,0.3017578125,0.0,40187904.0,0.0,960.1650390625,6203.05224609375,273.5859375,0.0,40187904.0,,4901.937534445,-1534.72900390625
272.0859375,0.0,0.4241584539413452,22825.53962827234,0.0,3.018657662323676e-05,1773930625.825234,-61.48691177368164,263.51171875,0.2919921875,0.0,40441856.0,0.0,955.74609375,6274.6943359375,263.51171875,0.0,40441856.0,"{'path': 'media/html/render_40441856_9bbec1bbc34ece6bae18.html', 'size': 3861417.0, '_type': 'html-file', 'sha256': '9bbec1bbc34ece6bae18c1d36a35d0a42197214a47332eefa630f93f5c3c873e'}",4955.295296811,-1618.7734375
283.0625,0.0,0.42009156942367554,22862.655929690765,0.0,-1.1051873116230126e-05,1773930626.0738068,-60.77444076538086,269.275390625,0.306640625,0.0,40695808.0,0.0,969.9140625,6350.9501953125,269.275390625,0.0,40695808.0,,4980.99374384,-1623.2564697265625
299.83984375,0.0,0.42151638865470886,22794.648464364825,0.0,6.566730735357851e-05,1773930651.5223627,-61.447044372558594,291.58203125,0.3193359375,0.0,40949760.0,0.0,974.279296875,6208.70947265625,291.58203125,0.0,40949760.0,,5006.255878052,-1497.902587890625
303.97265625,0.0,0.41069021821022034,22890.38676611125,0.0,-4.117787830182351e-05,1773930676.7850008,-61.09794616699219,292.9326171875,0.33203125,0.0,41203712.0,0.0,971.40625,6036.02734375,292.9326171875,0.0,41203712.0,,5031.709176163,-1623.8160400390625
290.560546875,0.0,0.42884689569473267,22770.328131529168,0.0,1.6615491404081695e-05,1773930702.2383156,-60.51400375366211,280.470703125,0.3154296875,0.0,41457664.0,0.0,962.3447265625,6094.30224609375,280.470703125,0.0,41457664.0,,5056.975277143,-1628.940185546875
309.0556640625,0.0,0.42311474680900574,22907.177982790367,0.0,3.634791210060939e-05,1773930779.1208856,-61.66240310668945,298.0830078125,0.333984375,0.0,41711616.0,0.0,970.1435546875,6094.15869140625,298.0830078125,0.0,41711616.0,"{'path': 'media/html/render_41711616_248a6eb56709689e8503.html', 'size': 3867153.0, '_type': 'html-file', 'sha256': '248a6eb56709689e8503709815832d87abc96668147351e936d5c49366dbec48'}",5108.590964572,-1593.738037109375
289.1982421875,0.0,0.4233774244785309,22834.63484142557,0.0,-1.652796709095128e-05,1773930779.3558276,-60.85818862915039,281.154296875,0.3095703125,0.0,41965568.0,0.0,975.8193359375,6483.37109375,281.154296875,0.0,41965568.0,,5134.120255858,-1706.909912109375
276.51953125,0.0,0.40079307556152344,22829.058533525094,0.0,3.8705944461980835e-05,1773930804.6495135,-61.635231018066406,266.181640625,0.298828125,0.0,42219520.0,0.0,949.779296875,6203.80078125,266.181640625,0.0,42219520.0,,5159.598307175,-1564.653076171875
294.564453125,0.0,0.40084099769592285,22739.689046282503,0.0,3.027002458111383e-05,1773930830.1273174,-60.15634536743164,285.2431640625,0.3154296875,0.0,42473472.0,0.0,956.1376953125,6003.02587890625,285.2431640625,0.0,42473472.0,,5184.873207665,-1675.347412109375
290.9345703125,0.0,0.39994314312934875,22846.917801669457,0.0,-5.782060839010228e-07,1773930855.4022841,-61.17530822753906,280.4853515625,0.3115234375,0.0,42727424.0,0.0,966.7724609375,6192.130859375,280.4853515625,0.0,42727424.0,,5210.292612596,-1658.2005615234375
306.7646484375,0.0,0.3974922001361847,22840.904955156297,0.0,-2.4016268071136437e-05,1773930934.1629376,-61.38938522338867,293.3701171875,0.33203125,0.0,42981376.0,0.0,954.162109375,5983.66015625,293.3701171875,0.0,42981376.0,"{'sha256': '71cd561cb6a7c098b371ca4e2a466fed0656e41ebab132e3f39c8dcc98dcac51', 'path': 'media/html/render_42981376_71cd561cb6a7c098b371.html', 'size': 3865609.0, '_type': 'html-file'}",5263.633028756,-1717.3375244140625
311.935546875,0.0,0.402607262134552,22936.32377060909,0.0,-6.130598922027275e-05,1773930934.3825803,-62.06566619873047,300.927734375,0.3349609375,0.0,43235328.0,0.0,955.61328125,5938.5263671875,300.927734375,0.0,43235328.0,,5289.300140073,-1648.517333984375
291.5498046875,0.0,0.40335768461227417,22823.147020617696,0.0,8.157231786753982e-05,1773930959.8292017,-61.496612548828125,282.1787109375,0.3076171875,0.0,43489280.0,0.0,978.2392578125,6311.345703125,282.1787109375,0.0,43489280.0,,5314.5875863,-1637.177001953125
321.22265625,0.0,0.3940075933933258,22833.51339027821,0.0,-4.336029087426141e-05,1773930985.1167815,-61.469329833984375,308.1630859375,0.34375,0.0,43743232.0,0.0,963.19140625,5819.94921875,308.1630859375,0.0,43743232.0,,5340.028643552,-1726.813232421875
311.4140625,0.0,0.3895663619041443,22798.770262177153,0.0,0.00011434881889726967,1773931010.557742,-60.58561706542969,288.28125,0.337890625,0.0,43997184.0,0.0,971.556640625,5951.69384765625,288.28125,0.0,43997184.0,,5365.278125567,-1648.305908203125
307.7236328125,0.0,0.39775368571281433,22909.58774941569,0.0,4.213225111016072e-06,1773931087.3785164,-61.4207763671875,291.84375,0.3251953125,0.0,44251136.0,0.0,978.482421875,6244.65087890625,291.84375,0.0,44251136.0,"{'path': 'media/html/render_44251136_a64a98cdce35dd9ef082.html', 'size': 3862553.0, '_type': 'html-file', 'sha256': 'a64a98cdce35dd9ef0824499ad54db224b63c3057bd7ffca1b9ab262b908a325'}",5416.848557429,-1690.25146484375
291.4697265625,0.0,0.3891769349575043,22883.11210219408,0.0,4.415072908159345e-06,1773931087.5887032,-61.684120178222656,276.7265625,0.318359375,0.0,44505088.0,0.0,971.8486328125,6214.76904296875,276.7265625,0.0,44505088.0,,5442.362031942,-1570.739013671875
304.81640625,0.0,0.40369367599487305,22842.762411930653,0.0,-5.107246761326678e-05,1773931112.891049,-61.014495849609375,291.46875,0.3330078125,0.0,44759040.0,0.0,991.318359375,6276.96337890625,291.46875,0.0,44759040.0,,5467.792877979,-1682.0
297.65625,0.0,0.3846859931945801,22819.729181251892,0.0,4.492625157581642e-05,1773931138.3220367,-61.45722961425781,287.2705078125,0.31640625,0.0,45012992.0,0.0,969.2666015625,6283.4111328125,287.2705078125,0.0,45012992.0,,5493.078290603,-1761.628173828125
291.9326171875,0.0,0.3899870812892914,22840.250606692076,0.0,7.213751086965203e-05,1773931163.6075213,-61.28794860839844,283.220703125,0.314453125,0.0,45266944.0,0.0,969.826171875,5981.4921875,283.220703125,0.0,45266944.0,,5518.476281122,-1639.55029296875
