eval/episode_reward_near,_timestamp,training/alpha_loss,step,_step,training/log_alpha,training/entropy,eval/episode_success_any,eval/episode_dist,eval/episode_success_easy,eval/episode_success_hard,training/actor_loss,eval/episode_reward_dist,eval/episode_reward_ctrl,render,training/sps,_runtime,eval/episode_success,training/critic_loss,eval/episode_reward_survive,eval/episode_reward
0.0,1773451175.4748368,3.303065568616148e-06,23934976.0,23934976.0,0.0,0.0,1.0,26.79014778137207,0.0,0.0,-98.27887725830078,-26.79014778137207,0.0,"{'_type': 'html-file', 'sha256': 'e417a09558ffc2b116be166fe7d2cc6949afe15cafaf1ee1dd531e68cd9c9a51', 'path': 'media/html/render_23934976_e417a09558ffc2b116be.html', 'size': 908821}",48506.55229654198,761.256277377,973.8369140625,0.026088427752256393,0.0,973.8369140625
0.0,1773451175.625641,1.422860714228591e-05,24188928.0,24188928.0,0.0,0.0,1.0,27.669607162475586,0.0,0.0,-98.36014556884766,-27.669607162475586,0.0,,48537.56170889645,767.365506102,969.609375,0.02205759286880493,0.0,969.609375
0.0,1773451181.5835812,6.15043882135069e-06,24442880.0,24442880.0,0.0,0.0,1.0,25.607295989990234,0.0,0.0,-98.3887710571289,-25.607295989990234,0.0,,48512.83762263059,773.323873638,976.044921875,0.01867545023560524,0.0,976.044921875
0.0,1773451187.541868,-1.1569780326681212e-05,24696832.0,24696832.0,0.0,0.0,1.0,28.70357894897461,0.0,0.0,-98.40880584716797,-28.70357894897461,0.0,,48507.43810857623,779.277496594,974.9091796875,0.02258671633899212,0.0,974.9091796875
0.0,1773451193.4954445,2.993010639329441e-06,24950784.0,24950784.0,0.0,0.0,1.0,27.11802864074707,0.0,0.0,-98.45613098144531,-27.11802864074707,0.0,,48528.817857042464,785.233017062,976.6904296875,0.021033959463238716,0.0,976.6904296875
0.0,1773451214.4151313,7.293547241715714e-07,25204736.0,25204736.0,0.0,0.0,1.0,28.68579864501953,0.0,0.0,-98.48680114746094,-28.68579864501953,0.0,"{'path': 'media/html/render_25204736_0046742e7fb523f72d33.html', 'size': 910337, '_type': 'html-file', 'sha256': '0046742e7fb523f72d3382f70a964aec4833a0b821deb182da0e49185b8c83bb'}",48508.14280509594,800.196520835,974.2255859375,0.017778305336833,0.0,974.2255859375
0.0,1773451214.5660963,7.1934859988687094e-06,25458688.0,25458688.0,0.0,0.0,1.0,29.744468688964844,0.0,0.0,-98.52285766601562,-29.744468688964844,0.0,,48553.25502504672,806.30472392,949.0244140625,0.017797386273741722,0.0,949.0244140625
0.0,1773451220.5228286,2.6004822757386137e-06,25712640.0,25712640.0,0.0,0.0,1.0,27.599533081054688,0.0,0.0,-98.53398895263672,-27.599533081054688,0.0,,48525.521486496975,812.261919109,975.310546875,0.018825212493538857,0.0,975.310546875
0.0,1773451226.4800792,-1.3971115322419791e-06,25966592.0,25966592.0,0.0,0.0,1.0,27.165576934814453,0.0,0.0,-98.55380249023438,-27.165576934814453,0.0,,48484.45281662922,818.221408887,972.1123046875,0.018886534497141838,0.0,972.1123046875
0.0,1773451232.4395118,2.6310251541872276e-06,26220544.0,26220544.0,0.0,0.0,1.0,28.22545623779297,0.0,0.0,-98.58050537109375,-28.22545623779297,0.0,,48498.47765672746,824.177981255,971.203125,0.024395719170570374,0.0,971.203125
0.0,1773451253.4187047,1.0272512554365676e-05,26474496.0,26474496.0,0.0,0.0,1.0,30.410808563232422,0.0,0.0,-98.6099853515625,-30.410808563232422,0.0,"{'_type': 'html-file', 'sha256': '851ecbae5e6b7a36229c9ad58d7f8a5c74597a0cb462ce9c3ed89f949a474673', 'path': 'media/html/render_26474496_851ecbae5e6b7a36229c.html', 'size': 909725}",48495.364249689745,839.200154825,970.4931640625,0.02138439193367958,0.0,970.4931640625
0.0,1773451253.5649488,-9.257390047423542e-06,26728448.0,26728448.0,0.0,0.0,1.0,29.93819236755371,0.0,0.0,-98.5792007446289,-29.93819236755371,0.0,,48464.56968952973,845.309325981,964.6298828125,0.025457000359892845,0.0,964.6298828125
0.0,1773451259.5273306,8.431071364611853e-06,26982400.0,26982400.0,0.0,0.0,0.998046875,28.18582534790039,0.0,0.0,-98.57521057128906,-28.18582534790039,0.0,,48477.68944350178,851.255103121,966.5703125,0.023101652041077614,0.0,966.5703125
0.0,1773451265.473265,3.3281767173320986e-06,27236352.0,27236352.0,0.0,0.0,1.0,28.044452667236328,0.0,0.0,-98.58740997314453,-28.044452667236328,0.0,,48603.05265816452,857.206388518,974.408203125,0.0206203181296587,0.0,974.408203125
0.0,1773451271.4244354,1.0173735972784925e-05,27490304.0,27490304.0,0.0,0.0,1.0,27.71472930908203,0.0,0.0,-98.5921401977539,-27.71472930908203,0.0,,48566.83251697214,863.164028024,972.22265625,0.020144054666161537,0.0,972.22265625
0.0,1773451292.9785318,-2.041301058852696e-06,27744256.0,27744256.0,0.0,0.0,1.0,27.854938507080078,0.0,0.0,-98.59934997558594,-27.854938507080078,0.0,"{'_type': 'html-file', 'sha256': '7f0289f9c5cd1186dd0e8ac51ed01d6d48e84b4300e381a9ca3e5a3cd0a98fdd', 'path': 'media/html/render_27744256_7f0289f9c5cd1186dd0e.html', 'size': 908665}",48497.592171920165,878.759923703,974.283203125,0.01795715093612671,0.0,974.283203125
0.0,1773451293.1342,-1.222509951048778e-07,27998208.0,27998208.0,0.0,0.0,1.0,29.480697631835938,0.0,0.0,-98.65343475341797,-29.480697631835938,0.0,,48528.8222790341,884.891707678,970.45703125,0.016209237277507782,0.0,970.45703125
0.0,1773451299.10981,2.0384034087328473e-06,28252160.0,28252160.0,0.0,0.0,1.0,26.853052139282227,0.0,0.0,-98.71651458740234,-26.853052139282227,0.0,,48365.71661223083,890.845640888,975.9111328125,0.01571897231042385,0.0,975.9111328125
0.0,1773451305.0637474,-7.259589892782969e-06,28506112.0,28506112.0,0.0,0.0,1.0,27.016761779785156,0.0,0.0,-98.72618865966797,-27.016761779785156,0.0,,48523.63804723897,896.791974666,975.388671875,0.015532038174569607,0.0,975.388671875
0.0,1773451311.0099347,7.249675036291592e-06,28760064.0,28760064.0,0.0,0.0,1.0,26.063278198242188,0.0,0.0,-98.7385025024414,-26.063278198242188,0.0,,48622.14180385247,902.747828821,970.138671875,0.016351845115423203,0.0,970.138671875
0.0,1773451331.4008682,-1.7126575357906404e-06,29014016.0,29014016.0,0.0,0.0,1.0,26.73314666748047,0.0,0.0,-98.75341033935547,-26.73314666748047,0.0,"{'size': 907301, '_type': 'html-file', 'sha256': 'bdf04c71fde99032f3fb44c9faed84748880c857360bb8f962402549db4ae7f2', 'path': 'media/html/render_29014016_bdf04c71fde99032f3fb.html'}",48512.532708064835,917.182368677,976.2138671875,0.01622864417731762,0.0,976.2138671875
0.0,1773451331.5475051,8.360909305338282e-06,29267968.0,29267968.0,0.0,0.0,1.0,25.551124572753906,0.0,0.0,-98.7942123413086,-25.551124572753906,0.0,,48645.695525024115,923.293167186,975.4375,0.015337237156927586,0.0,975.4375
0.0,1773451337.5113096,3.359974414252065e-07,29521920.0,29521920.0,0.0,0.0,1.0,28.686424255371094,0.0,0.0,-98.7960205078125,-28.686424255371094,0.0,,48471.04486067677,929.244765702,973.7158203125,0.015505440533161163,0.0,973.7158203125
0.0,1773451343.4628406,6.735879651387222e-06,29775872.0,29775872.0,0.0,0.0,1.0,27.695663452148438,0.0,0.0,-98.80604553222656,-27.695663452148438,0.0,,48544.66702619539,935.194673246,969.5419921875,0.013846156187355518,0.0,969.5419921875
0.0,1773451349.4126842,2.682910690054996e-06,30029824.0,30029824.0,0.0,0.0,1.0,28.089492797851562,0.0,0.0,-98.82061004638672,-28.089492797851562,0.0,,48571.38587545783,941.148891172,972.03515625,0.013456329703330994,0.0,972.03515625
0.0,1773451370.4938874,-5.406838226917898e-06,30283776.0,30283776.0,0.0,0.0,1.0,26.491180419921875,0.0,0.0,-98.80830383300781,-26.491180419921875,0.0,"{'size': 909365, '_type': 'html-file', 'sha256': '3f915779e9625cb74f43365a74e8e62f2c2cdd51d904454e9803b8c55ee630c0', 'path': 'media/html/render_30283776_3f915779e9625cb74f43.html'}",48544.25551583495,956.275341269,975.7529296875,0.014699554070830345,0.0,975.7529296875
0.0,1773451370.6443062,2.8040442430210533e-06,30537728.0,30537728.0,0.0,0.0,1.0,25.16229248046875,0.0,0.0,-98.81822204589844,-25.16229248046875,0.0,,48661.79454493639,962.39460505,975.783203125,0.016375187784433365,0.0,975.783203125
0.0,1773451376.6126873,6.6045877247233875e-06,30791680.0,30791680.0,0.0,0.0,0.9990234375,27.978748321533203,0.0,0.0,-98.8537368774414,-27.978748321533203,0.0,,48427.91044032788,968.346331106,968.0458984375,0.015020402148365974,0.0,968.0458984375
0.0,1773451382.5643506,1.2049005135850166e-06,31045632.0,31045632.0,0.0,0.0,1.0,27.07093048095703,0.0,0.0,-98.83172607421875,-27.07093048095703,0.0,,48529.291014718496,974.304971062,971.388671875,0.017052017152309418,0.0,971.388671875
0.0,1773451388.522903,4.409936536831083e-06,31299584.0,31299584.0,0.0,0.0,0.998046875,27.221866607666016,0.0,0.0,-98.82589721679688,-27.221866607666016,0.0,,48481.10289058647,980.260852557,973.255859375,0.014606796205043793,0.0,973.255859375
0.0,1773451409.6566708,-9.32994680624688e-07,31553536.0,31553536.0,0.0,0.0,1.0,27.95113182067871,0.0,0.0,-98.8085708618164,-27.95113182067871,0.0,"{'path': 'media/html/render_31553536_73632f7915ac4eb08ae5.html', 'size': 913305, '_type': 'html-file', 'sha256': '73632f7915ac4eb08ae5065956acf92fa0f67a34a191385df5b96793746bc044'}",48516.93224531218,995.43814434,974.5986328125,0.015169896185398102,0.0,974.5986328125
0.0,1773451409.8130374,-4.867795269092312e-07,31807488.0,31807488.0,0.0,0.0,1.0,27.889795303344727,0.0,0.0,-98.83528137207031,-27.889795303344727,0.0,,48703.487230623534,1001.547333379,976.046875,0.014164184220135212,0.0,976.046875
0.0,1773451415.765367,2.2450778942584293e-06,32061440.0,32061440.0,0.0,0.0,0.9990234375,29.7340145111084,0.0,0.0,-98.83184051513672,-29.7340145111084,0.0,,48576.19484768085,1007.487935889,969.408203125,0.015358698554337025,0.0,969.408203125
0.0,1773451421.705976,-7.799962986609899e-06,32315392.0,32315392.0,0.0,0.0,1.0,28.047161102294922,0.0,0.0,-98.81623840332031,-28.047161102294922,0.0,,48642.62760820311,1013.436019568,958.572265625,0.018293965607881546,0.0,958.572265625
0.0,1773451427.6541038,4.439994881977327e-06,32569344.0,32569344.0,0.0,0.0,1.0,29.554182052612305,0.0,0.0,-98.79764556884766,-29.554182052612305,0.0,,48566.28112246615,1019.385484597,970.283203125,0.015475714579224586,0.0,970.283203125
0.0,1773451448.7980058,1.2547926644401741e-06,32823296.0,32823296.0,0.0,0.0,1.0,26.615848541259766,0.0,0.0,-98.79292297363281,-26.615848541259766,0.0,"{'_type': 'html-file', 'sha256': 'df55e4a05c7e181f42e9ecb88ac28bb7a75f3b7ed60337ca31a9b855d721e6fd', 'path': 'media/html/render_32823296_df55e4a05c7e181f42e9.html', 'size': 910225}",48595.63980007548,1034.579407805,971.365234375,0.016792401671409607,0.0,971.365234375
0.0,1773451448.9515388,7.165529950725613e-06,33077248.0,33077248.0,0.0,0.0,0.9990234375,29.17165756225586,0.0,0.0,-98.80628967285156,-29.17165756225586,0.0,,48455.724261919844,1040.705381274,972.9599609375,0.01716768927872181,0.0,972.9599609375
0.0,1773451454.923001,-6.7713731368712615e-06,33331200.0,33331200.0,0.0,0.0,1.0,26.75881576538086,0.0,0.0,-98.84429931640625,-26.75881576538086,0.0,,48592.157003368986,1046.663433955,971.84765625,0.0160885751247406,0.0,971.84765625
0.0,1773451460.8815527,-1.9516983229550533e-06,33585152.0,33585152.0,0.0,0.0,0.998046875,27.00613021850586,0.0,0.0,-98.79724884033203,-27.00613021850586,0.0,,48485.101670048534,1052.611910344,967.4072265625,0.01805468648672104,0.0,967.4072265625
0.0,1773451466.8300395,3.0785499802732375e-06,33839104.0,33839104.0,0.0,0.0,1.0,27.906517028808594,0.0,0.0,-98.7227783203125,-27.906517028808594,0.0,,48577.44431734526,1058.564320796,972.041015625,0.01841370388865471,0.0,972.041015625
0.0,1773451487.9129777,6.466289960371796e-06,34093056.0,34093056.0,0.0,0.0,1.0,25.735614776611328,0.0,0.0,-98.7773666381836,-25.735614776611328,0.0,"{'_type': 'html-file', 'sha256': 'e00aaf1be19fd4747accdf283d035d4b7d12797cda118e9cdcc2401845d5d01e', 'path': 'media/html/render_34093056_e00aaf1be19fd4747acc.html', 'size': 909665}",48563.97824461648,1073.694403653,970.0771484375,0.01364456582814455,0.0,970.0771484375
0.0,1773451488.0697913,-5.60987564313109e-06,34347008.0,34347008.0,0.0,0.0,1.0,28.131103515625,0.0,0.0,-98.75032043457031,-28.131103515625,0.0,,48657.670989760096,1079.824043362,971.251953125,0.015920067206025124,0.0,971.251953125
0.0,1773451494.0415046,1.0855787877517287e-05,34600960.0,34600960.0,0.0,0.0,1.0,28.495254516601562,0.0,0.0,-98.74777221679688,-28.495254516601562,0.0,,48408.58845905667,1085.778043206,966.265625,0.01648435741662979,0.0,966.265625
0.0,1773451499.996111,-2.8648084935412044e-06,34854912.0,34854912.0,0.0,0.0,1.0,27.054691314697266,0.0,0.0,-98.7064208984375,-27.054691314697266,0.0,,48524.09341938564,1091.730851717,973.6279296875,0.015431759878993034,0.0,973.6279296875
0.0,1773451505.9489682,-1.6192100247280905e-06,35108864.0,35108864.0,0.0,0.0,1.0,27.04501724243164,0.0,0.0,-98.69403839111328,-27.04501724243164,0.0,,48532.50386669161,1097.682391902,976.0,0.017013486474752426,0.0,976.0
0.0,1773451527.09465,-2.606063162602368e-06,35362816.0,35362816.0,0.0,0.0,1.0,27.117347717285156,0.0,0.0,-98.6988754272461,-27.117347717285156,0.0,"{'_type': 'html-file', 'sha256': 'ed66e9a280918cf12b4e6b3fca9283f9b780ca3e52e0b1ae9f8508cf7ef2e6c0', 'path': 'media/html/render_35362816_ed66e9a280918cf12b4e.html', 'size': 909277}",48548.31118849373,1112.876040363,964.4521484375,0.017949193716049194,0.0,964.4521484375
0.0,1773451527.2485976,3.1004608445073245e-06,35616768.0,35616768.0,0.0,0.0,1.0,28.48590087890625,0.0,0.0,-98.73724365234375,-28.48590087890625,0.0,,48425.00862810601,1118.991009961,962.1123046875,0.016016319394111633,0.0,962.1123046875
0.0,1773451533.2089593,-1.2625293948076433e-06,35870720.0,35870720.0,0.0,0.0,1.0,27.02890968322754,0.0,0.0,-98.70294189453125,-27.02890968322754,0.0,,48504.120345560565,1124.946633772,973.87109375,0.015357866883277893,0.0,973.87109375
0.0,1773451539.1647887,-9.362312084704172e-06,36124672.0,36124672.0,0.0,0.0,1.0,25.294902801513672,0.0,0.0,-98.68765258789062,-25.294902801513672,0.0,,48498.92151539293,1130.908107021,975.173828125,0.02015812322497368,0.0,975.173828125
0.0,1773451545.126275,5.02178465922043e-07,36378624.0,36378624.0,0.0,0.0,0.9990234375,28.3692626953125,0.0,0.0,-98.72093963623047,-28.3692626953125,0.0,,48455.95351439355,1136.86520184,969.9638671875,0.018236452713608742,0.0,969.9638671875
0.0,1773451566.2723863,1.2330470781307667e-05,36632576.0,36632576.0,0.0,0.0,1.0,26.542505264282227,0.0,0.0,-98.7286605834961,-26.542505264282227,0.0,"{'path': 'media/html/render_36632576_b453d4f4eddc07f21551.html', 'size': 908445, '_type': 'html-file', 'sha256': 'b453d4f4eddc07f21551fc5394e046d94e43765379063c1139fe68a4a9c104a1'}",48482.00763393976,1152.053780488,969.708984375,0.019420286640524864,0.0,969.708984375
0.0,1773451566.4394636,3.6435469610296423e-06,36886528.0,36886528.0,0.0,0.0,0.998046875,26.805770874023438,0.0,0.0,-98.66779327392578,-26.805770874023438,0.0,,48533.863873677576,1158.193766528,971.3232421875,0.021100282669067383,0.0,971.3232421875
0.0,1773451572.411757,-3.2992829801514745e-06,37140480.0,37140480.0,0.0,0.0,1.0,26.55598258972168,0.0,0.0,-98.66046905517578,-26.55598258972168,0.0,,48411.765545210095,1164.152403019,974.333984375,0.01922689378261566,0.0,974.333984375
0.0,1773451578.3705473,1.626517018848972e-06,37394432.0,37394432.0,0.0,0.0,1.0,28.05821418762207,0.0,0.0,-98.68694305419922,-28.05821418762207,0.0,,48476.491430919814,1170.114076455,971.3583984375,0.018631383776664734,0.0,971.3583984375
0.0,1773451584.3317692,-3.4051124657707987e-06,37648384.0,37648384.0,0.0,0.0,1.0,26.394397735595703,0.0,0.0,-98.68487548828125,-26.394397735595703,0.0,,48461.030690020794,1176.061423548,971.357421875,0.01931774988770485,0.0,971.357421875
0.0,1773451605.5288146,-3.4501042591728037e-06,37902336.0,37902336.0,0.0,0.0,0.9990234375,27.242958068847656,0.0,0.0,-98.7176513671875,-27.242958068847656,0.0,"{'path': 'media/html/render_37902336_455beff1746857ecfb86.html', 'size': 908413, '_type': 'html-file', 'sha256': '455beff1746857ecfb8664863c07777b3482fe7bc4345ceb221421e34b06605b'}",48589.856104120925,1191.310215312,975.3154296875,0.019633427262306213,0.0,975.3154296875
0.0,1773451605.7306902,6.077020771044772e-06,38156288.0,38156288.0,0.0,0.0,0.9990234375,27.436017990112305,0.0,0.0,-98.72084045410156,-27.436017990112305,0.0,,48512.130580223,1197.486980995,971.8505859375,0.019861694425344467,0.0,971.8505859375
0.0,1773451611.7049751,-9.958259994391483e-08,38410240.0,38410240.0,0.0,0.0,1.0,28.116249084472656,0.0,0.0,-98.7197036743164,-28.116249084472656,0.0,,48397.414765585905,1203.455886071,971.421875,0.020744359120726585,0.0,971.421875
0.0,1773451617.6739774,-7.118531812011497e-06,38664192.0,38664192.0,0.0,0.0,0.9931640625,28.008174896240234,0.0,0.0,-98.73080444335938,-28.008174896240234,0.0,,48395.728162020154,1209.40713124,967.595703125,0.022648733109235764,0.0,967.595703125
0.0,1773451623.6247816,1.9978662635367073e-07,38918144.0,38918144.0,0.0,0.0,0.994140625,28.293025970458984,0.0,0.0,-98.73687744140625,-28.293025970458984,0.0,,48559.720710092624,1215.375055411,966.79296875,0.02234433777630329,0.0,966.79296875
0.0,1773451643.978908,1.7543428839417174e-05,39172096.0,39172096.0,0.0,0.0,0.9990234375,25.801393508911133,0.0,0.0,-98.74100494384766,-25.801393508911133,0.0,"{'_type': 'html-file', 'sha256': 'f1bdd54a8e3a66ca238444d2f53db4ef3540261f8814f66cd7dbf3ea512cc90a', 'path': 'media/html/render_39172096_f1bdd54a8e3a66ca2384.html', 'size': 910797}",48407.01547172091,1229.7603447,972.4658203125,0.020085453987121582,0.0,972.4658203125
0.0,1773451644.13746,-6.021819444868015e-06,39426048.0,39426048.0,0.0,0.0,0.9970703125,26.49268913269043,0.0,0.0,-98.74696350097656,-26.49268913269043,0.0,,48539.73157427949,1235.88403438,972.9287109375,0.017547141760587692,0.0,972.9287109375
0.0,1773451650.1021407,2.0587185645126738e-06,39680000.0,39680000.0,0.0,0.0,1.0,27.736751556396484,0.0,0.0,-98.74212646484375,-27.736751556396484,0.0,,48503.86854985416,1241.837190285,972.8017578125,0.018762417137622833,0.0,972.8017578125
0.0,1773451656.0553007,2.387326276220847e-06,39933952.0,39933952.0,0.0,0.0,1.0,25.879283905029297,0.0,0.0,-98.71831512451172,-25.879283905029297,0.0,,48538.220831994164,1247.798225299,971.0693359375,0.019028814509510994,0.0,971.0693359375
0.0,1773451662.0162838,7.053954220737069e-08,40187904.0,40187904.0,0.0,0.0,1.0,25.43903923034668,0.0,0.0,-98.72698974609375,-25.43903923034668,0.0,,48461.45181489328,1253.761615856,974.908203125,0.01692638173699379,0.0,974.908203125
0.0,1773451683.1834311,4.789008471561829e-06,40441856.0,40441856.0,0.0,0.0,1.0,26.154277801513672,0.0,0.0,-98.75222778320312,-26.154277801513672,0.0,"{'path': 'media/html/render_40441856_873df3055fe5b190ebcc.html', 'size': 911713, '_type': 'html-file', 'sha256': '873df3055fe5b190ebcc2fe5eb5bbfc89572f230ed20b324f662712028f03ce0'}",48445.09506087407,1268.964833831,976.3271484375,0.017318161204457283,0.0,976.3271484375
0.0,1773451683.3387327,-4.176431957603199e-06,40695808.0,40695808.0,0.0,0.0,1.0,26.658954620361328,0.0,0.0,-98.75102996826172,-26.658954620361328,0.0,,48488.123260446424,1275.094439369,976.078125,0.01826212927699089,0.0,976.078125
0.0,1773451689.312577,-2.5512285901641008e-06,40949760.0,40949760.0,0.0,0.0,1.0,26.341571807861328,0.0,0.0,-98.73094940185547,-26.341571807861328,0.0,,48411.01083947493,1281.059291106,976.1923828125,0.018351754173636436,0.0,976.1923828125
0.0,1773451695.277483,1.057399367709877e-05,41203712.0,41203712.0,0.0,0.0,1.0,27.348268508911133,0.0,0.0,-98.71637725830078,-27.348268508911133,0.0,,48417.28463349069,1287.016041076,975.88671875,0.017082370817661285,0.0,975.88671875
0.0,1773451701.2341516,-1.2209810620333883e-06,41457664.0,41457664.0,0.0,0.0,1.0,27.409700393676758,0.0,0.0,-98.71525573730469,-27.409700393676758,0.0,,48501.44791047536,1292.977721655,972.76171875,0.018382245674729347,0.0,972.76171875
0.0,1773451722.490795,-2.5558315428497735e-06,41711616.0,41711616.0,0.0,0.0,1.0,27.497940063476562,0.0,0.0,-98.73117065429688,-27.497940063476562,0.0,"{'sha256': '7bb85afd214783db723c832e60bd322f0e770c12e19fc97b9898090541633857', 'path': 'media/html/render_41711616_7bb85afd214783db723c.html', 'size': 908161, '_type': 'html-file'}",48453.20483198347,1308.272191365,976.28125,0.0161872748285532,0.0,976.28125
0.0,1773451722.6466877,2.0980201043130364e-06,41965568.0,41965568.0,0.0,0.0,1.0,27.8809814453125,0.0,0.0,-98.7869873046875,-27.8809814453125,0.0,,48635.31148885796,1314.392211713,962.779296875,0.016769438982009888,0.0,962.779296875
0.0,1773451728.6103716,5.968432105873944e-06,42219520.0,42219520.0,0.0,0.0,1.0,28.582714080810547,0.0,0.0,-98.75218963623047,-28.582714080810547,0.0,,48495.408408696894,1320.337580873,976.3427734375,0.015561956912279129,0.0,976.3427734375
0.0,1773451734.5557241,4.689385605161078e-06,42473472.0,42473472.0,0.0,0.0,1.0,26.349369049072266,0.0,0.0,-98.78328704833984,-26.349369049072266,0.0,,48609.105692980294,1326.286044157,976.4697265625,0.015348576940596104,0.0,976.4697265625
0.0,1773451740.50412,-6.920879513927503e-07,42727424.0,42727424.0,0.0,0.0,1.0,25.7421875,0.0,0.0,-98.77837371826172,-25.7421875,0.0,,48572.440179394165,1332.247466971,975.1025390625,0.014078464359045029,0.0,975.1025390625
0.0,1773451761.661153,8.355003046744969e-06,42981376.0,42981376.0,0.0,0.0,0.9990234375,24.950233459472656,0.0,0.0,-98.79451751708984,-24.950233459472656,0.0,"{'_type': 'html-file', 'sha256': 'bd0c641ce95daf0ea3488466287a4327f24006079fdb187f65c4344fd899e4d5', 'path': 'media/html/render_42981376_bd0c641ce95daf0ea348.html', 'size': 912433}",48459.93271299209,1347.442590772,975.6884765625,0.014158148318529129,0.0,975.6884765625
0.0,1773451761.8084452,-4.971072030457435e-06,43235328.0,43235328.0,0.0,0.0,1.0,25.600128173828125,0.0,0.0,-98.84756469726562,-25.600128173828125,0.0,,48520.94577881048,1353.562014408,976.8203125,0.014164361171424389,0.0,976.8203125
0.0,1773451767.7801418,2.4922821921791183e-06,43489280.0,43489280.0,0.0,0.0,1.0,26.997142791748047,0.0,0.0,-98.85155487060547,-26.997142791748047,0.0,,48404.98283949492,1359.514126889,966.4873046875,0.014587895013391972,0.0,966.4873046875
0.0,1773451773.732175,1.6277338090731064e-06,43743232.0,43743232.0,0.0,0.0,1.0,27.304767608642578,0.0,0.0,-98.84264373779297,-27.304767608642578,0.0,,48571.760192413414,1365.475701248,973.2958984375,0.014714125543832779,0.0,973.2958984375
0.0,1773451779.6939435,8.815270120976493e-06,43997184.0,43997184.0,0.0,0.0,0.9970703125,29.117408752441406,0.0,0.0,-98.85114288330078,-29.117408752441406,0.0,,48471.81246841249,1371.453274087,971.5166015625,0.014352334663271904,0.0,971.5166015625
0.0,1773451800.8601465,-1.1358327355992515e-05,44251136.0,44251136.0,0.0,0.0,0.9990234375,26.299346923828125,0.0,0.0,-98.87665557861328,-26.299346923828125,0.0,"{'_type': 'html-file', 'sha256': '99ca89921cb37713c319b9ac63bff07c5daae7bdf751ecb7ce2e275bf5501eb2', 'path': 'media/html/render_44251136_99ca89921cb37713c319.html', 'size': 908077}",48486.169888337026,1386.641546874,975.091796875,0.014594953507184982,0.0,975.091796875
0.0,1773451801.010594,4.88456907987711e-06,44505088.0,44505088.0,0.0,0.0,1.0,27.094318389892578,0.0,0.0,-98.8624267578125,-27.094318389892578,0.0,,48614.21057777441,1392.770098309,975.3662109375,0.01509450189769268,0.0,975.3662109375
0.0,1773451806.9882746,1.8679318145586876e-06,44759040.0,44759040.0,0.0,0.0,1.0,27.25833511352539,0.0,0.0,-98.85540771484375,-27.25833511352539,0.0,,48350.06087416882,1398.726407899,974.9765625,0.014349589124321938,0.0,974.9765625
0.0,1773451812.9444966,-1.0366984497522935e-05,45012992.0,45012992.0,0.0,0.0,1.0,26.970352172851562,0.0,0.0,-98.82750701904297,-26.970352172851562,0.0,,48526.66886446703,1404.686133158,967.79296875,0.0142801683396101,0.0,967.79296875
0.0,1773451818.90426,2.1959344849165063e-06,45266944.0,45266944.0,0.0,0.0,1.0,27.408113479614258,0.0,0.0,-98.84394836425781,-27.408113479614258,0.0,,48482.42250315967,1410.634224372,975.5732421875,0.013514052145183086,0.0,975.5732421875
0.0,1773451840.1271439,1.1493403690110426e-05,45520896.0,45520896.0,0.0,0.0,1.0,27.65523338317871,0.0,0.0,-98.90446472167969,-27.65523338317871,0.0,"{'_type': 'html-file', 'sha256': '6999a8b56e5b423138dbb179baf67a6c517d72d3304ee159d5dc97c7684c516b', 'path': 'media/html/render_45520896_6999a8b56e5b423138db.html', 'size': 909657}",48586.41402877019,1425.908556335,974.3515625,0.01414198987185955,0.0,974.3515625
0.0,1773451840.2774715,9.247472007700708e-06,45774848.0,45774848.0,0.0,0.0,1.0,28.352773666381836,0.0,0.0,-98.87238311767578,-28.352773666381836,0.0,,48315.62146566061,1432.024404762,976.38671875,0.015284950844943523,0.0,976.38671875
0.0,1773451846.2426033,-4.2796809793799184e-06,46028800.0,46028800.0,0.0,0.0,0.9990234375,25.880542755126953,0.0,0.0,-98.8526611328125,-25.880542755126953,0.0,,48459.27791905042,1437.989566713,972.1669921875,0.01818978786468506,0.0,972.1669921875
0.0,1773451852.207702,2.80743847724807e-06,46282752.0,46282752.0,0.0,0.0,1.0,25.741138458251953,0.0,0.0,-98.79817199707031,-25.741138458251953,0.0,,48412.72271315116,1443.957582284,975.98828125,0.01716264896094799,0.0,975.98828125
0.0,1773451858.1757255,-8.329860065714456e-06,46536704.0,46536704.0,0.0,0.0,1.0,25.70918083190918,0.0,0.0,-98.77769470214844,-25.70918083190918,0.0,,48412.584086484814,1449.922119099,976.9912109375,0.016565045341849327,0.0,976.9912109375
0.0,1773451879.9822936,7.047782219160581e-06,46790656.0,46790656.0,0.0,0.0,0.9931640625,28.026968002319336,0.0,0.0,-98.81130981445312,-28.026968002319336,0.0,"{'_type': 'html-file', 'sha256': '3e73958a2caf078776ef159a8ebd8224ac1eadd36128a481a4a791db53c16c58', 'path': 'media/html/render_46790656_3e73958a2caf078776ef.html', 'size': 911741}",48423.89907407159,1465.763711229,964.392578125,0.018443970009684563,0.0,964.392578125
0.0,1773451880.1476464,-7.132854534575017e-06,47044608.0,47044608.0,0.0,0.0,1.0,26.829320907592773,0.0,0.0,-98.81697082519531,-26.829320907592773,0.0,,48312.3145500522,1471.890304187,972.033203125,0.01456415094435215,0.0,972.033203125
