eval/episode_success_easy,training/critic_loss,_timestamp,training/sps,eval/episode_success_hard,eval/episode_reward_survive,render,eval/episode_success_any,eval/episode_reward_dist,step,eval/episode_success,eval/episode_dist,eval/episode_reward_ctrl,training/actor_loss,training/alpha_loss,_runtime,eval/episode_reward,eval/episode_reward_near,_step,training/entropy,training/log_alpha
0.0,0.019184814766049385,1773452786.5045998,48980.38256307912,0.0,0.0,,1.0,-26.673885345458984,24188928.0,976.375,26.673885345458984,0.0,-98.21908569335938,1.6434025383205153e-05,762.494397485,976.375,0.0,24188928.0,0.0,0.0
0.0,0.01902381144464016,1773452792.411648,48984.23435719545,0.0,0.0,,1.0,-24.74886703491211,24442880.0,976.8037109375,24.74886703491211,0.0,-98.21914672851562,7.096330591593869e-06,768.39145444,976.8037109375,0.0,24442880.0,0.0,0.0
0.0,0.018869247287511826,1773452798.3087232,49043.81600813284,0.0,0.0,,0.9990234375,-26.97286605834961,24696832.0,978.2529296875,26.97286605834961,0.0,-98.18370819091797,-9.268914254789706e-06,774.273730862,978.2529296875,0.0,24696832.0,0.0,0.0
0.0,0.01693534106016159,1773452804.1908557,49196.47922638876,0.0,0.0,,1.0,-26.866840362548828,24950784.0,973.2421875,26.866840362548828,0.0,-98.20614624023438,1.302351120102685e-05,780.174228463,973.2421875,0.0,24950784.0,0.0,0.0
0.0,0.017419101670384407,1773452824.5418882,49042.76146460861,0.0,0.0,"{'path': 'media/html/render_25204736_852752b0a0c84f563c90.html', 'size': 913609, '_type': 'html-file', 'sha256': '852752b0a0c84f563c90276e86372e11a284713869601df74c4e614d9070713a'}",1.0,-26.17421531677246,25204736.0,976.546875,26.17421531677246,0.0,-98.22172546386719,-5.984787208035414e-07,794.624144124,976.546875,0.0,25204736.0,0.0,0.0
0.0,0.01643291488289833,1773452824.6953428,49117.77410106425,0.0,0.0,,1.0,-27.387184143066406,25458688.0,973.357421875,27.387184143066406,0.0,-98.26195526123047,4.914152668789029e-06,800.682205365,973.357421875,0.0,25458688.0,0.0,0.0
0.0,0.015837576240301132,1773452830.5994077,49047.533240529294,0.0,0.0,,0.99609375,-28.398422241210938,25712640.0,968.9384765625,28.398422241210938,0.0,-98.2972412109375,4.072476713190554e-06,806.567775205,968.9384765625,0.0,25712640.0,0.0,0.0
0.0,0.014663586392998695,1773452836.4850085,49162.920520524625,0.0,0.0,,1.0,-28.256332397460938,25966592.0,965.9716796875,28.256332397460938,0.0,-98.31239318847656,-4.4172511479700916e-06,812.472688725,965.9716796875,0.0,25966592.0,0.0,0.0
0.0,0.015816334635019302,1773452842.3899753,48983.55856002436,0.0,0.0,,1.0,-27.14997100830078,26220544.0,976.7529296875,27.14997100830078,0.0,-98.2924575805664,5.530258022190537e-06,818.371958184,976.7529296875,0.0,26220544.0,0.0,0.0
0.0,0.013970491476356983,1773452863.3631566,49063.71631452387,0.0,0.0,"{'path': 'media/html/render_26474496_9da461e4114668eceed4.html', 'size': 913497, '_type': 'html-file', 'sha256': '9da461e4114668eceed4a83a61713b353c5d3a1b22b094fbd8edbabeecf0e17f'}",1.0,-26.726947784423828,26474496.0,973.59375,26.726947784423828,0.0,-98.31680297851562,1.0821938758454053e-06,833.445384597,973.59375,0.0,26474496.0,0.0,0.0
0.0,0.014164905063807964,1773452863.521934,49033.44641832059,0.0,0.0,,1.0,-26.859413146972656,26728448.0,976.34375,26.859413146972656,0.0,-98.35711669921875,1.5773423001519404e-05,839.497652566,976.34375,0.0,26728448.0,0.0,0.0
0.0,0.013809614814817905,1773452869.414368,49135.82588857196,0.0,0.0,,0.998046875,-27.437936782836914,26982400.0,975.7705078125,27.437936782836914,0.0,-98.37322998046875,-6.073014446883462e-06,845.39509663,975.7705078125,0.0,26982400.0,0.0,0.0
0.0,0.013718130066990852,1773452875.312342,49060.97960151123,0.0,0.0,,1.0,-28.310100555419922,27236352.0,978.140625,28.310100555419922,0.0,-98.3921890258789,-1.6869930732354987e-06,851.286699924,978.140625,0.0,27236352.0,0.0,0.0
0.0,0.012579558417201042,1773452881.204043,49088.480378744964,0.0,0.0,,0.9990234375,-28.213237762451172,27490304.0,976.283203125,28.213237762451172,0.0,-98.43563079833984,1.05828330561053e-05,857.199271264,976.283203125,0.0,27490304.0,0.0,0.0
0.0,0.012396500445902348,1773452902.7062614,48941.96087884838,0.0,0.0,"{'path': 'media/html/render_27744256_a2cd7b8f322c99dee9b2.html', 'size': 912841, '_type': 'html-file', 'sha256': 'a2cd7b8f322c99dee9b2be75eea45979e822f36b7eacd9a92d2828b32225cf41'}",1.0,-28.148460388183594,27744256.0,976.49609375,28.148460388183594,0.0,-98.44313049316406,-4.769258339365479e-06,872.788467744,976.49609375,0.0,27744256.0,0.0,0.0
0.0,0.011959428898990154,1773452902.864361,49101.57798763314,0.0,0.0,,1.0,-28.632658004760742,27998208.0,970.8564453125,28.632658004760742,0.0,-98.46773529052734,4.070597697136691e-06,878.862034212,970.8564453125,0.0,27998208.0,0.0,0.0
0.0,0.013150555081665516,1773452908.7789028,48928.65159223743,0.0,0.0,,1.0,-29.531604766845703,28252160.0,969.353515625,29.531604766845703,0.0,-98.47002410888672,-7.860442565288395e-06,884.736312767,969.353515625,0.0,28252160.0,0.0,0.0
0.0,0.013615738600492477,1773452914.653661,49269.78206841223,0.0,0.0,,1.0,-26.690587997436523,28506112.0,976.44921875,26.690587997436523,0.0,-98.44916534423828,4.724496193375671e-06,890.622915722,976.44921875,0.0,28506112.0,0.0,0.0
0.0,0.012694311328232288,1773452920.5402682,49149.73120352004,0.0,0.0,,1.0,-28.098703384399414,28760064.0,978.712890625,28.098703384399414,0.0,-98.49425506591797,7.278820703504607e-06,896.507570251,978.712890625,0.0,28760064.0,0.0,0.0
0.0,0.01233783271163702,1773452941.4659436,49175.778635104594,0.0,0.0,"{'path': 'media/html/render_29014016_3ec584d05b2376ece085.html', 'size': 914289, '_type': 'html-file', 'sha256': '3ec584d05b2376ece085be888d4d228a3c065d16c03b0a2514a8f80623385d05'}",1.0,-28.40576171875,29014016.0,979.4326171875,28.40576171875,0.0,-98.46163177490234,-4.095466465514619e-06,911.548166431,979.4326171875,0.0,29014016.0,0.0,0.0
0.0,0.012655885890126228,1773452941.6240308,49169.3090166608,0.0,0.0,,1.0,-28.277992248535156,29267968.0,968.7978515625,28.277992248535156,0.0,-98.46038055419922,-3.3275384794251295e-06,917.606246256,968.7978515625,0.0,29267968.0,0.0,0.0
0.0,0.012884843163192272,1773452947.5231452,49078.85623627514,0.0,0.0,,1.0,-28.295053482055664,29521920.0,975.6982421875,28.295053482055664,0.0,-98.49781036376953,1.0419972568342928e-05,923.503603192,975.6982421875,0.0,29521920.0,0.0,0.0
0.0,0.012206713669002056,1773452953.4209764,49054.431712589576,0.0,0.0,,1.0,-27.802444458007812,29775872.0,977.8173828125,27.802444458007812,0.0,-98.51783752441406,8.119771450765256e-07,929.380806228,977.8173828125,0.0,29775872.0,0.0,0.0
0.0,0.011571927927434444,1773452959.298139,49234.714565721144,0.0,0.0,,1.0,-28.324462890625,30029824.0,980.53515625,28.324462890625,0.0,-98.53897094726562,-5.2199734454916324e-06,935.274264837,980.53515625,0.0,30029824.0,0.0,0.0
0.0,0.011133182793855667,1773452980.1330934,49093.335726103964,0.0,0.0,"{'sha256': 'deeeb18c46c473893b852a0b43775f5cfd04af4bfbb9ad5dbbbb718f6e8e3443', 'path': 'media/html/render_30283776_deeeb18c46c473893b85.html', 'size': 908205, '_type': 'html-file'}",1.0,-28.020648956298828,30283776.0,976.8466796875,28.020648956298828,0.0,-98.58332824707031,9.762421541381627e-06,950.215295308,976.8466796875,0.0,30283776.0,0.0,0.0
0.0,0.01171183492988348,1773452980.2942007,49317.88686219478,0.0,0.0,,1.0,-26.32916259765625,30537728.0,978.568359375,26.32916259765625,0.0,-98.59001159667969,-2.606008365546586e-06,956.299390907,978.568359375,0.0,30537728.0,0.0,0.0
0.0,0.012390313670039177,1773452986.2166162,48859.40293828364,0.0,0.0,,1.0,-26.73147964477539,30791680.0,979.8974609375,26.73147964477539,0.0,-98.58235931396484,1.9264371076133102e-06,962.195226019,979.8974609375,0.0,30791680.0,0.0,0.0
0.0,0.011049337685108185,1773452992.1124153,49066.31093710384,0.0,0.0,,1.0,-28.381996154785156,31045632.0,967.4599609375,28.381996154785156,0.0,-98.63220977783203,9.329036402050406e-06,968.104526373,967.4599609375,0.0,31045632.0,0.0,0.0
0.0,0.011333744041621685,1773452998.0217807,48944.23227412287,0.0,0.0,,1.0,-27.77330780029297,31299584.0,974.080078125,27.77330780029297,0.0,-98.63675689697266,-1.2889304343843833e-06,973.984718654,974.080078125,0.0,31299584.0,0.0,0.0
0.0,0.010816909372806549,1773453019.0014315,49209.63226464483,0.0,0.0,"{'sha256': '56ce78dd1590ba2487f57255c98aed7663a0f6b0d2ecbf5092d6f5c72f537da8', 'path': 'media/html/render_31553536_56ce78dd1590ba2487f5.html', 'size': 913081, '_type': 'html-file'}",1.0,-26.31890106201172,31553536.0,977.2373046875,26.31890106201172,0.0,-98.6894760131836,6.744759843968495e-07,989.083668819,977.2373046875,0.0,31553536.0,0.0,0.0
0.0,0.009835781529545784,1773453019.1590908,49147.49058512195,0.0,0.0,,1.0,-29.577022552490234,31807488.0,969.50390625,29.577022552490234,0.0,-98.69698333740234,3.3653504942776635e-06,995.133336913,969.50390625,0.0,31807488.0,0.0,0.0
0.0,0.01002166885882616,1773453025.05056,49147.80806923306,0.0,0.0,,0.998046875,-27.743303298950195,32061440.0,973.3818359375,27.743303298950195,0.0,-98.6956558227539,-2.2179914083153562e-07,1001.018497314,973.3818359375,0.0,32061440.0,0.0,0.0
0.0,0.009936382994055748,1773453030.9358084,49172.56177342031,0.0,0.0,,0.9990234375,-27.626344680786133,32315392.0,974.650390625,27.626344680786133,0.0,-98.70909881591797,-3.310804913780885e-06,1006.901303615,974.650390625,0.0,32315392.0,0.0,0.0
0.0,0.01061844639480114,1773453036.8186526,49184.82306345983,0.0,0.0,,1.0,-27.202672958374023,32569344.0,980.8818359375,27.202672958374023,0.0,-98.7210693359375,4.9425489123677835e-06,1012.796758972,980.8818359375,0.0,32569344.0,0.0,0.0
0.0,0.011334520764648914,1773453057.7473485,49069.265253516714,0.0,0.0,"{'path': 'media/html/render_32823296_beedc1c54cbe523d4b8c.html', 'size': 908053, '_type': 'html-file', 'sha256': 'beedc1c54cbe523d4b8c7dcc8d6ea141ff4675bd4910e3d66b066b00ced97c12'}",0.9990234375,-26.538841247558594,32823296.0,974.9033203125,26.538841247558594,0.0,-98.73267364501953,1.0301357633579755e-06,1027.829550102,974.9033203125,0.0,32823296.0,0.0,0.0
0.0,0.011409679427742958,1773453057.8990874,49018.275844076736,0.0,0.0,,0.998046875,-27.668697357177734,33077248.0,970.4599609375,27.668697357177734,0.0,-98.7255859375,-1.3790483535558451e-05,1033.912324184,970.4599609375,0.0,33077248.0,0.0,0.0
0.0,0.010542384348809719,1773453063.8295403,48966.79800039839,0.0,0.0,,1.0,-27.27020263671875,33331200.0,979.017578125,27.27020263671875,0.0,-98.7294921875,9.872416740108747e-06,1039.816549446,979.017578125,0.0,33331200.0,0.0,0.0
0.0,0.01059943437576294,1773453069.7337785,48983.40538192457,0.0,0.0,,1.0,-29.96793556213379,33585152.0,977.6318359375,29.96793556213379,0.0,-98.73945617675781,-1.6109975149447564e-06,1045.718777139,977.6318359375,0.0,33585152.0,0.0,0.0
0.0,0.011357133276760578,1773453075.635907,49010.038972286864,0.0,0.0,,0.998046875,-27.864856719970703,33839104.0,966.1728515625,27.864856719970703,0.0,-98.72258758544922,9.45521333051147e-06,1051.604602873,966.1728515625,0.0,33839104.0,0.0,0.0
0.0,0.013380013406276703,1773453097.3137188,49156.92388030496,0.0,0.0,"{'path': 'media/html/render_34093056_309d507341e1be21ccfd.html', 'size': 907149, '_type': 'html-file', 'sha256': '309d507341e1be21ccfd4876d713005e0dd2c3ca0b9caed472797882df9368a5'}",1.0,-29.508264541625977,34093056.0,961.54296875,29.508264541625977,0.0,-98.69400787353516,-2.218145709775854e-06,1067.39590257,961.54296875,0.0,34093056.0,0.0,0.0
0.0,0.012718083336949348,1773453097.4825926,49059.718691984504,0.0,0.0,,1.0,-28.321887969970703,34347008.0,971.92578125,28.321887969970703,0.0,-98.68433380126953,5.6285475693584885e-06,1073.473636837,971.92578125,0.0,34347008.0,0.0,0.0
0.0,0.012251928448677063,1773453103.3909369,49005.44133150651,0.0,0.0,,1.0,-27.469532012939453,34600960.0,975.8359375,27.469532012939453,0.0,-98.7060546875,-6.484473487944342e-06,1079.369786841,975.8359375,0.0,34600960.0,0.0,0.0
0.0,0.01581728272140026,1773453109.28713,49066.99580051016,0.0,0.0,,1.0,-27.48821449279785,34854912.0,976.0185546875,27.48821449279785,0.0,-98.6935806274414,4.405879280966474e-06,1085.262973348,976.0185546875,0.0,34854912.0,0.0,0.0
0.0,0.017042573541402817,1773453115.1798306,49092.46685154757,0.0,0.0,,1.0,-28.136348724365234,35108864.0,980.146484375,28.136348724365234,0.0,-98.65397644042969,-1.151672586274799e-05,1091.164630057,980.146484375,0.0,35108864.0,0.0,0.0
0.0,0.015408817678689957,1773453136.1594527,49009.930729533255,0.0,0.0,"{'path': 'media/html/render_35362816_58d3b40f4475e7315dcb.html', 'size': 911337, '_type': 'html-file', 'sha256': '58d3b40f4475e7315dcb8a43dc410f2e5694d47903270d6d76050bd466d65cb8'}",1.0,-29.34129524230957,35362816.0,967.791015625,29.34129524230957,0.0,-98.67798614501953,2.199771415689611e-06,1106.241638626,967.791015625,0.0,35362816.0,0.0,0.0
0.0,0.013358053751289845,1773453136.3690164,49111.76582422874,0.0,0.0,,0.9990234375,-30.901161193847656,35616768.0,968.0703125,30.901161193847656,0.0,-98.70805358886719,9.446684089198243e-06,1112.356342662,968.0703125,0.0,35616768.0,0.0,0.0
0.0,0.014088576659560204,1773453142.2736115,49071.16868174523,0.0,0.0,,1.0,-30.29570770263672,35870720.0,953.9072265625,30.29570770263672,0.0,-98.74369812011719,-1.6924753936109482e-06,1118.239289538,953.9072265625,0.0,35870720.0,0.0,0.0
0.0,0.014369516633450985,1773453148.1566226,49193.745859043025,0.0,0.0,,1.0,-28.662092208862305,36124672.0,979.822265625,28.662092208862305,0.0,-98.79602813720703,3.5745606510317884e-06,1124.13421653,979.822265625,0.0,36124672.0,0.0,0.0
0.0,0.011079533025622368,1773453154.051068,49091.677197964586,0.0,0.0,,1.0,-29.23258399963379,36378624.0,974.6142578125,29.23258399963379,0.0,-98.84468841552734,-3.162647772114724e-06,1130.018512675,974.6142578125,0.0,36378624.0,0.0,0.0
0.0,0.012691336683928967,1773453175.064885,49177.96279942916,0.0,0.0,"{'path': 'media/html/render_36632576_741e492f53c19f960193.html', 'size': 912181, '_type': 'html-file', 'sha256': '741e492f53c19f9601933cd566357e650543eda72dbafa0c9f248e75de0ca397'}",1.0,-27.83602523803711,36632576.0,974.6171875,27.83602523803711,0.0,-98.82647705078125,9.64002902037464e-06,1145.147099604,974.6171875,0.0,36632576.0,0.0,0.0
0.0,0.015439232811331749,1773453175.2481124,49114.52405904227,0.0,0.0,,1.0,-28.634281158447266,36886528.0,979.037109375,28.634281158447266,0.0,-98.77100372314453,-1.2578452697198372e-05,1151.231734117,979.037109375,0.0,36886528.0,0.0,0.0
0.0,0.014364338479936123,1773453181.1489313,49081.00013680818,0.0,0.0,,1.0,-27.873506546020508,37140480.0,972.033203125,27.873506546020508,0.0,-98.76463317871094,1.4966860362619627e-05,1157.138997818,972.033203125,0.0,37140480.0,0.0,0.0
0.0,0.014435725286602974,1773453187.056213,48968.03387718564,0.0,0.0,,0.9990234375,-28.267559051513672,37394432.0,972.9765625,28.267559051513672,0.0,-98.79500579833984,-5.280904133542208e-06,1163.03021596,972.9765625,0.0,37394432.0,0.0,0.0
0.0,0.01463417336344719,1773453192.9475377,49105.99672562726,0.0,0.0,,1.0,-27.76728057861328,37648384.0,977.177734375,27.76728057861328,0.0,-98.81697082519531,9.370390216645319e-06,1168.934103818,977.177734375,0.0,37648384.0,0.0,0.0
0.0,0.014859015122056007,1773453214.0949833,49006.212430270425,0.0,0.0,"{'path': 'media/html/render_37902336_659c7e018f33e1e1e231.html', 'size': 907037, '_type': 'html-file', 'sha256': '659c7e018f33e1e1e231b026d3c46a43a68022cac20fb77696b5e56db8d0fe2e'}",0.9990234375,-29.303430557250977,37902336.0,957.3759765625,29.303430557250977,0.0,-98.807861328125,1.1392846488433861e-07,1184.177203405,957.3759765625,0.0,37902336.0,0.0,0.0
0.0,0.01370930951088667,1773453214.2508821,49177.91511809489,0.0,0.0,,1.0,-29.288148880004883,38156288.0,979.2470703125,29.288148880004883,0.0,-98.79691314697266,-4.793356310983654e-06,1190.251231196,979.2470703125,0.0,38156288.0,0.0,0.0
0.0,0.017569446936249733,1773453220.1684318,48938.80376472733,0.0,0.0,,1.0,-28.42914390563965,38410240.0,979.654296875,28.42914390563965,0.0,-98.77644348144531,8.233733751694672e-06,1196.14046878,979.654296875,0.0,38410240.0,0.0,0.0
0.0,0.016596145927906036,1773453226.0575979,49150.67241489102,0.0,0.0,,1.0,-29.419069290161133,38664192.0,979.533203125,29.419069290161133,0.0,-98.7603530883789,-7.369577360805124e-06,1202.029078803,979.533203125,0.0,38664192.0,0.0,0.0
0.0,0.1050003170967102,1773453231.9464238,49147.08466498326,0.0,0.0,,0.9990234375,-32.478919982910156,38918144.0,971.4560546875,32.478919982910156,0.0,-98.74867248535156,-0.0002553317171987146,1207.913007695,971.4560546875,0.0,38918144.0,0.0,0.0
0.0,0.019610833376646042,1773453252.5247002,49193.15514624887,0.0,0.0,"{'size': 910137, '_type': 'html-file', 'sha256': 'ea7f2792404cbe15d88e6d4fdbbd36de1b3e79d98b680c9e95ee3b6ba8930c9f', 'path': 'media/html/render_39172096_ea7f2792404cbe15d88e.html'}",1.0,-33.141693115234375,39172096.0,936.4384765625,33.141693115234375,0.0,-98.58055114746094,5.6678174587432295e-05,1222.606891,936.4384765625,0.0,39172096.0,0.0,0.0
0.0,0.4380377531051636,1773453252.6854596,49112.26400463591,0.0,0.0,,0.9970703125,-32.7794303894043,39426048.0,961.6064453125,32.7794303894043,0.0,-98.37171936035156,-0.00015363041893579066,1228.657534707,961.6064453125,0.0,39426048.0,0.0,0.0
0.0,0.01850905828177929,1773453258.5748472,49181.45287003962,0.0,0.0,,0.99609375,-30.593868255615234,39680000.0,953.2958984375,30.593868255615234,0.0,-98.49542999267578,1.1920256838493515e-05,1234.552410684,953.2958984375,0.0,39680000.0,0.0,0.0
0.0,1.6309521198272705,1773453264.469765,49107.65848552923,0.0,0.0,,0.9970703125,-51.30282974243164,39933952.0,808.646484375,51.30282974243164,0.0,-97.9879379272461,-0.00045071556814946234,1240.441811595,808.646484375,0.0,39933952.0,0.0,0.0
0.0,0.4954788386821747,1773453270.3590782,49135.084704325775,0.0,0.0,,1.0,-29.877281188964844,40187904.0,956.0341796875,29.877281188964844,0.0,-97.87931823730469,-3.052989995921962e-05,1246.337134584,956.0341796875,0.0,40187904.0,0.0,0.0
0.0,1.549594759941101,1773453291.4063983,49071.81072647113,0.0,0.0,"{'path': 'media/html/render_40441856_fc4e6f56a3315f97efc1.html', 'size': 906469, '_type': 'html-file', 'sha256': 'fc4e6f56a3315f97efc10547cc5df23757936659114104e8e9a98430a4ca96bf'}",0.998046875,-34.8289680480957,40441856.0,891.783203125,34.8289680480957,0.0,-97.51669311523438,-8.528042235411704e-05,1261.488570746,891.783203125,0.0,40441856.0,0.0,0.0
0.0,0.066600501537323,1773453291.560227,49190.47666893573,0.0,0.0,,1.0,-31.65751075744629,40695808.0,950.1220703125,31.65751075744629,0.0,-97.96895599365234,6.076723002479412e-05,1267.56337606,950.1220703125,0.0,40695808.0,0.0,0.0
0.0,0.12445296347141266,1773453297.4807253,48885.37231954175,0.0,0.0,,0.99609375,-29.14244842529297,40949760.0,947.287109375,29.14244842529297,0.0,-97.80961608886719,2.3308770323637873e-05,1273.464795223,947.287109375,0.0,40949760.0,0.0,0.0
0.0,0.1021362841129303,1773453303.3821776,49038.40602549569,0.0,0.0,,0.9990234375,-29.079669952392578,41203712.0,959.7734375,29.079669952392578,0.0,-97.96791076660156,1.2625772797036916e-05,1279.376168442,959.7734375,0.0,41203712.0,0.0,0.0
0.0,0.45685622096061707,1773453309.2934716,48937.56711452781,0.0,0.0,,1.0,-31.793136596679688,41457664.0,927.0380859375,31.793136596679688,0.0,-97.94386291503906,-0.00011190459917997941,1285.265656317,927.0380859375,0.0,41457664.0,0.0,0.0
0.0,0.07170303910970688,1773453330.4761589,49132.57345727614,0.0,0.0,"{'path': 'media/html/render_41711616_a49e9b6855a131fae3b3.html', 'size': 909477, '_type': 'html-file', 'sha256': 'a49e9b6855a131fae3b3ced50167d22155e3f99c46316c468267b4b443b833d3'}",1.0,-28.89182472229004,41711616.0,967.4296875,28.89182472229004,0.0,-97.92584228515625,8.9286346337758e-05,1300.558387489,967.4296875,0.0,41711616.0,0.0,0.0
0.0,0.14645175635814667,1773453330.6429698,49089.824213806074,0.0,0.0,,1.0,-29.165142059326172,41965568.0,949.5126953125,29.165142059326172,0.0,-97.74874877929688,-2.302734174008947e-05,1306.625469158,949.5126953125,0.0,41965568.0,0.0,0.0
0.0,0.07325472682714462,1773453336.5427327,49075.71083093465,0.0,0.0,,0.9990234375,-29.103551864624023,42219520.0,964.9052734375,29.103551864624023,0.0,-97.9202651977539,1.7940023099072278e-05,1312.519153315,964.9052734375,0.0,42219520.0,0.0,0.0
0.0,0.3973841071128845,1773453342.4364266,49092.59129783915,0.0,0.0,,0.9990234375,-28.72850227355957,42473472.0,975.7431640625,28.72850227355957,0.0,-97.80413055419922,-6.657691119471565e-05,1318.411823784,975.7431640625,0.0,42473472.0,0.0,0.0
0.0,0.3380470871925354,1773453348.3290644,49114.924912051865,0.0,0.0,,1.0,-30.445899963378906,42727424.0,976.4580078125,30.445899963378906,0.0,-97.7796630859375,-3.4994081943295896e-05,1324.316333366,976.4580078125,0.0,42727424.0,0.0,0.0
0.0,0.4206489324569702,1773453369.546623,48991.3967004561,0.0,0.0,"{'path': 'media/html/render_42981376_f0581f665018707e6983.html', 'size': 909633, '_type': 'html-file', 'sha256': 'f0581f665018707e69835c4ffdb4dd5ccbcf62d83e0b88128a7f30344c40b102'}",1.0,-29.565040588378906,42981376.0,948.98828125,29.565040588378906,0.0,-97.62358093261719,4.04914899263531e-05,1339.62884532,948.98828125,0.0,42981376.0,0.0,0.0
0.0,0.7687072157859802,1773453369.703295,49126.257944428,0.0,0.0,,1.0,-26.9300594329834,43235328.0,968.0859375,26.9300594329834,0.0,-97.33541107177734,-4.103741957806051e-05,1345.713547714,968.0859375,0.0,43235328.0,0.0,0.0
0.0,0.3691343665122986,1773453375.630802,48812.87918110909,0.0,0.0,,0.998046875,-28.767549514770508,43489280.0,974.671875,28.767549514770508,0.0,-97.35262298583984,1.3844882232660893e-05,1351.580845537,974.671875,0.0,43489280.0,0.0,0.0
0.0,0.45623812079429626,1773453381.4981735,49332.16503364206,0.0,0.0,,0.998046875,-27.284088134765625,43743232.0,973.296875,27.284088134765625,0.0,-97.33393859863281,1.989517841138877e-05,1357.473451514,973.296875,0.0,43743232.0,0.0,0.0
0.0,0.0625908374786377,1773453387.3906615,49116.17054225604,0.0,0.0,,0.998046875,-30.102519989013672,43997184.0,952.966796875,30.102519989013672,0.0,-97.57318878173828,-2.4049084458965808e-05,1363.379483301,952.966796875,0.0,43997184.0,0.0,0.0
0.0,0.6288249492645264,1773453407.992023,49161.74739634512,0.0,0.0,"{'path': 'media/html/render_44251136_51cec7a680bc28687d64.html', 'size': 910829, '_type': 'html-file', 'sha256': '51cec7a680bc28687d644e872cf0160fe2deab3b9c2403b56aa385c3f3b17adf'}",0.9990234375,-28.089157104492188,44251136.0,970.583984375,28.089157104492188,0.0,-97.40962219238281,9.658597264206037e-06,1378.074241432,970.583984375,0.0,44251136.0,0.0,0.0
0.0,0.056658245623111725,1773453408.149273,49121.507084178986,0.0,0.0,,0.99609375,-27.908580780029297,44505088.0,971.2744140625,27.908580780029297,0.0,-97.65034484863281,1.1366273611201905e-05,1384.123277687,971.2744140625,0.0,44505088.0,0.0,0.0
0.0,0.05967380851507187,1773453414.0406425,49141.159901309096,0.0,0.0,,0.9990234375,-27.528554916381836,44759040.0,976.17578125,27.528554916381836,0.0,-97.77693176269531,-1.6852245607879013e-05,1390.015363375,976.17578125,0.0,44759040.0,0.0,0.0
0.0,0.04858405888080597,1773453419.9327233,49097.295830376395,0.0,0.0,,1.0,-25.848251342773438,45012992.0,973.6357421875,25.848251342773438,0.0,-97.94566345214844,2.0216108168824576e-05,1395.902670379,973.6357421875,0.0,45012992.0,0.0,0.0
0.0,0.2852517366409302,1773453425.8201241,49138.16971924193,0.0,0.0,,1.0,-29.168167114257812,45266944.0,972.5400390625,29.168167114257812,0.0,-97.61248779296875,-1.795807111193426e-05,1401.780954841,972.5400390625,0.0,45266944.0,0.0,0.0
0.0,0.14196698367595673,1773453446.98174,49254.87489718644,0.0,0.0,"{'path': 'media/html/render_45520896_284a1a67ceb2f9c8c9fc.html', 'size': 908945, '_type': 'html-file', 'sha256': '284a1a67ceb2f9c8c9fc41dfc2f8bcfcba93f16126b16803997623b779c8e180'}",1.0,-30.22997283935547,45520896.0,972.4384765625,30.22997283935547,0.0,-97.78408813476562,8.813174645183608e-06,1417.063922938,972.4384765625,0.0,45520896.0,0.0,0.0
0.0,0.2725985050201416,1773453447.1399562,49035.933997561166,0.0,0.0,,1.0,-28.58916473388672,45774848.0,976.1220703125,28.58916473388672,0.0,-97.582275390625,1.1494429600134026e-05,1423.10861186,976.1220703125,0.0,45774848.0,0.0,0.0
0.0,0.2855970561504364,1773453453.0259113,49210.714458841336,0.0,0.0,,1.0,-28.260704040527344,46028800.0,975.875,28.260704040527344,0.0,-97.51148986816406,6.142107395135099e-06,1428.990788408,975.875,0.0,46028800.0,0.0,0.0
0.0,0.05728201940655708,1773453458.9081259,49178.14898457217,0.0,0.0,,0.9990234375,-26.194122314453125,46282752.0,978.8896484375,26.194122314453125,0.0,-97.68661499023438,-8.743540092837065e-06,1434.877070172,978.8896484375,0.0,46282752.0,0.0,0.0
0.0,0.07297500967979431,1773453464.7944226,49160.42457879332,0.0,0.0,,0.9990234375,-28.650320053100586,46536704.0,971.794921875,28.650320053100586,0.0,-97.77772521972656,-6.559640496561769e-06,1440.772342355,971.794921875,0.0,46536704.0,0.0,0.0
0.0,0.043584540486335754,1773453486.077945,49061.63945813642,0.0,0.0,"{'_type': 'html-file', 'sha256': 'a22e3f11847fdae8522456cb4fb81705be966f6bc0f29406e510b11bae748e02', 'path': 'media/html/render_46790656_a22e3f11847fdae85224.html', 'size': 911325}",1.0,-29.082874298095703,46790656.0,973.3046875,29.082874298095703,0.0,-97.88394927978516,2.9205299142631702e-05,1456.160147724,973.3046875,0.0,46790656.0,0.0,0.0
0.0,0.4004555940628052,1773453486.2396014,49078.146167052655,0.0,0.0,,0.9990234375,-29.875280380249023,47044608.0,966.755859375,29.875280380249023,0.0,-97.58901977539062,-4.8038426029961556e-05,1462.218981363,966.755859375,0.0,47044608.0,0.0,0.0
0.0,0.19043345749378204,1773453492.1364288,49111.061595531486,0.0,0.0,,0.9990234375,-28.51905059814453,47298560.0,974.7138671875,28.51905059814453,0.0,-97.7605209350586,2.4604860300314613e-05,1468.106018028,974.7138671875,0.0,47298560.0,0.0,0.0
0.0,0.037957869470119476,1773453498.0228636,49159.9481096357,0.0,0.0,,1.0,-27.84984588623047,47552512.0,980.23828125,27.84984588623047,0.0,-97.92981719970703,3.851008659694344e-05,1473.988226896,980.23828125,0.0,47552512.0,0.0,0.0
