eval/episode_success,training/actor_loss,eval/episode_reward_near,training/log_alpha,eval/episode_reward_survive,_runtime,eval/episode_success_hard,_step,eval/episode_success_any,eval/episode_reward_ctrl,eval/episode_reward_dist,step,eval/episode_dist,training/entropy,_timestamp,training/sps,training/critic_loss,eval/episode_reward,training/alpha_loss,eval/episode_success_easy,render
979.0361328125,-97.83391571044922,0.0,0.0,0.0,751.459703078,0.0,23934976.0,1.0,0.0,-25.20203399658203,23934976.0,25.20203399658203,0.0,1773459181.8155248,49522.99140412763,0.03301378712058067,979.0361328125,1.8439489224419958e-07,0.0,"{'size': 913513, '_type': 'html-file', 'sha256': 'd65de9b5c02f9f51d1ffac5bdf65c283e01909663e6a2de5d844a631e6aa7c78', 'path': 'media/html/render_23934976_d65de9b5c02f9f51d1ff.html'}"
957.306640625,-98.07078552246094,0.0,0.0,0.0,757.47888178,0.0,24188928.0,0.998046875,0.0,-27.004663467407227,24188928.0,27.004663467407227,0.0,1773459181.9748318,49471.160865819715,0.020350070670247078,957.306640625,-8.650748668515007e-07,0.0,
966.181640625,-98.16511535644531,0.0,0.0,0.0,763.345840087,0.0,24442880.0,1.0,0.0,-26.498958587646484,24442880.0,26.498958587646484,0.0,1773459187.834189,49449.25054948157,0.019862396642565727,966.181640625,6.3063475863600615e-06,0.0,
972.544921875,-98.15286254882812,0.0,0.0,0.0,769.194320416,0.0,24696832.0,1.0,0.0,-28.230876922607422,24696832.0,28.230876922607422,0.0,1773459193.7010999,49329.84835193722,0.024742700159549713,972.544921875,1.0418691999802832e-05,0.0,
978.1630859375,-98.09149932861328,0.0,0.0,0.0,775.05772395,0.0,24950784.0,1.0,0.0,-25.113801956176758,24950784.0,25.113801956176758,0.0,1773459199.5496397,49498.79000421307,0.02297237142920494,978.1630859375,-7.759768777759746e-06,0.0,
964.1455078125,-98.19103240966797,0.0,0.0,0.0,790.046690485,0.0,25204736.0,1.0,0.0,-27.24944305419922,25204736.0,27.24944305419922,0.0,1773459220.402537,49397.81471152103,0.019967125728726387,964.1455078125,1.1621683370321989e-05,0.0,"{'size': 909593, '_type': 'html-file', 'sha256': 'e788cccc70516b8ead7586507e16f04d3ad5cd7b354ecb08652f88bfa1112da5', 'path': 'media/html/render_25204736_e788cccc70516b8ead75.html'}"
972.732421875,-98.239990234375,0.0,0.0,0.0,796.064266731,0.0,25458688.0,1.0,0.0,-26.30377197265625,25458688.0,26.30377197265625,0.0,1773459220.5559237,49434.753106206306,0.018527116626501083,972.732421875,-1.340351104772708e-06,0.0,
979.076171875,-98.35314178466797,0.0,0.0,0.0,801.910223609,0.0,25712640.0,1.0,0.0,-26.20148468017578,25712640.0,26.20148468017578,0.0,1773459226.419579,49408.559023629416,0.016795868054032326,979.076171875,-1.8460982573742513e-06,0.0,
979.82421875,-98.33198547363281,0.0,0.0,0.0,807.770369931,0.0,25966592.0,1.0,0.0,-25.277137756347656,25966592.0,25.277137756347656,0.0,1773459232.2655725,49534.737008426215,0.01810385286808014,979.82421875,1.054331733030267e-05,0.0,
972.3017578125,-98.3161392211914,0.0,0.0,0.0,813.614588635,0.0,26220544.0,1.0,0.0,-27.621135711669922,26220544.0,27.621135711669922,0.0,1773459238.1256735,49399.553557016625,0.016991999000310898,972.3017578125,6.2813946897222195e-06,0.0,
975.6083984375,-98.33661651611328,0.0,0.0,0.0,828.559003661,0.0,26474496.0,1.0,0.0,-26.046533584594727,26474496.0,26.046533584594727,0.0,1773459258.9148474,49572.468845493386,0.013930522836744785,975.6083984375,4.860985882260138e-06,0.0,"{'sha256': '1842b6e8580a3e79af623f791aab8d649c67e9946c658071f7fdbc8928b280e1', 'path': 'media/html/render_26474496_1842b6e8580a3e79af62.html', 'size': 913217, '_type': 'html-file'}"
970.8037109375,-98.36078643798828,0.0,0.0,0.0,834.564286586,0.0,26728448.0,1.0,0.0,-27.053485870361328,26728448.0,27.053485870361328,0.0,1773459259.068184,49376.825350795494,0.015673596411943436,970.8037109375,-7.536129942309344e-07,0.0,
978.21875,-98.37966918945312,0.0,0.0,0.0,840.416151219,0.0,26982400.0,1.0,0.0,-26.233715057373047,26982400.0,26.233715057373047,0.0,1773459264.9190707,49522.80950622385,0.014892145991325378,978.21875,6.694133389828494e-06,0.0,
977.830078125,-98.4260482788086,0.0,0.0,0.0,846.262833917,0.0,27236352.0,1.0,0.0,-27.44148063659668,27236352.0,27.44148063659668,0.0,1773459270.7716331,49470.018937023706,0.0137655483558774,977.830078125,3.946761808037991e-06,0.0,
975.3095703125,-98.5033950805664,0.0,0.0,0.0,852.125366428,0.0,27490304.0,1.0,0.0,-27.075002670288086,27490304.0,27.075002670288086,0.0,1773459276.6181443,49511.412468775074,0.013576539233326912,975.3095703125,2.4753837806201773e-06,0.0,
965.4189453125,-98.47178649902344,0.0,0.0,0.0,867.09036165,0.0,27744256.0,1.0,0.0,-30.275360107421875,27744256.0,30.275360107421875,0.0,1773459297.4462235,49376.37672224232,0.0124672157689929,965.4189453125,3.957867193093989e-06,0.0,"{'sha256': 'dc2a84e74216ce94df0c720918338d9817e232c3c0fdba93c50c5b87820bd63f', 'path': 'media/html/render_27744256_dc2a84e74216ce94df0c.html', 'size': 910133, '_type': 'html-file'}"
928.46875,-98.4653091430664,0.0,0.0,0.0,873.115296145,0.0,27998208.0,0.9990234375,0.0,-31.69130516052246,27998208.0,31.69130516052246,0.0,1773459297.6024177,49459.02281644246,0.01465618796646595,928.46875,2.822387614287436e-06,0.0,
962.857421875,-98.51603698730469,0.0,0.0,0.0,878.962199906,0.0,28252160.0,0.9990234375,0.0,-27.426231384277344,28252160.0,27.426231384277344,0.0,1773459303.4705534,49369.9182902071,0.013119416311383247,962.857421875,-6.235909040697152e-06,0.0,
972.7275390625,-98.42849731445312,0.0,0.0,0.0,884.80880759,0.0,28506112.0,1.0,0.0,-27.454994201660156,28506112.0,27.454994201660156,0.0,1773459309.3170242,49533.01166770888,0.035556040704250336,972.7275390625,-3.636198744061403e-05,0.0,
941.361328125,-98.29205322265625,0.0,0.0,0.0,890.65762949,0.0,28760064.0,1.0,0.0,-30.235271453857422,28760064.0,30.235271453857422,0.0,1773459315.163934,49545.5501908348,0.07099711894989014,941.361328125,-9.06644418137148e-05,0.0,
946.7255859375,-97.81875610351562,0.0,0.0,0.0,905.689566461,0.0,29014016.0,0.9970703125,0.0,-30.306541442871094,29014016.0,30.306541442871094,0.0,1773459336.045436,49499.39958159686,0.40052247047424316,946.7255859375,-0.00011626404739217833,0.0,"{'sha256': 'd3e628f1f09e726b1c20155fdae99691fe7773b5c261a088e0e45fcbc58b1e16', 'path': 'media/html/render_29014016_d3e628f1f09e726b1c20.html', 'size': 911321, '_type': 'html-file'}"
951.244140625,-97.8343734741211,0.0,0.0,0.0,911.710858471,0.0,29267968.0,0.9990234375,0.0,-29.564449310302734,29267968.0,29.564449310302734,0.0,1773459336.210164,49527.51165081323,0.11590242385864258,951.244140625,5.88839320698753e-05,0.0,
969.9677734375,-97.73187255859375,0.0,0.0,0.0,917.564824233,0.0,29521920.0,0.9970703125,0.0,-29.256853103637695,29521920.0,29.256853103637695,0.0,1773459342.0662048,49474.3548701416,0.22439922392368317,969.9677734375,-3.7692087062168866e-05,0.0,
964.85546875,-97.56475830078125,0.0,0.0,0.0,923.402200312,0.0,29775872.0,0.9970703125,0.0,-29.856857299804688,29775872.0,29.856857299804688,0.0,1773459347.9200852,49466.278742624825,0.240805983543396,964.85546875,-2.7466634492157027e-05,0.0,
966.9765625,-97.46856689453125,0.0,0.0,0.0,929.251728232,0.0,30029824.0,1.0,0.0,-27.322341918945312,30029824.0,27.322341918945312,0.0,1773459353.7575052,49610.95834135418,0.3203766644001007,966.9765625,-6.015688632032834e-05,0.0,
965.8076171875,-97.79833984375,0.0,0.0,0.0,944.301354625,0.0,30283776.0,0.9951171875,0.0,-28.01275634765625,30283776.0,28.01275634765625,0.0,1773459374.6572134,49502.84570136994,0.08175235986709595,965.8076171875,5.3210504120215774e-05,0.0,"{'size': 910945, '_type': 'html-file', 'sha256': '2e25584867e70041d642944385f226644c182470d82697d0a28483aaa6f6025d', 'path': 'media/html/render_30283776_2e25584867e70041d642.html'}"
978.1591796875,-97.87860107421875,0.0,0.0,0.0,950.331334917,0.0,30537728.0,1.0,0.0,-26.820480346679688,30537728.0,26.820480346679688,0.0,1773459374.8174257,49700.14274309213,0.10978700965642929,978.1591796875,3.384558567631757e-06,0.0,
956.6640625,-97.84549713134766,0.0,0.0,0.0,956.174158439,0.0,30791680.0,0.9990234375,0.0,-31.092212677001953,30791680.0,31.092212677001953,0.0,1773459380.6865878,49373.161026629896,0.15408533811569214,956.6640625,-2.3666090783081017e-05,0.0,
977.0654296875,-97.85585021972656,0.0,0.0,0.0,962.02582309,0.0,31045632.0,0.9990234375,0.0,-27.646942138671875,31045632.0,27.646942138671875,0.0,1773459386.5289307,49564.68585602781,0.11264191567897797,977.0654296875,2.5497643946437165e-05,0.0,
979.3564453125,-97.95042419433594,0.0,0.0,0.0,967.859733336,0.0,31299584.0,1.0,0.0,-24.296184539794922,31299584.0,24.296184539794922,0.0,1773459392.3810906,49481.64517865251,0.07012005150318146,979.3564453125,2.4722423859202536e-06,0.0,
975.4453125,-97.95686340332031,0.0,0.0,0.0,982.881337781,0.0,31553536.0,1.0,0.0,-28.33354949951172,31553536.0,28.33354949951172,0.0,1773459413.2371793,49630.953958128535,0.08297868818044662,975.4453125,1.6048279576352797e-05,0.0,"{'sha256': 'b827138a909542fd9a23b2db9a19fa8c845e2ca937cd6d6945793744a944e61d', 'path': 'media/html/render_31553536_b827138a909542fd9a23.html', 'size': 908521, '_type': 'html-file'}"
975.375,-98.17069244384766,0.0,0.0,0.0,988.893767569,0.0,31807488.0,0.998046875,0.0,-28.066200256347656,31807488.0,28.066200256347656,0.0,1773459413.4067392,49654.750079599435,0.025905923917889595,975.375,5.773389148089336e-06,0.0,
974.630859375,-98.2910385131836,0.0,0.0,0.0,994.733725884,0.0,32061440.0,1.0,0.0,-26.91213607788086,32061440.0,26.91213607788086,0.0,1773459419.2490292,49622.94221843392,0.03340630978345871,974.630859375,2.029294137173565e-06,0.0,
976.0341796875,-98.24677276611328,0.0,0.0,0.0,1000.571353764,0.0,32315392.0,1.0,0.0,-25.504600524902344,32315392.0,25.504600524902344,0.0,1773459425.0885682,49599.271260478155,0.08078685402870178,976.0341796875,-1.6380050510633737e-05,0.0,
960.2158203125,-98.1238021850586,0.0,0.0,0.0,1006.417839142,0.0,32569344.0,0.9931640625,0.0,-29.90887451171875,32569344.0,29.90887451171875,0.0,1773459430.9267745,49607.631155539755,0.08937948942184448,960.2158203125,1.3541530279326253e-05,0.0,
978.189453125,-98.2887191772461,0.0,0.0,0.0,1022.051001149,0.0,32823296.0,1.0,0.0,-27.177814483642578,32823296.0,27.177814483642578,0.0,1773459452.4068441,49525.96873315805,0.027208425104618073,978.189453125,1.3546357877203263e-05,0.0,"{'size': 912381, '_type': 'html-file', 'sha256': '1ef3b78f3ddf373260428ac21e3d576ef38b5185025a3348e7277c3eb4cc55b2', 'path': 'media/html/render_32823296_1ef3b78f3ddf37326042.html'}"
969.392578125,-98.23771667480469,0.0,0.0,0.0,1028.085209175,0.0,33077248.0,0.998046875,0.0,-27.284221649169922,33077248.0,27.284221649169922,0.0,1773459452.5653162,49487.79258716322,0.06047854572534561,969.392578125,3.327304739286774e-06,0.0,
977.8701171875,-97.99700164794922,0.0,0.0,0.0,1033.935125301,0.0,33331200.0,1.0,0.0,-27.337722778320312,33331200.0,27.337722778320312,0.0,1773459458.4403942,49493.398773389265,0.07391904294490814,977.8701171875,-2.122975729434984e-06,0.0,
972.2197265625,-98.12028503417969,0.0,0.0,0.0,1039.779422853,0.0,33585152.0,1.0,0.0,-26.683712005615234,33585152.0,26.683712005615234,0.0,1773459464.2904258,49498.02632845143,0.04760458692908287,972.2197265625,-5.833020168211078e-06,0.0,
975.0244140625,-98.1585922241211,0.0,0.0,0.0,1045.622095186,0.0,33839104.0,0.9990234375,0.0,-27.622394561767578,33839104.0,27.622394561767578,0.0,1773459470.1342154,49562.57098455944,0.04722115397453308,975.0244140625,-5.136173513164977e-06,0.0,
979.474609375,-98.2210693359375,0.0,0.0,0.0,1060.566403015,0.0,34093056.0,1.0,0.0,-26.62118911743164,34093056.0,26.62118911743164,0.0,1773459490.9222736,49572.56113033151,0.04148177430033684,979.474609375,5.605407750408631e-06,0.0,"{'_type': 'html-file', 'sha256': '77f764a93c7b9f5551cc146bf29a070c4cbf588cca3487431acd51f1421d71c7', 'path': 'media/html/render_34093056_77f764a93c7b9f5551cc.html', 'size': 910985}"
977.73828125,-98.22050476074219,0.0,0.0,0.0,1066.61016382,0.0,34347008.0,1.0,0.0,-27.043739318847656,34347008.0,27.043739318847656,0.0,1773459491.0927105,49592.285667819946,0.03843393921852112,977.73828125,-1.8271672388436855e-06,0.0,
971.6162109375,-98.30730438232422,0.0,0.0,0.0,1072.4734076,0.0,34600960.0,0.998046875,0.0,-27.010337829589844,34600960.0,27.010337829589844,0.0,1773459496.9653497,49334.68530038339,0.03210132569074631,971.6162109375,9.212511031364556e-06,0.0,
967.9921875,-98.42845916748047,0.0,0.0,0.0,1078.326650117,0.0,34854912.0,0.99609375,0.0,-28.693115234375,34854912.0,28.693115234375,0.0,1773459502.828684,49370.57504151867,0.026184912770986557,967.9921875,9.479595064476598e-06,0.0,
977.3134765625,-98.41728973388672,0.0,0.0,0.0,1084.187427806,0.0,35108864.0,1.0,0.0,-27.17658233642578,35108864.0,27.17658233642578,0.0,1773459508.6814196,49465.95023905598,0.03897082433104515,977.3134765625,3.605106485338183e-06,0.0,
972.373046875,-98.38334655761719,0.0,0.0,0.0,1099.219892281,0.0,35362816.0,0.9990234375,0.0,-28.44200897216797,35362816.0,28.44200897216797,0.0,1773459529.5757496,49394.49085613441,0.030972907319664955,972.373046875,5.127329245624423e-07,0.0,"{'size': 906165, '_type': 'html-file', 'sha256': 'e472803cecd1fbb3491ce972f3239cbc18693013ff0157c5e4137a400c7ff5dc', 'path': 'media/html/render_35362816_e472803cecd1fbb3491c.html'}"
980.6630859375,-98.45756530761719,0.0,0.0,0.0,1105.249630494,0.0,35616768.0,1.0,0.0,-24.84375762939453,35616768.0,24.84375762939453,0.0,1773459529.7425244,49485.28654064848,0.0233906302601099,980.6630859375,-3.3914971027115826e-06,0.0,
978.125,-98.43206787109375,0.0,0.0,0.0,1111.086652139,0.0,35870720.0,1.0,0.0,-28.327835083007812,35870720.0,28.327835083007812,0.0,1773459535.604865,49447.588546284795,0.029017290100455284,978.125,-2.4718838176340796e-06,0.0,
974.333984375,-98.37232971191406,0.0,0.0,0.0,1116.942862942,0.0,36124672.0,1.0,0.0,-29.122095108032227,36124672.0,29.122095108032227,0.0,1773459541.4420657,49621.74241434843,0.03964702785015106,974.333984375,1.2128525668231305e-05,0.0,
970.435546875,-98.29957580566406,0.0,0.0,0.0,1122.785775047,0.0,36378624.0,1.0,0.0,-28.952878952026367,36378624.0,28.952878952026367,0.0,1773459547.2981834,49444.61833817171,0.03492957726120949,970.435546875,-4.1599096221034415e-06,0.0,
976.9736328125,-98.39109802246094,0.0,0.0,0.0,1137.872376909,0.0,36632576.0,1.0,0.0,-27.989046096801758,36632576.0,27.989046096801758,0.0,1773459568.2282662,49572.614194269016,0.029730288311839104,976.9736328125,-2.416802317384281e-06,0.0,"{'sha256': '49014c9d6781201afb84ef9359469b6e1633b4e0aead7615a7fb1aac042e5328', 'path': 'media/html/render_36632576_49014c9d6781201afb84.html', 'size': 908269, '_type': 'html-file'}"
980.609375,-98.35237884521484,0.0,0.0,0.0,1143.897285212,0.0,36886528.0,1.0,0.0,-26.31760597229004,36886528.0,26.31760597229004,0.0,1773459568.3899467,49462.50925411421,0.0282343327999115,980.609375,-2.5789524897845695e-06,0.0,
971.78125,-98.3525619506836,0.0,0.0,0.0,1149.764306933,0.0,37140480.0,1.0,0.0,-27.118379592895508,37140480.0,27.118379592895508,0.0,1773459574.2526753,49457.62194895791,0.033335763961076736,971.78125,-7.165665920183528e-06,0.0,
979.3935546875,-98.44536590576172,0.0,0.0,0.0,1155.615964136,0.0,37394432.0,1.0,0.0,-26.48420524597168,37394432.0,26.48420524597168,0.0,1773459580.1195817,49345.786220989045,0.02739262580871582,979.3935546875,1.77516649273457e-05,0.0,
958.9951171875,-98.50384521484375,0.0,0.0,0.0,1161.474409425,0.0,37648384.0,1.0,0.0,-27.43567657470703,37648384.0,27.43567657470703,0.0,1773459585.9714835,49485.18768346689,0.025534028187394142,958.9951171875,1.2657200159083004e-06,0.0,
978.6435546875,-98.49128723144531,0.0,0.0,0.0,1176.497318613,0.0,37902336.0,1.0,0.0,-27.727188110351562,37902336.0,27.727188110351562,0.0,1773459606.853181,49439.33069007556,0.021779270842671394,978.6435546875,7.226963589346269e-06,0.0,"{'size': 910749, '_type': 'html-file', 'sha256': '97dc6a64d172b744f2c6bc8ac3e808107a7ec7fa82d9128caa2777ce8044b3a8', 'path': 'media/html/render_37902336_97dc6a64d172b744f2c6.html'}"
981.259765625,-98.56422424316406,0.0,0.0,0.0,1182.523888553,0.0,38156288.0,1.0,0.0,-27.60867691040039,38156288.0,27.60867691040039,0.0,1773459607.01382,49547.343243652715,0.017629345878958702,981.259765625,1.4463398656516802e-06,0.0,
980.0966796875,-98.54267883300781,0.0,0.0,0.0,1188.371513147,0.0,38410240.0,1.0,0.0,-26.905487060546875,38410240.0,26.905487060546875,0.0,1773459612.8792164,49414.46591753266,0.023639557883143425,980.0966796875,5.330973635864211e-06,0.0,
980.6083984375,-98.6082534790039,0.0,0.0,0.0,1194.217652195,0.0,38664192.0,1.0,0.0,-27.532394409179688,38664192.0,27.532394409179688,0.0,1773459618.7267914,49534.86140345688,0.016294432803988457,980.6083984375,-2.4257162749563577e-06,0.0,
980.2001953125,-98.72145080566406,0.0,0.0,0.0,1200.059534812,0.0,38918144.0,1.0,0.0,-27.080747604370117,38918144.0,27.080747604370117,0.0,1773459624.5728726,49550.82831392993,0.012285865843296051,980.2001953125,1.150214666267857e-05,0.0,
979.0595703125,-98.75218963623047,0.0,0.0,0.0,1214.602781562,0.0,39172096.0,1.0,0.0,-25.644371032714844,39172096.0,25.644371032714844,0.0,1773459644.9586525,49574.58917638981,0.0129197733476758,979.0595703125,-5.185996542422799e-06,0.0,"{'size': 908249, '_type': 'html-file', 'sha256': '43e9eae491de9d36448a27581cb97c934cf57966ccad085cfaacff5c8d808a64', 'path': 'media/html/render_39172096_43e9eae491de9d36448a.html'}"
975.1630859375,-98.8294677734375,0.0,0.0,0.0,1220.604055054,0.0,39426048.0,0.9970703125,0.0,-28.41459083557129,39426048.0,28.41459083557129,0.0,1773459645.1181793,49545.79909015254,0.011369261890649796,975.1630859375,9.753966878633946e-06,0.0,
980.728515625,-98.83570861816406,0.0,0.0,0.0,1226.44635695,0.0,39680000.0,1.0,0.0,-27.171091079711914,39680000.0,27.171091079711914,0.0,1773459650.9595654,49615.057863077214,0.010739464312791824,980.728515625,-4.4035587052349e-06,0.0,
977.029296875,-98.89998626708984,0.0,0.0,0.0,1232.293751019,0.0,39933952.0,1.0,0.0,-28.29757308959961,39933952.0,28.29757308959961,0.0,1773459656.8017206,49595.63388816182,0.010480388067662716,977.029296875,9.251964002032764e-06,0.0,
981.279296875,-98.92862701416016,0.0,0.0,0.0,1238.142498967,0.0,40187904.0,1.0,0.0,-26.873132705688477,40187904.0,26.873132705688477,0.0,1773459662.6491694,49522.84864869791,0.011272775940597057,981.279296875,2.314022140126326e-06,0.0,
979.7412109375,-98.91850280761719,0.0,0.0,0.0,1253.222965572,0.0,40441856.0,0.9990234375,0.0,-28.998565673828125,40441856.0,28.998565673828125,0.0,1773459683.5788484,49511.15240776051,0.010638809762895107,979.7412109375,2.7094843062513974e-06,0.0,"{'_type': 'html-file', 'sha256': 'b2f393ec965f66da55d5aae98cb264c31c450c875d6844fd3489b8f1d209decc', 'path': 'media/html/render_40441856_b2f393ec965f66da55d5.html', 'size': 911217}"
979.775390625,-98.93246459960938,0.0,0.0,0.0,1259.239205774,0.0,40695808.0,1.0,0.0,-27.27879524230957,40695808.0,27.27879524230957,0.0,1773459683.7357135,49578.442690326374,0.009868277236819267,979.775390625,-2.147759460058296e-06,0.0,
960.119140625,-98.95671844482422,0.0,0.0,0.0,1265.093052646,0.0,40949760.0,0.998046875,0.0,-28.576114654541016,40949760.0,28.576114654541016,0.0,1773459689.5946474,49452.24886543005,0.008623180910944939,960.119140625,8.332949619216379e-06,0.0,
978.8115234375,-98.98295593261719,0.0,0.0,0.0,1270.951142253,0.0,41203712.0,1.0,0.0,-26.478599548339844,41203712.0,26.478599548339844,0.0,1773459695.4484613,49458.00545724928,0.008218706585466862,978.8115234375,-1.1638023806881392e-06,0.0,
977.4501953125,-98.99112701416016,0.0,0.0,0.0,1276.806295574,0.0,41457664.0,1.0,0.0,-27.761932373046875,41457664.0,27.761932373046875,0.0,1773459701.3065815,49454.06731684152,0.00814005546271801,977.4501953125,5.116870852361899e-06,0.0,
964.0439453125,-99.02598571777344,0.0,0.0,0.0,1291.87598217,0.0,41711616.0,1.0,0.0,-29.731929779052734,41711616.0,29.731929779052734,0.0,1773459722.2318366,49456.200494055025,0.007812910713255405,964.0439453125,-2.0514939933491405e-06,0.0,"{'path': 'media/html/render_41711616_f23a3f66d2d9fbd3dd65.html', 'size': 912237, '_type': 'html-file', 'sha256': 'f23a3f66d2d9fbd3dd65d23833c2e283a11bef2560f40e37409231c54520e264'}"
975.5283203125,-99.0136489868164,0.0,0.0,0.0,1297.881226837,0.0,41965568.0,0.9990234375,0.0,-28.490501403808594,41965568.0,28.490501403808594,0.0,1773459722.383401,49626.34775878139,0.008236776106059551,975.5283203125,2.393741169726127e-06,0.0,
979.8583984375,-98.97470092773438,0.0,0.0,0.0,1303.726613125,0.0,42219520.0,0.9990234375,0.0,-28.559917449951172,42219520.0,28.559917449951172,0.0,1773459728.2365599,49493.29988379329,0.00862737838178873,979.8583984375,2.3904751742520602e-06,0.0,
976.9130859375,-99.0117416381836,0.0,0.0,0.0,1309.569991344,0.0,42473472.0,1.0,0.0,-27.028968811035156,42473472.0,27.028968811035156,0.0,1773459734.0819752,49535.043389905135,0.008844819851219654,976.9130859375,-3.976849257014692e-06,0.0,
975.99609375,-98.99400329589844,0.0,0.0,0.0,1315.427107329,0.0,42727424.0,1.0,0.0,-27.307811737060547,42727424.0,27.307811737060547,0.0,1773459739.925293,49567.12613918912,0.008141588419675827,975.99609375,9.236819096258841e-06,0.0,
980.5029296875,-98.97940063476562,0.0,0.0,0.0,1330.683119276,0.0,42981376.0,1.0,0.0,-26.728567123413086,42981376.0,26.728567123413086,0.0,1773459761.0389876,49440.74658565172,0.008729267865419388,980.5029296875,-3.688513515953673e-06,0.0,"{'size': 911389, '_type': 'html-file', 'sha256': '941c33b17fd55b120d01600323f692c1fbd47bb48282aaf6242f244baffdaa0b', 'path': 'media/html/render_42981376_941c33b17fd55b120d01.html'}"
976.4169921875,-98.99957275390625,0.0,0.0,0.0,1336.716777961,0.0,43235328.0,1.0,0.0,-26.780895233154297,43235328.0,26.780895233154297,0.0,1773459761.1967394,49405.76079045366,0.00953633338212967,976.4169921875,1.1440309890531353e-06,0.0,
976.8359375,-99.03292083740234,0.0,0.0,0.0,1342.550924565,0.0,43489280.0,1.0,0.0,-27.49093246459961,43489280.0,27.49093246459961,0.0,1773459767.0721393,49303.852016959776,0.008168544620275497,976.8359375,6.8725676101166755e-06,0.0,
977.77734375,-99.02295684814453,0.0,0.0,0.0,1348.393672518,0.0,43743232.0,0.9970703125,0.0,-29.439313888549805,43743232.0,29.439313888549805,0.0,1773459772.9063594,49649.58633845683,0.00789436511695385,977.77734375,2.101414793287404e-06,0.0,
961.216796875,-98.990478515625,0.0,0.0,0.0,1354.259333185,0.0,43997184.0,0.9951171875,0.0,-29.216663360595703,43997184.0,29.216663360595703,0.0,1773459778.7489893,49570.77547971269,0.00833419431000948,961.216796875,-1.7594502423889935e-06,0.0,
975.3154296875,-99.005615234375,0.0,0.0,0.0,1368.692267216,0.0,44251136.0,1.0,0.0,-29.072216033935547,44251136.0,29.072216033935547,0.0,1773459799.0481231,49569.377501960036,0.008143747225403786,975.3154296875,8.196708222385496e-06,0.0,"{'size': 906129, '_type': 'html-file', 'sha256': 'c6a5a87ddec6f66d5bf19e8c9869fd614b8c7a606b7a785b1560cc6b06435d03', 'path': 'media/html/render_44251136_c6a5a87ddec6f66d5bf1.html'}"
978.240234375,-98.9861068725586,0.0,0.0,0.0,1374.708786434,0.0,44505088.0,1.0,0.0,-28.46872901916504,44505088.0,28.46872901916504,0.0,1773459799.19683,49562.70474425662,0.008198484778404236,978.240234375,-4.472512046049815e-06,0.0,
976.275390625,-98.9865951538086,0.0,0.0,0.0,1380.567120921,0.0,44759040.0,1.0,0.0,-29.622093200683594,44759040.0,29.622093200683594,0.0,1773459805.0636144,49377.47084087391,0.009522225707769394,976.275390625,-2.5059563313334365e-08,0.0,
978.134765625,-99.03639221191406,0.0,0.0,0.0,1386.411596424,0.0,45012992.0,1.0,0.0,-27.973018646240234,45012992.0,27.973018646240234,0.0,1773459810.922532,49417.434796753034,0.007787310052663088,978.134765625,1.021349248730985e-06,0.0,
972.857421875,-99.02268981933594,0.0,0.0,0.0,1392.255961048,0.0,45266944.0,1.0,0.0,-30.30815887451172,45266944.0,30.30815887451172,0.0,1773459816.7669117,49538.266384107825,0.008353544399142265,972.857421875,1.4645551118519506e-06,0.0,
980.421875,-99.0300064086914,0.0,0.0,0.0,1407.393893261,0.0,45520896.0,1.0,0.0,-28.88297462463379,45520896.0,28.88297462463379,0.0,1773459837.749742,49547.95401749626,0.00863989070057869,980.421875,-5.431442787084961e-06,0.0,"{'size': 908533, '_type': 'html-file', 'sha256': '03de0f36026e8500378d66b11781d9200306a780c1351b2f76ffd1e5b0038bf9', 'path': 'media/html/render_45520896_03de0f36026e8500378d.html'}"
969.005859375,-99.00420379638672,0.0,0.0,0.0,1413.405615822,0.0,45774848.0,0.998046875,0.0,-29.843948364257812,45774848.0,29.843948364257812,0.0,1773459837.9017293,49383.0566371633,0.008636683225631714,969.005859375,1.0857213055714965e-05,0.0,
960.4638671875,-98.96944427490234,0.0,0.0,0.0,1419.258081112,0.0,46028800.0,0.99609375,0.0,-29.81800079345703,46028800.0,29.81800079345703,0.0,1773459843.7608871,49458.62321664403,0.010213783010840416,960.4638671875,-2.91069841296121e-06,0.0,
980.0986328125,-98.94420623779297,0.0,0.0,0.0,1425.109015701,0.0,46282752.0,1.0,0.0,-26.379121780395508,46282752.0,26.379121780395508,0.0,1773459849.612913,49475.1270079044,0.009257174097001553,980.0986328125,-2.4908849809435196e-06,0.0,
970.3046875,-98.94570922851562,0.0,0.0,0.0,1430.956559288,0.0,46536704.0,0.9990234375,0.0,-27.410438537597656,46536704.0,27.410438537597656,0.0,1773459855.464351,49490.15861996323,0.009812538512051105,970.3046875,1.8198746829511947e-06,0.0,
974.8095703125,-98.91593933105469,0.0,0.0,0.0,1446.115510171,0.0,46790656.0,0.9970703125,0.0,-27.98714828491211,46790656.0,27.98714828491211,0.0,1773459876.4713912,49510.740458293454,0.009539255872368813,974.8095703125,3.6143537727184594e-06,0.0,"{'sha256': 'd9b4704aa2bc9ffdd69240649fccebb5b5920f7b0573e64727ea0dd54cfa4eab', 'path': 'media/html/render_46790656_d9b4704aa2bc9ffdd692.html', 'size': 915005, '_type': 'html-file'}"
976.068359375,-99.00178527832031,0.0,0.0,0.0,1452.133935908,0.0,47044608.0,0.998046875,0.0,-28.00137710571289,47044608.0,28.00137710571289,0.0,1773459876.6431713,49499.71472749018,0.007723452057689428,976.068359375,1.964304829016328e-06,0.0,
