eval/episode_success_any,eval/episode_reward_near,training/log_alpha,step,eval/episode_reward_survive,training/entropy,eval/episode_success,eval/episode_reward_dist,eval/episode_dist,_timestamp,eval/episode_success_hard,training/alpha_loss,_step,render,training/sps,eval/episode_reward_ctrl,eval/episode_success_easy,_runtime,training/actor_loss,training/critic_loss,eval/episode_reward
0.0009765625,0.0,0.0,23173120.0,910.509765625,0.0,0.81640625,0.0,3091.453369140625,1773782536.774792,0.0,1.8893695141741773e-06,23173120.0,,41626.173799470096,-1970.116455078125,31.1611328125,1221.09155387,-0.8225040435791016,0.03812061622738838,0.81640625
0.0009765625,0.0,0.0,23427072.0,597.4814453125,0.0,0.1396484375,0.0,2007.788330078125,1773782545.8425415,0.0,9.612082067178562e-06,23427072.0,,41940.14987657967,-1286.185791015625,24.9677734375,1230.197831602,-0.5568146109580994,0.029725797474384308,0.1396484375
0.001953125,0.0,0.0,23681024.0,923.22265625,0.0,1.041015625,0.0,3091.665283203125,1773782554.9488003,0.0,1.0401381587143987e-06,23681024.0,,41955.333253636134,-1984.3973388671875,44.55859375,1239.268037324,-0.6300566792488098,0.030684873461723328,1.041015625
0.0,0.0,0.0,23934976.0,891.2333984375,0.0,0.0,0.0,3024.98095703125,1773782592.6737118,0.0,1.660429006733466e-06,23934976.0,"{'size': 4014033.0, '_type': 'html-file', 'sha256': '1a88fbc25170f59b3cb74c889b592f3e3a008c571ccf81707764df626e2d78ce', 'path': 'media/html/render_23934976_1a88fbc25170f59b3cb7.html'}",41940.907876131394,-1970.42578125,20.05078125,1267.922256369,-0.7076154351234436,0.031679362058639526,0.0
0.0,0.0,0.0,24188928.0,902.4599609375,0.0,0.0,0.0,3061.3134765625,1773782592.8638203,0.0,-1.002843418973498e-05,24188928.0,,41867.07481471646,-1979.2293701171875,30.0380859375,1277.214091228,-0.6939405798912048,0.03235499560832977,0.0
0.0,0.0,0.0,24442880.0,862.9462890625,0.0,0.0,0.0,2922.35400390625,1773782601.9650795,0.0,4.50152447228902e-06,24442880.0,,41772.05309337554,-1927.661865234375,21.556640625,1286.318907204,-0.6882634162902832,0.027998117730021477,0.0
0.001953125,0.0,0.0,24696832.0,868.69921875,0.0,0.8349609375,0.0,2955.47119140625,1773782611.0697823,0.0,1.922257752084988e-06,24696832.0,,41989.37262189748,-1807.6859130859375,13.119140625,1295.378537806,-0.532434344291687,0.028464246541261673,0.8349609375
0.0009765625,0.0,0.0,24950784.0,919.482421875,0.0,0.2431640625,0.0,3136.1123046875,1773782620.1293807,0.0,7.738367457932327e-06,24950784.0,,41997.90061764385,-1971.1387939453125,13.5087890625,1304.477438286,-0.6958815455436707,0.03461576998233795,0.2431640625
0.00390625,0.0,0.0,25204736.0,937.3994140625,0.0,1.5439453125,0.0,3189.82958984375,1773782657.8493207,0.0,-1.0095639169094284e-07,25204736.0,"{'_type': 'html-file', 'sha256': '1712238c9e6eb8a0b78b3046c81a2f61200f0ca1d06d1da9e56595bc5f511206', 'path': 'media/html/render_25204736_1712238c9e6eb8a0b78b.html', 'size': 4136237.0}",42034.89698905335,-2136.846923828125,18.267578125,1333.097784187,-0.6624507904052734,0.03295421600341797,1.5439453125
0.001953125,0.0,0.0,25458688.0,917.75390625,0.0,0.7841796875,0.0,3117.767578125,1773782658.043586,0.0,2.024755076490692e-06,25458688.0,,41959.32131112178,-1908.985107421875,18.7890625,1342.436066117,-0.6141749620437622,0.03018311783671379,0.7841796875
0.001953125,0.0,0.0,25712640.0,930.0009765625,0.0,0.4873046875,0.0,3048.9345703125,1773782667.186967,0.0,5.823403625981882e-06,25712640.0,,41829.811323321424,-1945.590576171875,36.7998046875,1351.50399936,-0.5938971042633057,0.03368724137544632,0.4873046875
0.0029296875,0.0,0.0,25966592.0,893.9990234375,0.0,1.7529296875,0.0,3048.236328125,1773782676.2550933,0.0,-1.4887302768329391e-06,25966592.0,,41938.48369500872,-1905.213134765625,18.828125,1360.611970014,-0.5416844487190247,0.03208928555250168,1.7529296875
0.0009765625,0.0,0.0,26220544.0,914.6953125,0.0,0.005859375,0.0,3029.35595703125,1773782685.3623204,0.0,3.5161183404852636e-06,26220544.0,,41979.78586772515,-1947.0126953125,34.3671875,1369.681324997,-0.7409907579421997,0.03348143398761749,0.005859375
0.0009765625,0.0,0.0,26474496.0,917.6552734375,0.0,0.0068359375,0.0,3009.876708984375,1773782723.3828516,0.0,7.359468554568593e-07,26474496.0,"{'size': 4141093.0, '_type': 'html-file', 'sha256': '4385519b76ce50b30c2b7fc35304c0ebdd10749a0a7b20bfa7c7b69172db44e0', 'path': 'media/html/render_26474496_4385519b76ce50b30c2b.html'}",41907.60982489052,-2042.421875,32.666015625,1398.631335994,-0.5569908618927002,0.029775245115160942,0.0068359375
0.0,0.0,0.0,26728448.0,868.7001953125,0.0,0.0,0.0,2898.6396484375,1773782723.586838,0.0,-5.652460913552204e-06,26728448.0,,42065.15636540475,-1906.5966796875,20.6923828125,1407.925558326,-0.7232427000999451,0.03250109776854515,0.0
0.0,0.0,0.0,26982400.0,842.2041015625,0.0,0.0,0.0,2790.411865234375,1773782732.6763718,0.0,5.483488621393917e-06,26982400.0,,41851.4471112828,-1918.337646484375,38.96875,1417.024080986,-0.7083917856216431,0.029646379873156548,0.0
0.0029296875,0.0,0.0,27236352.0,929.9228515625,0.0,1.8603515625,0.0,2964.37060546875,1773782741.7748497,0.0,4.750943844555877e-06,27236352.0,,42040.07491333481,-2145.891845703125,65.9599609375,1426.065322195,-0.6649542450904846,0.03083512932062149,1.8603515625
0.0078125,0.0,0.0,27490304.0,917.927734375,0.0,3.353515625,0.0,3014.79345703125,1773782750.8162713,0.0,2.4287110136356205e-06,27490304.0,,42100.82692051308,-1946.234375,38.9462890625,1435.17879104,-0.5218780636787415,0.026985887438058853,3.353515625
0.0,0.0,0.0,27744256.0,926.7666015625,0.0,0.0,0.0,3101.38623046875,1773782788.6765678,0.0,-6.6540978878038e-06,27744256.0,"{'size': 4176413.0, '_type': 'html-file', 'sha256': 'ef7823348f7ed83b8d83da2a41feb7914960c509e12651af8d4d16c375942697', 'path': 'media/html/render_27744256_ef7823348f7ed83b8d83.html'}",41922.03375159522,-2009.09716796875,25.0947265625,1463.92517103,-0.5774306058883667,0.027036938816308975,0.0
0.00390625,0.0,0.0,27998208.0,888.478515625,0.0,1.8203125,0.0,2890.505859375,1773782788.8668766,0.0,1.7102489664466702e-06,27998208.0,,42033.276350178734,-2005.147216796875,37.3818359375,1473.229359947,-0.5892438292503357,0.029477883130311966,1.8203125
0.01171875,0.0,0.0,28252160.0,932.0087890625,0.0,5.779296875,0.0,3048.64208984375,1773782797.9803095,0.0,3.619710241764551e-06,28252160.0,,41946.62926196235,-2063.23486328125,48.0341796875,1482.263593831,-0.6848458647727966,0.027631569653749466,5.779296875
0.0087890625,0.0,0.0,28506112.0,882.916015625,0.0,6.5908203125,0.0,2818.0419921875,1773782807.01464,0.0,1.506700755271595e-06,28506112.0,,42153.28688827533,-2003.1103515625,71.490234375,1491.368365696,-0.6601486802101135,0.026687197387218475,6.5908203125
0.0068359375,0.0,0.0,28760064.0,837.6259765625,0.0,3.671875,0.0,2694.378173828125,1773782816.1191576,0.0,-3.6303895285527688e-06,28760064.0,,42015.23382967615,-1871.517578125,46.2802734375,1500.410985647,-0.5899116396903992,0.02819349803030491,3.671875
0.0009765625,0.0,0.0,29014016.0,885.0263671875,0.0,0.005859375,0.0,2941.828857421875,1773782853.814023,0.0,5.509251877811039e-06,29014016.0,"{'size': 4113245.0, '_type': 'html-file', 'sha256': '52fbee774776c3607e8f4fc38c33ef17ebed53c6e25a358f6b14ace2517cf376', 'path': 'media/html/render_29014016_52fbee774776c3607e8f.html'}",42105.8579834763,-1914.5029296875,31.8037109375,1529.062507183,-0.5267931222915649,0.02725456841289997,0.005859375
0.0,0.0,0.0,29267968.0,906.6962890625,0.0,0.0,0.0,3016.193359375,1773782854.0020115,0.0,-3.619666131271515e-07,29267968.0,,42070.76048854211,-1959.00439453125,14.404296875,1538.352184322,-0.4794253706932068,0.02579088881611824,0.0
0.0068359375,0.0,0.0,29521920.0,842.63671875,0.0,2.4609375,0.0,2796.759521484375,1773782863.103063,0.0,-2.244212737423368e-06,29521920.0,,41795.58233104946,-1718.09765625,32.904296875,1547.461970008,-0.7187506556510925,0.03291850537061691,2.4609375
0.0078125,0.0,0.0,29775872.0,918.83984375,0.0,3.640625,0.0,2985.484375,1773782872.2129157,0.0,3.3131116197182564e-06,29775872.0,,41930.25050748051,-1971.4730224609375,43.314453125,1556.496206317,-0.7204393744468689,0.03027324378490448,3.640625
0.005859375,0.0,0.0,30029824.0,902.4443359375,0.0,3.2099609375,0.0,2995.806640625,1773782881.2470877,0.0,-3.5426430713414447e-06,30029824.0,,42171.08922518011,-2071.72998046875,44.861328125,1565.579714347,-0.8116354942321777,0.030393656343221664,3.2099609375
0.001953125,0.0,0.0,30283776.0,892.95703125,0.0,0.00390625,0.0,2985.17138671875,1773782919.1393886,0.0,1.723130253594718e-06,30283776.0,"{'size': 4096613.0, '_type': 'html-file', 'sha256': 'da4b09ddc172a180972476e1205cac66205cf38315fe82f261747967d73d85c1', 'path': 'media/html/render_30283776_da4b09ddc172a1809724.html'}",42024.6311841819,-1936.308837890625,23.583984375,1594.38785273,-0.5516563057899475,0.0233189444988966,0.00390625
0.0029296875,0.0,0.0,30537728.0,871.3662109375,0.0,1.361328125,0.0,2893.49755859375,1773782919.3457012,0.0,-7.039536171760119e-07,30537728.0,,42139.85705381937,-1768.6854248046875,34.91015625,1603.720521145,-0.6372806429862976,0.027996748685836792,1.361328125
0.001953125,0.0,0.0,30791680.0,932.201171875,0.0,0.892578125,0.0,3133.103515625,1773782928.4714313,0.0,-9.524809684080537e-06,30791680.0,,41786.983833999475,-1982.238037109375,23.5791015625,1612.790028142,-0.8332391977310181,0.040020477026700974,0.892578125
0.00390625,0.0,0.0,31045632.0,891.599609375,0.0,1.755859375,0.0,3005.565185546875,1773782937.5409863,0.0,-2.954119963760604e-06,31045632.0,,41924.929629613594,-2075.32470703125,37.5517578125,1621.892554103,-0.7715920805931091,0.04050608351826668,1.755859375
0.0009765625,0.0,0.0,31299584.0,799.921875,0.0,0.0029296875,0.0,2665.948486328125,1773782946.6436515,0.0,1.3264046174299438e-05,31299584.0,,41887.991415012104,-1744.8643798828125,22.8701171875,1630.965433156,-0.7457997798919678,0.037431132048368454,0.0029296875
0.0029296875,0.0,0.0,31553536.0,889.1455078125,0.0,0.2490234375,0.0,2931.666015625,1773782983.494425,0.0,-7.992759492481127e-06,31553536.0,"{'path': 'media/html/render_31553536_e7b0254bc0fb84995225.html', 'size': 4159145.0, '_type': 'html-file', 'sha256': 'e7b0254bc0fb849952254853adbf06d9471fcba0d1d9f9962214950ba2fd45db'}",41924.54843989907,-2055.29443359375,28.044921875,1658.743032635,-0.7581721544265747,0.036492060869932175,0.2490234375
0.005859375,0.0,0.0,31807488.0,909.7880859375,0.0,2.92578125,0.0,3005.40478515625,1773782983.6820202,0.0,3.6444723718886962e-06,31807488.0,,42085.90556755853,-2073.1875,40.3515625,1668.03095295,-0.6074170470237732,0.0362299382686615,2.92578125
0.0009765625,0.0,0.0,32061440.0,921.7998046875,0.0,0.01953125,0.0,3122.937744140625,1773782992.7819047,0.0,3.544691480783513e-06,32061440.0,,41755.7989027984,-1991.1414794921875,17.96875,1677.106905678,-0.6411899924278259,0.03399262577295303,0.01953125
0.0029296875,0.0,0.0,32315392.0,942.2724609375,0.0,0.6923828125,0.0,3095.81396484375,1773783001.8578157,0.0,-1.0837749186975998e-06,32315392.0,,42066.13652231061,-2037.6986083984375,35.7001953125,1686.175805625,-0.7709975838661194,0.03716355189681053,0.6923828125
0.0009765625,0.0,0.0,32569344.0,896.9072265625,0.0,0.2578125,0.0,3003.158447265625,1773783010.9266372,0.0,-6.448905423894757e-06,32569344.0,,41941.14403409498,-2016.34326171875,23.84375,1695.270008676,-0.7723582983016968,0.042667727917432785,0.2578125
0.00390625,0.0,0.0,32823296.0,918.7763671875,0.0,2.2646484375,0.0,3043.4736328125,1773783048.7259393,0.0,1.3312194823811296e-05,32823296.0,"{'_type': 'html-file', 'sha256': '3abecc3d67cb1aa5c986a4d92c6c3d891be2a60786ea8c469070e753a2f58090', 'path': 'media/html/render_32823296_3abecc3d67cb1aa5c986.html', 'size': 4128065.0}",41989.1640596888,-1988.94921875,39.1337890625,1723.974438061,-0.6674685478210449,0.036095209419727325,2.2646484375
0.0048828125,0.0,0.0,33077248.0,932.2421875,0.0,2.0087890625,0.0,3156.46875,1773783048.9387705,0.0,1.2306885537327616e-06,33077248.0,,41924.924679053394,-1960.52001953125,23.572265625,1733.318182323,-0.7460974454879761,0.03922158479690552,2.0087890625
0.005859375,0.0,0.0,33331200.0,948.3779296875,0.0,2.38671875,0.0,3089.674072265625,1773783058.0690324,0.0,5.662526518790401e-07,33331200.0,,41850.32401118348,-1987.4017333984375,47.22265625,1742.398324054,-0.8116335868835449,0.04492247849702835,2.38671875
0.0078125,0.0,0.0,33585152.0,927.8369140625,0.0,3.4755859375,0.0,3008.517578125,1773783067.1492996,0.0,-2.7089599825558253e-06,33585152.0,,41857.760943585396,-1950.298828125,58.640625,1751.500820911,-0.7393208742141724,0.03825148940086365,3.4755859375
0.0,0.0,0.0,33839104.0,910.5986328125,0.0,0.0,0.0,3085.34130859375,1773783076.2511096,0.0,-3.600202717279899e-06,33839104.0,,41915.484437819374,-2096.6962890625,20.12890625,1760.571795317,-0.7184869647026062,0.04179888218641281,0.0
0.0009765625,0.0,0.0,34093056.0,914.1171875,0.0,0.169921875,0.0,3041.776123046875,1773783114.2942147,0.0,1.181041852760245e-06,34093056.0,"{'size': 4117549.0, '_type': 'html-file', 'sha256': 'a140390b2f4a9fbbd0634daa952390b21fa3878dd36d8af49759be214be5973a', 'path': 'media/html/render_34093056_a140390b2f4a9fbbd063.html'}",41913.67672573449,-1957.7947998046875,27.6728515625,1789.542793574,-0.8437585234642029,0.044792842119932175,0.169921875
0.0,0.0,0.0,34347008.0,955.8701171875,0.0,0.0,0.0,3180.169677734375,1773783114.4983292,0.0,-2.032279098784784e-06,34347008.0,,41872.99335717775,-2067.5419921875,30.6962890625,1798.845334054,-0.7266429662704468,0.0395149402320385,0.0
0.0,0.0,0.0,34600960.0,896.2724609375,0.0,0.0,0.0,2966.580078125,1773783123.5957034,0.0,1.7997006125369808e-06,34600960.0,,41801.851428756214,-1995.50634765625,22.341796875,1807.935700567,-0.7913656234741211,0.03986355662345886,0.0
0.0009765625,0.0,0.0,34854912.0,895.2314453125,0.0,0.8818359375,0.0,2958.118896484375,1773783132.6865427,0.0,1.063522449840093e-05,34854912.0,,41994.39032615605,-1929.982421875,37.7802734375,1817.010067899,-0.8853004574775696,0.03745751082897186,0.8818359375
0.0009765625,0.0,0.0,35108864.0,913.8876953125,0.0,0.7646484375,0.0,3020.686767578125,1773783141.7610347,0.0,3.0402421202779806e-07,35108864.0,,41882.38152939724,-1925.296630859375,35.29296875,1826.108492464,-0.762813150882721,0.038402460515499115,0.7646484375
0.0,0.0,0.0,35362816.0,944.2978515625,0.0,0.0,0.0,3197.49951171875,1773783179.7060921,0.0,-1.8913544863607967e-07,35362816.0,"{'size': 4128621.0, '_type': 'html-file', 'sha256': '6c1b79cca21354ca47b4b6929c243272bf4426055136a7a40724bd46701775d5', 'path': 'media/html/render_35362816_6c1b79cca21354ca47b4.html'}",41966.52586605376,-2098.48583984375,17.9365234375,1854.954562199,-0.740520179271698,0.03968427702784538,0.0
0.0029296875,0.0,0.0,35616768.0,947.2509765625,0.0,2.4775390625,0.0,3142.59521484375,1773783179.889101,0.0,-7.1985641625360586e-06,35616768.0,,41880.02009513941,-2024.77734375,37.8681640625,1864.282359402,-0.8217902779579163,0.04654959961771965,2.4775390625
0.005859375,0.0,0.0,35870720.0,914.287109375,0.0,2.244140625,0.0,3082.4970703125,1773783189.0332854,0.0,8.258620255219284e-06,35870720.0,,41671.89503591449,-1935.57177734375,22.5703125,1873.359932451,-0.9788554906845093,0.04260418191552162,2.244140625
0.0009765625,0.0,0.0,36124672.0,908.939453125,0.0,0.0107421875,0.0,3019.54736328125,1773783198.1108842,0.0,-6.4032406044134405e-06,36124672.0,,41893.637405832895,-1910.0338134765625,32.81640625,1882.462680303,-0.8542851805686951,0.04397125169634819,0.0107421875
0.0009765625,0.0,0.0,36378624.0,902.619140625,0.0,0.8232421875,0.0,2989.5810546875,1773783207.2137022,0.0,-3.98431465598037e-09,36378624.0,,41923.03860069281,-1902.43994140625,29.5078125,1891.527913576,-0.8676149249076843,0.04476218670606613,0.8232421875
0.0029296875,0.0,0.0,36632576.0,934.7255859375,0.0,1.80859375,0.0,3023.77294921875,1773783244.2848496,0.0,7.107474175427342e-06,36632576.0,"{'size': 4115869.0, '_type': 'html-file', 'sha256': 'c42da5e500276f3aa813b66a4edea8a2a1a59aca041d1b1ecf48fb46d737c7df', 'path': 'media/html/render_36632576_c42da5e500276f3aa813.html'}",41963.82924110392,-2013.9571533203125,57.125,1919.53332513,-0.9924961924552917,0.04587405547499657,1.80859375
0.005859375,0.0,0.0,36886528.0,880.63671875,0.0,3.4248046875,0.0,2852.70263671875,1773783244.5266235,0.0,6.587232519450481e-07,36886528.0,,41922.5485451152,-1894.4693603515625,61.16796875,1928.891157049,-0.9414435029029846,0.038517411798238754,3.4248046875
0.0009765625,0.0,0.0,37140480.0,898.2294921875,0.0,0.00390625,0.0,2968.70068359375,1773783253.6419427,0.0,-3.386938942639972e-06,37140480.0,,41677.270920405375,-1898.7001953125,31.6787109375,1937.998651289,-0.9358747005462646,0.04518995061516762,0.00390625
0.0126953125,0.0,0.0,37394432.0,912.3818359375,0.0,7.021484375,0.0,2994.4580078125,1773783262.74912,0.0,4.740935764857568e-06,37394432.0,,41871.3489668745,-1841.765625,51.4130859375,1947.073066123,-0.9080497026443481,0.04232797771692276,7.021484375
0.0068359375,0.0,0.0,37648384.0,925.5,0.0,3.17578125,0.0,3014.1455078125,1773783271.823963,0.0,-6.9412985794770066e-06,37648384.0,,41886.47761903865,-2084.942138671875,42.9287109375,1956.153169417,-1.0456920862197876,0.04276900365948677,3.17578125
0.01171875,0.0,0.0,37902336.0,919.48828125,0.0,5.478515625,0.0,2942.248779296875,1773783310.001503,0.0,1.5941226365612238e-06,37902336.0,"{'size': 4081489.0, '_type': 'html-file', 'sha256': '9a0263549b5f07c5e23da68da47fe0aa3fcb0be555a754a376719d0785ce6bb2', 'path': 'media/html/render_37902336_9a0263549b5f07c5e23d.html'}",42069.40459577265,-1962.205810546875,59.37109375,1985.249978676,-0.9285994172096252,0.044052790850400925,5.478515625
0.0078125,0.0,0.0,38156288.0,888.2822265625,0.0,3.994140625,0.0,2891.489501953125,1773783310.1908934,0.0,-3.1944919101078995e-06,38156288.0,,42054.63169494217,-1893.89111328125,39.94140625,1994.561327602,-1.0630261898040771,0.05173464119434357,3.994140625
0.00390625,0.0,0.0,38410240.0,859.388671875,0.0,2.701171875,0.0,2853.117431640625,1773783319.3122423,0.0,-5.1958490985271055e-06,38410240.0,,41813.18880233681,-1863.1328125,35.7978515625,2003.636708342,-0.9563372135162354,0.04309701919555664,2.701171875
0.0029296875,0.0,0.0,38664192.0,907.08984375,0.0,1.765625,0.0,2983.09521484375,1773783328.3876817,0.0,-1.5574867120449198e-06,38664192.0,,41864.07832662208,-1904.9736328125,31.556640625,2012.733279277,-1.0101226568222046,0.05203482508659363,1.765625
0.0009765625,0.0,0.0,38918144.0,932.1123046875,0.0,0.6005859375,0.0,3063.557861328125,1773783337.48429,0.0,3.2937755349848885e-06,38918144.0,,41964.973321686724,-1951.1265869140625,27.2900390625,2021.789545801,-0.9336572885513306,0.053941186517477036,0.6005859375
0.00390625,0.0,0.0,39172096.0,953.2880859375,0.0,2.86328125,0.0,3173.03515625,1773783375.458318,0.0,-5.206678451941116e-06,39172096.0,"{'sha256': 'ac2ee473287cc64481eab8ba01c5b20dcef6653ff51d15a87d0a335bf9e826bc', 'path': 'media/html/render_39172096_ac2ee473287cc64481ea.html', 'size': 4155797.0, '_type': 'html-file'}",42019.70571022783,-2106.96435546875,31.4951171875,2050.70689206,-0.9724584817886353,0.05139970779418945,2.86328125
0.0078125,0.0,0.0,39426048.0,971.9208984375,0.0,4.26171875,0.0,3174.482421875,1773783375.6514528,0.0,2.3168079223978566e-06,39426048.0,,42085.546387799004,-2113.244140625,58.986328125,2060.014667782,-0.8839797973632812,0.04783810302615166,4.26171875
0.0078125,0.0,0.0,39680000.0,937.8525390625,0.0,3.2109375,0.0,3103.820068359375,1773783384.7655218,0.0,-1.312521135332645e-06,39680000.0,,41721.3885517794,-2116.346923828125,49.365234375,2069.105511747,-1.2020615339279175,0.05586125701665878,3.2109375
0.0029296875,0.0,0.0,39933952.0,926.529296875,0.0,2.6767578125,0.0,3094.48974609375,1773783393.8562436,0.0,8.600087312515825e-06,39933952.0,,41997.20016828027,-1919.507568359375,31.5087890625,2078.174453879,-1.1387799978256226,0.06280691176652908,2.6767578125
0.0068359375,0.0,0.0,40187904.0,917.044921875,0.0,2.7275390625,0.0,2998.955078125,1773783402.924887,0.0,-8.97592690307647e-06,40187904.0,,41929.4070648731,-2007.1748046875,41.2744140625,2087.273697637,-1.100829839706421,0.06434464454650879,2.7275390625
0.00390625,0.0,0.0,40441856.0,922.3974609375,0.0,2.5263671875,0.0,3026.612060546875,1773783440.2077065,0.0,1.1709937098203227e-05,40441856.0,"{'size': 4134737.0, '_type': 'html-file', 'sha256': '3a0e9d34da75959385a43aa8c76acd08dda2b88174e5d2ecdeccdcf5694e898a', 'path': 'media/html/render_40441856_3a0e9d34da75959385a4.html'}",41927.60475330619,-2025.754638671875,50.6767578125,2115.456208176,-0.9986003041267395,0.05728321522474289,2.5263671875
0.0078125,0.0,0.0,40695808.0,949.857421875,0.0,4.5947265625,0.0,3200.42822265625,1773783440.4156196,0.0,-3.3680369142530253e-06,40695808.0,,42004.44258482219,-2046.656982421875,27.0693359375,2124.799124575,-0.9222931265830994,0.059810787439346313,4.5947265625
0.005859375,0.0,0.0,40949760.0,932.6796875,0.0,4.1201171875,0.0,3065.52880859375,1773783449.5500655,0.0,1.5011213690740988e-05,40949760.0,,41768.25942633026,-1958.371337890625,46.2666015625,2133.854913605,-0.866426408290863,0.056426677852869034,4.1201171875
0.0048828125,0.0,0.0,41203712.0,944.1533203125,0.0,1.73828125,0.0,3162.255859375,1773783458.6057475,0.0,-9.260084880224895e-06,41203712.0,,42017.5690999917,-2190.842529296875,53.4267578125,2142.94160951,-0.9957281351089478,0.05944773927330971,1.73828125
0.0048828125,0.0,0.0,41457664.0,939.060546875,0.0,4.0400390625,0.0,3128.582275390625,1773783467.6926446,0.0,-4.454527697816957e-06,41457664.0,,42035.40294592611,-2119.070068359375,30.8798828125,2152.008182704,-1.0391197204589844,0.06373315304517746,4.0400390625
0.00390625,0.0,0.0,41711616.0,915.6435546875,0.0,2.2548828125,0.0,2991.412109375,1773783505.9501104,0.0,3.3910137062775902e-06,41711616.0,"{'size': 4147233.0, '_type': 'html-file', 'sha256': '34b7176acaf46ca71d3226a2caf5900e2f544b510599962c17b17ee0ed47adee', 'path': 'media/html/render_41711616_34b7176acaf46ca71d32.html'}",41969.32040468574,-1970.3739013671875,48.21875,2181.198701803,-1.1624128818511963,0.06434642523527145,2.2548828125
0.0087890625,0.0,0.0,41965568.0,914.5146484375,0.0,3.3330078125,0.0,3015.890625,1773783506.1489768,0.0,-1.2019136192975566e-05,41965568.0,,41907.9016687314,-2089.497802734375,44.2705078125,2190.516605933,-0.9830546975135803,0.06308139115571976,3.3330078125
0.009765625,0.0,0.0,42219520.0,943.4521484375,0.0,3.9951171875,0.0,3090.66259765625,1773783515.2675052,0.0,7.834966709197033e-06,42219520.0,,41858.52419276147,-2027.639404296875,51.900390625,2199.605168065,-1.0062347650527954,0.06888498365879059,3.9951171875
0.0068359375,0.0,0.0,42473472.0,909.294921875,0.0,3.46875,0.0,2996.669921875,1773783524.3559666,0.0,1.2308045143072377e-06,42473472.0,,42034.78750490681,-2063.33447265625,46.2197265625,2208.666032201,-1.0654113292694092,0.06675231456756592,3.46875
0.0029296875,0.0,0.0,42727424.0,783.44140625,0.0,0.5146484375,0.0,2635.596435546875,1773783533.4168346,0.0,8.456871000817046e-06,42727424.0,,41993.33238640373,-1676.1798095703125,18.9638671875,2217.749848926,-1.0196914672851562,0.06005217880010605,0.5146484375
0.00390625,0.0,0.0,42981376.0,908.5595703125,0.0,2.576171875,0.0,3072.85791015625,1773783571.840597,0.0,2.997319825226441e-06,42981376.0,"{'size': 4146653.0, '_type': 'html-file', 'sha256': '3dd81bdf11ad84e43356f00564629c8446452b302697b845bcf960804544a382', 'path': 'media/html/render_42981376_3dd81bdf11ad84e43356.html'}",42121.67963030585,-2052.834228515625,38.2314453125,2247.08906708,-0.9878319501876831,0.05695107579231262,2.576171875
0.0068359375,0.0,0.0,43235328.0,888.8359375,0.0,5.6923828125,0.0,2937.57177734375,1773783572.0553017,0.0,-8.218858965847176e-06,43235328.0,,41883.19014305454,-1978.9085693359375,44.5576171875,2256.449415063,-0.9623157978057861,0.06394870579242706,5.6923828125
0.009765625,0.0,0.0,43489280.0,875.822265625,0.0,6.34765625,0.0,2917.122802734375,1773783581.2001817,0.0,9.759653949004132e-06,43489280.0,,41798.97252794236,-1930.8056640625,43.048828125,2265.497687109,-1.1186537742614746,0.06895702332258224,6.34765625
0.005859375,0.0,0.0,43743232.0,851.9140625,0.0,5.1103515625,0.0,2816.39697265625,1773783590.2485998,0.0,-2.7352657525625546e-06,43743232.0,,42059.05716124316,-1926.54345703125,46.5634765625,2274.584387092,-1.0763174295425415,0.06203453615307808,5.1103515625
0.0087890625,0.0,0.0,43997184.0,731.31640625,0.0,3.9755859375,0.0,2394.4794921875,1773783599.3352313,0.0,1.2988622302145814e-06,43997184.0,,42091.43538151216,-1631.58154296875,49.6240234375,2283.64448035,-1.2316875457763672,0.06148836016654968,3.9755859375
0.001953125,0.0,0.0,44251136.0,936.21484375,0.0,1.2333984375,0.0,3093.535400390625,1773783636.3838937,0.0,-1.0824506802009637e-07,44251136.0,"{'sha256': '5b66a81e63a9495afaa6ed42560b2127dc60abd72f9e9ae1017fee434089f9d2', 'path': 'media/html/render_44251136_5b66a81e63a9495afaa6.html', 'size': 4104349.0, '_type': 'html-file'}",41977.954407170975,-2020.159912109375,42.29296875,2311.632335487,-1.1640158891677856,0.06913754343986511,1.2333984375
0.0068359375,0.0,0.0,44505088.0,877.888671875,0.0,4.037109375,0.0,2918.387451171875,1773783636.587507,0.0,4.721609002444893e-06,44505088.0,,42034.59176194497,-1982.486572265625,36.9384765625,2320.930660528,-1.071103811264038,0.06321430206298828,4.037109375
0.005859375,0.0,0.0,44759040.0,940.083984375,0.0,2.087890625,0.0,3130.07080078125,1773783645.6810331,0.0,1.2596060514624696e-05,44759040.0,,41817.36823029675,-2121.63232421875,48.7587890625,2330.018021552,-0.9769513607025146,0.055675797164440155,2.087890625
0.0107421875,0.0,0.0,45012992.0,900.8720703125,0.0,6.1767578125,0.0,3068.38525390625,1773783654.768857,0.0,3.775873665290419e-06,45012992.0,,42058.46925954442,-1946.1053466796875,36.416015625,2339.066537166,-1.121665596961975,0.05672352761030197,6.1767578125
0.0029296875,0.0,0.0,45266944.0,973.6064453125,0.0,0.9482421875,0.0,3312.57470703125,1773783663.8174002,0.0,-9.890433830150869e-06,45266944.0,,42080.245873514075,-2128.697265625,24.763671875,2348.174634384,-0.9323652982711792,0.05667280778288841,0.9482421875
