training/sps,_step,step,training/alpha_loss,eval/episode_success,training/log_alpha,render,eval/episode_reward_dist,eval/episode_reward_near,eval/episode_success_any,eval/episode_reward,training/critic_loss,eval/episode_reward_ctrl,eval/episode_dist,training/actor_loss,training/entropy,eval/episode_success_hard,_timestamp,eval/episode_reward_survive,_runtime,eval/episode_success_easy
41951.55909771402,23427072.0,23427072.0,-2.243823971070924e-08,0.0810546875,0.0,,0.0,0.0,0.0009765625,0.0810546875,0.007500757928937674,-2018.611572265625,3078.49072265625,-0.2713335454463959,0.0,0.0,1773769127.0982475,925.2666015625,5468.869551034,37.076171875
42022.590230071844,23681024.0,23681024.0,3.5218104130763095e-06,0.02734375,0.0,,0.0,0.0,0.0009765625,0.02734375,0.007766632363200188,-2143.330810546875,3292.48974609375,-0.26873278617858887,0.0,0.0,1773769136.200533,969.525390625,5477.938721815,19.3232421875
41963.37625533858,23934976.0,23934976.0,9.194020094582811e-06,0.0,0.0,"{'path': 'media/html/render_23934976_2491c8e9d901cd11a097.html', 'size': 4207777.0, '_type': 'html-file', 'sha256': '2491c8e9d901cd11a097b2af027965e496d7d74d1b7f70b09bb062d66fe52e11'}",0.0,0.0,0.0,0.0,0.007586891762912273,-2056.349609375,3183.0322265625,-0.267896443605423,0.0,0.0,1773769173.365509,947.55078125,5506.033230258,15.1513671875
41933.7797997607,24188928.0,24188928.0,1.0320968613086734e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.007967105135321617,-2001.11767578125,3123.2109375,-0.2419038563966751,0.0,0.0,1773769173.5608206,925.673828125,5515.326676236,15.7490234375
41799.04798125064,24442880.0,24442880.0,-3.104301526946074e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.007830165326595306,-1989.1441650390625,3185.52978515625,-0.28602686524391174,0.0,0.0,1773769182.6582124,933.2412109375,5524.429727233,12.4736328125
42028.56277635265,24696832.0,24696832.0,1.391090449942567e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.009172499179840088,-2077.305908203125,3018.4296875,-0.27836742997169495,0.0,0.0,1773769191.7613235,917.556640625,5533.481036345,19.19140625
42078.25603144302,24950784.0,24950784.0,-1.155154768639477e-05,0.0,0.0,,0.0,0.0,0.0,0.0,0.007940718904137611,-2045.4334716796875,3115.1416015625,-0.25118476152420044,0.0,0.0,1773769200.8127222,905.326171875,5542.581020157,4.34765625
42066.15645817927,25204736.0,25204736.0,7.43873670216999e-06,0.0,0.0,"{'path': 'media/html/render_25204736_f8391561f96860c73a7d.html', 'size': 4065953.0, '_type': 'html-file', 'sha256': 'f8391561f96860c73a7d63e391df930c1c64e263e6ff2c8bcae4c2457299d47a'}",0.0,0.0,0.0,0.0,0.00848825741559267,-2006.435791015625,3193.69091796875,-0.26471763849258423,0.0,0.0,1773769238.90034,931.978515625,5571.568062029,9.162109375
42003.678974237395,25458688.0,25458688.0,-2.6532288188718667e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.00944025069475174,-2036.0438232421875,3158.724609375,-0.20224997401237488,0.0,0.0,1773769239.0824761,917.0625,5580.884459397,7.4248046875
41894.1926963466,25712640.0,25712640.0,2.2666064858345436e-10,0.0,0.0,,0.0,0.0,0.0,0.0,0.009946968406438828,-2069.50830078125,3152.7685546875,-0.29261788725852966,0.0,0.0,1773769248.216135,946.0986328125,5589.952455138,12.3544921875
41971.00557559478,25966592.0,25966592.0,7.65372078603832e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.007970773614943027,-2016.906494140625,3043.33251953125,-0.2563232183456421,0.0,0.0,1773769257.2840037,896.5029296875,5599.051865513,16.02734375
42048.10728420436,26220544.0,26220544.0,1.9206972865504213e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.010389309376478195,-2101.16796875,3169.519287109375,-0.34525713324546814,0.0,0.0,1773769266.383084,935.0556640625,5608.121549496,28.5361328125
41930.641704709524,26474496.0,26474496.0,8.103009349724744e-06,0.826171875,0.0,"{'size': 4171797.0, '_type': 'html-file', 'sha256': '19fe2718a35be290a133308ad325b0f6117b2c76aca4e3a77682597d97c7d27b', 'path': 'media/html/render_26474496_19fe2718a35be290a133.html'}",0.0,0.0,0.0009765625,0.826171875,0.01000291295349598,-1951.895751953125,3229.13134765625,-0.29244184494018555,0.0,0.0,1773769304.3200138,952.7216796875,5636.987792415,21.4462890625
42101.911917414865,26728448.0,26728448.0,-6.796362868044525e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.011547575704753399,-2000.4671630859375,3112.0283203125,-0.35729461908340454,0.0,0.0,1773769304.5152392,930.70703125,5646.28035168,18.30859375
41807.64159859829,26982400.0,26982400.0,-6.215724624780705e-06,0.05859375,0.0,,0.0,0.0,0.0009765625,0.05859375,0.012784206308424473,-1858.125244140625,2842.4033203125,-0.4146255552768707,0.0,0.0,1773769313.611358,850.798828125,5655.364320552,23.2734375
42148.46964142307,27236352.0,27236352.0,7.64880837778037e-07,1.4677734375,0.0,,0.0,0.0,0.001953125,1.4677734375,0.0101903872564435,-2040.2918701171875,3099.111328125,-0.32231226563453674,0.0,0.0,1773769322.6959696,930.3876953125,5664.400259731,26.326171875
42160.39967774257,27490304.0,27490304.0,2.5425931653444422e-06,0.0048828125,0.0,,0.0,0.0,0.001953125,0.0048828125,0.014460530132055283,-2036.5445556640625,3194.76708984375,-0.3749483823776245,0.0,0.0,1773769331.7318254,947.7041015625,5673.504057603,15.8798828125
41997.58930393106,27744256.0,27744256.0,6.987813776504481e-06,0.0,0.0,"{'path': 'media/html/render_27744256_97def748e39fda4d535a.html', 'size': 4148565.0, '_type': 'html-file', 'sha256': '97def748e39fda4d535ad2ce0d239faddfa9fd6c1f55a07f9aa1f28533a49dc8'}",0.0,0.0,0.0,0.0,0.014381646178662777,-2035.8280029296875,3217.8173828125,-0.38481372594833374,0.0,0.0,1773769369.4822533,946.212890625,5702.150034416,25.099609375
42077.735744545476,27998208.0,27998208.0,-6.184451422086568e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.011997111141681671,-1890.5009765625,2971.0498046875,-0.37681642174720764,0.0,0.0,1773769369.6620207,872.595703125,5711.437573084,11.353515625
42034.39436199073,28252160.0,28252160.0,-5.364394723983423e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.011993225663900375,-1973.7294921875,3180.625,-0.37773844599723816,0.0,0.0,1773769378.7691061,943.9873046875,5720.48240428,10.4404296875
42139.913736982206,28506112.0,28506112.0,1.8335705362915178e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.009877007454633713,-1989.03955078125,3087.408203125,-0.28959792852401733,0.0,0.0,1773769387.8138766,916.4541015625,5729.580365593,21.09765625
42068.71172843112,28760064.0,28760064.0,2.7622306788543938e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.01262292917817831,-2111.428466796875,3184.748046875,-0.35311341285705566,0.0,0.0,1773769396.9116178,962.9208984375,5738.622716264,21.71484375
42140.99908224849,29014016.0,29014016.0,2.5502044991299044e-06,1.10546875,0.0,"{'path': 'media/html/render_29014016_4468933f77ac332b57bf.html', 'size': 4161497.0, '_type': 'html-file', 'sha256': '4468933f77ac332b57bfc61741d9eb19037df52bf0d99763e47bdc0f9d2a7267'}",0.0,0.0,0.001953125,1.10546875,0.011511997319757938,-1896.00537109375,3244.55615234375,-0.3550090491771698,0.0,0.0,1773769434.7920432,947.8564453125,5767.45983277,17.044921875
42121.92115987783,29267968.0,29267968.0,-3.4790307381626917e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.011708250269293785,-1878.209228515625,2947.4365234375,-0.3463190495967865,0.0,0.0,1773769435.046185,870.9013671875,5776.815414226,21.28125
41817.934634972065,29521920.0,29521920.0,4.414285740494961e-06,0.0166015625,0.0,,0.0,0.0,0.001953125,0.0166015625,0.01289027463644743,-1958.805419921875,3058.637939453125,-0.44174686074256897,0.0,0.0,1773769444.1470058,908.595703125,5785.910558433,27.568359375
42034.11734165214,29775872.0,29775872.0,2.3996485651878174e-06,0.5732421875,0.0,,0.0,0.0,0.0029296875,0.5732421875,0.013080863282084465,-2033.7119140625,3139.394775390625,-0.31711137294769287,0.0,0.0,1773769453.2419188,933.1875,5794.946666824,26.8359375
42175.46575794996,30029824.0,30029824.0,3.308949089841917e-06,2.521484375,0.0,,0.0,0.0,0.00390625,2.521484375,0.010594077408313751,-2047.5625,3139.8798828125,-0.33206239342689514,0.0,0.0,1773769462.2779737,943.6220703125,5804.01275416,33.3486328125
42138.28332336532,30283776.0,30283776.0,-5.036723678131239e-07,1.6171875,0.0,"{'path': 'media/html/render_30283776_32d146fae8a6f6255122.html', 'size': 4086461.0, '_type': 'html-file', 'sha256': '32d146fae8a6f625512256c7e95d3db0e397e8b6b258c548cc5bb3e8f45f00a8'}",0.0,0.0,0.001953125,1.6171875,0.008528576232492924,-1967.5374755859375,3032.516357421875,-0.3065083920955658,0.0,0.0,1773769500.254964,900.13671875,5832.922742809,29.4140625
42172.38990064216,30537728.0,30537728.0,-3.989705874118954e-06,0.7578125,0.0,,0.0,0.0,0.0009765625,0.7578125,0.009791523218154907,-1983.85888671875,3153.8515625,-0.3871114253997803,0.0,0.0,1773769500.4435718,941.544921875,5842.22584211,22.0517578125
41894.61288144473,30791680.0,30791680.0,5.206408332014689e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.008762008510529995,-2027.831787109375,3246.52783203125,-0.3855990171432495,0.0,0.0,1773769509.5574803,936.8173828125,5851.292833745,9.8203125
41955.594363090866,31045632.0,31045632.0,5.025830063232206e-08,0.9404296875,0.0,,0.0,0.0,0.001953125,0.9404296875,0.009357426315546036,-2080.08837890625,3145.659912109375,-0.3499096930027008,0.0,0.0,1773769518.6246052,944.31640625,5860.395119626,33.8994140625
41951.142726305465,31299584.0,31299584.0,-3.3864698707475327e-06,0.0048828125,0.0,,0.0,0.0,0.0009765625,0.0048828125,0.011008571833372116,-1866.5989990234375,2945.102294921875,-0.3129456341266632,0.0,0.0,1773769527.7264898,870.80078125,5869.471200865,17.9287109375
41915.61309480546,31553536.0,31553536.0,2.6761043159240216e-07,1.234375,0.0,"{'sha256': '0c0808b2ccc46aef838df9c017c82ed8421ff144cf230cce355149b309d15aee', 'path': 'media/html/render_31553536_0c0808b2ccc46aef838d.html', 'size': 4179153.0, '_type': 'html-file'}",0.0,0.0,0.00390625,1.234375,0.011859642341732979,-1949.2568359375,3124.661376953125,-0.4028497040271759,0.0,0.0,1773769565.809883,932.9130859375,5898.477646727,30.126953125
42152.28932086516,31807488.0,31807488.0,-2.391525185885257e-06,2.552734375,0.0,,0.0,0.0,0.00390625,2.552734375,0.012117521837353706,-2185.38623046875,3066.56005859375,-0.39599403738975525,0.0,0.0,1773769565.9939847,924.1005859375,5907.775397966,32.3984375
41687.97790390409,32061440.0,32061440.0,7.33515491901926e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.011777782812714577,-2061.162841796875,3115.36474609375,-0.3733777105808258,0.0,0.0,1773769575.1068816,920.8212890625,5916.848328674,13.0517578125
42141.52760394733,32315392.0,32315392.0,-8.007902579265647e-06,0.1826171875,0.0,,0.0,0.0,0.0009765625,0.1826171875,0.01235129777342081,-1949.13720703125,2887.703369140625,-0.38208192586898804,0.0,0.0,1773769584.1797767,847.8662109375,5925.916198109,12.6455078125
41963.52504520482,32569344.0,32569344.0,4.7681410251243506e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.01234468910843134,-2040.8863525390625,3126.5908203125,-0.3313857913017273,0.0,0.0,1773769593.24761,912.001953125,5935.002365375,9.021484375
42075.27411422649,32823296.0,32823296.0,-2.458823701090296e-06,0.0,0.0,"{'path': 'media/html/render_32823296_597ca866b78d484e6bb3.html', 'size': 4096353.0, '_type': 'html-file', 'sha256': '597ca866b78d484e6bb30077535b248e044bc04bb3f53ced39020315ff31353d'}",0.0,0.0,0.0,0.0,0.012002859264612198,-1944.156494140625,2961.646484375,-0.3118957281112671,0.0,0.0,1773769630.2032256,861.341796875,5962.870974423,18.6103515625
41954.434268726036,33077248.0,33077248.0,2.0197203411953524e-06,0.0029296875,0.0,,0.0,0.0,0.0009765625,0.0029296875,0.012673594988882542,-2046.7469482421875,3211.41650390625,-0.2668794095516205,0.0,0.0,1773769630.414152,917.7255859375,5972.206426452,10.7666015625
41863.86607108186,33331200.0,33331200.0,3.1037202461448032e-06,2.0458984375,0.0,,0.0,0.0,0.0068359375,2.0458984375,0.014035307802259922,-2099.984375,3101.73876953125,-0.3632842004299164,0.0,0.0,1773769639.5380926,939.6376953125,5981.285104994,38.96484375
41885.7989995637,33585152.0,33585152.0,-9.107839105126914e-07,1.919921875,0.0,,0.0,0.0,0.0029296875,1.919921875,0.014367339201271534,-2012.009765625,3038.03564453125,-0.3470410406589508,0.0,0.0,1773769648.6165829,910.494140625,5990.376683862,26.939453125
41994.79265526316,33839104.0,33839104.0,2.5658919184934348e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.016053510829806328,-1925.710693359375,2819.46142578125,-0.3885718584060669,0.0,0.0,1773769657.7080283,835.205078125,5999.446386835,15.375
41941.16385166742,34093056.0,34093056.0,-5.083843007014366e-06,0.0,0.0,"{'path': 'media/html/render_34093056_3cf49686f72fa0082da5.html', 'size': 4093525.0, '_type': 'html-file', 'sha256': '3cf49686f72fa0082da5e14ad1b5bcebd43e05a09f9389a3d8dca3a979725003'}",0.0,0.0,0.0,0.0,0.01788814552128315,-1956.455810546875,2789.7021484375,-0.4110763967037201,0.0,0.0,1773769695.7356641,841.078125,6028.403419664,27.8056640625
41949.9019224336,34347008.0,34347008.0,-3.619069957494503e-06,0.4306640625,0.0,,0.0,0.0,0.001953125,0.4306640625,0.017276311293244362,-2108.867919921875,3036.358154296875,-0.3726887106895447,0.0,0.0,1773769695.9217794,911.8173828125,6037.690542678,26.3701171875
41780.00466645522,34600960.0,34600960.0,3.8387033782782964e-06,1.31640625,0.0,,0.0,0.0,0.001953125,1.31640625,0.016267839819192886,-1959.9879150390625,2992.6982421875,-0.4487377405166626,0.0,0.0,1773769705.0219512,885.1337890625,6046.773894973,23.001953125
42058.930943673746,34854912.0,34854912.0,4.610926680470584e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.013201059773564339,-1983.505126953125,3074.33154296875,-0.3174801468849182,0.0,0.0,1773769714.1054463,905.908203125,6055.855445081,19.3037109375
41881.17772454537,35108864.0,35108864.0,4.927691406919621e-06,0.01953125,0.0,,0.0,0.0,0.0009765625,0.01953125,0.01643894799053669,-1908.3328857421875,3017.9296875,-0.36642223596572876,0.0,0.0,1773769723.1869738,885.294921875,6064.949787203,35.5009765625
41995.78774925332,35362816.0,35362816.0,-3.41261556968675e-06,0.6396484375,0.0,"{'path': 'media/html/render_35362816_0911a4f0832a0acaa35f.html', 'size': 4101005.0, '_type': 'html-file', 'sha256': '0911a4f0832a0acaa35fb0d7a272f899f8a2f4346117c84ab40413d9a6f98569'}",0.0,0.0,0.001953125,0.6396484375,0.016899781301617622,-2024.7340087890625,3117.07177734375,-0.3965940773487091,0.0,0.0,1773769761.3728375,925.4072265625,6094.040600027,22.78515625
41897.06000919637,35616768.0,35616768.0,6.865140221634647e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.019380761310458183,-2008.8250732421875,3142.938720703125,-0.5032565593719482,0.0,0.0,1773769761.585204,919.3291015625,6103.392388476,19.46484375
41774.71201945538,35870720.0,35870720.0,-3.0989494916866533e-06,1.626953125,0.0,,0.0,0.0,0.001953125,1.626953125,0.01501751784235239,-1978.9437255859375,3029.952880859375,-0.3660365343093872,0.0,0.0,1773769770.7241147,895.837890625,6112.471332295,20.3759765625
41903.42717646542,36124672.0,36124672.0,9.443249950891186e-07,0.939453125,0.0,,0.0,0.0,0.0009765625,0.939453125,0.01613377220928669,-1899.174560546875,2910.044921875,-0.36195817589759827,0.0,0.0,1773769779.8030121,871.673828125,6121.561849947,23.353515625
42031.20636068366,36378624.0,36378624.0,1.3925244957135874e-06,1.1005859375,0.0,,0.0,0.0,0.0029296875,1.1005859375,0.017960915341973305,-1940.857421875,2897.042236328125,-0.49780550599098206,0.0,0.0,1773769788.8936038,852.7578125,6130.628545928,29.9892578125
41986.398323463996,36632576.0,36632576.0,6.078914339013863e-06,1.244140625,0.0,"{'path': 'media/html/render_36632576_48ed41bef3ef0e1f5e1c.html', 'size': 4155977.0, '_type': 'html-file', 'sha256': '48ed41bef3ef0e1f5e1cb220a8e64d66f02e87faeac4c210c681b577c6a2e9e4'}",0.0,0.0,0.001953125,1.244140625,0.017929675057530403,-2074.578125,3210.349609375,-0.4503515660762787,0.0,0.0,1773769826.1855683,940.572265625,6158.853329789,21.1796875
42007.56025925814,36886528.0,36886528.0,-7.342430308199255e-06,0.8876953125,0.0,,0.0,0.0,0.0009765625,0.8876953125,0.019316384568810463,-2091.3974609375,3237.43359375,-0.4825003743171692,0.0,0.0,1773769826.4056551,949.2021484375,6168.188767297,18.89453125
41702.259176996224,37140480.0,37140480.0,6.374079021043144e-06,0.005859375,0.0,,0.0,0.0,0.0009765625,0.005859375,0.01928720436990261,-1944.2449951171875,3175.776123046875,-0.45664283633232117,0.0,0.0,1773769835.5202255,931.162109375,6177.287772341,7.9072265625
41942.15805725481,37394432.0,37394432.0,-5.499976396095008e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.0216409619897604,-2009.9150390625,3027.566162109375,-0.4299551844596863,0.0,0.0,1773769844.619062,901.220703125,6186.36129934,23.044921875
41923.35871052219,37648384.0,37648384.0,-4.887881004833616e-06,0.6474609375,0.0,,0.0,0.0,0.001953125,0.6474609375,0.021182779222726822,-1840.794677734375,2791.986328125,-0.4431159198284149,0.0,0.0,1773769853.6927452,837.9296875,6195.435401981,17.6728515625
42144.809070010546,37902336.0,37902336.0,7.551269845862407e-06,2.544921875,0.0,"{'sha256': '8e1a320a1471b79a476c08e702f1508f1b6f9f287edda6bbaaa551ecbbca5ff8', 'path': 'media/html/render_37902336_8e1a320a1471b79a476c.html', 'size': 4043777.0, '_type': 'html-file'}",0.0,0.0,0.0048828125,2.544921875,0.02079300582408905,-1937.47021484375,2967.96728515625,-0.46076929569244385,0.0,0.0,1773769891.850493,890.8701171875,6224.518351025,26.6396484375
42087.88948102956,38156288.0,38156288.0,-6.716030611642054e-07,0.0,0.0,,0.0,0.0,0.0,0.0,0.01901080086827278,-1987.8408203125,3105.583251953125,-0.3738483786582947,0.0,0.0,1773769892.040245,922.671875,6233.818405813,8.8916015625
41944.76435475942,38410240.0,38410240.0,9.972851557904505e-07,2.1953125,0.0,,0.0,0.0,0.00390625,2.1953125,0.020501194521784782,-1891.7978515625,3060.601318359375,-0.49399086833000183,0.0,0.0,1773769901.1499429,905.1640625,6242.898680263,15.0224609375
41876.39118530558,38664192.0,38664192.0,2.1919527171121445e-07,0.263671875,0.0,,0.0,0.0,0.0009765625,0.263671875,0.021927257999777794,-2005.885009765625,3219.546875,-0.598938524723053,0.0,0.0,1773769910.230293,951.2744140625,6251.986776774,12.498046875
42032.85503771447,38918144.0,38918144.0,3.954909971071174e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.023958180099725723,-1823.22607421875,2977.955078125,-0.6107988357543945,0.0,0.0,1773769919.3184795,868.783203125,6261.041231808,7.8173828125
42065.21450903152,39172096.0,39172096.0,-1.3283670341479592e-06,0.0029296875,0.0,"{'sha256': '40b230bea615f19c30426fd5c48f772ae327b2d11b80fd76a72fb63ab40aa280', 'path': 'media/html/render_39172096_40b230bea615f19c3042.html', 'size': 4129513.0, '_type': 'html-file'}",0.0,0.0,0.0009765625,0.0029296875,0.02459731139242649,-1875.171630859375,2817.20703125,-0.5889109373092651,0.0,0.0,1773769957.453093,841.01171875,6290.120946172,19.1904296875
42129.946513593415,39426048.0,39426048.0,4.379934125608997e-06,0.400390625,0.0,,0.0,0.0,0.0009765625,0.400390625,0.020348183810710907,-1986.676025390625,3156.056640625,-0.332543283700943,0.0,0.0,1773769957.680237,926.5546875,6299.449164903,11.0751953125
41808.43748265099,39680000.0,39680000.0,3.583198122214526e-06,0.7060546875,0.0,,0.0,0.0,0.0029296875,0.7060546875,0.021091390401124954,-1882.558349609375,2988.94580078125,-0.3662472069263458,0.0,0.0,1773769966.780587,894.1337890625,6308.527503775,19.6923828125
42088.58630642183,39933952.0,39933952.0,-6.352796390274307e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.021423520520329475,-2147.0244140625,3348.547607421875,-0.43998995423316956,0.0,0.0,1773769975.8590007,973.927734375,6317.593700547,3.958984375
41962.065296899746,40187904.0,40187904.0,4.001833531219745e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.0238069836050272,-2001.8369140625,3123.744140625,-0.435566782951355,0.0,0.0,1773769984.9252045,912.0537109375,6326.686329287,12.0634765625
41982.95448987224,40441856.0,40441856.0,5.8470703834245796e-08,0.0,0.0,"{'path': 'media/html/render_40441856_fb28c74303ab0aa34104.html', 'size': 4056649.0, '_type': 'html-file', 'sha256': 'fb28c74303ab0aa3410402d1446dbfd9528bf8d87c0bacc4612989c71a490280'}",0.0,0.0,0.0,0.0,0.02385486289858818,-2039.904296875,3177.225830078125,-0.44906359910964966,0.0,0.0,1773770022.061771,915.0078125,6354.72952816,8.474609375
41980.62802923894,40695808.0,40695808.0,-2.847146340911877e-08,0.0,0.0,,0.0,0.0,0.0,0.0,0.02093605138361454,-2173.122314453125,3208.64794921875,-0.476664662361145,0.0,0.0,1773770022.2649713,930.91796875,6364.062135506,8.2001953125
41815.16678566914,40949760.0,40949760.0,3.952965471398784e-06,0.7763671875,0.0,,0.0,0.0,0.0009765625,0.7763671875,0.025955822318792343,-2196.775390625,3282.937744140625,-0.507152795791626,0.0,0.0,1773770031.3937304,974.8095703125,6373.124492255,7.5400390625
42006.30617623128,41203712.0,41203712.0,3.235449810290447e-07,0.0283203125,0.0,,0.0,0.0,0.001953125,0.0283203125,0.02389172650873661,-2140.6494140625,3099.407470703125,-0.47732943296432495,0.0,0.0,1773770040.4560568,926.0498046875,6382.204233533,23.05078125
42107.67898204555,41457664.0,41457664.0,-4.596374310494866e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.023333875462412834,-1673.767578125,2568.14208984375,-0.5131778717041016,0.0,0.0,1773770049.535717,763.8642578125,6391.270746425,14.177734375
42003.38082579726,41711616.0,41711616.0,4.88860632685828e-06,0.0,0.0,"{'_type': 'html-file', 'sha256': 'a33094ca0468cb523d8e2d07c2c932841471007affac699f7cb1ce5ec3bd3a94', 'path': 'media/html/render_41711616_a33094ca0468cb523d8e.html', 'size': 4107013.0}",0.0,0.0,0.0,0.0,0.020709507167339325,-2150.117919921875,3066.248046875,-0.402532160282135,0.0,0.0,1773770087.761012,915.9853515625,6420.428803293,15.720703125
41978.64097934934,41965568.0,41965568.0,-3.7818706459802343e-06,0.884765625,0.0,,0.0,0.0,0.0009765625,0.884765625,0.021867532283067703,-2058.578125,3074.71044921875,-0.4803389012813568,0.0,0.0,1773770087.9530284,913.359375,6429.722737592,20.634765625
41790.70384020635,42219520.0,42219520.0,2.628155243655783e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.024870770052075386,-1971.3765869140625,3040.70751953125,-0.44804248213768005,0.0,0.0,1773770097.0541945,905.8916015625,6438.800775178,25.7099609375
42114.26352233563,42473472.0,42473472.0,3.3370472465321654e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.023890621960163116,-2183.535888671875,3246.26025390625,-0.36955440044403076,0.0,0.0,1773770106.1323237,910.73046875,6447.861550354,16.232421875
42018.900104744294,42727424.0,42727424.0,-1.8803694956659456e-07,0.6044921875,0.0,,0.0,0.0,0.0009765625,0.6044921875,0.02281562238931656,-2202.92529296875,3183.670166015625,-0.500788152217865,0.0,0.0,1773770115.192875,942.7197265625,6456.936443368,23.0859375
42195.67203101197,42981376.0,42981376.0,1.2175390793345287e-06,0.8798828125,0.0,"{'_type': 'html-file', 'sha256': '5804f45d9cafed3d2ece4396768008c5978b6c2990d54fc0ac0e8de2af7c9947', 'path': 'media/html/render_42981376_5804f45d9cafed3d2ece.html', 'size': 4140849.0}",0.0,0.0,0.0009765625,0.8798828125,0.016784444451332092,-2082.702880859375,3047.628173828125,-0.3907730281352997,0.0,0.0,1773770153.5121677,907.8662109375,6486.179924944,26.521484375
41900.102426539335,43235328.0,43235328.0,2.7096091343992157e-06,1.486328125,0.0,,0.0,0.0,0.001953125,1.486328125,0.0199293065816164,-1969.3885498046875,2889.81005859375,-0.4353540241718292,0.0,0.0,1773770153.7166028,864.716796875,6495.521022469,16.150390625
41864.20337740527,43489280.0,43489280.0,3.1702506930741947e-06,0.68359375,0.0,,0.0,0.0,0.0009765625,0.68359375,0.020838726311922073,-1996.0579833984375,3255.04150390625,-0.46357014775276184,0.0,0.0,1773770162.852539,954.884765625,6504.56986251,14.12109375
42094.343066528825,43743232.0,43743232.0,3.7351624087023083e-06,1.376953125,0.0,,0.0,0.0,0.001953125,1.376953125,0.021136170253157616,-2002.70654296875,3237.96484375,-0.4872196912765503,0.0,0.0,1773770171.9014018,953.0078125,6513.65361661,20.744140625
42137.21478738081,43997184.0,43997184.0,2.6310522116546053e-06,4.0791015625,0.0,,0.0,0.0,0.0048828125,4.0791015625,0.02154177986085415,-2057.592529296875,3038.52392578125,-0.587448000907898,0.0,0.0,1773770180.985167,910.279296875,6522.711294914,32.119140625
42027.61587691334,44251136.0,44251136.0,-4.4839785573458357e-07,1.232421875,0.0,"{'path': 'media/html/render_44251136_6fdda82381164dcf945c.html', 'size': 4150929.0, '_type': 'html-file', 'sha256': '6fdda82381164dcf945cddba7bff44ff7f6ea8766a26eef0774ed0c74443a6bd'}",0.0,0.0,0.0029296875,1.232421875,0.020198162645101547,-2104.187255859375,3135.5185546875,-0.5107499957084656,0.0,0.0,1773770218.0588565,925.8828125,6550.726671648,34.7021484375
42100.326043571615,44505088.0,44505088.0,-3.7658517726413265e-07,3.625,0.0,,0.0,0.0,0.0087890625,3.625,0.020120052620768547,-2047.126953125,2958.90673828125,-0.5126686096191406,0.0,0.0,1773770218.2660193,912.2138671875,6560.02602273,56.275390625
41829.56163325505,44759040.0,44759040.0,-5.315237103786785e-06,1.7890625,0.0,,0.0,0.0,0.0029296875,1.7890625,0.023280784487724304,-2175.89794921875,3093.9013671875,-0.5327866673469543,0.0,0.0,1773770227.3575566,943.673828125,6569.105528485,37.3466796875
42135.67459061733,45012992.0,45012992.0,3.6201233797328314e-06,0.0478515625,0.0,,0.0,0.0,0.0029296875,0.0478515625,0.02237422950565815,-2018.6923828125,3215.33349609375,-0.4840085208415985,0.0,0.0,1773770236.4365256,935.09375,6578.152249202,6.62890625
42101.47258677843,45266944.0,45266944.0,-4.208885457046563e-06,0.5244140625,0.0,,0.0,0.0,0.0009765625,0.5244140625,0.024977881461381912,-2075.861083984375,3162.9912109375,-0.5009748339653015,0.0,0.0,1773770245.483781,942.6650390625,6587.249026844,24.0322265625
42032.85006163347,45520896.0,45520896.0,2.249187900815741e-06,2.568359375,0.0,"{'path': 'media/html/render_45520896_00802d5fc490861572d0.html', 'size': 4107769.0, '_type': 'html-file', 'sha256': '00802d5fc490861572d0e7957d3a18ebf6f0a3e064a1d66b0d3edccb3664b71b'}",0.0,0.0,0.005859375,2.568359375,0.02394244633615017,-1971.100341796875,3099.0576171875,-0.6016507744789124,0.0,0.0,1773770283.7973993,923.3779296875,6616.465189911,24.0615234375
42020.58925957774,45774848.0,45774848.0,-9.468424195802072e-07,0.025390625,0.0,,0.0,0.0,0.0009765625,0.025390625,0.02466525509953499,-2016.4931640625,3114.9970703125,-0.5030370354652405,0.0,0.0,1773770283.9911957,934.2099609375,6625.77702301,31.70703125
