eval/episode_reward,eval/episode_success,eval/episode_reward_near,training/entropy,eval/episode_reward_ctrl,eval/episode_reward_dist,eval/episode_dist,step,eval/episode_reward_survive,training/critic_loss,_timestamp,eval/episode_success_hard,eval/episode_success_any,training/log_alpha,training/sps,training/actor_loss,render,training/alpha_loss,_step,_runtime,eval/episode_success_easy
2.19921875,2.19921875,0.0,0.0,0.0,0.0,188.15093994140625,23903232.0,0.0,0.10315149277448654,1773861484.382231,0.0,0.048828125,0.0,32186.363516009573,-1.7023141384124756,,9.715842679725029e-06,23903232.0,1694.830597605,19.939453125
0.587890625,0.587890625,0.0,0.0,0.0,0.0,211.25411987304688,24157184.0,0.0,0.10422148555517197,1773861496.207142,0.0,0.01171875,0.0,32319.80506162781,-1.7184834480285645,,-1.5615351003361866e-05,24157184.0,1706.677206243,18.8046875
1.478515625,1.478515625,0.0,0.0,0.0,0.0,236.1693878173828,24411136.0,0.0,0.09759044647216797,1773861508.0536,0.0,0.033203125,0.0,32219.748409872103,-1.6949976682662964,,-6.464779744419502e-06,24411136.0,1718.496286774,19.09375
1.287109375,1.287109375,0.0,0.0,0.0,0.0,210.80361938476562,24665088.0,0.0,0.09328813850879669,1773861558.2374713,0.0,0.02734375,0.0,32318.744004112177,-1.7968218326568604,"{'_type': 'html-file', 'sha256': 'aceabacd4e70eb1803f22a06c611d9b8551c07ce1f37c3501e5961259da3502d', 'path': 'media/html/render_24665088_aceabacd4e70eb1803f2.html', 'size': 4735193.0}",-7.586372521473095e-05,24665088.0,1756.860409287,15.56640625
1.478515625,1.478515625,0.0,0.0,0.0,0.0,143.3191375732422,24919040.0,0.0,0.09814252704381943,1773861558.4693584,0.0,0.05078125,0.0,32346.425868494603,-1.8969385623931885,,-4.727195573650533e-06,24919040.0,1768.958321598,21.279296875
1.3515625,1.3515625,0.0,0.0,0.0,0.0,178.22784423828125,25172992.0,0.0,0.0923786461353302,1773861570.334803,0.0,0.03515625,0.0,32152.96523552643,-1.7977064847946167,,5.130418503540568e-05,25172992.0,1780.771096397,21.4140625
2.337890625,2.337890625,0.0,0.0,0.0,0.0,179.8026123046875,25426944.0,0.0,0.10519158840179443,1773861582.147208,0.0,0.03515625,0.0,32344.57336995816,-1.8150862455368042,,9.455523013457423e-07,25426944.0,1792.587406837,27.384765625
2.802734375,2.802734375,0.0,0.0,0.0,0.0,191.7372589111328,25680896.0,0.0,0.12050522863864899,1773861593.964032,0.0,0.05078125,0.0,32322.734608894847,-1.9226306676864624,,2.0438723367988132e-05,25680896.0,1804.426166307,22.01953125
1.2734375,1.2734375,0.0,0.0,0.0,0.0,180.4644317626953,25934848.0,0.0,0.11717288941144943,1773861644.1965642,0.0,0.037109375,0.0,32252.376416161896,-1.8264944553375244,"{'path': 'media/html/render_25934848_ee38a9836fafe9b07fae.html', 'size': 4715513.0, '_type': 'html-file', 'sha256': 'ee38a9836fafe9b07fae01545dc260f58f1e01d49afe9851058d8f5b2b052772'}",1.0303625458618626e-05,25934848.0,1842.819561251,21.517578125
1.96875,1.96875,0.0,0.0,0.0,0.0,186.23170471191406,26188800.0,0.0,0.12173806130886078,1773861644.422522,0.0,0.056640625,0.0,32313.11038711077,-1.9451555013656616,,-3.399848355911672e-05,26188800.0,1854.931861201,22.345703125
2.150390625,2.150390625,0.0,0.0,0.0,0.0,194.42576599121094,26442752.0,0.0,0.1322842538356781,1773861656.3084705,0.0,0.064453125,0.0,32093.230568730567,-2.037830352783203,,-2.6886548312177183e-06,26442752.0,1866.770447802,26.5859375
1.625,1.625,0.0,0.0,0.0,0.0,220.03158569335938,26696704.0,0.0,0.1403859555721283,1773861668.146971,0.0,0.048828125,0.0,32255.75772227483,-2.14786434173584,,-5.3153598855715245e-06,26696704.0,1878.620609678,22.9375
1.921875,1.921875,0.0,0.0,0.0,0.0,187.53985595703125,26950656.0,0.0,0.14405366778373718,1773861679.99718,0.0,0.048828125,0.0,32195.232140103344,-2.173219919204712,,8.420772246608976e-06,26950656.0,1890.443162906,21.37109375
2.451171875,2.451171875,0.0,0.0,0.0,0.0,189.05909729003906,27204608.0,0.0,0.139137402176857,1773861731.212973,0.0,0.08203125,0.0,32305.359286517927,-2.1590559482574463,"{'path': 'media/html/render_27204608_027e26ac1523d68620ec.html', 'size': 4729377.0, '_type': 'html-file', 'sha256': '027e26ac1523d68620ec2fd418af836fce5461eee9379802ce6bcb0a43f3d1e2'}",-4.9075301831180695e-06,27204608.0,1929.835967719,20.85546875
2.625,2.625,0.0,0.0,0.0,0.0,178.13134765625,27458560.0,0.0,0.1507725566625595,1773861731.449529,0.0,0.05859375,0.0,32283.733900912586,-2.183703660964966,,1.169770598608011e-06,27458560.0,1941.940614948,22.951171875
2.517578125,2.517578125,0.0,0.0,0.0,0.0,206.91017150878906,27712512.0,0.0,0.15767496824264526,1773861743.317061,0.0,0.056640625,0.0,32160.432656704877,-2.192371368408203,,2.3540769689134322e-05,27712512.0,1953.769455758,19.96484375
2.390625,2.390625,0.0,0.0,0.0,0.0,181.60940551757812,27966464.0,0.0,0.1667524129152298,1773861755.1461258,0.0,0.0390625,0.0,32267.91655076866,-2.1839425563812256,,-1.5175369298958685e-05,27966464.0,1965.590901336,25.919921875
3.060546875,3.060546875,0.0,0.0,0.0,0.0,198.83892822265625,28220416.0,0.0,0.15460017323493958,1773861766.9674425,0.0,0.068359375,0.0,32331.3566587755,-2.0614137649536133,,3.7971788060531253e-06,28220416.0,1977.437887311,25.849609375
2.12890625,2.12890625,0.0,0.0,0.0,0.0,166.33309936523438,28474368.0,0.0,0.15049399435520172,1773861817.2653708,0.0,0.044921875,0.0,32202.101968576924,-2.011972188949585,"{'size': 4732797.0, '_type': 'html-file', 'sha256': '4b833cede16e6f6b88ff05d07e5b4adee1fe671aedf3fdcf48cca6de872f1b02', 'path': 'media/html/render_28474368_4b833cede16e6f6b88ff.html'}",6.033606496202992e-06,28474368.0,2015.888345658,20.7109375
3.7421875,3.7421875,0.0,0.0,0.0,0.0,174.6766815185547,28728320.0,0.0,0.15793944895267487,1773861817.5128968,0.0,0.1015625,0.0,32280.739023742357,-2.095161199569702,,-1.6403750123572536e-05,28728320.0,2027.984385692,27.7265625
1.73828125,1.73828125,0.0,0.0,0.0,0.0,169.1035614013672,28982272.0,0.0,0.16710840165615082,1773861829.3609374,0.0,0.0390625,0.0,32239.46326702334,-2.131838083267212,,1.1581077160371933e-05,28982272.0,2039.805723928,25.498046875
3.845703125,3.845703125,0.0,0.0,0.0,0.0,165.31141662597656,29236224.0,0.0,0.16379618644714355,1773861841.1816623,0.0,0.080078125,0.0,32318.740081662818,-2.1852774620056152,,-2.1517542336368933e-05,29236224.0,2051.614270188,25.5859375
3.21875,3.21875,0.0,0.0,0.0,0.0,194.69155883789062,29490176.0,0.0,0.1804216206073761,1773861852.990633,0.0,0.07421875,0.0,32358.792752530364,-2.366060733795166,,-2.0123619833611883e-05,29490176.0,2063.441289294,26.990234375
5.208984375,5.208984375,0.0,0.0,0.0,0.0,189.23773193359375,29744128.0,0.0,0.20122499763965607,1773861904.2762594,0.0,0.087890625,0.0,32322.361888429772,-2.5063157081604004,"{'path': 'media/html/render_29744128_3f5f102cd23d87492a54.html', 'size': 4712989.0, '_type': 'html-file', 'sha256': '3f5f102cd23d87492a54135d0eabe21970258a6f40cecccdaf7f89ea8b0b9ff3'}",3.4413478715578094e-06,29744128.0,2102.899265648,26.85546875
2.2734375,2.2734375,0.0,0.0,0.0,0.0,193.72299194335938,29998080.0,0.0,0.2177671194076538,1773861904.5121574,0.0,0.064453125,0.0,32319.171556800644,-2.4977128505706787,,-1.9715556845767424e-05,29998080.0,2115.038503586,25.76953125
4.28515625,4.28515625,0.0,0.0,0.0,0.0,201.37069702148438,30252032.0,0.0,0.20493458211421967,1773861916.4149282,0.0,0.0703125,0.0,32188.803943288454,-2.517879009246826,,2.570005199231673e-05,30252032.0,2126.868018447,27.12890625
2.263671875,2.263671875,0.0,0.0,0.0,0.0,192.69189453125,30505984.0,0.0,0.18369457125663757,1773861928.2444267,0.0,0.048828125,0.0,32284.61652217749,-2.4440066814422607,,-2.6580775738693774e-05,30505984.0,2138.68894907,22.728515625
2.30859375,2.30859375,0.0,0.0,0.0,0.0,194.94110107421875,30759936.0,0.0,0.16813388466835022,1773861940.0650196,0.0,0.04296875,0.0,32331.31249682614,-2.4732091426849365,,-3.175828737767006e-07,30759936.0,2150.514468095,24.328125
2.84375,2.84375,0.0,0.0,0.0,0.0,197.53196716308594,31013888.0,0.0,0.1831108182668686,1773861989.217025,0.0,0.044921875,0.0,32294.61445116474,-2.5004773139953613,"{'size': 4698789.0, '_type': 'html-file', 'sha256': 'c991fa893995d7b461b9ecec7048e77a07badd5a57ce09b76dbd3d5479d365b0', 'path': 'media/html/render_31013888_c991fa893995d7b461b9.html'}",2.8487185772974044e-05,31013888.0,2187.840016852,23.955078125
1.662109375,1.662109375,0.0,0.0,0.0,0.0,186.027587890625,31267840.0,0.0,0.1988331824541092,1773861989.4310796,0.0,0.041015625,0.0,32316.192651920956,-2.5821385383605957,,-1.351897299173288e-05,31267840.0,2199.895668404,22.2265625
1.458984375,1.458984375,0.0,0.0,0.0,0.0,173.12429809570312,31521792.0,0.0,0.20689508318901062,1773862001.2719529,0.0,0.041015625,0.0,32262.585980267624,-2.5709166526794434,,5.482237156684278e-06,31521792.0,2211.716308606,20.96875
0.70703125,0.70703125,0.0,0.0,0.0,0.0,199.28713989257812,31775744.0,0.0,0.23942627012729645,1773862013.0926738,0.0,0.017578125,0.0,32307.139681944715,-2.7202682495117188,,-1.1031429494323675e-05,31775744.0,2223.529626503,22.7578125
1.978515625,1.978515625,0.0,0.0,0.0,0.0,179.76565551757812,32029696.0,0.0,0.22575506567955017,1773862024.9061859,0.0,0.052734375,0.0,32354.900365461035,-2.68571400642395,,9.124819655426109e-08,32029696.0,2235.359894777,21.546875
1.546875,1.546875,0.0,0.0,0.0,0.0,182.65625,32283648.0,0.0,0.23031772673130035,1773862075.512737,0.0,0.0390625,0.0,32286.90843156197,-2.766815423965454,"{'sha256': 'c478b93f4b8d2258afd0661b6b36d1458e1f603851d89e79bb08c71969c4ac27', 'path': 'media/html/render_32283648_c478b93f4b8d2258afd0.html', 'size': 4729801.0, '_type': 'html-file'}",-1.004717887553852e-05,32283648.0,2274.135777394,21.0703125
2.7734375,2.7734375,0.0,0.0,0.0,0.0,174.98367309570312,32537600.0,0.0,0.23516075313091278,1773862075.8249884,0.0,0.060546875,0.0,32303.05887901746,-2.7878289222717285,,1.7119873518822715e-05,32537600.0,2286.313676666,20.818359375
2.98828125,2.98828125,0.0,0.0,0.0,0.0,181.5716552734375,32791552.0,0.0,0.23837555944919586,1773862087.6902068,0.0,0.08203125,0.0,32174.694656089177,-2.68997859954834,,-8.462343430437613e-06,32791552.0,2298.111684613,23.466796875
3.822265625,3.822265625,0.0,0.0,0.0,0.0,198.4439697265625,33045504.0,0.0,0.23763425648212433,1773862099.488134,0.0,0.072265625,0.0,32401.643305006168,-2.6770095825195312,,7.898325748101342e-06,33045504.0,2309.933998022,24.09375
3.62890625,3.62890625,0.0,0.0,0.0,0.0,190.73468017578125,33299456.0,0.0,0.23993262648582458,1773862111.3104508,0.0,0.064453125,0.0,32313.395648379428,-2.7355844974517822,,-2.081936690956354e-05,33299456.0,2321.763727043,20.390625
3.0234375,3.0234375,0.0,0.0,0.0,0.0,170.93246459960938,33553408.0,0.0,0.24449856579303741,1773862162.5258925,0.0,0.05859375,0.0,32286.24783506111,-2.8389034271240234,"{'path': 'media/html/render_33553408_0dec552aadfd1a39fdc8.html', 'size': 4733781.0, '_type': 'html-file', 'sha256': '0dec552aadfd1a39fdc8bf529468eb107d3e357a788f03c2f8f947adacd4b4e8'}",-5.639117262035143e-06,33553408.0,2361.148881355,24.17578125
1.630859375,1.630859375,0.0,0.0,0.0,0.0,176.02279663085938,33807360.0,0.0,0.2725679576396942,1773862162.761767,0.0,0.04296875,0.0,32314.000497352285,-2.898128032684326,,1.9669550965772942e-05,33807360.0,2373.230202027,21.220703125
2.3828125,2.3828125,0.0,0.0,0.0,0.0,152.2801971435547,34061312.0,0.0,0.25683528184890747,1773862174.6068528,0.0,0.05859375,0.0,32239.956057243337,-2.89748215675354,,-5.563315426115878e-05,34061312.0,2385.065838458,22.115234375
3.888671875,3.888671875,0.0,0.0,0.0,0.0,147.26971435546875,34315264.0,0.0,0.25308260321617126,1773862186.4424303,0.0,0.0859375,0.0,32283.882631935416,-2.836477279663086,,-1.4675782040285412e-05,34315264.0,2396.882459519,23.826171875
2.69140625,2.69140625,0.0,0.0,0.0,0.0,171.78054809570312,34569216.0,0.0,0.23011158406734467,1773862198.258922,0.0,0.0703125,0.0,32337.219492476415,-2.7152960300445557,,4.834547871723771e-05,34569216.0,2408.715533539,22.123046875
4.447265625,4.447265625,0.0,0.0,0.0,0.0,160.61642456054688,34823168.0,0.0,0.2113446444272995,1773862247.5432615,0.0,0.0625,0.0,32283.292608377214,-2.6266469955444336,"{'path': 'media/html/render_34823168_ba592d7b78ad25ba0cb3.html', 'size': 4730721.0, '_type': 'html-file', 'sha256': 'ba592d7b78ad25ba0cb3e30c2b2833ef726978b40a29662f7aaa743526c13397'}",3.811000715359114e-05,34823168.0,2446.166219567,23.4765625
2.0,2.0,0.0,0.0,0.0,0.0,151.656494140625,35077120.0,0.0,0.22645840048789978,1773862247.7678638,0.0,0.041015625,0.0,32349.558704330113,-2.6001641750335693,,9.281329766963609e-06,35077120.0,2458.252554667,23.65625
3.068359375,3.068359375,0.0,0.0,0.0,0.0,183.47552490234375,35331072.0,0.0,0.21806593239307404,1773862259.6290874,0.0,0.068359375,0.0,32197.998017732552,-2.556828498840332,,-8.958583748608362e-06,35331072.0,2470.064996211,22.373046875
2.078125,2.078125,0.0,0.0,0.0,0.0,186.29779052734375,35585024.0,0.0,0.2126227766275406,1773862271.4414601,0.0,0.0625,0.0,32334.570991234454,-2.413315534591675,,1.9132012312184088e-05,35585024.0,2481.893466465,24.76171875
2.169921875,2.169921875,0.0,0.0,0.0,0.0,149.2021942138672,35838976.0,0.0,0.20176512002944946,1773862283.269967,0.0,0.052734375,0.0,32298.535438691353,-2.467430591583252,,-2.0329196104285074e-06,35838976.0,2493.715986487,20.376953125
2.796875,2.796875,0.0,0.0,0.0,0.0,170.4031982421875,36092928.0,0.0,0.22342614829540253,1773862334.6453428,0.0,0.083984375,0.0,32309.596499097705,-2.5593371391296387,"{'path': 'media/html/render_36092928_d9e1ce02144e1171b5fb.html', 'size': 4737925.0, '_type': 'html-file', 'sha256': 'd9e1ce02144e1171b5fb104fbac13cea13e197908d77cd4da3c1d5919466ded4'}",-2.277166822750587e-05,36092928.0,2533.268298398,24.76953125
2.439453125,2.439453125,0.0,0.0,0.0,0.0,174.56723022460938,36346880.0,0.0,0.21473008394241333,1773862334.8783984,0.0,0.0546875,0.0,32296.018611497126,-2.5184195041656494,,-5.377995421440573e-06,36346880.0,2545.374667229,23.98046875
3.345703125,3.345703125,0.0,0.0,0.0,0.0,180.45883178710938,36600832.0,0.0,0.2060318887233734,1773862346.7512326,0.0,0.0546875,0.0,32168.045383998622,-2.4255738258361816,,6.017364171384543e-07,36600832.0,2557.197028561,23.326171875
4.291015625,4.291015625,0.0,0.0,0.0,0.0,206.9497528076172,36854784.0,0.0,0.1982051432132721,1773862358.573509,0.0,0.09375,0.0,32310.05517248743,-2.473299264907837,,3.23109416058287e-05,36854784.0,2569.022272497,24.44140625
4.544921875,4.544921875,0.0,0.0,0.0,0.0,144.6359100341797,37108736.0,0.0,0.20953834056854248,1773862370.398633,0.0,0.052734375,0.0,32302.287904324137,-2.50852108001709,,-1.0769634172902443e-05,37108736.0,2580.852115289,23.1875
4.0,4.0,0.0,0.0,0.0,0.0,177.65333557128906,37362688.0,0.0,0.2053539901971817,1773862421.2445428,0.0,0.0625,0.0,32291.057595606326,-2.4953699111938477,"{'path': 'media/html/render_37362688_a74409d9639b2e8b775e.html', 'size': 4754897.0, '_type': 'html-file', 'sha256': 'a74409d9639b2e8b775e53b0d44730c61ad3bbb393ee91be1d8a3d1fd647a7ad'}",-2.7844482701766538e-06,37362688.0,2619.867526224,21.517578125
2.06640625,2.06640625,0.0,0.0,0.0,0.0,90.718017578125,37616640.0,0.0,0.1955750286579132,1773862421.4653573,0.0,0.037109375,0.0,32299.91349430467,-2.5273995399475098,,1.4700478459417354e-05,37616640.0,2631.958465457,18.12890625
3.962890625,3.962890625,0.0,0.0,0.0,0.0,204.13072204589844,37870592.0,0.0,0.21022965013980865,1773862433.3348389,0.0,0.080078125,0.0,32156.697541791407,-2.64853572845459,,-9.10962262423709e-05,37870592.0,2643.779699031,26.029296875
3.771484375,3.771484375,0.0,0.0,0.0,0.0,201.85012817382812,38124544.0,0.0,0.21415188908576965,1773862445.156169,0.0,0.060546875,0.0,32294.800490495647,-2.6255617141723633,,9.669202881923411e-06,38124544.0,2655.594153792,24.435546875
3.74609375,3.74609375,0.0,0.0,0.0,0.0,138.09573364257812,38378496.0,0.0,0.20355133712291718,1773862456.9706683,0.0,0.08203125,0.0,32344.148091388917,-2.591911792755127,,-1.942014387168456e-05,38378496.0,2667.403853328,24.25390625
3.005859375,3.005859375,0.0,0.0,0.0,0.0,140.36233520507812,38632448.0,0.0,0.21290308237075806,1773862507.7085707,0.0,0.05078125,0.0,32353.137304357115,-2.6580276489257812,"{'path': 'media/html/render_38632448_577818a63335c43a615e.html', 'size': 4740629.0, '_type': 'html-file', 'sha256': '577818a63335c43a615ef654f0ad77adff68008758b36c963417073ce30cce2c'}",2.8289803594816476e-05,38632448.0,2706.331609898,23.03515625
4.361328125,4.361328125,0.0,0.0,0.0,0.0,170.7140350341797,38886400.0,0.0,0.20812560617923737,1773862508.0114534,0.0,0.07421875,0.0,32339.13005960451,-2.62705135345459,,-7.128504421416437e-06,38886400.0,2718.474026647,26.32421875
5.2265625,5.2265625,0.0,0.0,0.0,0.0,200.6376190185547,39140352.0,0.0,0.2003503441810608,1773862519.8505287,0.0,0.09375,0.0,32297.430728493993,-2.5680835247039795,,3.9666974771535024e-05,39140352.0,2730.300573024,27.1640625
4.52734375,4.52734375,0.0,0.0,0.0,0.0,131.04937744140625,39394304.0,0.0,0.20316766202449799,1773862531.6768608,0.0,0.080078125,0.0,32292.56815998143,-2.531308650970459,,2.5056235244846903e-05,39394304.0,2742.113630547,28.84375
5.509765625,5.509765625,0.0,0.0,0.0,0.0,178.55889892578125,39648256.0,0.0,0.18630938231945038,1773862543.4895701,0.0,0.087890625,0.0,32347.220563071744,-2.4987306594848633,,3.900126102962531e-05,39648256.0,2753.930690019,24.27734375
0.37890625,0.37890625,0.0,0.0,0.0,0.0,170.04458618164062,39902208.0,0.0,0.19968223571777344,1773862593.577983,0.0,0.013671875,0.0,32326.548621725757,-2.7227747440338135,"{'_type': 'html-file', 'sha256': '34b5c5a4ce973b7e732a66f4e8341fac90daa28b614b826ebb2fa3aa2e1a89a1', 'path': 'media/html/render_39902208_34b5c5a4ce973b7e732a.html', 'size': 4734553.0}",-0.00017286132788285613,39902208.0,2792.200991706,16.861328125
1.095703125,1.095703125,0.0,0.0,0.0,0.0,183.74591064453125,40156160.0,0.0,0.19519025087356567,1773862593.8227973,0.0,0.029296875,0.0,32323.78219560134,-2.6484873294830322,,0.00013195761130191386,40156160.0,2804.30162457,17.142578125
4.736328125,4.736328125,0.0,0.0,0.0,0.0,250.66323852539062,40410112.0,0.0,0.20556046068668365,1773862605.67804,0.0,0.08203125,0.0,32223.74092442629,-2.586399793624878,,3.748204107978381e-05,40410112.0,2816.123449766,30.16015625
2.236328125,2.236328125,0.0,0.0,0.0,0.0,217.6549530029297,40664064.0,0.0,0.20689278841018677,1773862617.4999819,0.0,0.05078125,0.0,32309.028075787322,-2.5248193740844727,,-1.915186658152379e-05,40664064.0,2827.949394191,21.888671875
3.505859375,3.505859375,0.0,0.0,0.0,0.0,185.00929260253906,40918016.0,0.0,0.21638308465480804,1773862629.3259332,0.0,0.06640625,0.0,32314.348516342783,-2.622918128967285,,-7.637605676791281e-07,40918016.0,2839.768553176,28.150390625
4.41015625,4.41015625,0.0,0.0,0.0,0.0,198.82778930664062,41171968.0,0.0,0.2079532891511917,1773862680.1299093,0.0,0.056640625,0.0,32314.58085995435,-2.6194920539855957,"{'size': 4719009.0, '_type': 'html-file', 'sha256': '4701e53ba9dab5776c7a2e9abb8db2f0de1641e6602d4d4166dd429181342c4e', 'path': 'media/html/render_41171968_4701e53ba9dab5776c7a.html'}",7.935460416774731e-06,41171968.0,2878.752889262,24.16796875
2.810546875,2.810546875,0.0,0.0,0.0,0.0,234.84527587890625,41425920.0,0.0,0.2200762778520584,1773862680.4127316,0.0,0.0546875,0.0,32294.406872967676,-2.5693845748901367,,-2.8616757845156826e-05,41425920.0,2890.896028651,23.41796875
3.703125,3.703125,0.0,0.0,0.0,0.0,93.04011535644531,41679872.0,0.0,0.20742261409759521,1773862692.2723694,0.0,0.076171875,0.0,32203.956682331078,-2.5863654613494873,,1.8542586985859089e-06,41679872.0,2902.717433932,24.794921875
3.091796875,3.091796875,0.0,0.0,0.0,0.0,150.67294311523438,41933824.0,0.0,0.20195108652114868,1773862704.0940435,0.0,0.041015625,0.0,32316.97213454565,-2.568633556365967,,2.265241892018821e-05,41933824.0,2914.525942541,21.654296875
3.513671875,3.513671875,0.0,0.0,0.0,0.0,108.60050964355469,42187776.0,0.0,0.2011134922504425,1773862715.902464,0.0,0.072265625,0.0,32362.9722134988,-2.5460939407348633,,9.104848686547484e-06,42187776.0,2926.350771562,21.55078125
4.419921875,4.419921875,0.0,0.0,0.0,0.0,158.38815307617188,42441728.0,0.0,0.18947042524814606,1773862766.1313255,0.0,0.068359375,0.0,32314.46517790733,-2.4710915088653564,"{'path': 'media/html/render_42441728_36813eb14ba40f3a472a.html', 'size': 4723205.0, '_type': 'html-file', 'sha256': '36813eb14ba40f3a472a46f3b614f7bc54a331cd908590fca6b925f789875a47'}",1.0077130355057307e-05,42441728.0,2964.754345783,21.650390625
5.02734375,5.02734375,0.0,0.0,0.0,0.0,214.5586700439453,42695680.0,0.0,0.1810535043478012,1773862766.372987,0.0,0.072265625,0.0,32318.090929411304,-2.439044713973999,,1.70811345014954e-05,42695680.0,2976.857396407,27.943359375
3.142578125,3.142578125,0.0,0.0,0.0,0.0,118.43701171875,42949632.0,0.0,0.19033227860927582,1773862778.2337666,0.0,0.056640625,0.0,32192.53581824673,-2.5082287788391113,,-0.00011614245886448771,42949632.0,2988.683730366,20.201171875
2.888671875,2.888671875,0.0,0.0,0.0,0.0,226.19442749023438,43203584.0,0.0,0.190939798951149,1773862790.0602274,0.0,0.046875,0.0,32300.97037710751,-2.8822765350341797,,-0.00023273668193724006,43203584.0,3000.50230088,22.173828125
3.455078125,3.455078125,0.0,0.0,0.0,0.0,194.66732788085938,43457536.0,0.0,0.1850983053445816,1773862801.8786838,0.0,0.060546875,0.0,32340.815983861652,-3.3093738555908203,,-0.00010506991384318098,43457536.0,3012.323382177,24.763671875
2.744140625,2.744140625,0.0,0.0,0.0,0.0,199.18362426757812,43711488.0,0.0,0.17133298516273499,1773862853.586389,0.0,0.0703125,0.0,32310.468773761113,-3.467376708984375,"{'path': 'media/html/render_43711488_ac372aa220a4296003b7.html', 'size': 4712457.0, '_type': 'html-file', 'sha256': 'ac372aa220a4296003b7d14f98110bf5060b1d4fdc8f2617f708ec9ee9b9731f'}",4.619419269147329e-05,43711488.0,3052.209363834,23.2734375
2.84375,2.84375,0.0,0.0,0.0,0.0,189.0243682861328,43965440.0,0.0,0.16583772003650665,1773862853.811956,0.0,0.0546875,0.0,32329.81596874878,-3.2424378395080566,,7.140039087971672e-05,43965440.0,3064.301702582,25.58984375
3.75390625,3.75390625,0.0,0.0,0.0,0.0,190.57803344726562,44219392.0,0.0,0.16478358209133148,1773862865.6783862,0.0,0.087890625,0.0,32169.837880734634,-3.0137672424316406,,9.427018812857568e-05,44219392.0,3076.11620594,25.48828125
2.302734375,2.302734375,0.0,0.0,0.0,0.0,186.02293395996094,44473344.0,0.0,0.1705641895532608,1773862877.4927344,0.0,0.064453125,0.0,32344.728555223373,-2.734813928604126,,8.16446918179281e-05,44473344.0,3087.942500269,23.4921875
2.54296875,2.54296875,0.0,0.0,0.0,0.0,182.303955078125,44727296.0,0.0,0.17455382645130157,1773862889.3190968,0.0,0.078125,0.0,32284.02647179392,-2.6040894985198975,,1.7334934454993345e-05,44727296.0,3099.763258788,21.005859375
2.60546875,2.60546875,0.0,0.0,0.0,0.0,159.79116821289062,44981248.0,0.0,0.18013614416122437,1773862938.5324774,0.0,0.07421875,0.0,32341.85001272387,-2.728973865509033,"{'path': 'media/html/render_44981248_8af34574fb2f00ebc6c6.html', 'size': 4741485.0, '_type': 'html-file', 'sha256': '8af34574fb2f00ebc6c600fd18e55d4f58a7dd3ad4af9700dc3ec5a3865c16e9'}",-4.699790588347241e-05,44981248.0,3137.155435147,18.541015625
3.189453125,3.189453125,0.0,0.0,0.0,0.0,174.64840698242188,45235200.0,0.0,0.19112467765808105,1773862938.7443948,0.0,0.052734375,0.0,32296.613996672437,-2.875828742980957,,-4.371667091618292e-05,45235200.0,3149.230934421,17.568359375
2.634765625,2.634765625,0.0,0.0,0.0,0.0,193.4998779296875,45489152.0,0.0,0.18834085762500763,1773862950.6074114,0.0,0.052734375,0.0,32206.023893280646,-2.8112590312957764,,3.226873013773002e-05,45489152.0,3161.054435952,20.908203125
5.375,5.375,0.0,0.0,0.0,0.0,150.27174377441406,45743104.0,0.0,0.20565974712371826,1773862962.4308043,0.0,0.09765625,0.0,32308.493972109885,-2.966840982437134,,-4.004022412118502e-05,45743104.0,3172.873497521,27.048828125
4.212890625,4.212890625,0.0,0.0,0.0,0.0,183.43496704101562,45997056.0,0.0,0.2019021064043045,1773862974.25005,0.0,0.07421875,0.0,32340.271009502583,-3.06772518157959,,-2.009881063713692e-05,45997056.0,3184.691399148,23.53515625
2.48046875,2.48046875,0.0,0.0,0.0,0.0,172.34249877929688,46251008.0,0.0,0.19253940880298615,1773863025.8428473,0.0,0.05078125,0.0,32328.906343644663,-2.910768747329712,"{'path': 'media/html/render_46251008_747311e0919dda2708c5.html', 'size': 4747917.0, '_type': 'html-file', 'sha256': '747311e0919dda2708c56687b7eee0e1a26a4bb1f7b4daed1206e7ed24a9bddd'}",3.8772403058828786e-05,46251008.0,3224.465870857,19.478515625
4.044921875,4.044921875,0.0,0.0,0.0,0.0,145.02198791503906,46504960.0,0.0,0.2040344923734665,1773863026.0911934,0.0,0.0703125,0.0,32325.798108260566,-2.8570523262023926,,3.463002576609142e-05,46504960.0,3236.580500907,24.115234375
4.13671875,4.13671875,0.0,0.0,0.0,0.0,168.85284423828125,46758912.0,0.0,0.2032950073480606,1773863037.9568367,0.0,0.072265625,0.0,32186.307105566066,-2.8980050086975098,,-2.7096786652691662e-05,46758912.0,3248.413231847,22.37109375
3.8125,3.8125,0.0,0.0,0.0,0.0,216.98562622070312,47012864.0,0.0,0.18875984847545624,1773863049.7896357,0.0,0.0703125,0.0,32276.93581220811,-2.915344476699829,,1.200621591124218e-05,47012864.0,3260.243567762,25.41015625
3.939453125,3.939453125,0.0,0.0,0.0,0.0,208.08056640625,47266816.0,0.0,0.17972010374069214,1773863061.620083,0.0,0.078125,0.0,32295.498646678046,-2.831266403198242,,2.728319668676704e-05,47266816.0,3272.067144162,26.0
