eval/episode_reward_dist,eval/episode_reward_near,training/actor_loss,training/critic_loss,_step,_runtime,eval/episode_success,eval/episode_reward_survive,render,eval/episode_success_hard,training/entropy,eval/episode_success_easy,training/log_alpha,eval/episode_success_any,step,eval/episode_dist,training/alpha_loss,training/sps,eval/episode_reward,_timestamp,eval/episode_reward_ctrl
0.0,0.0,-0.0043373410589993,4.997937139705755e-05,23903232.0,1695.133710427,0.015625,0.0,,0.0,0.0,20.357421875,0.0,0.001953125,23903232.0,277.181884765625,4.7670742353567164e-11,32096.175278344144,0.015625,1773857947.5278099,0.0
0.0,0.0,-0.005123817827552557,6.438516720663756e-05,24157184.0,1706.983299914,0.01953125,0.0,,0.0,0.0,22.27734375,0.0,0.005859375,24157184.0,271.79339599609375,4.6379854817812927e-11,32247.295046892083,0.01953125,1773857959.3735867,0.0
0.0,0.0,-0.0050141336396336555,5.034406785853207e-05,24411136.0,1718.808210042,0.04296875,0.0,,0.0,0.0,24.486328125,0.0,0.005859375,24411136.0,260.79376220703125,4.51286820413177e-11,32214.06351368721,0.04296875,1773857971.2228482,0.0
0.0,0.0,-0.005085059907287359,5.645913915941492e-05,24665088.0,1757.377212583,0.021484375,0.0,"{'sha256': 'c672faf56c5869de17007a2fc9ad959383e338212c89231f6c49ef1fade5c7a4', 'path': 'media/html/render_24665088_c672faf56c5869de1700.html', 'size': 4714853.0, '_type': 'html-file'}",0.0,0.0,22.005859375,0.0,0.00390625,24665088.0,269.3209228515625,4.3889367834504256e-11,32313.15547962221,0.021484375,1773858021.617465,0.0
0.0,0.0,-0.00511007709428668,5.231359682511538e-05,24919040.0,1769.481071458,0.0,0.0,,0.0,0.0,17.8671875,0.0,0.0,24919040.0,203.4564208984375,4.223647473433623e-11,32313.70346172088,0.0,1773858021.845528,0.0
0.0,0.0,-0.005711511243134737,6.160885095596313e-05,25172992.0,1781.309623231,0.0,0.0,,0.0,0.0,20.880859375,0.0,0.0,25172992.0,239.10215759277344,3.4508340629457734e-11,32133.02446410437,0.0,1773858033.7208326,0.0
0.0,0.0,-0.005175339989364147,5.572061490966007e-05,25426944.0,1793.141368018,0.013671875,0.0,,0.0,0.0,24.4375,0.0,0.005859375,25426944.0,265.5089111328125,3.930946193553275e-11,32314.510274200034,0.013671875,1773858045.5492496,0.0
0.0,0.0,-0.004862564150243998,4.669337795348838e-05,25680896.0,1804.995469967,0.0,0.0,,0.0,0.0,19.6171875,0.0,0.0,25680896.0,219.73902893066406,3.148487720538995e-11,32286.109847205116,0.0,1773858057.3811948,0.0
0.0,0.0,-0.005410210695117712,6.805248995078728e-05,25934848.0,1844.142099173,0.009765625,0.0,"{'size': 4720685.0, '_type': 'html-file', 'sha256': '28f06abe0d821d0b841da85422f60e3e04383d0465776cdda27673374b847711', 'path': 'media/html/render_25934848_28f06abe0d821d0b841d.html'}",0.0,0.0,18.779296875,0.0,0.001953125,25934848.0,269.22900390625,3.623754074588703e-11,32200.835433813245,0.009765625,1773858108.382393,0.0
0.0,0.0,-0.005321946926414967,5.267699816613458e-05,26188800.0,1856.258601344,0.033203125,0.0,,0.0,0.0,20.83984375,0.0,0.00390625,26188800.0,276.626220703125,3.761572997529328e-11,32292.310678550846,0.033203125,1773858108.6069655,0.0
0.0,0.0,-0.004823992028832436,4.6684654080308974e-05,26442752.0,1868.103589177,0.021484375,0.0,,0.0,0.0,22.595703125,0.0,0.005859375,26442752.0,272.93768310546875,3.669400547301471e-11,32081.44940150124,0.021484375,1773858120.4984019,0.0
0.0,0.0,-0.0048091355711221695,6.132826092652977e-05,26696704.0,1879.975171913,0.005859375,0.0,,0.0,0.0,19.62890625,0.0,0.001953125,26696704.0,220.42147827148438,3.5551190463722904e-11,32238.24062684237,0.005859375,1773858132.3432744,0.0
0.0,0.0,-0.005798365920782089,6.0750506236217916e-05,26950656.0,1891.818958446,0.033203125,0.0,,0.0,0.0,20.53125,0.0,0.00390625,26950656.0,243.19171142578125,2.9611851165567415e-11,32117.447382478666,0.033203125,1773858144.2150114,0.0
0.0,0.0,-0.006392007227987051,7.368399383267388e-05,27204608.0,1930.191189694,0.046875,0.0,"{'size': 4716437.0, '_type': 'html-file', 'sha256': '90757da3d76976de54c8ee4b0ba00cb17cff6aa960f7e29946f9d03cb0d85ba2', 'path': 'media/html/render_27204608_90757da3d76976de54c8.html'}",0.0,0.0,26.16015625,0.0,0.005859375,27204608.0,279.3533020019531,3.2529853810636666e-11,32252.942847820035,0.046875,1773858194.4314523,0.0
0.0,0.0,-0.0065993922762572765,6.808991747675464e-05,27458560.0,1942.255649978,0.0,0.0,,0.0,0.0,24.22265625,0.0,0.0,27458560.0,271.4176940917969,3.315788962843236e-11,32228.741735694166,0.0,1773858194.6347985,0.0
0.0,0.0,-0.006552353035658598,7.140754314605147e-05,27712512.0,1954.106353184,0.017578125,0.0,,0.0,0.0,22.595703125,0.0,0.00390625,27712512.0,272.4547119140625,3.253274039050069e-11,32221.874183749514,0.017578125,1773858206.4953148,0.0
0.0,0.0,-0.006880040746182203,7.749416545266286e-05,27966464.0,1965.934194139,0.0,0.0,,0.0,0.0,19.458984375,0.0,0.0,27966464.0,278.2012023925781,3.188211153415388e-11,32208.920187637832,0.0,1773858218.3460941,0.0
0.0,0.0,-0.006543249357491732,6.527485675178468e-05,28220416.0,1977.782540263,0.01171875,0.0,,0.0,0.0,19.69140625,0.0,0.001953125,28220416.0,279.01690673828125,3.179467106262379e-11,32311.816481706126,0.01171875,1773858230.1732943,0.0
0.0,0.0,-0.006742737255990505,7.504982204409316e-05,28474368.0,2016.942728699,0.0078125,0.0,"{'path': 'media/html/render_28474368_1b2c37ec717deae7c49f.html', 'size': 4718157.0, '_type': 'html-file', 'sha256': '1b2c37ec717deae7c49f8537793f1a3f80f0556c47c07e4f75542a7ed173e139'}",0.0,0.0,23.83203125,0.0,0.001953125,28474368.0,275.96368408203125,3.1771942715641543e-11,32215.935195741666,0.0078125,1773858281.1829977,0.0
0.0,0.0,-0.006851533893495798,7.282201113412157e-05,28728320.0,2029.035054185,0.037109375,0.0,,0.0,0.0,21.7734375,0.0,0.0078125,28728320.0,273.109130859375,3.1779724685154775e-11,32296.038196186615,0.037109375,1773858281.4221654,0.0
0.0,0.0,-0.0069667682982981205,8.124708256218582e-05,28982272.0,2040.86796845,0.01953125,0.0,,0.0,0.0,22.021484375,0.0,0.001953125,28982272.0,271.948486328125,3.1770704123079696e-11,32247.71582969034,0.01953125,1773858293.2746453,0.0
0.0,0.0,-0.008278950117528439,9.545902139507234e-05,29236224.0,2052.700975921,0.03125,0.0,,0.0,0.0,25.330078125,0.0,0.005859375,29236224.0,257.4207458496094,3.176353971512391e-11,32283.700632318716,0.03125,1773858305.1076221,0.0
0.0,0.0,-0.00803484208881855,8.121562859741971e-05,29490176.0,2064.531386976,0.017578125,0.0,,0.0,0.0,21.333984375,0.0,0.005859375,29490176.0,270.07403564453125,3.176385196534959e-11,32296.137099231393,0.017578125,1773858316.9407032,0.0
0.0,0.0,-0.007014997769147158,6.749743624823168e-05,29744128.0,2103.142271499,0.02734375,0.0,"{'path': 'media/html/render_29744128_80418f6de105ee6a205b.html', 'size': 4712449.0, '_type': 'html-file', 'sha256': '80418f6de105ee6a205bc3f8b8071ea3e5a74fa8c19ac2b99ea04f2039662bd6'}",0.0,0.0,18.986328125,0.0,0.00390625,29744128.0,276.0230712890625,3.1761291513499046e-11,32297.54237130461,0.02734375,1773858367.3825026,0.0
0.0,0.0,-0.007810641545802355,9.129719546763226e-05,29998080.0,2115.29263217,0.00390625,0.0,,0.0,0.0,24.5234375,0.0,0.001953125,29998080.0,261.670654296875,3.1753225049335754e-11,32256.89670422106,0.00390625,1773858367.664747,0.0
0.0,0.0,-0.007344932295382023,7.652539352420717e-05,30252032.0,2127.125845087,0.017578125,0.0,,0.0,0.0,21.84765625,0.0,0.00390625,30252032.0,275.31634521484375,3.1723536991767887e-11,32192.40835986234,0.017578125,1773858379.53242,0.0
0.0,0.0,-0.008094186894595623,8.910526958061382e-05,30505984.0,2138.958622715,0.01171875,0.0,,0.0,0.0,21.46484375,0.0,0.001953125,30505984.0,270.3917236328125,3.1740849532058135e-11,32277.28792377634,0.01171875,1773858391.3652656,0.0
0.0,0.0,-0.00840141624212265,8.936976519180462e-05,30759936.0,2150.795843925,0.00390625,0.0,,0.0,0.0,23.896484375,0.0,0.001953125,30759936.0,268.85760498046875,3.1737543149112923e-11,32284.235873607024,0.00390625,1773858403.1984158,0.0
0.0,0.0,-0.00779788987711072,7.921055657789111e-05,31013888.0,2188.551415238,0.025390625,0.0,"{'_type': 'html-file', 'sha256': '97ac9fbfaab5469e2589dcbb78a8f7995521bdfc1fb6f766c96ed03f4b3aac17', 'path': 'media/html/render_31013888_97ac9fbfaab5469e2589.html', 'size': 4720633.0}",0.0,0.0,24.822265625,0.0,0.005859375,31013888.0,267.4945373535156,3.173086446373041e-11,32268.131608907726,0.025390625,1773858452.791611,0.0
0.0,0.0,-0.008025545626878738,9.628467523725703e-05,31267840.0,2200.652924814,0.0,0.0,,0.0,0.0,21.615234375,0.0,0.0,31267840.0,270.9580383300781,3.1738025402239245e-11,32259.97802418396,0.0,1773858453.0293078,0.0
0.0,0.0,-0.008988447487354279,8.746470848564059e-05,31521792.0,2212.50280446,0.0,0.0,,0.0,0.0,22.771484375,0.0,0.0,31521792.0,272.3890380859375,3.103471646337397e-11,32195.133854110827,0.0,1773858464.8924508,0.0
0.0,0.0,-0.009189224801957607,9.272793249692768e-05,31775744.0,2224.335528944,0.01953125,0.0,,0.0,0.0,22.6640625,0.0,0.001953125,31775744.0,269.0106506347656,3.0887702118231886e-11,32222.855779689777,0.01953125,1773858476.7424011,0.0
0.0,0.0,-0.007679158356040716,8.727096428629011e-05,32029696.0,2236.186913529,0.021484375,0.0,,0.0,0.0,20.81640625,0.0,0.001953125,32029696.0,275.8472900390625,3.105361454092126e-11,32285.36806036315,0.021484375,1773858488.5751183,0.0
0.0,0.0,-0.008279421366751194,8.435756171820685e-05,32283648.0,2275.044982053,0.01171875,0.0,"{'path': 'media/html/render_32283648_6c6ff52fc1950a267676.html', 'size': 4720461.0, '_type': 'html-file', 'sha256': '6c6ff52fc1950a267676a1f48949c3318feab332de5d3d44bf18f5c7a276c8b6'}",0.0,0.0,22.404296875,0.0,0.001953125,32283648.0,260.7467041015625,2.956797306996606e-11,32218.01856249424,0.01171875,1773858539.2852728,0.0
0.0,0.0,-0.00849053356796503,8.561168215237558e-05,32537600.0,2287.139003781,0.0,0.0,,0.0,0.0,20.828125,0.0,0.0,32537600.0,267.24346923828125,2.930499939934883e-11,32249.21355408592,0.0,1773858539.5072725,0.0
0.0,0.0,-0.0069395629689097404,6.882335583213717e-05,32791552.0,2298.962127055,0.0,0.0,,0.0,0.0,21.80078125,0.0,0.0,32791552.0,250.1917724609375,2.950744856788923e-11,32155.6966745215,0.0,1773858551.3782492,0.0
0.0,0.0,-0.0068462383933365345,7.115453627193347e-05,33045504.0,2310.807656613,0.0,0.0,,0.0,0.0,19.259765625,0.0,0.0,33045504.0,255.60781860351562,2.9853602229179543e-11,32308.728191548576,0.0,1773858563.201914,0.0
0.0,0.0,-0.006716142874211073,6.662944360869005e-05,33299456.0,2322.651983628,0.025390625,0.0,,0.0,0.0,22.4453125,0.0,0.001953125,33299456.0,251.15780639648438,3.017982738717784e-11,32244.895525634,0.025390625,1773858575.047311,0.0
0.0,0.0,-0.006147272419184446,6.3913335907273e-05,33553408.0,2361.191341429,0.021484375,0.0,"{'path': 'media/html/render_33553408_384d9993baaf4f1eb3ed.html', 'size': 4714645.0, '_type': 'html-file', 'sha256': '384d9993baaf4f1eb3edb9849e5e9923fb50bf6df221bb944f0c2757430176e2'}",0.0,0.0,19.9921875,0.0,0.00390625,33553408.0,262.31927490234375,3.039353144163037e-11,32232.332668917443,0.021484375,1773858625.4315834,0.0
0.0,0.0,-0.005706348922103643,5.3070427384227514e-05,33807360.0,2373.281958011,0.044921875,0.0,,0.0,0.0,21.646484375,0.0,0.005859375,33807360.0,254.31788635253906,3.052634534039811e-11,32288.217960529237,0.044921875,1773858625.650212,0.0
0.0,0.0,-0.005106285680085421,5.8281992096453905e-05,34061312.0,2385.129239474,0.009765625,0.0,,0.0,0.0,21.904296875,0.0,0.001953125,34061312.0,259.9132080078125,3.0632676950581583e-11,32183.66381720207,0.009765625,1773858637.5216303,0.0
0.0,0.0,-0.006353212054818869,7.186110451584682e-05,34315264.0,2396.955632821,0.0,0.0,,0.0,0.0,15.75,0.0,0.0,34315264.0,225.5103759765625,2.5657032054482443e-11,32233.825062834134,0.0,1773858649.368865,0.0
0.0,0.0,-0.005182510707527399,4.767998689203523e-05,34569216.0,2408.801137131,0.00390625,0.0,,0.0,0.0,18.63671875,0.0,0.001953125,34569216.0,246.3062744140625,2.8499983623087033e-11,32312.81728885402,0.00390625,1773858661.195018,0.0
0.0,0.0,-0.004751671105623245,4.924953100271523e-05,34823168.0,2446.856990901,0.0234375,0.0,"{'path': 'media/html/render_34823168_6fd60120699a6dc2e65b.html', 'size': 4712481.0, '_type': 'html-file', 'sha256': '6fd60120699a6dc2e65b3967bee8fcbe1e03011cd5cd0a1996e2e3b56db3d4ea'}",0.0,0.0,24.37109375,0.0,0.00390625,34823168.0,248.09695434570312,2.9835918458065436e-11,32241.862955783094,0.0234375,1773858711.0972252,0.0
0.0,0.0,-0.004807565361261368,5.1344897656235844e-05,35077120.0,2458.9689846,0.0,0.0,,0.0,0.0,20.521484375,0.0,0.0,35077120.0,260.23907470703125,3.029213685445953e-11,32295.574045435,0.0,1773858711.3392208,0.0
0.0,0.0,-0.004772044252604246,5.2062223403481767e-05,35331072.0,2470.793810978,0.01171875,0.0,,0.0,0.0,21.568359375,0.0,0.00390625,35331072.0,261.4541015625,3.0475670598217874e-11,32176.692987012862,0.01171875,1773858723.208684,0.0
0.0,0.0,-0.004577008541673422,4.607573282555677e-05,35585024.0,2482.636712862,0.01171875,0.0,,0.0,0.0,22.033203125,0.0,0.001953125,35585024.0,257.55181884765625,3.0588545585352733e-11,32318.43609473346,0.01171875,1773858735.0334842,0.0
0.0,0.0,-0.0037974563892930746,4.142137186136097e-05,35838976.0,2494.460623412,0.0,0.0,,0.0,0.0,20.822265625,0.0,0.0,35838976.0,265.0674133300781,3.068116594118209e-11,32250.18802836025,0.0,1773858746.8763018,0.0
0.0,0.0,-0.004327946808189154,4.716894909506664e-05,36092928.0,2532.907116693,0.0,0.0,"{'path': 'media/html/render_36092928_5f38f3b17ddde58b3034.html', 'size': 4720997.0, '_type': 'html-file', 'sha256': '5f38f3b17ddde58b303494a8effb4eac3fee4283f54175e8d9b444c31fcf0c0f'}",0.0,0.0,20.611328125,0.0,0.0,36092928.0,263.4363098144531,3.07484072925579e-11,32314.69262136267,0.0,1773858797.1473858,0.0
0.0,0.0,-0.004320395179092884,4.5085438614478335e-05,36346880.0,2545.036456141,0.029296875,0.0,,0.0,0.0,21.23828125,0.0,0.00390625,36346880.0,263.0569152832031,3.081688723649556e-11,32282.16350235955,0.029296875,1773858797.3954144,0.0
0.0,0.0,-0.003702471498399973,3.873826062772423e-05,36600832.0,2556.864994604,0.017578125,0.0,,0.0,0.0,21.44140625,0.0,0.00390625,36600832.0,258.51177978515625,3.089836719816219e-11,32120.93703309339,0.017578125,1773858809.2761798,0.0
0.0,0.0,-0.004303706344217062,4.972474562237039e-05,36854784.0,2568.706201931,0.005859375,0.0,,0.0,0.0,20.99609375,0.0,0.001953125,36854784.0,260.5189208984375,3.0957545554821664e-11,32293.40720590866,0.005859375,1773858821.1046624,0.0
0.0,0.0,-0.005453683435916901,6.803944415878505e-05,37108736.0,2580.553867297,0.0,0.0,,0.0,0.0,19.82421875,0.0,0.0,37108736.0,262.45599365234375,3.1029807195936954e-11,32244.697371208902,0.0,1773858832.9460113,0.0
0.0,0.0,-0.005142170935869217,5.6081484217429534e-05,37362688.0,2620.071173677,0.033203125,0.0,"{'path': 'media/html/render_37362688_8158f457c38796bc871e.html', 'size': 4714801.0, '_type': 'html-file', 'sha256': '8158f457c38796bc871ecf03debe07726a0c46952a0919bfeb925c4fe9f75b39'}",0.0,0.0,17.791015625,0.0,0.005859375,37362688.0,257.3918762207031,2.9350150781981554e-11,32252.061957519705,0.033203125,1773858884.3113928,0.0
0.0,0.0,-0.005181449931114912,5.0841659685829654e-05,37616640.0,2632.188175856,0.0,0.0,,0.0,0.0,19.18359375,0.0,0.0,37616640.0,267.52032470703125,2.7446432279698563e-11,32245.531002805325,0.0,1773858884.5512738,0.0
0.0,0.0,-0.005353342741727829,6.17121477262117e-05,37870592.0,2644.031840666,0.001953125,0.0,,0.0,0.0,23.328125,0.0,0.001953125,37870592.0,261.87109375,2.95308465181332e-11,32179.951498525974,0.001953125,1773858896.4276378,0.0
0.0,0.0,-0.00511400168761611,5.462698027258739e-05,38124544.0,2655.852336048,0.005859375,0.0,,0.0,0.0,24.390625,0.0,0.001953125,38124544.0,255.524169921875,3.028343895095098e-11,32241.140767055986,0.005859375,1773858908.2715166,0.0
0.0,0.0,-0.004984939470887184,5.6080680224113166e-05,38378496.0,2667.686141891,0.0078125,0.0,,0.0,0.0,24.193359375,0.0,0.00390625,38378496.0,257.6663818359375,3.0586862903581036e-11,32326.165021600664,0.0078125,1773858920.0919247,0.0
0.0,0.0,-0.0052605909295380116,5.389998841565102e-05,38632448.0,2706.369329308,0.025390625,0.0,"{'path': 'media/html/render_38632448_853669bd378385464f75.html', 'size': 4715333.0, '_type': 'html-file', 'sha256': '853669bd378385464f75c39e8e51358c978348bc6d71edc06a71d61cb6e6e2a3'}",0.0,0.0,22.814453125,0.0,0.005859375,38632448.0,254.11434936523438,3.0740281847796425e-11,32273.44249921411,0.025390625,1773858970.6096036,0.0
0.0,0.0,-0.005048021674156189,5.596407936536707e-05,38886400.0,2718.432189995,0.0,0.0,,0.0,0.0,21.748046875,0.0,0.0,38886400.0,258.4386901855469,3.08416382710508e-11,32302.317292773718,0.0,1773858970.815745,0.0
0.0,0.0,-0.004954161588102579,5.277354648569599e-05,39140352.0,2730.279755924,0.005859375,0.0,,0.0,0.0,20.15234375,0.0,0.00390625,39140352.0,274.508544921875,3.089013766999216e-11,32219.888754932417,0.005859375,1773858982.6718266,0.0
0.0,0.0,-0.0051035406067967415,5.680938556906767e-05,39394304.0,2742.111327103,0.0,0.0,,0.0,0.0,25.75,0.0,0.0,39394304.0,256.21826171875,3.089925537658189e-11,32214.46102088887,0.0,1773858994.5194654,0.0
0.0,0.0,-0.0054439338855445385,6.132073031039909e-05,39648256.0,2753.956280052,0.005859375,0.0,,0.0,0.0,22.546875,0.0,0.001953125,39648256.0,263.87506103515625,3.092099493118283e-11,32298.836113148915,0.005859375,1773859006.3509717,0.0
0.0,0.0,-0.006335656624287367,7.548030407633632e-05,39902208.0,2791.818371573,0.017578125,0.0,"{'sha256': 'b63ce5298aba7cba6812be1d0dcf5f075e780c8e05681e55374ab24a4045a860', 'path': 'media/html/render_39902208_b63ce5298aba7cba6812.html', 'size': 4715285.0, '_type': 'html-file'}",0.0,0.0,23.44140625,0.0,0.00390625,39902208.0,257.7897644042969,3.096316952833078e-11,32237.046373536195,0.017578125,1773859056.0585415,0.0
0.0,0.0,-0.0060714432038366795,5.694943683920428e-05,40156160.0,2803.939145805,0.009765625,0.0,,0.0,0.0,23.361328125,0.0,0.001953125,40156160.0,256.91259765625,3.093516415253461e-11,32310.783392247362,0.009765625,1773859056.2970057,0.0
0.0,0.0,-0.006093931850045919,7.085500692483038e-05,40410112.0,2815.767550308,0.0234375,0.0,,0.0,0.0,21.49609375,0.0,0.00390625,40410112.0,262.9259033203125,3.096057785145767e-11,32162.307823131203,0.0234375,1773859068.1788611,0.0
0.0,0.0,-0.00589353684335947,6.14513483014889e-05,40664064.0,2827.609116728,0.009765625,0.0,,0.0,0.0,22.8828125,0.0,0.00390625,40664064.0,260.09649658203125,3.100711007397727e-11,32297.663808220594,0.009765625,1773859080.0072954,0.0
0.0,0.0,-0.005708044394850731,5.7302837376482785e-05,40918016.0,2839.441108248,0.02734375,0.0,,0.0,0.0,26.26953125,0.0,0.00390625,40918016.0,252.71568298339844,3.10464917663289e-11,32259.61163476121,0.02734375,1773859091.8482318,0.0
0.0,0.0,-0.0056229038164019585,6.254661275306717e-05,41171968.0,2878.457171937,0.0,0.0,"{'sha256': '615dc03b97e02e38e926772daa01dd650cac8d7cfe027c68e17dda0e10d2d669', 'path': 'media/html/render_41171968_615dc03b97e02e38e926.html', 'size': 4714097.0, '_type': 'html-file'}",0.0,0.0,20.53125,0.0,0.0,41171968.0,267.9019775390625,3.108625162839829e-11,32285.30053792371,0.0,1773859142.6974475,0.0
0.0,0.0,-0.0060761249624192715,6.343920540530235e-05,41425920.0,2890.564995961,0.0234375,0.0,,0.0,0.0,22.26171875,0.0,0.00390625,41425920.0,262.0633239746094,3.1125994143232916e-11,32242.924827153376,0.0234375,1773859142.9067402,0.0
0.0,0.0,-0.005987124517560005,6.745352584403008e-05,41679872.0,2902.414499078,0.0,0.0,,0.0,0.0,21.814453125,0.0,0.0,41679872.0,263.08258056640625,3.116768648725454e-11,32058.822874226764,0.0,1773859154.8045716,0.0
0.0,0.0,-0.005902859847992659,6.0864687839057297e-05,41933824.0,2914.253731772,0.02734375,0.0,,0.0,0.0,22.37890625,0.0,0.00390625,41933824.0,265.6652526855469,3.119394326178693e-11,32215.861142761998,0.02734375,1773859166.6542382,0.0
0.0,0.0,-0.005774311721324921,6.085060886107385e-05,42187776.0,2926.102742803,0.03125,0.0,,0.0,0.0,22.3984375,0.0,0.005859375,42187776.0,267.90167236328125,3.1227520569387934e-11,32271.82225772862,0.03125,1773859178.493522,0.0
0.0,0.0,-0.006187526974827051,7.463635120075196e-05,42441728.0,2963.443471845,0.001953125,0.0,"{'_type': 'html-file', 'sha256': 'c7c86421885040c85d361d6415530607f369eab1c30f717e2b161b307e4d47e2', 'path': 'media/html/render_42441728_c7c86421885040c85d36.html', 'size': 4714069.0}",0.0,0.0,20.67578125,0.0,0.001953125,42441728.0,269.87835693359375,3.124360145601024e-11,32226.466851772493,0.001953125,1773859227.6837306,0.0
0.0,0.0,-0.006178291514515877,5.723767390009016e-05,42695680.0,2975.618187605,0.00390625,0.0,,0.0,0.0,21.56640625,0.0,0.001953125,42695680.0,260.3109130859375,3.1251602000681444e-11,32226.481477089983,0.00390625,1773859227.968446,0.0
0.0,0.0,-0.0061075398698449135,6.684991967631504e-05,42949632.0,2987.474236597,0.02734375,0.0,,0.0,0.0,26.21875,0.0,0.0078125,42949632.0,253.36228942871094,3.1273799522280044e-11,32120.366511021202,0.02734375,1773859239.857856,0.0
0.0,0.0,-0.005599048919975758,5.512203642865643e-05,43203584.0,2999.310017058,0.0,0.0,,0.0,0.0,24.677734375,0.0,0.0,43203584.0,260.1561584472656,3.129430048431914e-11,32180.181913491884,0.0,1773859251.7139866,0.0
0.0,0.0,-0.0053675188682973385,5.792213050881401e-05,43457536.0,3011.161215758,0.017578125,0.0,,0.0,0.0,17.876953125,0.0,0.001953125,43457536.0,277.5938415527344,3.132479692302681e-11,32282.020657486442,0.017578125,1773859263.549621,0.0
0.0,0.0,-0.005641690455377102,6.075101555325091e-05,43711488.0,3050.921011485,0.013671875,0.0,"{'_type': 'html-file', 'sha256': '14df9abe534005984090f3ee0d69b7fdceec7562a3ff4a48768f4619cd6260ae', 'path': 'media/html/render_43711488_14df9abe534005984090.html', 'size': 4715085.0}",0.0,0.0,22.09375,0.0,0.001953125,43711488.0,271.21112060546875,3.134952020200643e-11,32199.515462103416,0.013671875,1773859315.1612456,0.0
0.0,0.0,-0.005602316930890083,5.878854790353216e-05,43965440.0,3063.063239923,0.005859375,0.0,,0.0,0.0,20.5234375,0.0,0.001953125,43965440.0,268.53759765625,3.1377248022046444e-11,32240.244907622775,0.005859375,1773859315.403227,0.0
0.0,0.0,-0.005520386155694723,5.756186874350533e-05,44219392.0,3074.902681623,0.04296875,0.0,,0.0,0.0,22.908203125,0.0,0.005859375,44219392.0,263.6656494140625,3.140823018332739e-11,32048.90095491504,0.04296875,1773859327.3030233,0.0
0.0,0.0,-0.004972991533577442,5.084140138933435e-05,44473344.0,3086.764500278,0.017578125,0.0,,0.0,0.0,22.404296875,0.0,0.00390625,44473344.0,267.98004150390625,3.143540636130204e-11,32272.72965114306,0.017578125,1773859339.142542,0.0
0.0,0.0,-0.005528826266527176,6.694452167721465e-05,44727296.0,3098.610979757,0.0,0.0,,0.0,0.0,20.099609375,0.0,0.0,44727296.0,266.6021728515625,3.146056679059761e-11,32169.243274310033,0.0,1773859351.0042398,0.0
0.0,0.0,-0.005860535427927971,5.6727436458459124e-05,44981248.0,3136.15104929,0.0,0.0,"{'path': 'media/html/render_44981248_40e616799c233c6ea8bc.html', 'size': 4702505.0, '_type': 'html-file', 'sha256': '40e616799c233c6ea8bca54853624f8def4b152ba9766fff96b1c3a381de58fd'}",0.0,0.0,17.296875,0.0,0.0,44981248.0,184.66629028320312,3.054570832383696e-11,32236.167326944764,0.0,1773859400.391331,0.0
0.0,0.0,-0.005962463561445475,6.708093860652298e-05,45235200.0,3148.304379302,0.01953125,0.0,,0.0,0.0,16.9375,0.0,0.001953125,45235200.0,223.57247924804688,2.9345057633856086e-11,32155.158891847917,0.01953125,1773859400.6594777,0.0
0.0,0.0,-0.005736882798373699,5.852862523170188e-05,45489152.0,3160.146622622,0.0,0.0,,0.0,0.0,20.5859375,0.0,0.0,45489152.0,251.7362518310547,3.055073208302339e-11,32124.29277168654,0.0,1773859412.5440962,0.0
0.0,0.0,-0.005946590565145016,6.975114956730977e-05,45743104.0,3171.982325699,0.01171875,0.0,,0.0,0.0,20.759765625,0.0,0.001953125,45743104.0,259.1190185546875,3.1064900651855964e-11,32235.09224301249,0.01171875,1773859424.3857543,0.0
0.0,0.0,-0.005831896793097258,5.719625187339261e-05,45997056.0,3183.809548974,0.0,0.0,,0.0,0.0,20.287109375,0.0,0.0,45997056.0,269.5458679199219,3.130614517621311e-11,32275.986127365486,0.0,1773859436.2220132,0.0
0.0,0.0,-0.005486364476382732,5.839689401909709e-05,46251008.0,3223.776608952,0.0,0.0,"{'path': 'media/html/render_46251008_2960e7fbb2269429a10b.html', 'size': 4697553.0, '_type': 'html-file', 'sha256': '2960e7fbb2269429a10b581205bf16299e9537919dc2f6d9796ad19fad7526d0'}",0.0,0.0,20.013671875,0.0,0.0,46251008.0,261.4041748046875,2.9713769639228005e-11,32319.141157038677,0.0,1773859488.016829,0.0
0.0,0.0,-0.005661894101649523,6.207205296959728e-05,46504960.0,3235.895411091,0.005859375,0.0,,0.0,0.0,21.990234375,0.0,0.001953125,46504960.0,261.5176086425781,2.99383226542993e-11,32295.7542205138,0.005859375,1773859488.261015,0.0
0.0,0.0,-0.0052474490366876125,5.36480984010268e-05,46758912.0,3247.738360531,0.009765625,0.0,,0.0,0.0,20.943359375,0.0,0.001953125,46758912.0,268.368408203125,3.040880394711287e-11,32172.555667363154,0.009765625,1773859500.1350856,0.0
0.0,0.0,-0.005404145456850529,5.780036735814065e-05,47012864.0,3259.573133799,0.048828125,0.0,,0.0,0.0,23.0390625,0.0,0.005859375,47012864.0,267.777587890625,3.071407711496832e-11,32258.498838980784,0.048828125,1773859511.978038,0.0
0.0,0.0,-0.005175874102860689,5.425505878520198e-05,47266816.0,3271.405199037,0.0078125,0.0,,0.0,0.0,26.080078125,0.0,0.00390625,47266816.0,259.1914978027344,3.092618869326991e-11,32281.90520844424,0.0078125,1773859523.8128712,0.0
